-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    NCEP_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
CHT1        49718.000    1995     1     1     0
CHT1        52274.750    2001    12    31    18
CHT1      1635806.118 -4482177.303  4218387.494
51192.25     0.807350    -1.278029    -3.880988
51192.50     1.122324    -1.020786    -3.780560
51192.75     1.072115    -1.044047    -3.501534
51193.00     1.282566    -0.906807    -2.508639
51193.25     0.975271    -0.620229    -1.386298
51193.50     0.727636    -0.160424     0.347427
51193.75     0.115455    -0.135221     1.670840
51194.00    -0.075318    -0.263909     2.562330
51194.25    -0.242145    -0.356955     2.974388
51194.50    -0.110651    -0.198138     3.555291
51194.75    -0.387946    -0.316495     3.554450
51195.00    -0.357128    -0.371175     3.260920
51195.25    -0.439862    -0.416877     2.444321
51195.50    -0.258294    -0.261891     1.655714
51195.75    -0.219599    -0.421211     0.583043
51196.00     0.124715    -0.330656     0.309834
51196.25     0.072642    -0.209042     0.309048
51196.50     0.133972     0.211791     0.977184
51196.75    -0.075108     0.302701     1.467438
51197.00    -0.083903     0.452962     2.438850
51197.25    -0.351323     0.239768     2.500884
51197.50     0.019321     0.408249     3.207231
51197.75     0.033435     0.020436     2.836047
51198.00     0.405589    -0.242012     2.773100
51198.25     0.620497    -0.206359     2.465931
51198.50     0.955230    -0.042995     2.305993
51198.75     0.988347    -0.203133     1.768986
51199.00     1.494218    -0.259771     1.578761
51199.25     1.642124    -0.111763     1.266270
51199.50     1.933481     0.184869     1.120481
51199.75     1.813173     0.111091     0.478802
51200.00     1.971715     0.039703    -0.063527
51200.25     1.893252     0.071942    -0.830370
51200.50     2.011277     0.215641    -1.239858
51200.75     1.709370     0.084556    -1.943175
51201.00     1.837333    -0.003370    -2.082014
51201.25     1.674032     0.083054    -1.984788
51201.50     1.525984     0.270767    -1.365425
51201.75     1.031287     0.128773    -0.882717
51202.00     0.830903     0.064434    -0.131262
51202.25     0.334711     0.157499     0.590720
51202.50     0.060593     0.272701     1.287959
51202.75    -0.197586    -0.032726     1.275322
51203.00    -0.252741    -0.338809     1.032812
51203.25    -0.378781    -0.396544     0.707264
51203.50    -0.298101    -0.281038     0.372249
51203.75    -0.242149    -0.397784    -0.280320
51204.00    -0.040804    -0.591518    -1.176834
51204.25     0.073768    -0.535198    -1.571592
51204.50     0.144470    -0.344122    -1.453701
51204.75    -0.074244    -0.403221    -1.324859
51205.00     0.076538    -0.420053    -1.118575
51205.25     0.069895    -0.286014    -0.944492
51205.50     0.079345    -0.033236    -0.668574
51205.75    -0.248929    -0.074758    -0.556165
51206.00    -0.199084    -0.115459    -0.416342
51206.25    -0.430202    -0.109057    -0.661764
51206.50    -0.532358     0.045841    -0.793783
51206.75    -0.768909    -0.127585    -1.095033
51207.00    -0.619398    -0.274391    -1.396392
51207.25    -0.685869    -0.377821    -2.068241
51207.50    -0.520255    -0.323290    -2.522986
51207.75    -0.751093    -0.567771    -3.179471
51208.00    -0.710587    -0.668577    -3.538484
51208.25    -0.918403    -0.651500    -4.028854
51208.50    -0.968510    -0.511458    -4.335642
51208.75    -1.206209    -0.737243    -5.200491
51209.00    -0.918461    -0.917954    -5.647981
51209.25    -0.901190    -0.985185    -5.878389
51209.50    -0.693351    -0.815329    -5.554150
51209.75    -0.835293    -1.028945    -5.161155
51210.00    -0.709820    -1.058562    -4.253076
51210.25    -0.961601    -0.967799    -3.532970
51210.50    -0.853046    -0.646437    -2.811338
51210.75    -0.934320    -0.649847    -2.328112
51211.00    -0.694997    -0.576670    -1.870646
51211.25    -0.662224    -0.378869    -1.335138
51211.50    -0.516554    -0.000479    -0.405691
51211.75    -0.574209     0.075381     0.517063
51212.00    -0.562728     0.159798     1.454740
51212.25    -0.876339     0.242207     1.922913
51212.50    -0.871018     0.414723     2.023334
51212.75    -0.792553     0.115693     1.438202
51213.00    -0.279489     0.020974     1.106641
51213.25    -0.069627     0.125304     0.900089
51213.50     0.323031     0.463673     1.352655
51213.75     0.545254     0.406279     1.483538
51214.00     0.930194     0.247508     1.166325
51214.25     0.937900     0.114302     0.462298
51214.50     1.243677     0.142508    -0.102339
51214.75     1.120248    -0.045352    -0.441144
51215.00     1.186025    -0.154808    -0.271744
51215.25     0.950970    -0.041861     0.269901
51215.50     0.896089     0.262822     1.070073
51215.75     0.534105     0.208533     1.421383
51216.00     0.609546     0.009875     1.606832
51216.25     0.552674    -0.018132     1.749788
51216.50     0.571280     0.170351     2.078901
51216.75     0.260331     0.097250     2.171790
51217.00     0.296595     0.097732     2.297091
51217.25     0.121783     0.118270     1.918239
51217.50     0.150059     0.179451     1.678552
51217.75     0.063606    -0.073654     1.169949
51218.00     0.318319    -0.167512     1.074423
51218.25     0.252384    -0.123672     0.978317
51218.50     0.323461     0.155374     1.500579
51218.75    -0.100145     0.069698     1.850854
51219.00    -0.181801    -0.109395     1.921253
51219.25    -0.496139    -0.228707     1.631813
51219.50    -0.509142    -0.187221     1.227080
51219.75    -0.819406    -0.509277     0.347588
51220.00    -0.752741    -0.627308    -0.146938
51220.25    -0.898382    -0.688207    -0.770343
51220.50    -0.897377    -0.543756    -1.085889
51220.75    -1.270586    -0.702178    -1.256175
51221.00    -1.159346    -0.666076    -0.888949
51221.25    -1.408890    -0.556063    -0.510741
51221.50    -1.404912    -0.250888     0.289224
51221.75    -1.445561    -0.368528     0.528914
51222.00    -1.273273    -0.460153     0.629453
51222.25    -1.394893    -0.521327     0.461792
51222.50    -0.956186    -0.363423     0.479559
51222.75    -0.849973    -0.605640    -0.328051
51223.00    -0.330186    -0.689448    -0.976697
51223.25    -0.117550    -0.667903    -1.452795
51223.50     0.319312    -0.462348    -1.438076
51223.75     0.267477    -0.583802    -1.555333
51224.00     0.416336    -0.677815    -1.562670
51224.25     0.382736    -0.602290    -1.628315
51224.50     0.452144    -0.366253    -1.411854
51224.75     0.270624    -0.452408    -1.342247
51225.00     0.336237    -0.503815    -1.277662
51225.25     0.279088    -0.460273    -1.449762
51225.50     0.415804    -0.265766    -1.218246
51225.75     0.236084    -0.324041    -1.259855
51226.00     0.253320    -0.360249    -1.104533
51226.25     0.108072    -0.233993    -0.970187
51226.50     0.099650     0.007133    -0.437366
51226.75    -0.048596    -0.153208    -0.278376
51227.00    -0.096363    -0.262636    -0.087928
51227.25    -0.289044    -0.218154    -0.060319
51227.50    -0.244103    -0.002924     0.332622
51227.75    -0.510826    -0.226607     0.256868
51228.00    -0.257281    -0.381981     0.441672
51228.25    -0.177369    -0.345446     0.328770
51228.50     0.025369    -0.155498     0.263717
51228.75    -0.029712    -0.222700    -0.040171
51229.00     0.252580    -0.271613    -0.303604
51229.25     0.143964    -0.177657    -0.555855
51229.50     0.305086     0.051377    -0.476360
51229.75     0.205598    -0.101039    -0.753928
51230.00     0.473232    -0.192655    -0.872801
51230.25     0.610509    -0.112654    -0.928748
51230.50     0.898047     0.062523    -0.757450
51230.75     0.940361    -0.116726    -1.007688
51231.00     1.355120    -0.236970    -0.936631
51231.25     1.464103    -0.242685    -1.280153
51231.50     1.583623    -0.186084    -1.495648
51231.75     1.509593    -0.362473    -1.707611
51232.00     1.867052    -0.492148    -1.500227
51232.25     1.661412    -0.522669    -1.550160
51232.50     1.709450    -0.394376    -1.274557
51232.75     1.387742    -0.503122    -1.488809
51233.00     1.344168    -0.590138    -1.500163
51233.25     1.112816    -0.571709    -1.755065
51233.50     1.080725    -0.415288    -1.673726
51233.75     0.632003    -0.579950    -1.998487
51234.00     0.366968    -0.630966    -2.033037
51234.25     0.121753    -0.556938    -2.045564
51234.50    -0.085859    -0.297913    -1.703208
51234.75    -0.356158    -0.341266    -1.278163
51235.00    -0.266245    -0.378568    -0.633383
51235.25    -0.485620    -0.345057     0.031449
51235.50    -0.450129    -0.162590     0.679005
51235.75    -0.498008    -0.291662     0.975360
51236.00    -0.230485    -0.353249     1.245300
51236.25    -0.309421    -0.348218     1.156413
51236.50    -0.194694    -0.084372     1.691972
51236.75    -0.390514    -0.182546     1.675365
51237.00    -0.295020    -0.077272     1.907783
51237.25    -0.427268     0.074702     2.051238
51237.50    -0.307466     0.478158     2.741747
51237.75    -0.595684     0.452122     2.861769
51238.00    -0.529120     0.521063     3.270981
51238.25    -0.625390     0.693131     3.782469
51238.50    -0.511950     0.936846     4.337071
51238.75    -0.584299     0.740544     4.038356
51239.00    -0.225048     0.676602     4.063866
51239.25    -0.245882     0.670415     3.663150
51239.50    -0.078309     0.785593     3.428656
51239.75    -0.097535     0.553020     2.704290
51240.00     0.345575     0.394915     2.082784
51240.25     0.369166     0.362117     1.521519
51240.50     0.507143     0.656680     1.795241
51240.75     0.198445     0.593424     1.618158
51241.00     0.002914     0.595616     1.631432
51241.25    -0.436129     0.806348     1.757085
51241.50    -0.859883     1.127861     2.428487
51241.75    -1.475845     0.662153     1.789642
51242.00    -1.428841     0.216931     0.995896
51242.25    -1.553396    -0.067262    -0.338562
51242.50    -1.603059    -0.132422    -1.456033
51242.75    -1.988480    -0.374380    -2.652920
51243.00    -1.930767    -0.470015    -3.262832
51243.25    -2.107104    -0.416983    -3.814072
51243.50    -2.094987    -0.123728    -3.637933
51243.75    -2.341215    -0.174348    -3.672624
51244.00    -2.155595    -0.152520    -3.323953
51244.25    -2.189945    -0.202594    -3.702025
51244.50    -2.009341    -0.195087    -3.960232
51244.75    -1.990961    -0.502842    -4.373667
51245.00    -1.626397    -0.644861    -4.486266
51245.25    -1.487059    -0.663130    -4.728115
51245.50    -1.328869    -0.533014    -4.695091
51245.75    -1.224556    -0.659632    -4.633054
51246.00    -0.905391    -0.600289    -4.124648
51246.25    -0.812133    -0.438469    -3.643301
51246.50    -0.732492    -0.120437    -2.856895
51246.75    -0.958929    -0.135471    -2.406206
51247.00    -0.871697    -0.079065    -1.874578
51247.25    -0.963446    -0.000362    -1.612533
51247.50    -0.865172     0.265309    -1.308391
51247.75    -0.993180     0.205730    -1.320195
51248.00    -0.945502     0.147691    -1.290591
51248.25    -1.055107     0.189987    -1.404071
51248.50    -1.083276     0.409515    -1.223043
51248.75    -1.297344     0.280134    -1.364378
51249.00    -1.145007     0.220312    -1.240639
51249.25    -1.200805     0.242476    -1.374882
51249.50    -1.114083     0.372554    -1.330087
51249.75    -1.373504     0.108865    -1.840260
51250.00    -1.297705    -0.103045    -2.059005
51250.25    -1.421470    -0.188172    -2.512646
51250.50    -1.320699    -0.046440    -2.486815
51250.75    -1.494155    -0.274534    -2.764694
51251.00    -1.223817    -0.326882    -2.510042
51251.25    -1.292292    -0.306178    -2.431111
51251.50    -0.978792     0.030808    -1.817240
51251.75    -0.934739    -0.052205    -1.616432
51252.00    -0.664590     0.024089    -0.967577
51252.25    -0.742331     0.119977    -0.614762
51252.50    -0.694741     0.462836     0.218290
51252.75    -1.050077     0.344690     0.497746
51253.00    -1.074547     0.252863     0.970161
51253.25    -1.295535     0.273995     1.487876
51253.50    -1.273206     0.427266     2.038404
51253.75    -1.650875     0.345749     2.264640
51254.00    -1.580015     0.306685     2.301565
51254.25    -1.671844     0.363679     2.059767
51254.50    -1.560132     0.471787     1.883852
51254.75    -1.817636     0.292633     1.413817
51255.00    -1.693143     0.239175     1.244253
51255.25    -1.733978     0.264763     0.961149
51255.50    -1.685749     0.475658     1.020477
51255.75    -1.855739     0.213026     0.445235
51256.00    -1.477093     0.005233     0.060642
51256.25    -1.273204    -0.090656    -0.535855
51256.50    -1.054347     0.018466    -0.775310
51256.75    -1.035208    -0.173648    -1.339606
51257.00    -0.697763    -0.191448    -1.461632
51257.25    -0.626091    -0.141739    -1.589980
51257.50    -0.283361     0.097542    -1.295845
51257.75    -0.248543     0.025210    -1.300938
51258.00     0.254891     0.126447    -0.887317
51258.25     0.498086     0.252616    -0.686424
51258.50     0.964680     0.604215    -0.101279
51258.75     0.947849     0.465372    -0.202800
51259.00     1.346136     0.571828     0.121560
51259.25     1.204403     0.759734     0.371885
51259.50     1.000919     1.149541     1.303290
51259.75     0.450345     0.933832     1.495197
51260.00     0.477261     0.580588     1.318452
51260.25     0.517477     0.343208     0.809406
51260.50     0.700767     0.446315     0.718662
51260.75     0.556437     0.187145     0.324341
51261.00     0.419314     0.004945     0.029393
51261.25     0.276800     0.091898    -0.199801
51261.50     0.196795     0.253399    -0.055497
51261.75    -0.024725     0.110783    -0.065819
51262.00     0.086499    -0.011008     0.107100
51262.25     0.093198    -0.126827    -0.039404
51262.50     0.242846    -0.070338     0.057893
51262.75     0.034146    -0.377500    -0.187870
51263.00     0.141638    -0.500258     0.042687
51263.25     0.036681    -0.575087    -0.124026
51263.50     0.215241    -0.386847    -0.014545
51263.75     0.151577    -0.542016    -0.126985
51264.00     0.288637    -0.501557     0.131692
51264.25     0.232842    -0.525290    -0.297992
51264.50     0.401078    -0.281875    -0.151989
51264.75     0.142520    -0.405681    -0.292033
51265.00     0.048420    -0.410642    -0.129349
51265.25    -0.206864    -0.355683    -0.345689
51265.50    -0.216666    -0.095188    -0.015375
51265.75    -0.545926    -0.160380    -0.040514
