Storm Name	Storm #	Year	Month	Day	Hour (UTC)	Latitude (deg)	Longitude (deg)	Storm direction (deg)	Storm speed (mph)	Storm speed (kph)	Wind speed (mph)	Wind speed (kph)	Pressure (mb)	Storm category
FRIEDA    	7	1957	September	21	18	28.2N	66.2W	205	4	7	35	55	-9	Tropical Depression       
FRIEDA    	7	1957	September	22	0	27.8N	66.5W	215	4	7	40	65	-9	Tropical Storm            
FRIEDA    	7	1957	September	22	6	27.5N	67.6W	255	11	18	60	95	-9	Tropical Storm            
FRIEDA    	7	1957	September	22	12	27.2N	69.1W	255	14	24	60	95	1007	Tropical Storm            
FRIEDA    	7	1957	September	22	18	27.1N	70.3W	265	11	18	60	95	-9	Tropical Storm            
FRIEDA    	7	1957	September	23	0	27.1N	71.2W	270	9	14	60	95	-9	Tropical Storm            
FRIEDA    	7	1957	September	23	6	27.2N	71.7W	285	4	7	50	85	-9	Tropical Storm            
FRIEDA    	7	1957	September	23	12	27.8N	72.0W	335	6	11	50	85	1001	Tropical Storm            
FRIEDA    	7	1957	September	23	18	28.8N	72.2W	350	11	18	50	85	-9	Tropical Storm            
FRIEDA    	7	1957	September	24	0	29.8N	72.3W	355	11	18	50	85	-9	Tropical Storm            
FRIEDA    	7	1957	September	24	6	30.8N	72.0W	15	11	18	50	85	-9	Tropical Storm            
FRIEDA    	7	1957	September	24	12	31.8N	71.3W	30	12	20	50	85	1001	Tropical Storm            
FRIEDA    	7	1957	September	24	18	32.8N	70.3W	40	14	24	50	85	-9	Tropical Storm            
FRIEDA    	7	1957	September	25	0	33.8N	68.8W	50	18	29	60	95	-9	Tropical Storm            
FRIEDA    	7	1957	September	25	6	35.0N	67.0W	50	21	35	70	110	-9	Tropical Storm            
FRIEDA    	7	1957	September	25	12	36.4N	65.2W	45	23	37	80	130	992	Hurricane - Category 1    
FRIEDA    	7	1957	September	25	18	37.7N	63.4W	50	21	35	80	130	-9	Hurricane - Category 1    
FRIEDA    	7	1957	September	26	0	39.0N	61.6W	45	21	35	80	130	-9	Hurricane - Category 1    
FRIEDA    	7	1957	September	26	6	40.2N	59.7W	50	20	33	75	120	-9	Hurricane - Category 1    
FRIEDA    	7	1957	September	26	12	41.4N	57.8W	50	20	33	65	100	-9	Extratropical Storm       
FRIEDA    	7	1957	September	26	18	42.5N	56.2W	45	18	29	60	95	-9	Extratropical Storm       
FRIEDA    	7	1957	September	27	0	44.0N	54.5W	40	21	35	50	85	-9	Extratropical Storm       
FRIEDA    	7	1957	September	27	6	46.3N	52.8W	30	28	46	40	65	-9	Extratropical Storm       
FRIEDA    	7	1957	September	27	12	48.5N	51.2W	25	27	44	40	65	-9	Extratropical Storm       
NOT NAMED 	8	1957	October	23	0	21.9N	58.0W	-9	-9	-9	30	45	-9	Tropical Depression       
NOT NAMED 	8	1957	October	23	6	23.3N	59.3W	320	20	33	30	45	-9	Tropical Depression       
NOT NAMED 	8	1957	October	23	12	24.7N	60.7W	320	20	33	40	65	999	Tropical Storm            
NOT NAMED 	8	1957	October	23	18	25.0N	62.2W	280	14	24	40	65	-9	Tropical Storm            
NOT NAMED 	8	1957	October	24	0	24.7N	63.8W	260	16	25	40	65	999	Tropical Storm            
NOT NAMED 	8	1957	October	24	6	24.9N	65.0W	280	12	20	45	75	993	Tropical Storm            
NOT NAMED 	8	1957	October	24	12	25.4N	65.8W	305	9	14	50	85	-9	Tropical Storm            
NOT NAMED 	8	1957	October	24	18	26.6N	66.0W	350	13	22	60	95	-9	Tropical Storm            
NOT NAMED 	8	1957	October	25	0	27.8N	65.8W	10	13	22	45	75	993	Tropical Storm            
NOT NAMED 	8	1957	October	25	6	28.8N	65.4W	20	11	18	40	65	-9	Tropical Storm            
NOT NAMED 	8	1957	October	25	12	29.8N	64.8W	30	12	20	40	65	993	Tropical Storm            
NOT NAMED 	8	1957	October	25	18	30.7N	64.1W	35	11	18	40	65	-9	Tropical Storm            
NOT NAMED 	8	1957	October	26	0	31.7N	62.9W	45	16	25	40	65	-9	Tropical Storm            
NOT NAMED 	8	1957	October	26	6	33.1N	61.2W	45	23	37	40	65	-9	Tropical Storm            
NOT NAMED 	8	1957	October	26	12	34.6N	59.3W	45	24	38	40	65	-9	Tropical Storm            
NOT NAMED 	8	1957	October	26	18	36.0N	57.6W	45	21	35	40	65	-9	Tropical Storm            
NOT NAMED 	8	1957	October	27	0	37.0N	55.3W	60	24	38	35	55	-9	Extratropical Storm       
NOT NAMED 	8	1957	October	27	6	37.6N	51.9W	75	31	50	30	45	-9	Extratropical Storm       
NOT NAMED 	8	1957	October	27	12	38.3N	48.5W	75	31	50	30	45	-9	Extratropical Storm       
NOT NAMED 	8	1957	October	27	18	38.8N	44.6W	80	34	55	30	45	-9	Extratropical Storm       
ALMA      	1	1958	June   	14	6	21.1N	94.5W	-9	-9	-9	35	55	-9	Tropical Depression       
ALMA      	1	1958	June   	14	12	21.7N	95.0W	320	8	12	45	75	-9	Tropical Storm            
ALMA      	1	1958	June   	14	18	22.5N	95.6W	325	10	16	50	85	-9	Tropical Storm            
ALMA      	1	1958	June   	15	0	23.5N	96.4W	325	13	22	45	75	997	Tropical Storm            
ALMA      	1	1958	June   	15	6	24.5N	97.3W	320	13	22	40	65	1006	Tropical Storm            
ALMA      	1	1958	June   	15	12	25.6N	98.1W	325	14	24	40	65	-9	Tropical Storm            
ALMA      	1	1958	June   	15	18	26.7N	99.0W	325	14	24	35	55	-9	Tropical Depression       
ALMA      	1	1958	June   	16	0	27.9N	100.1W	320	17	27	30	45	-9	Tropical Depression       
ALMA      	1	1958	June   	16	6	29.1N	101.0W	325	16	25	25	35	-9	Tropical Depression       
ALMA      	1	1958	June   	16	12	30.3N	101.7W	335	14	24	15	30	-9	Tropical Depression       
ALMA      	1	1958	June   	16	18	31.4N	102.5W	330	13	22	15	30	-9	Tropical Depression       
BECKY     	2	1958	August 	8	12	15.3N	21.0W	-9	-9	-9	30	45	-9	Tropical Depression       
BECKY     	2	1958	August 	8	18	15.6N	23.5W	275	27	44	30	45	-9	Tropical Depression       
BECKY     	2	1958	August 	9	0	15.9N	25.5W	280	21	35	30	45	-9	Tropical Depression       
BECKY     	2	1958	August 	9	6	16.1N	27.1W	275	17	27	30	45	-9	Tropical Depression       
BECKY     	2	1958	August 	9	12	16.2N	28.7W	275	17	27	30	45	-9	Tropical Depression       
BECKY     	2	1958	August 	9	18	16.6N	30.5W	285	19	31	30	45	-9	Tropical Depression       
BECKY     	2	1958	August 	10	0	16.9N	32.2W	280	18	29	30	45	-9	Tropical Depression       
BECKY     	2	1958	August 	10	6	17.0N	33.9W	275	18	29	30	45	-9	Tropical Depression       
BECKY     	2	1958	August 	10	12	17.0N	35.5W	270	17	27	30	45	-9	Tropical Depression       
BECKY     	2	1958	August 	10	18	17.1N	36.8W	275	13	22	30	45	-9	Tropical Depression       
BECKY     	2	1958	August 	11	0	17.2N	38.2W	275	14	24	30	45	-9	Tropical Depression       
BECKY     	2	1958	August 	11	6	17.4N	40.0W	275	19	31	35	55	-9	Tropical Depression       
BECKY     	2	1958	August 	11	12	17.7N	41.8W	280	19	31	40	65	-9	Tropical Storm            
BECKY     	2	1958	August 	11	18	17.9N	43.4W	275	17	27	40	65	-9	Tropical Storm            
BECKY     	2	1958	August 	12	0	18.1N	45.1W	275	18	29	45	75	-9	Tropical Storm            
BECKY     	2	1958	August 	12	6	18.5N	47.5W	280	26	42	50	85	-9	Tropical Storm            
BECKY     	2	1958	August 	12	12	18.9N	50.0W	280	27	44	60	95	-9	Tropical Storm            
BECKY     	2	1958	August 	12	18	18.9N	52.4W	270	25	40	60	95	-9	Tropical Storm            
BECKY     	2	1958	August 	13	0	18.8N	54.6W	265	23	37	60	95	-9	Tropical Storm            
BECKY     	2	1958	August 	13	6	19.1N	56.3W	280	18	29	60	95	-9	Tropical Storm            
BECKY     	2	1958	August 	13	12	19.5N	57.9W	285	17	27	60	95	-9	Tropical Storm            
BECKY     	2	1958	August 	13	18	20.1N	59.8W	290	20	33	60	95	-9	Tropical Storm            
BECKY     	2	1958	August 	14	0	20.9N	61.9W	290	24	38	60	95	-9	Tropical Storm            
BECKY     	2	1958	August 	14	6	21.9N	64.6W	290	31	50	60	95	-9	Tropical Storm            
BECKY     	2	1958	August 	14	12	23.0N	67.2W	295	29	48	60	95	-9	Tropical Storm            
BECKY     	2	1958	August 	14	18	23.9N	69.1W	295	21	35	60	95	-9	Tropical Storm            
BECKY     	2	1958	August 	15	0	24.9N	70.8W	305	20	33	45	75	-9	Tropical Storm            
BECKY     	2	1958	August 	15	6	26.9N	72.6W	320	28	46	40	65	-9	Tropical Storm            
BECKY     	2	1958	August 	15	12	29.0N	73.9W	330	26	42	40	65	-9	Tropical Storm            
BECKY     	2	1958	August 	15	18	30.1N	73.8W	5	12	20	40	65	-9	Tropical Storm            
BECKY     	2	1958	August 	16	0	31.2N	73.4W	15	12	20	35	55	-9	Extratropical Storm       
BECKY     	2	1958	August 	16	6	32.2N	73.4W	0	11	18	30	45	-9	Extratropical Storm       
BECKY     	2	1958	August 	16	12	33.3N	73.4W	0	11	18	30	45	-9	Extratropical Storm       
BECKY     	2	1958	August 	16	18	34.8N	72.3W	30	19	31	30	45	-9	Extratropical Storm       
BECKY     	2	1958	August 	17	0	36.9N	69.6W	45	34	55	30	45	-9	Extratropical Storm       
BECKY     	2	1958	August 	17	6	39.2N	66.9W	45	35	57	30	45	-9	Extratropical Storm       
BECKY     	2	1958	August 	17	12	41.5N	62.8W	55	43	70	30	45	-9	Extratropical Storm       
BECKY     	2	1958	August 	17	18	43.2N	57.8W	65	46	74	30	45	-9	Extratropical Storm       
CLEO      	3	1958	August 	11	6	10.8N	21.6W	-9	-9	-9	40	65	-9	Tropical Storm            
CLEO      	3	1958	August 	11	12	11.0N	23.8W	275	24	38	40	65	-9	Tropical Storm            
CLEO      	3	1958	August 	11	18	11.0N	26.0W	270	24	38	40	65	-9	Tropical Storm            
CLEO      	3	1958	August 	12	0	11.1N	28.0W	275	21	35	45	75	-9	Tropical Storm            
CLEO      	3	1958	August 	12	6	11.2N	29.9W	275	20	33	50	85	-9	Tropical Storm            
CLEO      	3	1958	August 	12	12	11.4N	31.8W	275	20	33	50	85	-9	Tropical Storm            
CLEO      	3	1958	August 	12	18	11.7N	33.8W	280	21	35	60	95	-9	Tropical Storm            
CLEO      	3	1958	August 	13	0	12.0N	35.8W	280	21	35	75	120	-9	Hurricane - Category 1    
CLEO      	3	1958	August 	13	6	12.3N	37.8W	280	21	35	90	150	-9	Hurricane - Category 1    
CLEO      	3	1958	August 	13	12	12.5N	39.6W	275	19	31	100	160	-9	Hurricane - Category 2    
CLEO      	3	1958	August 	13	18	12.8N	41.2W	280	17	27	100	160	-9	Hurricane - Category 2    
CLEO      	3	1958	August 	14	0	13.0N	42.7W	280	16	25	105	165	-9	Hurricane - Category 2    
CLEO      	3	1958	August 	14	6	13.3N	44.2W	280	16	25	115	185	-9	Major Hurricane - Category 3
CLEO      	3	1958	August 	14	12	13.8N	45.7W	290	17	27	130	215	-9	Major Hurricane - Category 4
CLEO      	3	1958	August 	14	18	14.4N	47.1W	295	16	25	140	220	962	Major Hurricane - Category 4
CLEO      	3	1958	August 	15	0	15.1N	48.3W	300	14	24	145	230	962	Major Hurricane - Category 4
CLEO      	3	1958	August 	15	6	15.8N	49.0W	315	10	16	145	230	962	Major Hurricane - Category 4
CLEO      	3	1958	August 	15	12	16.7N	49.3W	340	10	16	150	240	960	Major Hurricane - Category 4
CLEO      	3	1958	August 	15	18	18.1N	49.5W	350	16	25	155	250	952	Major Hurricane - Category 4
CLEO      	3	1958	August 	16	0	19.6N	49.8W	350	17	27	160	260	948	Major Hurricane - Category 5
CLEO      	3	1958	August 	16	6	21.0N	50.3W	340	16	25	130	215	955	Major Hurricane - Category 4
CLEO      	3	1958	August 	16	12	22.4N	50.8W	340	16	25	125	205	955	Major Hurricane - Category 3
CLEO      	3	1958	August 	16	18	23.9N	51.4W	340	17	27	125	205	957	Major Hurricane - Category 3
CLEO      	3	1958	August 	17	0	25.4N	52.2W	335	18	29	125	205	963	Major Hurricane - Category 3
CLEO      	3	1958	August 	17	6	26.9N	53.2W	330	19	31	125	205	967	Major Hurricane - Category 3
CLEO      	3	1958	August 	17	12	28.2N	54.3W	325	18	29	125	205	971	Major Hurricane - Category 3
CLEO      	3	1958	August 	17	18	29.3N	55.2W	325	14	24	120	195	970	Major Hurricane - Category 3
CLEO      	3	1958	August 	18	0	30.4N	55.9W	330	13	22	115	185	968	Major Hurricane - Category 3
CLEO      	3	1958	August 	18	6	31.6N	56.4W	340	13	22	110	175	971	Hurricane - Category 2    
CLEO      	3	1958	August 	18	12	32.8N	56.5W	355	13	22	105	165	973	Hurricane - Category 2    
CLEO      	3	1958	August 	18	18	34.1N	56.2W	10	14	24	100	160	972	Hurricane - Category 2    
CLEO      	3	1958	August 	19	0	35.7N	55.5W	20	18	29	100	160	971	Hurricane - Category 2    
CLEO      	3	1958	August 	19	6	37.6N	54.3W	25	24	38	90	150	972	Hurricane - Category 1    
CLEO      	3	1958	August 	19	12	39.8N	52.5W	35	29	48	90	150	974	Hurricane - Category 1    
CLEO      	3	1958	August 	19	18	42.3N	50.1W	35	34	55	90	150	979	Hurricane - Category 1    
CLEO      	3	1958	August 	20	0	44.8N	47.1W	40	37	61	85	140	-9	Hurricane - Category 1    
CLEO      	3	1958	August 	20	6	46.6N	43.8W	50	33	53	75	120	-9	Extratropical Storm       
CLEO      	3	1958	August 	20	12	47.0N	40.0W	80	29	48	70	110	-9	Extratropical Storm       
CLEO      	3	1958	August 	20	18	46.3N	35.7W	105	34	55	70	110	-9	Extratropical Storm       
CLEO      	3	1958	August 	21	0	45.3N	31.4W	110	35	57	65	100	-9	Extratropical Storm       
CLEO      	3	1958	August 	21	6	44.2N	27.3W	110	35	57	45	75	-9	Extratropical Storm       
CLEO      	3	1958	August 	21	12	43.0N	23.2W	110	36	59	40	65	-9	Extratropical Storm       
CLEO      	3	1958	August 	21	18	42.0N	20.5W	115	25	40	40	65	-9	Extratropical Storm       
CLEO      	3	1958	August 	22	0	41.0N	18.0W	120	24	38	35	55	-9	Extratropical Storm       
DAISY     	4	1958	August 	24	12	25.2N	73.6W	-9	-9	-9	40	65	-9	Tropical Storm            
DAISY     	4	1958	August 	24	18	25.9N	74.6W	310	12	20	45	75	-9	Tropical Storm            
DAISY     	4	1958	August 	25	0	26.4N	75.3W	310	9	14	60	95	1002	Tropical Storm            
DAISY     	4	1958	August 	25	6	26.7N	75.7W	310	4	7	65	100	1000	Tropical Storm            
DAISY     	4	1958	August 	25	12	27.0N	76.0W	320	4	7	75	120	997	Hurricane - Category 1    
DAISY     	4	1958	August 	25	18	27.2N	76.3W	305	3	5	75	120	994	Hurricane - Category 1    
DAISY     	4	1958	August 	26	0	27.4N	76.5W	320	2	3	75	120	989	Hurricane - Category 1    
DAISY     	4	1958	August 	26	6	27.8N	76.8W	325	4	7	75	120	985	Hurricane - Category 1    
DAISY     	4	1958	August 	26	12	28.1N	77.0W	330	3	5	80	130	979	Hurricane - Category 1    
DAISY     	4	1958	August 	26	18	28.5N	77.1W	350	4	7	85	140	974	Hurricane - Category 1    
DAISY     	4	1958	August 	27	0	28.8N	76.9W	30	3	5	90	150	968	Hurricane - Category 1    
DAISY     	4	1958	August 	27	6	29.1N	76.6W	40	3	5	100	160	963	Hurricane - Category 2    
DAISY     	4	1958	August 	27	12	29.4N	76.2W	50	4	7	105	165	956	Hurricane - Category 2    
DAISY     	4	1958	August 	27	18	29.8N	75.7W	45	5	9	110	175	944	Hurricane - Category 2    
DAISY     	4	1958	August 	28	0	30.4N	75.1W	40	8	12	120	195	935	Major Hurricane - Category 3
DAISY     	4	1958	August 	28	6	31.5N	74.6W	20	12	20	125	205	938	Major Hurricane - Category 3
DAISY     	4	1958	August 	28	12	33.0N	74.2W	15	17	27	125	205	946	Major Hurricane - Category 3
DAISY     	4	1958	August 	28	18	34.6N	74.1W	5	18	29	125	205	955	Major Hurricane - Category 3
DAISY     	4	1958	August 	29	0	36.2N	74.0W	5	18	29	125	205	963	Major Hurricane - Category 3
DAISY     	4	1958	August 	29	6	38.0N	72.9W	25	23	37	125	205	970	Major Hurricane - Category 3
DAISY     	4	1958	August 	29	12	39.8N	70.8W	40	27	44	120	195	977	Major Hurricane - Category 3
DAISY     	4	1958	August 	29	18	41.2N	68.3W	55	26	42	105	165	982	Hurricane - Category 2    
DAISY     	4	1958	August 	30	0	42.0N	65.0W	70	28	46	100	160	987	Extratropical Storm       
DAISY     	4	1958	August 	30	6	43.0N	60.5W	75	39	63	65	100	-9	Extratropical Storm       
DAISY     	4	1958	August 	30	12	42.2N	56.1W	105	37	61	60	95	-9	Extratropical Storm       
DAISY     	4	1958	August 	30	18	41.5N	52.9W	105	27	44	60	95	-9	Extratropical Storm       
DAISY     	4	1958	August 	31	0	41.0N	49.6W	100	28	46	50	85	-9	Extratropical Storm       
DAISY     	4	1958	August 	31	6	41.0N	45.9W	90	31	50	45	75	-9	Extratropical Storm       
DAISY     	4	1958	August 	31	12	41.0N	42.2W	90	31	50	40	65	-9	Extratropical Storm       
DAISY     	4	1958	August 	31	18	41.7N	38.9W	75	28	46	35	55	-9	Extratropical Storm       
ELLA      	5	1958	August 	30	6	13.7N	56.6W	-9	-9	-9	35	55	-9	Tropical Depression       
ELLA      	5	1958	August 	30	12	14.0N	59.6W	275	33	53	40	65	-9	Tropical Storm            
ELLA      	5	1958	August 	30	18	15.4N	62.0W	300	31	50	40	65	-9	Tropical Storm            
ELLA      	5	1958	August 	31	0	16.1N	64.0W	290	23	37	40	65	1009	Tropical Storm            
ELLA      	5	1958	August 	31	6	16.2N	65.6W	275	17	27	60	95	-9	Tropical Storm            
ELLA      	5	1958	August 	31	12	16.3N	67.2W	275	17	27	75	120	-9	Hurricane - Category 1    
ELLA      	5	1958	August 	31	18	16.5N	69.3W	275	23	37	100	160	-9	Hurricane - Category 2    
ELLA      	5	1958	September	1	0	16.9N	71.1W	285	19	31	110	175	-9	Hurricane - Category 2    
ELLA      	5	1958	September	1	6	17.6N	72.4W	300	16	25	110	175	-9	Hurricane - Category 2    
ELLA      	5	1958	September	1	12	18.4N	73.7W	305	16	25	110	175	-9	Hurricane - Category 2    
ELLA      	5	1958	September	1	18	19.2N	75.0W	305	16	25	110	175	-9	Hurricane - Category 2    
ELLA      	5	1958	September	2	0	20.0N	76.3W	305	16	25	115	185	-9	Major Hurricane - Category 3
ELLA      	5	1958	September	2	6	20.6N	77.2W	305	11	18	80	130	-9	Hurricane - Category 1    
ELLA      	5	1958	September	2	12	21.0N	78.0W	300	9	14	70	110	-9	Tropical Storm            
ELLA      	5	1958	September	2	18	21.4N	79.1W	290	12	20	50	85	-9	Tropical Storm            
ELLA      	5	1958	September	3	0	21.8N	80.2W	290	11	18	50	85	-9	Tropical Storm            
ELLA      	5	1958	September	3	6	21.9N	81.1W	275	9	14	50	85	-9	Tropical Storm            
ELLA      	5	1958	September	3	12	22.0N	82.0W	275	9	14	65	100	-9	Tropical Storm            
ELLA      	5	1958	September	3	18	22.3N	83.2W	285	12	20	70	110	-9	Tropical Storm            
ELLA      	5	1958	September	4	0	22.7N	84.5W	290	13	22	70	110	-9	Tropical Storm            
ELLA      	5	1958	September	4	6	22.9N	85.6W	280	11	18	70	110	-9	Tropical Storm            
ELLA      	5	1958	September	4	12	23.2N	86.7W	285	11	18	70	110	-9	Tropical Storm            
ELLA      	5	1958	September	4	18	23.9N	88.1W	300	16	25	70	110	-9	Tropical Storm            
ELLA      	5	1958	September	5	0	24.6N	89.5W	300	16	25	70	110	-9	Tropical Storm            
ELLA      	5	1958	September	5	6	25.4N	90.8W	305	16	25	70	110	-9	Tropical Storm            
ELLA      	5	1958	September	5	12	26.1N	92.1W	300	14	24	70	110	-9	Tropical Storm            
ELLA      	5	1958	September	5	18	26.6N	93.2W	295	12	20	70	110	-9	Tropical Storm            
ELLA      	5	1958	September	6	0	27.0N	94.5W	290	13	22	65	100	-9	Tropical Storm            
ELLA      	5	1958	September	6	6	27.5N	96.3W	285	18	29	45	75	-9	Tropical Storm            
ELLA      	5	1958	September	6	12	28.1N	98.2W	290	19	31	35	55	-9	Tropical Depression       
ELLA      	5	1958	September	6	18	28.3N	100.5W	275	23	37	35	55	-9	Tropical Depression       
FIFI      	6	1958	September	4	12	10.1N	44.8W	-9	-9	-9	30	45	-9	Tropical Depression       
FIFI      	6	1958	September	4	18	10.6N	46.2W	290	16	25	30	45	-9	Tropical Depression       
FIFI      	6	1958	September	5	0	11.1N	47.5W	290	14	24	30	45	-9	Tropical Depression       
FIFI      	6	1958	September	5	6	11.6N	48.6W	295	12	20	35	55	-9	Tropical Depression       
FIFI      	6	1958	September	5	12	12.2N	49.8W	295	14	24	50	85	-9	Tropical Storm            
FIFI      	6	1958	September	5	18	13.3N	51.9W	300	26	42	50	85	-9	Tropical Storm            
FIFI      	6	1958	September	6	0	14.5N	54.1W	300	27	44	60	95	1000	Tropical Storm            
FIFI      	6	1958	September	6	6	15.6N	55.7W	305	20	33	75	120	-9	Hurricane - Category 1    
FIFI      	6	1958	September	6	12	16.6N	57.1W	305	18	29	85	140	-9	Hurricane - Category 1    
FIFI      	6	1958	September	6	18	17.5N	58.3W	310	16	25	90	150	-9	Hurricane - Category 1    
FIFI      	6	1958	September	7	0	18.4N	59.6W	305	17	27	85	140	-9	Hurricane - Category 1    
FIFI      	6	1958	September	7	6	19.5N	61.0W	310	19	31	75	120	-9	Hurricane - Category 1    
FIFI      	6	1958	September	7	12	20.6N	62.3W	310	18	29	75	120	-9	Hurricane - Category 1    
FIFI      	6	1958	September	7	18	21.3N	63.4W	305	13	22	75	120	-9	Hurricane - Category 1    
FIFI      	6	1958	September	8	0	21.9N	64.2W	310	10	16	70	110	-9	Tropical Storm            
FIFI      	6	1958	September	8	6	22.6N	64.8W	320	9	14	70	110	-9	Tropical Storm            
FIFI      	6	1958	September	8	12	23.0N	65.3W	310	6	11	70	110	-9	Tropical Storm            
FIFI      	6	1958	September	8	18	23.1N	65.6W	290	2	3	65	100	-9	Tropical Storm            
FIFI      	6	1958	September	9	0	23.3N	65.8W	315	2	3	60	95	-9	Tropical Storm            
FIFI      	6	1958	September	9	6	23.5N	65.9W	335	2	3	60	95	-9	Tropical Storm            
FIFI      	6	1958	September	9	12	23.6N	66.0W	315	1	1	60	95	-9	Tropical Storm            
FIFI      	6	1958	September	9	18	23.8N	66.2W	320	2	3	60	95	-9	Tropical Storm            
FIFI      	6	1958	September	10	0	24.1N	66.5W	320	4	7	60	95	-9	Tropical Storm            
FIFI      	6	1958	September	10	6	24.7N	66.8W	335	6	11	50	85	-9	Tropical Storm            
FIFI      	6	1958	September	10	12	25.5N	67.1W	340	9	14	50	85	-9	Tropical Storm            
FIFI      	6	1958	September	10	18	26.4N	67.1W	0	9	14	45	75	-9	Tropical Storm            
FIFI      	6	1958	September	11	0	27.2N	66.9W	15	9	14	45	75	-9	Tropical Storm            
