-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    ECMWF_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
GALB        49718.000    1995     1     1     0
GALB        52274.750    2001    12    31    18
GALB       475545.708 -4925638.937  4010732.975
51040.00    -0.004203     0.085098     2.419023
51040.25    -0.052007     0.006184     2.347119
51040.50    -0.075019     0.026069     2.116784
51040.75    -0.046632     0.063314     1.647981
51041.00     0.025120     0.155445     2.296582
51041.25     0.036414     0.153218     1.656699
51041.50     0.029448     0.170336     0.834530
51041.75     0.012948     0.170840     0.440572
51042.00    -0.090265     0.255100     1.074654
51042.25    -0.131851     0.149601     0.942546
51042.50    -0.192499     0.046033     0.434958
51042.75    -0.205363    -0.036919    -0.340514
51043.00    -0.160124     0.064827     0.480301
51043.25    -0.126917    -0.044199    -0.487880
51043.50    -0.043658    -0.082852    -0.916068
51043.75     0.014125    -0.072429    -1.479055
51044.00     0.155841     0.057256    -0.739165
51044.25     0.267926     0.033996    -1.725160
51044.50     0.336463     0.046179    -2.398835
51044.75     0.360077    -0.000343    -2.842337
51045.00     0.354396     0.040968    -1.974476
51045.25     0.313124    -0.039649    -2.752724
51045.50     0.293523    -0.063155    -3.035993
51045.75     0.286328    -0.179590    -3.420036
51046.00     0.228659    -0.084656    -2.425108
51046.25     0.209731    -0.188212    -3.333548
51046.50     0.227840    -0.164196    -3.591442
51046.75     0.203552    -0.191327    -3.649283
51047.00     0.173260    -0.086759    -2.118024
51047.25     0.120631    -0.101918    -2.327469
51047.50     0.045343    -0.042267    -1.908117
51047.75    -0.020624     0.005103    -1.321862
51048.00    -0.054719     0.159809     0.071944
51048.25    -0.178628     0.173126     0.329919
51048.50    -0.282500     0.193508     1.233453
51048.75    -0.318951     0.156410     1.563296
51049.00    -0.327742     0.262570     3.054025
51049.25    -0.416257     0.212125     3.011302
51049.50    -0.432107     0.175838     3.065334
51049.75    -0.329276     0.158397     2.960794
51050.00    -0.233363     0.251043     3.524026
51050.25    -0.214678     0.128447     3.178460
51050.50    -0.142266     0.080235     2.920064
51050.75    -0.047494     0.081587     2.647116
51051.00     0.133748     0.146501     3.285582
51051.25     0.210921     0.056185     2.355843
51051.50     0.322867     0.045041     1.360915
51051.75     0.369478     0.021021     0.757988
51052.00     0.403396     0.122184     1.214015
51052.25     0.392317     0.039605     0.394344
51052.50     0.381084     0.021322    -0.179862
51052.75     0.372258    -0.006062    -0.572092
51053.00     0.348791     0.149760     0.455085
51053.25     0.299815     0.046763     0.459000
51053.50     0.269050    -0.004385     0.416003
51053.75     0.218540    -0.062307     0.690827
51054.00     0.253463    -0.054582     1.922119
51054.25     0.129684    -0.150214     1.873224
51054.50     0.095933    -0.255857     1.454141
51054.75     0.074548    -0.278264     0.983291
51055.00     0.109993    -0.142715     1.939222
51055.25     0.073490    -0.157569     1.546077
51055.50     0.138632    -0.134809     1.189250
51055.75     0.199495    -0.141202     1.169525
51056.00     0.289786    -0.026019     1.857581
51056.25     0.329433    -0.113198     1.170388
51056.50     0.366153    -0.170770     0.667061
51056.75     0.413726    -0.217312     0.315011
51057.00     0.396097    -0.054168     1.617752
51057.25     0.348246    -0.057756     1.514610
51057.50     0.305443    -0.022098     1.832215
51057.75     0.216324     0.008675     2.071292
51058.00     0.159052     0.123675     3.589413
51058.25     0.021156     0.086865     4.056504
51058.50    -0.053565     0.061567     4.194602
51058.75    -0.043516     0.077946     4.104068
51059.00     0.036485     0.256933     4.872232
51059.25     0.029651     0.251476     4.420084
51059.50     0.092969     0.282058     3.998417
51059.75     0.151800     0.270855     4.050492
51060.00     0.167991     0.295977     4.486843
51060.25     0.188874     0.159734     3.702871
51060.50     0.165529     0.085147     2.773638
51060.75     0.174034    -0.016127     1.639160
51061.00     0.167209     0.050503     1.502399
51061.25     0.161173     0.014546     0.052422
51061.50     0.144422     0.029926    -0.817720
51061.75     0.080449     0.005390    -1.194486
51062.00     0.047350     0.054713     0.132374
51062.25    -0.054910    -0.060327    -0.253738
51062.50    -0.085680    -0.104719    -0.108955
51062.75    -0.121567    -0.177849     0.084478
51063.00    -0.129381    -0.106281     1.411156
51063.25    -0.123781    -0.159756     1.751751
51063.50    -0.098323    -0.150069     2.116272
51063.75    -0.045323    -0.176348     2.908622
51064.00     0.090263    -0.148349     4.005438
51064.25     0.141941    -0.200332     3.247693
51064.50     0.210931    -0.244504     2.813956
51064.75     0.225816    -0.260072     2.056520
51065.00     0.182732    -0.056172     2.230675
51065.25     0.043112    -0.083524     1.080622
51065.50     0.013619    -0.092112     0.242661
51065.75    -0.079760    -0.065479    -0.363046
51066.00    -0.117125     0.152251     0.399072
51066.25    -0.199280     0.063918    -0.697810
51066.50    -0.231074     0.114098    -1.445676
51066.75    -0.268845     0.117810    -1.580672
51067.00    -0.288780     0.185572    -0.446907
51067.25    -0.312716     0.129706    -0.860106
51067.50    -0.315721     0.081547    -1.191360
51067.75    -0.328395     0.037344    -0.914832
51068.00    -0.285216     0.137322     0.318229
51068.25    -0.293841     0.086924     0.340621
51068.50    -0.231340     0.105555     0.280669
51068.75    -0.195899     0.114801     0.462776
51069.00    -0.129174     0.282082     1.490145
51069.25    -0.130142     0.284355     1.190490
51069.50    -0.098084     0.360694     1.283619
51069.75    -0.099247     0.368109     1.064759
51070.00    -0.043201     0.471864     1.783571
51070.25    -0.068731     0.469966     1.580509
51070.50    -0.014883     0.470134     1.444898
51070.75    -0.025902     0.406182     1.225774
51071.00     0.075007     0.370239     1.517158
51071.25    -0.021607     0.235910     1.026129
51071.50     0.045951     0.106649     0.327487
51071.75     0.132419    -0.024569    -0.414439
51072.00     0.233146     0.004034    -0.399395
51072.25     0.245062    -0.066335    -1.036476
51072.50     0.325492    -0.060423    -1.339543
51072.75     0.347069    -0.073171    -1.446596
51073.00     0.398720     0.063348    -0.199792
51073.25     0.394346     0.001800    -0.519699
51073.50     0.440005     0.034386    -0.267418
51073.75     0.397384     0.046108    -0.321802
51074.00     0.425225     0.170813     0.798940
51074.25     0.352133     0.118695     0.812041
51074.50     0.306236     0.140589     1.017591
51074.75     0.199957     0.156714     1.555883
51075.00     0.111562     0.310752     3.266176
51075.25     0.063705     0.280544     3.303783
51075.50     0.031404     0.287538     3.556947
51075.75     0.008920     0.295942     3.534417
51076.00     0.067776     0.395157     4.548134
51076.25     0.037993     0.301807     4.051014
51076.50     0.016099     0.236246     3.540967
51076.75    -0.001900     0.206382     3.581185
51077.00     0.045865     0.228127     4.423416
51077.25     0.058069     0.088375     3.690618
51077.50     0.110279    -0.004151     3.427034
51077.75     0.225778    -0.078381     2.758590
51078.00     0.321287    -0.054578     3.244208
51078.25     0.425187    -0.206156     2.552152
51078.50     0.479797    -0.363354     1.866089
51078.75     0.552546    -0.426033     0.921278
51079.00     0.600943    -0.312068     1.148453
51079.25     0.547604    -0.321534    -0.175682
51079.50     0.481676    -0.237308    -0.912174
51079.75     0.349860    -0.139668    -1.229287
51080.00     0.219131     0.117768     0.170418
51080.25     0.052416     0.164078     0.212768
51080.50    -0.050480     0.265107     0.493148
51080.75    -0.143514     0.267848     0.666920
51081.00    -0.126665     0.417863     1.400253
51081.25    -0.214120     0.383726     1.245513
51081.50    -0.295882     0.407330     1.417978
51081.75    -0.302489     0.429464     1.074827
51082.00    -0.177897     0.549760     1.467633
51082.25    -0.241764     0.527265     1.105939
51082.50    -0.249321     0.459678     0.626362
51082.75    -0.283105     0.419996     0.506511
51083.00    -0.258068     0.409152     1.865338
51083.25    -0.337595     0.189666     1.901948
51083.50    -0.363510     0.027904     1.971960
51083.75    -0.326096    -0.145034     2.136927
51084.00    -0.177557    -0.089791     3.295212
51084.25    -0.032272    -0.159330     2.590608
51084.50     0.084425    -0.151493     1.667148
51084.75     0.158330    -0.089882     1.605315
51085.00     0.211683     0.099016     2.382565
51085.25     0.217057     0.098034     2.152298
51085.50     0.194657     0.139846     2.366834
51085.75     0.189321     0.069174     2.659058
51086.00     0.191717     0.108042     3.551445
51086.25     0.163463     0.007278     3.550950
51086.50     0.164181    -0.044501     3.111475
51086.75     0.142645    -0.086120     3.063142
51087.00     0.138454    -0.095374     3.557865
51087.25     0.129712    -0.381297     3.238720
51087.50     0.258309    -0.523096     1.537292
51087.75     0.262782    -0.477287     0.437298
51088.00     0.230184    -0.196815     0.857731
51088.25     0.144409    -0.139785     0.311538
51088.50     0.147338    -0.051827     0.064972
51088.75     0.251195     0.038187    -0.366278
51089.00     0.383718     0.213730     0.298791
51089.25     0.477079     0.251710     0.089215
51089.50     0.441487     0.314606    -0.040819
51089.75     0.514914     0.227115    -0.614185
51090.00     0.582161     0.241838    -0.350679
51090.25     0.619310     0.205440    -1.312727
51090.50     0.634387     0.248538    -1.730606
51090.75     0.630069     0.335320    -1.984442
51091.00     0.649812     0.531901    -1.187666
51091.25     0.614133     0.570153    -1.306503
51091.50     0.580349     0.617851    -1.232660
51091.75     0.523797     0.590914    -1.551936
51092.00     0.533866     0.656427    -1.204811
51092.25     0.403879     0.609199    -1.302628
51092.50     0.332140     0.579333    -1.188892
51092.75     0.202038     0.479572    -1.071922
51093.00     0.147379     0.420499    -0.196254
51093.25    -0.001489     0.277370    -0.418362
51093.50    -0.006398     0.146525    -0.264678
51093.75     0.023905    -0.077742     0.124450
51094.00     0.065303    -0.238433     0.570929
51094.25     0.106222    -0.425374     0.039593
51094.50     0.206960    -0.458505    -0.604489
51094.75     0.351450    -0.434404    -1.466369
51095.00     0.476027    -0.210321    -1.386175
51095.25     0.524865    -0.247120    -1.700158
51095.50     0.560448    -0.203706    -1.882977
51095.75     0.562219    -0.201241    -1.826534
51096.00     0.566808    -0.026813    -1.141339
51096.25     0.555953    -0.133090    -1.276921
51096.50     0.564846    -0.137927    -1.819552
51096.75     0.636826    -0.137267    -1.943824
51097.00     0.718576     0.023549    -1.360077
51097.25     0.736320    -0.006859    -1.889445
51097.50     0.768489    -0.009584    -2.693485
51097.75     0.759182    -0.032079    -3.163513
51098.00     0.703682     0.065486    -2.540927
51098.25     0.573990     0.004283    -2.752275
51098.50     0.472399    -0.048398    -2.814864
51098.75     0.367568    -0.143333    -2.721135
51099.00     0.286061    -0.096932    -1.686920
51099.25     0.163365    -0.205007    -1.254215
51099.50     0.088354    -0.249122    -0.702894
51099.75     0.018622    -0.301206    -0.569174
51100.00     0.084121    -0.158940     0.495808
51100.25     0.012242    -0.151279     0.353727
51100.50     0.007077    -0.040767     0.365988
51100.75     0.018013     0.059063     0.190710
51101.00     0.116359     0.321561     0.555833
51101.25     0.127847     0.331956    -0.211698
51101.50     0.115381     0.416795    -1.176533
51101.75     0.184814     0.469797    -1.905901
51102.00     0.252307     0.614467    -1.942603
51102.25     0.249884     0.565418    -2.774688
51102.50     0.225165     0.556667    -3.471203
51102.75     0.214536     0.562576    -3.432911
51103.00     0.184241     0.632375    -2.777248
51103.25     0.008372     0.576524    -2.600593
51103.50    -0.146319     0.563043    -2.478912
51103.75    -0.196038     0.522417    -1.512193
51104.00    -0.218344     0.523152    -0.402502
51104.25    -0.465350     0.413585     0.317013
51104.50    -0.543399     0.215141     0.591502
51104.75    -0.478438    -0.107096     0.414259
51105.00    -0.299884    -0.285374     0.237681
51105.25    -0.210219    -0.457504    -0.815547
51105.50    -0.087549    -0.484626    -1.624014
51105.75     0.034766    -0.573866    -2.239842
51106.00     0.103301    -0.530909    -2.200528
51106.25     0.119638    -0.660194    -2.537157
51106.50     0.130937    -0.699404    -2.977436
51106.75     0.170122    -0.754346    -3.233776
51107.00     0.180732    -0.644995    -2.674961
