-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    NCEP_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
CIC1        49718.000    1995     1     1     0
CIC1        52274.750    2001    12    31    18
CIC1     -2433176.853 -4845045.125  3348295.738
51001.00     1.665145    -0.687516    -0.395808
51001.25     1.650332    -0.628196    -0.718145
51001.50     2.012716    -0.915511    -0.374103
51001.75     2.244685    -0.587241    -1.184956
51002.00     2.159737    -0.833902     0.150170
51002.25     2.037684    -0.770110    -0.166506
51002.50     2.205886    -0.991985     0.043922
51002.75     2.108897    -0.667445    -0.684357
51003.00     1.847387    -0.807124     0.456721
51003.25     1.613077    -0.779114     0.267519
51003.50     1.617918    -1.056126     0.844672
51003.75     1.526281    -0.665331    -0.093189
51004.00     1.277643    -0.741265     0.840692
51004.25     0.980890    -0.711719     0.383563
51004.50     1.081307    -0.989244     0.725687
51004.75     1.158445    -0.762497    -0.064103
51005.00     0.962074    -0.876210     0.909663
51005.25     0.896374    -0.852294     0.630102
51005.50     1.218394    -1.093032     0.899223
51005.75     1.274150    -0.801881     0.131083
51006.00     1.307822    -0.902040     1.027628
51006.25     1.363637    -0.869611     0.876376
51006.50     1.688100    -1.076998     1.215532
51006.75     1.698167    -0.745718     0.523626
51007.00     1.583256    -0.821109     1.340584
51007.25     1.442733    -0.750209     1.147413
51007.50     1.649888    -0.957651     1.384192
51007.75     1.661877    -0.616011     0.504727
51008.00     1.315195    -0.728179     1.618357
51008.25     1.041683    -0.640968     1.255486
51008.50     1.287043    -0.897620     1.365794
51008.75     1.253316    -0.573364     0.222785
51009.00     0.858896    -0.668138     1.034339
51009.25     0.579014    -0.630645     0.701545
51009.50     0.741748    -0.856515     0.799586
51009.75     0.796872    -0.595715    -0.008195
51010.00     0.678436    -0.720782     0.827825
51010.25     0.624816    -0.739157     0.605188
51010.50     0.861849    -0.904027     0.488746
51010.75     1.053232    -0.561883    -0.449126
51011.00     0.942676    -0.709471     0.657267
51011.25     0.725993    -0.543462     0.168299
51011.50     1.069152    -0.786696     0.415844
51011.75     1.095767    -0.464991    -0.335816
51012.00     0.928985    -0.581530     0.787091
51012.25     0.718491    -0.526983     0.566180
51012.50     0.970932    -0.849980     0.946050
51012.75     0.639353    -0.517735     0.255275
51013.00     0.327639    -0.620839     1.232869
51013.25     0.078073    -0.483977     0.587870
51013.50     0.160745    -0.705351     0.570351
51013.75     0.053691    -0.392060    -0.545726
51014.00    -0.200062    -0.572303     0.451509
51014.25    -0.329514    -0.516455    -0.304273
51014.50    -0.104336    -0.847589    -0.101072
51014.75    -0.170008    -0.546473    -1.107644
51015.00    -0.308124    -0.678628    -0.176810
51015.25    -0.497912    -0.576953    -0.602453
51015.50    -0.113426    -0.889730    -0.266326
51015.75    -0.073961    -0.525905    -1.169170
51016.00    -0.206623    -0.564094    -0.324074
51016.25    -0.384118    -0.313805    -0.829270
51016.50     0.049251    -0.561365    -0.321918
51016.75     0.132186    -0.156290    -1.117200
51017.00     0.122019    -0.306716    -0.078420
51017.25    -0.016531    -0.219198    -0.264321
51017.50     0.344846    -0.438222    -0.023349
51017.75     0.337394    -0.094276    -0.993675
51018.00     0.349191    -0.194912    -0.056253
51018.25     0.435057    -0.208779    -0.330816
51018.50     0.804203    -0.560113     0.139911
51018.75     1.005480    -0.299853    -0.697497
51019.00     0.898568    -0.474001     0.365617
51019.25     0.941801    -0.449405    -0.023225
51019.50     1.148794    -0.674278     0.101530
51019.75     1.341388    -0.445628    -0.723780
51020.00     1.098605    -0.613423     0.280987
51020.25     0.888987    -0.515687    -0.205294
51020.50     1.200500    -0.786235    -0.142712
51020.75     1.150140    -0.461173    -0.884870
51021.00     0.962837    -0.616952     0.235693
51021.25     0.873204    -0.567187    -0.047598
51021.50     1.153363    -0.839108     0.478089
51021.75     1.077787    -0.452631    -0.250989
51022.00     1.018312    -0.579492     0.975692
51022.25     1.077226    -0.528354     0.679252
51022.50     1.447440    -0.850913     1.064341
51022.75     1.546663    -0.558514     0.097413
51023.00     1.574992    -0.710008     1.334413
51023.25     1.430406    -0.599340     0.956436
51023.50     1.515215    -0.850360     1.100484
51023.75     1.398296    -0.498613     0.136025
51024.00     1.042760    -0.592183     0.899438
51024.25     0.603060    -0.532350     0.500430
51024.50     0.610082    -0.764277     0.709971
51024.75     0.417738    -0.364180    -0.337548
51025.00     0.172221    -0.412349     0.271112
51025.25    -0.107130    -0.378400    -0.153376
51025.50     0.029169    -0.659231    -0.031828
51025.75    -0.038751    -0.257939    -1.158809
51026.00    -0.139425    -0.333137    -0.596367
51026.25    -0.200568    -0.372620    -0.956451
51026.50    -0.066259    -0.551442    -1.200446
51026.75    -0.004858    -0.214717    -2.348675
51027.00    -0.250576    -0.349263    -1.303587
51027.25    -0.389832    -0.224350    -1.860278
51027.50    -0.030918    -0.450755    -1.724300
51027.75     0.008405    -0.194384    -2.073161
51028.00    -0.216308    -0.329409    -0.887648
51028.25    -0.261603    -0.317068    -1.098121
51028.50     0.242129    -0.640119    -0.591238
51028.75     0.320792    -0.332417    -1.376734
51029.00     0.211291    -0.504564    -0.177019
51029.25     0.401691    -0.519302    -0.482353
51029.50     0.746274    -0.814130    -0.321455
51029.75     0.727696    -0.538375    -1.263240
51030.00     0.506057    -0.608556    -0.325473
51030.25     0.451403    -0.606981    -0.680435
51030.50     0.649131    -0.819068    -0.725097
51030.75     0.612205    -0.409473    -1.822841
51031.00     0.539521    -0.555998    -0.674038
51031.25     0.294377    -0.412037    -0.935470
51031.50     0.597548    -0.629331    -0.571946
51031.75     0.594192    -0.253563    -1.117634
51032.00     0.394102    -0.349925     0.137053
51032.25     0.238022    -0.252835     0.154684
51032.50     0.581167    -0.491265     0.666824
51032.75     0.555899    -0.105903    -0.106604
51033.00     0.326181    -0.238812     0.792368
51033.25     0.207765    -0.223606     0.179562
51033.50     0.515915    -0.522229     0.245783
51033.75     0.509009    -0.303343    -0.546585
51034.00     0.397670    -0.387035     0.148415
51034.25     0.231574    -0.346705    -0.341076
51034.50     0.458597    -0.485446    -0.737549
51034.75     0.555875    -0.149245    -1.714225
51035.00     0.373593    -0.203454    -0.818902
51035.25    -0.012826    -0.134318    -1.219976
51035.50     0.247281    -0.389848    -0.897722
51035.75     0.310711    -0.134720    -1.539302
51036.00     0.052249    -0.209639    -0.558265
51036.25    -0.106175    -0.265457    -0.791439
51036.50     0.039858    -0.540185    -0.570950
51036.75    -0.024538    -0.288450    -1.512983
51037.00    -0.109944    -0.419523    -0.757100
51037.25    -0.192692    -0.453693    -1.343560
51037.50     0.197575    -0.801609    -1.201208
51037.75     0.354806    -0.593183    -2.119858
51038.00     0.421732    -0.683810    -1.323228
51038.25     0.396807    -0.573871    -1.963860
51038.50     0.736507    -0.814409    -1.717516
51038.75     0.791128    -0.403002    -2.542705
51039.00     0.656166    -0.442215    -1.310079
51039.25     0.467657    -0.180485    -1.737577
51039.50     0.732501    -0.317508    -1.229561
51039.75     0.749397     0.036417    -1.663064
51040.00     0.517909    -0.018322    -0.376942
51040.25     0.269016     0.038165    -0.233772
51040.50     0.615205    -0.264744     0.337213
51040.75     0.552358    -0.082725    -0.014660
51041.00     0.293620    -0.216597     1.060321
51041.25     0.121965    -0.256715     1.044670
51041.50     0.418744    -0.608787     1.310832
51041.75     0.494665    -0.286944     0.367897
51042.00     0.560467    -0.436603     1.232817
51042.25     0.397847    -0.395944     0.818496
51042.50     0.783598    -0.624051     0.780067
51042.75     0.771711    -0.175688    -0.422738
51043.00     0.763986    -0.185329     0.346238
51043.25     0.562576     0.004684    -0.378899
51043.50     0.916411    -0.242225    -0.184041
51043.75     1.041872     0.149526    -1.205361
51044.00     0.745422     0.081095    -0.411756
51044.25     0.476173     0.139565    -0.684116
51044.50     0.866504    -0.226522    -0.288280
51044.75     0.835417     0.126938    -1.487425
51045.00     0.780192    -0.157751    -0.244437
51045.25     0.766296    -0.187346    -0.418439
51045.50     1.160676    -0.575185    -0.015140
51045.75     1.193460    -0.271520    -0.765104
51046.00     1.268989    -0.419930     0.386756
51046.25     1.056939    -0.404984    -0.000819
51046.50     1.421305    -0.698889     0.188950
51046.75     1.488775    -0.356395    -0.582217
51047.00     1.419131    -0.448920     0.647193
51047.25     1.186474    -0.313857     0.077236
51047.50     1.620645    -0.617516     0.588606
51047.75     1.466404    -0.197547    -0.428575
51048.00     1.019350    -0.240243     0.639999
51048.25     0.666243    -0.141488     0.496328
51048.50     0.822050    -0.376324     0.813330
51048.75     0.652700    -0.017458     0.126579
51049.00     0.486322    -0.154358     1.321161
51049.25     0.327770    -0.107999     0.877440
51049.50     0.589502    -0.339306     0.856285
51049.75     0.662020    -0.035197    -0.001236
51050.00     0.498047    -0.147008     0.987007
51050.25     0.383249    -0.085645     0.488545
51050.50     0.577587    -0.378836     0.718780
51050.75     0.611439    -0.079788    -0.132024
51051.00     0.545548    -0.270475     1.125664
51051.25     0.408908    -0.195017     0.590760
51051.50     0.702271    -0.474135     0.756813
51051.75     0.821562    -0.180287    -0.081769
51052.00     0.647439    -0.297844     1.012111
51052.25     0.468107    -0.192837     0.435877
51052.50     0.703510    -0.436103     0.399822
51052.75     0.722448    -0.058312    -0.716820
51053.00     0.360278    -0.180831     0.148185
51053.25     0.085023    -0.148850    -0.392606
51053.50     0.148340    -0.418096    -0.482385
51053.75     0.073183    -0.192060    -1.189350
51054.00    -0.120264    -0.289575    -0.117753
51054.25    -0.202550    -0.233441    -0.322076
51054.50     0.174104    -0.594383    -0.045619
51054.75     0.158671    -0.311511    -0.950829
51055.00    -0.147477    -0.475479     0.313675
51055.25    -0.459749    -0.452503     0.033704
51055.50    -0.315174    -0.676482     0.046656
51055.75    -0.342982    -0.463596    -0.493500
51056.00    -0.612338    -0.602463     0.460812
51056.25    -0.932989    -0.529544     0.037680
51056.50    -0.638648    -0.851955     0.329300
51056.75    -0.677165    -0.449263    -0.428620
51057.00    -0.785986    -0.529938     0.739205
51057.25    -0.944422    -0.455471     0.649295
51057.50    -0.622024    -0.724525     1.018126
51057.75    -0.655691    -0.358604     0.362840
51058.00    -0.692472    -0.434259     1.484540
51058.25    -0.718011    -0.343341     1.375167
51058.50    -0.354075    -0.651195     1.932413
51058.75    -0.226250    -0.336492     1.346806
51059.00    -0.244596    -0.528746     2.481038
51059.25    -0.284911    -0.576115     2.354110
51059.50     0.117801    -0.962896     2.612955
51059.75     0.178404    -0.598059     1.543049
51060.00     0.051665    -0.610049     2.209139
51060.25    -0.000728    -0.541718     1.547236
51060.50     0.317829    -0.725521     1.193001
51060.75     0.356108    -0.284713    -0.063722
51061.00     0.374508    -0.388175     0.679409
51061.25     0.137545    -0.270639     0.187775
51061.50     0.367367    -0.562225     0.342850
51061.75     0.361119    -0.213300    -0.550311
51062.00     0.280014    -0.402289     0.608539
51062.25     0.084230    -0.217781     0.013107
51062.50     0.563406    -0.576995     0.526232
51062.75     0.876934    -0.145520    -0.280886
51063.00     1.047448    -0.277569     0.887724
51063.25     1.040613    -0.146177     0.611105
51063.50     1.401556    -0.415740     1.106495
51063.75     1.413672     0.031772     0.389227
51064.00     1.297002    -0.148379     1.816145
51064.25     1.052384     0.006902     1.311206
51064.50     1.173013    -0.344374     1.874086
51064.75     1.100953    -0.010486     1.204693
51065.00     0.890030    -0.204434     2.580269
51065.25     0.541652    -0.145094     2.432803
51065.50     0.702953    -0.374802     2.517425
51065.75     0.819990    -0.043612     1.666841
51066.00     0.699479    -0.263577     2.777529
51066.25     0.594375    -0.162783     2.079327
51066.50     0.964053    -0.423121     2.178063
51066.75     1.165969    -0.045160     1.261276
51067.00     1.136095    -0.191490     1.929946
51067.25     1.219649    -0.136144     1.332764
51067.50     1.748345    -0.467629     1.619710
51067.75     1.826198    -0.127188     0.936381
51068.00     1.760862    -0.176484     1.684244
51068.25     1.657864    -0.123096     1.404669
51068.50     1.978674    -0.463574     1.653880
51068.75     1.961321    -0.173922     1.043744
51069.00     1.943486    -0.378126     2.272168
51069.25     1.875428    -0.417443     2.121067
51069.50     2.288254    -0.831819     2.710083
51069.75     2.330442    -0.521163     2.017049
51070.00     2.178210    -0.700379     2.923999
