-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    NCEP_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
SCH2        49718.000    1995     1     1     0
SCH2        52274.750    2001    12    31    18
SCH2      1448636.903 -3385243.649  5191046.936
51165.00     0.066160     0.086158     2.041037
51165.25     0.057194     0.010249     0.949508
51165.50     0.020705     0.231307    -0.011365
51165.75    -0.001792    -0.105345    -1.464321
51166.00     0.214555    -0.260022    -2.301451
51166.25     0.268786    -0.252375    -2.957770
51166.50     0.203928     0.101344    -3.456768
51166.75    -0.022033    -0.016770    -4.042218
51167.00     0.130100    -0.004265    -3.798556
51167.25     0.091172    -0.105733    -3.259885
51167.50    -0.184770    -0.010997    -3.434077
51167.75    -0.701099    -0.382333    -4.306867
51168.00    -0.832686    -0.375557    -5.218785
51168.25    -0.800110    -0.267774    -5.780468
51168.50    -0.822795     0.121297    -4.904195
51168.75    -0.732834     0.139112    -3.000489
51169.00    -0.334128     0.232945    -0.729033
51169.25     0.161394     0.303507     3.031563
51169.50     0.422293     0.279004     5.977150
51169.75     0.335773    -0.360143     7.573912
51170.00     0.062516    -0.872453     6.777750
51170.25    -0.424734    -1.014494     4.475172
51170.50    -0.749693    -0.616499     2.746532
51170.75    -1.100715    -0.500984     0.904106
51171.00    -1.015210    -0.391555     0.571241
51171.25    -1.039928    -0.366204     0.745863
51171.50    -0.933611    -0.051241     1.817652
51171.75    -0.900156    -0.335032     2.548503
51172.00    -0.671112    -0.436379     3.175390
51172.25    -0.616765    -0.542535     3.535551
51172.50    -0.567350    -0.346836     3.786455
51172.75    -0.833807    -0.544689     2.583437
51173.00    -0.770208    -0.489048     2.034239
51173.25    -0.575386    -0.215464     2.618665
51173.50    -0.509768     0.168325     3.708721
51173.75    -0.550726    -0.181348     4.676833
51174.00    -0.426012    -0.494420     4.053482
51174.25    -0.267911    -0.563098     3.714641
51174.50    -0.396920    -0.394007     3.265717
51174.75    -0.763000    -0.533130     2.373036
51175.00    -0.696812    -0.467379     2.391346
51175.25    -0.528295    -0.263993     4.099100
51175.50    -0.622239    -0.190112     5.444083
51175.75    -0.843623    -0.778891     4.568476
51176.00    -0.686175    -0.928776     2.536193
51176.25    -0.634288    -0.866280     0.948041
51176.50    -0.463513    -0.544149     0.617623
51176.75    -0.366789    -0.495633     0.737095
51177.00     0.000333    -0.369784     2.340497
51177.25     0.256987    -0.215677     4.247374
51177.50     0.267795    -0.050677     5.626016
51177.75     0.035798    -0.513105     6.697255
51178.00     0.097136    -0.914795     7.605597
51178.25    -0.201931    -1.244715     7.950582
51178.50    -0.365302    -0.987333     8.063542
51178.75    -0.736154    -1.143633     7.628452
51179.00    -0.816889    -1.020950     6.356207
51179.25    -0.911490    -0.904214     5.705408
51179.50    -1.082186    -0.686774     5.433548
51179.75    -1.295265    -0.893304     4.392693
51180.00    -1.214913    -1.014840     3.893881
51180.25    -1.059407    -1.197043     3.377373
51180.50    -0.956284    -1.061002     3.264693
51180.75    -1.073281    -1.519105     0.401263
51181.00    -1.124356    -1.588711    -4.129380
51181.25    -1.170021    -1.196114    -6.311313
51181.50    -1.193244    -0.553426    -6.727467
51181.75    -1.235600    -0.320072    -5.379734
51182.00    -0.816788     0.060228    -2.755854
51182.25    -1.043440     0.291821     2.421158
51182.50    -1.161812     0.423389     6.186860
51182.75    -1.415957    -0.059822     9.735044
51183.00    -1.550935    -0.552705    10.002814
51183.25    -1.688441    -0.637692     7.555146
51183.50    -1.829381    -0.227718     5.698036
51183.75    -1.946495    -0.257581     4.389146
51184.00    -1.698518    -0.106653     3.454783
51184.25    -1.499020     0.149312     3.580262
51184.50    -1.231136     0.463017     3.758763
51184.75    -0.996935     0.355085     3.630769
51185.00    -0.639568     0.256350     4.197386
51185.25    -0.251732     0.343314     5.222697
51185.50    -0.118288     0.429043     5.783677
51185.75    -0.171380     0.013666     5.464409
51186.00    -0.190883    -0.269693     3.794433
51186.25    -0.379276    -0.268396     2.273513
51186.50    -0.631925     0.162500     1.459449
51186.75    -1.037998     0.029405     0.627196
51187.00    -1.035449     0.049245     0.758208
51187.25    -1.110297     0.072046     0.250848
51187.50    -1.102927     0.278455     0.894143
51187.75    -1.122375    -0.000051     0.694161
51188.00    -0.958928    -0.174276     1.403524
51188.25    -0.831146    -0.353249     2.492038
51188.50    -1.171231    -0.316562     2.346956
51188.75    -1.486819    -0.486322     1.274917
51189.00    -1.206758    -0.524137     0.757346
51189.25    -1.089327    -0.395910     1.103308
51189.50    -1.018874    -0.196105     1.641613
51189.75    -1.013785    -0.494134     2.734856
51190.00    -0.824359    -0.736701     3.333657
51190.25    -0.747895    -0.874942     3.216131
51190.50    -0.772500    -0.737132     2.510197
51190.75    -0.947315    -0.928142     1.431750
51191.00    -0.920133    -1.059017     0.539456
51191.25    -0.975468    -1.115927    -0.302233
51191.50    -1.094495    -1.052281    -1.754611
51191.75    -1.334107    -1.448617    -3.732887
51192.00    -1.248172    -1.640740    -5.182356
51192.25    -1.122698    -1.596291    -6.707006
51192.50    -1.103346    -1.134498    -7.752065
51192.75    -1.189048    -1.106214    -8.636490
51193.00    -0.925192    -0.844348    -7.325190
51193.25    -0.730344    -0.558031    -5.654463
51193.50    -0.455380    -0.166854    -3.000764
51193.75    -0.194026    -0.179758    -0.770778
51194.00     0.237492    -0.149644     1.646616
51194.25     0.789295     0.000600     4.752823
51194.50     1.149220     0.218022     8.608756
51194.75     0.949294    -0.287372    11.262187
51195.00     0.815608    -0.454003    11.039883
51195.25     0.565414    -0.376060     9.199633
51195.50     0.337785    -0.103893     7.147250
51195.75    -0.138255    -0.364514     4.209880
51196.00    -0.185010    -0.288780     2.204576
51196.25    -0.228552    -0.274698     0.680736
51196.50    -0.197544     0.115617     0.168512
51196.75    -0.180322     0.156141    -0.334136
51197.00     0.228519     0.277563     0.375033
51197.25     0.559943     0.490953     2.088691
51197.50     1.078488     0.939188     6.132621
51197.75     0.955561     0.594864     9.660965
51198.00     1.147463     0.100256    12.396260
51198.25     1.166165    -0.087840    12.303657
51198.50     1.198681    -0.081885    11.083333
51198.75     0.954902    -0.451989     8.603981
51199.00     1.229894    -0.558369     6.898823
51199.25     1.386591    -0.467941     4.609622
51199.50     1.487996    -0.083950     2.223609
51199.75     1.249821    -0.242964    -0.408313
51200.00     1.303893    -0.394961    -2.715226
51200.25     1.101070    -0.355766    -5.211143
51200.50     0.934640    -0.142069    -6.961530
51200.75     0.466349    -0.285701    -9.003710
51201.00     0.531972    -0.249368    -9.177239
51201.25     0.500705    -0.032520    -8.924680
51201.50     0.531670     0.237217    -7.244850
51201.75     0.392003     0.184068    -5.409521
51202.00     0.592508     0.158025    -2.792830
51202.25     0.771288     0.241531     0.244467
51202.50     0.893354     0.444483     2.885999
51202.75     0.847216     0.137310     4.817855
51203.00     0.879790    -0.098376     6.101910
51203.25     0.790319    -0.258387     6.840279
51203.50     0.529511    -0.371695     5.991279
51203.75     0.223791    -0.671624     4.134063
51204.00    -0.044998    -0.798552     1.240955
51204.25    -0.141934    -0.420347    -0.295813
51204.50    -0.292750     0.144632    -0.675492
51204.75    -0.568979     0.101536     0.326910
51205.00    -0.440437    -0.050310     0.767534
51205.25    -0.277110    -0.190599     0.554606
51205.50    -0.210940    -0.158376    -0.495733
51205.75    -0.404348    -0.510314    -2.095870
51206.00    -0.304168    -0.637258    -3.244159
51206.25    -0.447946    -0.668427    -3.781921
51206.50    -0.649101    -0.399848    -4.329186
51206.75    -0.929672    -0.567204    -4.629291
51207.00    -0.839421    -0.629385    -5.062055
51207.25    -0.956748    -0.613844    -5.716473
51207.50    -1.016398    -0.292219    -6.292905
51207.75    -1.287251    -0.465696    -7.114336
51208.00    -1.179972    -0.552488    -8.039828
51208.25    -1.291077    -0.578146    -9.427687
51208.50    -1.459768    -0.436689   -10.512626
51208.75    -1.936640    -0.686135   -12.500573
51209.00    -2.011659    -0.735765   -12.612121
51209.25    -2.172978    -0.535049   -10.886540
51209.50    -2.225091     0.018138    -8.003847
51209.75    -2.273695    -0.279957    -2.904544
51210.00    -1.715105    -0.737408    -0.981588
51210.25    -1.339578    -1.009789    -1.519957
51210.50    -1.134891    -0.755834    -2.655840
51210.75    -1.170523    -0.902523    -4.459771
51211.00    -0.973535    -0.749177    -5.385426
51211.25    -0.968386    -0.356531    -5.291709
51211.50    -0.895302     0.216284    -3.988351
51211.75    -0.884493     0.372722    -1.966445
51212.00    -0.662766     0.490656     0.218284
51212.25    -0.556647     0.667764     2.482108
51212.50    -0.572020     0.978446     4.255802
51212.75    -0.694819     0.664197     4.992793
51213.00    -0.484986     0.376559     3.974071
51213.25    -0.220414     0.393093     2.677634
51213.50     0.102536     0.780212     2.607692
51213.75     0.303580     0.627710     2.638341
51214.00     0.607617     0.539442     2.275226
51214.25     0.588874     0.414177     1.953436
51214.50     0.596178     0.399766     1.124770
51214.75     0.423442     0.032485    -0.171136
51215.00     0.557130    -0.083054    -0.634533
51215.25     0.622508     0.026191    -0.480406
51215.50     0.706197     0.346800     0.541938
51215.75     0.606592     0.239949     0.688466
51216.00     0.875030     0.005412     1.423935
51216.25     1.073374    -0.118923     2.873204
51216.50     1.096469    -0.055140     3.823540
51216.75     0.900109    -0.436843     4.476054
51217.00     0.925670    -0.563570     4.216749
51217.25     0.771200    -0.479722     3.279049
51217.50     0.553158    -0.211372     2.276022
51217.75     0.358335    -0.291595     1.262880
51218.00     0.453897    -0.233224     1.079907
51218.25     0.437168    -0.038249     1.585558
51218.50     0.553541     0.338460     2.753812
51218.75     0.329386     0.181356     3.988120
51219.00     0.382803    -0.006147     5.082129
51219.25     0.227088    -0.178620     5.261282
51219.50    -0.093272    -0.198500     5.193339
51219.75    -0.533769    -0.703775     3.249975
51220.00    -0.685018    -0.918614     1.251324
51220.25    -0.900335    -1.003692    -0.934031
51220.50    -1.198274    -0.652939    -2.142880
51220.75    -1.490902    -0.859833    -2.769307
51221.00    -1.267138    -0.719825    -1.982146
51221.25    -1.090659    -0.489153    -0.776002
51221.50    -0.844717     0.101998     1.640104
51221.75    -0.711823     0.028616     3.957284
51222.00    -0.606829    -0.143477     6.046100
51222.25    -0.594303    -0.291319     6.481700
51222.50    -0.335388    -0.161244     6.868490
51222.75    -0.426998    -0.573813     5.109612
51223.00    -0.277826    -0.703506     2.357193
51223.25    -0.371128    -0.522997    -0.070350
51223.50    -0.297385    -0.097005    -1.263562
51223.75    -0.492095    -0.121345    -1.727420
51224.00    -0.353521    -0.214054    -1.667356
51224.25    -0.190529    -0.216562    -1.423155
51224.50    -0.067613    -0.011056    -1.233989
51224.75    -0.049872    -0.432366    -1.406842
51225.00     0.098436    -0.748571    -1.898494
51225.25     0.083311    -0.858343    -2.486760
51225.50    -0.010900    -0.692491    -2.847779
51225.75    -0.326917    -0.881146    -4.865512
51226.00    -0.411029    -0.950791    -5.515842
51226.25    -0.567731    -0.812424    -5.637235
51226.50    -0.650172    -0.545928    -4.830056
51226.75    -0.743505    -0.691122    -4.471597
51227.00    -0.618397    -0.791649    -3.861450
51227.25    -0.597815    -0.664922    -3.198230
51227.50    -0.445937    -0.327577    -2.275176
51227.75    -0.572986    -0.547909    -1.539881
51228.00    -0.193811    -0.718363    -0.607463
51228.25    -0.014152    -0.713101    -0.310417
51228.50     0.005022    -0.506288    -0.511852
51228.75    -0.178281    -0.614112    -1.578406
51229.00    -0.054802    -0.661369    -2.284281
51229.25    -0.129294    -0.496442    -2.401240
51229.50    -0.042345    -0.184071    -2.228879
51229.75     0.036886    -0.460162    -3.078204
51230.00     0.393693    -0.637815    -3.953910
51230.25     0.645466    -0.539800    -4.894958
51230.50     0.797973    -0.255538    -4.486684
51230.75     0.664056    -0.497877    -5.058616
51231.00     0.924173    -0.555630    -4.134194
51231.25     0.901168    -0.496641    -3.625824
51231.50     0.736396    -0.264274    -3.313113
51231.75     0.567972    -0.439767    -3.637470
51232.00     0.809717    -0.488274    -3.847699
51232.25     0.682498    -0.377359    -3.397472
51232.50     0.554383    -0.138321    -2.220474
51232.75     0.048449    -0.267320    -1.379985
51233.00    -0.112767    -0.395300    -0.306339
51233.25    -0.236880    -0.458315    -0.260721
51233.50    -0.369546    -0.288218    -0.412903
51233.75    -0.781596    -0.566586    -1.948935
51234.00    -0.938141    -0.658952    -3.393656
51234.25    -1.071357    -0.622965    -4.942116
51234.50    -1.272246    -0.308657    -5.487054
51234.75    -1.341111    -0.432024    -5.298414
51235.00    -0.972376    -0.523744    -4.490814
51235.25    -0.672497    -0.523896    -3.140701
51235.50    -0.436644    -0.272448    -1.891947
