-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    ECMWF_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
NANO        49718.000    1995     1     1     0
NANO        52274.750    2001    12    31    18
NANO     -2335726.738 -3451608.345  4812009.996
51312.50     0.862818    -0.142219     0.399421
51312.75     0.854916    -0.095923    -0.274023
51313.00     0.894815    -0.173412    -0.094567
51313.25     0.855697    -0.094613    -0.423525
51313.50     0.790968    -0.101480    -0.335006
51313.75     0.681923    -0.062084    -0.820196
51314.00     0.649743    -0.142991    -0.496103
51314.25     0.603439    -0.037306    -0.634002
51314.50     0.533008    -0.006189    -0.287256
51314.75     0.421582     0.020976    -0.265279
51315.00     0.403751    -0.067785     0.219221
51315.25     0.383542     0.027615     0.201947
51315.50     0.336695     0.074637     0.645465
51315.75     0.235559     0.120794     0.794825
51316.00     0.222303     0.044527     1.480649
51316.25     0.218252     0.090094     1.504604
51316.50     0.203079     0.082173     1.627159
51316.75     0.207981     0.079073     0.985641
51317.00     0.304606    -0.031293     0.870535
51317.25     0.436282     0.077059     0.071352
51317.50     0.472973     0.113552    -0.138599
51317.75     0.483462     0.131592    -0.501258
51318.00     0.507691     0.037276     0.033878
51318.25     0.501087     0.160461    -0.180655
51318.50     0.456154     0.228994    -0.128528
51318.75     0.387181     0.258573    -0.458169
51319.00     0.375079     0.131343     0.013858
51319.25     0.383318     0.226940    -0.389522
51319.50     0.376794     0.289633    -0.646394
51319.75     0.380041     0.351539    -1.470616
51320.00     0.457798     0.254089    -1.509264
51320.25     0.531038     0.374699    -2.173842
51320.50     0.515681     0.486032    -2.461905
51320.75     0.476191     0.554068    -3.069538
51321.00     0.554964     0.399818    -2.491769
51321.25     0.542243     0.456573    -2.578998
51321.50     0.520582     0.503405    -2.373616
51321.75     0.495901     0.530153    -2.395251
51322.00     0.547804     0.337611    -1.245793
51322.25     0.438450     0.359224    -0.665364
51322.50     0.311653     0.356712    -0.136499
51322.75     0.082010     0.264449     0.169197
51323.00     0.029936     0.017159     0.975799
51323.25    -0.059400    -0.057408     0.880510
51323.50    -0.100821    -0.085198     0.503922
51323.75    -0.130149    -0.087597    -0.509270
51324.00     0.003514    -0.228622    -0.579738
51324.25     0.011336    -0.100744    -1.117398
51324.50     0.021631     0.049315    -1.497492
51324.75    -0.047641     0.124094    -1.713017
51325.00     0.007979     0.009119    -0.675509
51325.25    -0.092521     0.118044    -0.286886
51325.50    -0.214076     0.129541     0.155430
51325.75    -0.250538     0.077731    -0.210584
51326.00    -0.202396    -0.188136     0.516398
51326.25    -0.038247    -0.152379     0.037107
51326.50     0.077776    -0.082452    -0.294143
51326.75     0.182010    -0.055090    -0.804606
51327.00     0.344541    -0.184981    -0.340444
51327.25     0.460930    -0.063328    -0.707626
51327.50     0.544973     0.051383    -1.049913
51327.75     0.609942     0.155901    -1.732101
51328.00     0.674735     0.122349    -1.409819
51328.25     0.587641     0.304158    -2.012239
51328.50     0.443454     0.404541    -2.016675
51328.75     0.246363     0.415607    -2.332366
51329.00     0.083985     0.185178    -1.294793
51329.25    -0.130421     0.132023    -0.498888
51329.50    -0.314021    -0.083562     0.790361
51329.75    -0.347922    -0.279517     1.181926
51330.00    -0.254918    -0.530721     2.076299
51330.25    -0.159411    -0.522718     2.367455
51330.50    -0.061589    -0.527550     2.784311
51330.75     0.067988    -0.431035     2.306508
51331.00     0.199269    -0.474037     2.446064
51331.25     0.280330    -0.301525     1.901866
51331.50     0.302695    -0.199942     1.900604
51331.75     0.247539    -0.151335     1.517084
51332.00     0.207169    -0.193715     1.733648
51332.25     0.150992    -0.167159     1.545635
51332.50     0.054050    -0.172195     1.672909
51332.75    -0.064711    -0.259660     1.634362
51333.00    -0.112038    -0.413587     2.232554
51333.25    -0.133611    -0.385220     2.095073
51333.50    -0.191539    -0.376887     2.278321
51333.75    -0.329889    -0.389550     2.170280
51334.00    -0.433266    -0.477273     2.728582
51334.25    -0.528263    -0.453221     3.245883
51334.50    -0.549047    -0.574666     3.791239
51334.75    -0.525612    -0.551925     2.734680
51335.00    -0.369921    -0.583412     2.213448
51335.25    -0.272135    -0.426101     1.439389
51335.50    -0.219773    -0.310165     1.010150
51335.75    -0.188976    -0.225290     0.328422
51336.00    -0.068965    -0.265544     0.387163
51336.25    -0.015602    -0.124775    -0.012303
51336.50    -0.002526    -0.074332     0.046033
51336.75    -0.006272    -0.104938    -0.111905
51337.00     0.064062    -0.262007     0.437184
51337.25     0.068875    -0.177898     0.199592
51337.50     0.005705    -0.186540     0.503524
51337.75    -0.031016    -0.204131     0.177629
51338.00     0.011783    -0.335287     0.516755
51338.25     0.042926    -0.235384     0.002150
51338.50     0.032709    -0.174634    -0.028336
51338.75     0.037288    -0.131878    -0.520965
51339.00     0.103082    -0.224126    -0.109778
51339.25     0.114450    -0.080139    -0.400173
51339.50     0.055261    -0.018537    -0.201867
51339.75     0.050120     0.035752    -0.709501
51340.00     0.151476    -0.053345    -0.511806
51340.25     0.206632     0.106547    -0.963729
51340.50     0.278534     0.200137    -1.213590
51340.75     0.340728     0.285124    -1.910627
51341.00     0.482446     0.223660    -1.475642
51341.25     0.506812     0.399922    -1.794034
51341.50     0.547629     0.549872    -2.093096
51341.75     0.594181     0.682184    -2.876502
51342.00     0.608048     0.568899    -2.535760
51342.25     0.569873     0.652530    -2.873843
51342.50     0.590227     0.715441    -3.260947
51342.75     0.609976     0.755242    -3.950691
51343.00     0.683374     0.622754    -3.456826
51343.25     0.658432     0.638082    -3.230548
51343.50     0.642305     0.678125    -3.061814
51343.75     0.546752     0.636828    -2.969368
51344.00     0.530889     0.460551    -2.011118
51344.25     0.414614     0.468507    -1.518979
51344.50     0.347570     0.425847    -1.112452
51344.75     0.196090     0.376456    -0.988805
51345.00     0.116215     0.222865    -0.563823
51345.25    -0.012634     0.287154    -0.679095
51345.50    -0.091754     0.333749    -0.746079
51345.75    -0.181086     0.306458    -1.074411
51346.00    -0.208770     0.126130    -0.529389
51346.25    -0.277947     0.197063    -0.414230
51346.50    -0.320502     0.259355    -0.343912
51346.75    -0.384241     0.241270    -0.434778
51347.00    -0.353634     0.079527     0.323768
51347.25    -0.348251     0.131401     0.528452
51347.50    -0.374644     0.195278     0.520679
51347.75    -0.431767     0.173123     0.214375
51348.00    -0.428689     0.019842     0.523631
51348.25    -0.387030     0.073995    -0.022702
51348.50    -0.418716     0.075052    -0.038154
51348.75    -0.369462     0.128967    -0.590309
51349.00    -0.311195     0.029173    -0.082648
51349.25    -0.359269     0.077204     0.363262
51349.50    -0.450063     0.130975     0.771144
51349.75    -0.514701     0.101458     0.827889
51350.00    -0.488190    -0.098246     1.675509
51350.25    -0.505073    -0.173225     2.087563
51350.50    -0.557719    -0.217687     2.201383
51350.75    -0.600091    -0.243112     1.762519
51351.00    -0.534489    -0.433887     1.936085
51351.25    -0.454683    -0.406142     1.379159
51351.50    -0.468582    -0.353140     1.033619
51351.75    -0.523134    -0.337688     0.526006
51352.00    -0.434547    -0.485497     0.715706
51352.25    -0.388739    -0.437533     0.602668
51352.50    -0.357047    -0.431251     0.886302
51352.75    -0.345398    -0.397754     0.580621
51353.00    -0.233812    -0.481236     1.016174
51353.25    -0.188108    -0.431923     1.373794
51353.50    -0.196015    -0.438422     2.010326
51353.75    -0.243312    -0.433749     1.872705
51354.00    -0.199806    -0.525744     2.231746
51354.25    -0.181064    -0.464181     1.971617
51354.50    -0.218162    -0.460936     1.810866
51354.75    -0.237761    -0.388639     0.983337
51355.00    -0.144700    -0.419097     0.670616
51355.25    -0.086865    -0.300872     0.235051
51355.50    -0.085332    -0.262014     0.328430
51355.75    -0.080531    -0.209461    -0.198101
51356.00    -0.051251    -0.316193     0.105869
51356.25    -0.071212    -0.255923     0.105911
51356.50    -0.121870    -0.198222     0.090857
51356.75    -0.177746    -0.102404    -0.590233
51357.00    -0.193799    -0.161958    -0.355131
51357.25    -0.204484    -0.033884    -0.380019
51357.50    -0.286070    -0.036864     0.042455
51357.75    -0.371132    -0.051654    -0.215405
51358.00    -0.320177    -0.206128     0.064607
51358.25    -0.302871    -0.170594     0.001777
51358.50    -0.312412    -0.189276     0.287793
51358.75    -0.299403    -0.203781     0.068855
51359.00    -0.216181    -0.382134     0.676375
51359.25    -0.197223    -0.364064     0.988633
51359.50    -0.166031    -0.426220     1.288521
51359.75    -0.135192    -0.345136     0.710867
51360.00    -0.087311    -0.455285     1.253444
51360.25    -0.083837    -0.399854     1.479618
51360.50    -0.063890    -0.456007     1.695136
51360.75    -0.036248    -0.442964     1.196067
51361.00     0.050630    -0.595551     1.568737
51361.25     0.103740    -0.529207     1.602511
51361.50     0.063390    -0.597929     2.232390
51361.75     0.066488    -0.580266     2.209118
51362.00     0.110286    -0.667359     2.609312
51362.25     0.170886    -0.599719     2.530249
51362.50     0.133574    -0.525120     2.690281
51362.75     0.145048    -0.445304     2.108276
51363.00     0.260107    -0.460157     1.956863
51363.25     0.342604    -0.309197     1.425413
51363.50     0.353278    -0.203975     1.060905
51363.75     0.336502    -0.072956     0.131096
51364.00     0.371104    -0.053606    -0.290920
51364.25     0.467433     0.163730    -1.353093
51364.50     0.526271     0.324274    -1.867270
51364.75     0.564202     0.422780    -2.483818
51365.00     0.649618     0.311550    -1.769443
51365.25     0.627336     0.394404    -1.481387
51365.50     0.558029     0.451184    -1.151597
51365.75     0.453423     0.408643    -0.969726
51366.00     0.367738     0.172782     0.254933
51366.25     0.229583     0.132765     0.667849
51366.50     0.100648     0.064576     0.826181
51366.75    -0.003846     0.070805     0.168184
51367.00     0.036922    -0.041710    -0.134182
51367.25     0.158599     0.001586    -0.936329
51367.50     0.290820     0.070285    -1.302705
51367.75     0.423263     0.177166    -2.139498
51368.00     0.554606     0.134305    -1.701782
51368.25     0.595739     0.294243    -1.903106
51368.50     0.619027     0.451466    -2.196509
51368.75     0.612268     0.553234    -2.844694
51369.00     0.587157     0.439123    -2.234467
51369.25     0.544049     0.563038    -2.421068
51369.50     0.480938     0.647262    -2.659494
51369.75     0.456597     0.662572    -3.315426
51370.00     0.480161     0.499914    -2.796082
51370.25     0.495503     0.532489    -2.962013
51370.50     0.457204     0.557887    -2.775764
51370.75     0.442188     0.620897    -3.442203
51371.00     0.437341     0.354786    -2.371843
51371.25     0.465152     0.350936    -2.282114
51371.50     0.469222     0.330233    -2.052474
51371.75     0.484848     0.346705    -2.408455
51372.00     0.537697     0.098008    -1.439732
51372.25     0.523838     0.059287    -1.089895
51372.50     0.490013     0.027563    -0.811585
51372.75     0.441867    -0.032896    -0.692863
51373.00     0.487805    -0.253303     0.380419
51373.25     0.521218    -0.271720     0.699892
51373.50     0.508474    -0.251462     0.849731
51373.75     0.542655    -0.183247     0.306529
51374.00     0.713104    -0.198537     0.029467
51374.25     0.817180    -0.105178    -0.484977
51374.50     0.768164    -0.054415    -0.595829
51374.75     0.705499     0.056329    -1.110170
51375.00     0.723724     0.048237    -0.692886
51375.25     0.668306     0.159443    -0.680169
51375.50     0.550827     0.225049    -0.463343
51375.75     0.461169     0.281930    -0.995911
51376.00     0.398493     0.171818    -0.440300
51376.25     0.329217     0.256280    -0.646520
51376.50     0.299698     0.313101    -0.801544
51376.75     0.254356     0.324770    -1.131383
51377.00     0.242862     0.232575    -0.974720
51377.25     0.214964     0.327330    -1.428837
51377.50     0.225131     0.380047    -1.711041
51377.75     0.201989     0.420990    -2.256530
51378.00     0.214884     0.289516    -1.580513
51378.25     0.137211     0.314699    -1.479945
51378.50     0.086459     0.309146    -1.328193
51378.75    -0.001747     0.310438    -1.563899
51379.00    -0.014918     0.117300    -0.423481
51379.25    -0.140894     0.089097     0.245867
51379.50    -0.235572     0.095719     0.731523
51379.75    -0.263993     0.121682     0.484178
51380.00    -0.270333    -0.071080     1.313987
51380.25    -0.272567     0.027505     0.962327
51380.50    -0.305675     0.121663     0.600823
51380.75    -0.357727     0.184151    -0.174558
51381.00    -0.378837     0.033619     0.215857
51381.25    -0.367634     0.052766    -0.013354
51381.50    -0.385059     0.101988    -0.277263
51381.75    -0.359711     0.168257    -1.025050
51382.00    -0.233783     0.019341    -0.658177
