-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    NCEP_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
USNO        49718.000    1995     1     1     0
USNO        52274.750    2001    12    31    18
USNO      1112189.893 -4842955.037  3985352.249
50888.25    -1.212212    -0.564413    -5.500883
50888.50    -1.294132    -0.495506    -6.060105
50888.75    -1.568039    -0.591765    -6.429155
50889.00    -1.805671    -0.604136    -6.176193
50889.25    -2.014330    -0.544589    -6.442384
50889.50    -2.074678    -0.396193    -6.353211
50889.75    -2.231314    -0.438313    -6.205129
50890.00    -2.220967    -0.434476    -5.320544
50890.25    -2.123362    -0.329441    -4.866422
50890.50    -2.066759    -0.208925    -4.256212
50890.75    -2.082046    -0.210768    -3.754863
50891.00    -1.818549    -0.071474    -2.472746
50891.25    -1.794900     0.085743    -1.498321
50891.50    -1.481804     0.285074    -0.274130
50891.75    -1.430600     0.256687     0.395099
50892.00    -1.240606     0.281853     0.910992
50892.25    -1.375867     0.326210     1.145675
50892.50    -1.127888     0.551895     1.651257
50892.75    -1.226894     0.508436     1.997847
50893.00    -1.064107     0.513154     3.043431
50893.25    -1.135932     0.522027     3.903808
50893.50    -1.083202     0.565579     4.437670
50893.75    -1.394835     0.334216     4.013842
50894.00    -1.399737     0.170261     3.485312
50894.25    -1.672180     0.011051     2.877325
50894.50    -1.635368     0.035494     2.518672
50894.75    -1.669271    -0.120009     1.942902
50895.00    -1.304814    -0.179597     1.327964
50895.25    -1.314012    -0.252855     0.499581
50895.50    -1.022179    -0.142775    -0.033178
50895.75    -0.890967    -0.190281    -0.118578
50896.00    -0.570244    -0.203158    -0.446541
50896.25    -0.289437    -0.209503    -0.986090
50896.50     0.200036    -0.066221    -1.440989
50896.75     0.426593    -0.178913    -2.055487
50897.00     0.831415    -0.146281    -2.315983
50897.25     1.090000    -0.126444    -3.332714
50897.50     1.266605     0.010613    -3.947529
50897.75     1.077975    -0.051393    -3.758023
50898.00     1.147315     0.029032    -2.631651
50898.25     0.897782    -0.013359    -2.437079
50898.50     0.814162     0.029417    -2.053996
50898.75     0.552068    -0.057218    -1.212151
50899.00     0.390922    -0.053223     0.487545
50899.25     0.081936    -0.114152     0.518932
50899.50     0.005320    -0.100498     0.464972
50899.75    -0.138315    -0.120277     0.628178
50900.00    -0.154578     0.019255     1.484490
50900.25    -0.271073     0.088640     1.551982
50900.50    -0.240061     0.252588     1.845050
50900.75    -0.409324     0.162724     2.714978
50901.00    -0.241656     0.015315     3.341366
50901.25    -0.250843    -0.154536     2.990311
50901.50    -0.015280    -0.170825     2.532102
50901.75     0.142094    -0.157293     2.502594
50902.00     0.257806     0.004584     2.657355
50902.25     0.064751     0.093799     2.674898
50902.50     0.242923     0.229024     2.847479
50902.75     0.111712     0.186397     3.264334
50903.00     0.216991     0.252764     3.705690
50903.25     0.297000     0.296083     3.398383
50903.50     0.513415     0.416530     3.034242
50903.75     0.541026     0.389550     3.143066
50904.00     0.833765     0.455712     3.689189
50904.25     0.922890     0.543709     3.444335
50904.50     1.137591     0.703819     3.485326
50904.75     1.062893     0.598232     3.791305
50905.00     1.146639     0.512981     4.086646
50905.25     0.858817     0.382270     3.352821
50905.50     0.966926     0.475892     2.828491
50905.75     0.885831     0.351556     2.568306
50906.00     0.939562     0.316492     2.038246
50906.25     0.635621     0.233815     0.781861
50906.50     0.696492     0.388440     0.947316
50906.75     0.511170     0.366490     1.502602
50907.00     0.476330     0.496395     2.711317
50907.25     0.321030     0.559754     3.643271
50907.50     0.607849     0.633480     4.496476
50907.75     0.284646     0.214842     3.234957
50908.00     0.279385     0.074365     2.457567
50908.25     0.117432    -0.089984     1.833403
50908.50     0.211248    -0.018598     1.635821
50908.75     0.106090    -0.046771     1.762199
50909.00     0.380295     0.045317     2.577630
50909.25     0.336247    -0.008099     2.358918
50909.50     0.574136     0.116297     2.310212
50909.75     0.623960     0.088423     2.520840
50910.00     0.725584     0.211254     2.862259
50910.25     0.629394     0.254306     2.114799
50910.50     0.823117     0.512168     2.103263
50910.75     0.692408     0.614445     2.386192
50911.00     0.614173     0.691818     2.876345
50911.25     0.573142     0.774551     2.799792
50911.50     0.737872     0.945987     3.142933
50911.75     0.725846     0.887797     3.616776
50912.00     0.712529     0.814087     4.057443
50912.25     0.599361     0.899272     4.524270
50912.50     0.696901     1.215096     5.881557
50912.75     0.261052     1.043461     7.310607
50913.00     0.087902     0.703300     6.961329
50913.25    -0.201559     0.474111     5.291009
50913.50    -0.004798     0.454961     3.818660
50913.75    -0.180797     0.130775     2.396922
50914.00    -0.100157     0.037994     1.755548
50914.25    -0.005313    -0.063273     0.292724
50914.50     0.202155     0.080174    -0.505132
50914.75     0.322817     0.053237    -1.097156
50915.00     0.600168     0.210717    -0.561493
50915.25     0.718423     0.267725    -1.281270
50915.50     1.053770     0.453377    -1.766271
50915.75     0.965429     0.476832    -1.841158
50916.00     0.989181     0.584986    -1.091831
50916.25     0.758412     0.546063    -1.498929
50916.50     0.903202     0.683905    -1.458496
50916.75     0.747042     0.641330    -0.661625
50917.00     0.783997     0.653300     0.639567
50917.25     0.566389     0.632582     1.165061
50917.50     0.662796     0.770304     2.073146
50917.75     0.534587     0.664917     3.027602
50918.00     0.633031     0.528558     3.579248
50918.25     0.518067     0.391501     3.328454
50918.50     0.806055     0.449985     3.041493
50918.75     0.623401     0.457071     2.748224
50919.00     0.776925     0.582904     3.108611
50919.25     0.643272     0.655857     2.858244
50919.50     0.708393     0.889212     3.068448
50919.75     0.494244     0.816552     3.197294
50920.00     0.472549     0.747773     3.690437
50920.25     0.280740     0.649595     3.258741
50920.50     0.355031     0.618028     2.919782
50920.75     0.234247     0.368995     2.097834
50921.00     0.149332     0.151815     0.876320
50921.25    -0.062196    -0.045202    -1.161449
50921.50    -0.084761    -0.002984    -2.211392
50921.75    -0.396120    -0.146786    -2.661332
50922.00    -0.499143    -0.085448    -2.346909
50922.25    -0.689371     0.046290    -1.885607
50922.50    -0.627396     0.332452    -1.001124
50922.75    -0.836999     0.396047    -0.007269
50923.00    -1.091873     0.330501     1.169477
50923.25    -1.444415     0.027077     0.337029
50923.50    -1.470100     0.043758    -0.720109
50923.75    -1.760104    -0.101853    -1.876532
50924.00    -1.941897    -0.107701    -2.172037
50924.25    -2.072329    -0.154649    -2.648849
50924.50    -1.913957    -0.035751    -2.989958
50924.75    -2.098402    -0.087507    -2.907425
50925.00    -2.078365    -0.047828    -2.349688
50925.25    -2.048181    -0.021371    -2.326214
50925.50    -1.936389     0.170832    -1.801108
50925.75    -2.057848     0.161420    -1.360799
50926.00    -1.953893     0.183895    -0.562402
50926.25    -2.063142     0.191401    -0.160299
50926.50    -1.811374     0.316949     0.319387
50926.75    -1.781618     0.269810     0.916119
50927.00    -1.669806     0.300400     1.890655
50927.25    -1.551999     0.282586     1.833400
50927.50    -1.300893     0.396143     1.921488
50927.75    -1.208873     0.358850     2.185645
50928.00    -0.943058     0.327160     2.455174
50928.25    -0.808231     0.245851     1.627518
50928.50    -0.430984     0.362030     0.957797
50928.75    -0.356004     0.311619     0.606978
50929.00    -0.194406     0.370131     1.008899
50929.25    -0.203169     0.326188     0.678048
50929.50     0.079732     0.459327     0.943563
50929.75    -0.111311     0.280709     1.071121
50930.00    -0.067044     0.151996     0.822294
50930.25    -0.105595    -0.069069    -0.687978
50930.50     0.072774    -0.059855    -1.752520
50930.75    -0.344708    -0.300462    -3.149769
50931.00    -0.396442    -0.323796    -3.163531
50931.25    -0.556381    -0.458998    -4.277534
50931.50    -0.508136    -0.373276    -4.548961
50931.75    -0.814999    -0.500670    -4.594181
50932.00    -0.727464    -0.418378    -3.602822
50932.25    -0.831651    -0.321969    -3.413169
50932.50    -0.675440    -0.124892    -3.065803
50932.75    -0.851010    -0.157612    -2.322125
50933.00    -0.808710    -0.067420    -0.989697
50933.25    -0.620073     0.049655    -0.400810
50933.50    -0.382261     0.263928     0.220466
50933.75    -0.359323     0.331803     0.960618
50934.00    -0.315226     0.392861     2.009371
50934.25    -0.208521     0.501104     2.664563
50934.50     0.134574     0.704038     3.533144
50934.75     0.057916     0.706438     4.422890
50935.00     0.153462     0.708663     5.315460
50935.25     0.091350     0.674617     5.466709
50935.50     0.267142     0.766200     5.672687
50935.75     0.256231     0.641846     5.761609
50936.00     0.428238     0.572139     5.692414
50936.25     0.460291     0.548672     5.251845
50936.50     0.874554     0.673270     5.175382
50936.75     0.882048     0.639507     4.919544
50937.00     0.842818     0.641607     5.008549
50937.25     0.711325     0.651810     4.582642
50937.50     0.870363     0.831187     4.628033
50937.75     0.672413     0.804211     4.302099
50938.00     0.691222     0.826835     4.453264
50938.25     0.722417     0.817496     4.002863
50938.50     0.925065     0.872940     3.486675
50938.75     0.829202     0.755232     2.894802
50939.00     0.834822     0.658301     2.864240
50939.25     0.710492     0.610391     2.441648
50939.50     0.773793     0.655876     2.194390
50939.75     0.444333     0.529534     1.967624
50940.00     0.388599     0.507956     2.078473
50940.25     0.105953     0.469629     1.698071
50940.50     0.203728     0.644427     2.147937
50940.75     0.021441     0.609510     2.714417
50941.00     0.080592     0.663904     3.826332
50941.25     0.084709     0.735436     4.567346
50941.50     0.515824     0.915104     5.596736
50941.75     0.453545     0.790429     5.636932
50942.00     0.691567     0.738553     5.487532
50942.25     0.687646     0.593983     4.470447
50942.50     0.889718     0.680976     3.934101
50942.75     0.798563     0.587682     3.183176
50943.00     0.983068     0.612192     3.169739
50943.25     0.797940     0.595661     2.820766
50943.50     1.029753     0.774696     3.264171
50943.75     1.022499     0.758611     3.579443
50944.00     1.130633     0.791433     4.024068
50944.25     1.012873     0.749825     4.097241
50944.50     1.183184     0.869418     4.288577
50944.75     0.937459     0.766176     3.919876
50945.00     1.032918     0.774175     3.890693
50945.25     1.098160     0.774997     3.483711
50945.50     1.403258     0.850369     3.217503
50945.75     1.264391     0.673810     2.149525
50946.00     1.431641     0.599108     1.711927
50946.25     1.451814     0.474208     0.897401
50946.50     1.518452     0.493073     0.258238
50946.75     1.410044     0.430023     0.343762
50947.00     1.375286     0.335306     0.479200
50947.25     1.329500     0.270743     0.010556
50947.50     1.384175     0.306979    -0.176657
50947.75     1.293456     0.275304     0.000779
50948.00     1.273788     0.266886     0.397221
50948.25     1.125316     0.228493     0.113201
50948.50     1.232723     0.315315     0.084939
50948.75     0.925474     0.256586     0.427583
50949.00     0.674945     0.301524     0.934416
50949.25     0.389250     0.273035     0.835017
50949.50     0.407863     0.361296     0.885198
50949.75     0.071515     0.246515     0.868022
50950.00    -0.045492     0.190906     1.221665
50950.25    -0.193925     0.107125     0.709027
50950.50    -0.070471     0.101121     0.302242
50950.75    -0.129079    -0.025237     0.121542
50951.00    -0.063504    -0.046674     0.395289
50951.25    -0.018999    -0.104434    -0.136929
50951.50     0.211638    -0.027807    -0.287464
50951.75     0.035198    -0.011702    -0.069924
50952.00    -0.060396     0.064529     0.581491
50952.25    -0.123515     0.041525     0.578154
50952.50     0.117184     0.194151     0.738919
50952.75    -0.009908     0.169853     1.384381
50953.00     0.014596     0.220048     2.125252
50953.25    -0.028468     0.176996     2.341975
50953.50     0.248403     0.232466     2.354308
50953.75     0.071021     0.131604     2.509598
50954.00     0.140382     0.195179     3.300475
50954.25     0.131259     0.168308     3.413493
50954.50     0.417747     0.260231     3.483155
50954.75     0.290031     0.149629     3.675671
50955.00     0.553581     0.201178     3.475718
50955.25     0.454433     0.171342     2.246761
50955.50     0.630104     0.273566     1.941415
50955.75     0.487941     0.245358     1.878161
50956.00     0.524602     0.257652     2.068766
50956.25     0.557038     0.231076     1.565555
50956.50     0.768517     0.348212     1.774861
50956.75     0.566303     0.266537     1.604632
50957.00     0.653068     0.262945     1.865155
50957.25     0.517215     0.204778     1.227377
50957.50     0.663028     0.334000     1.047181
50957.75     0.517047     0.299945     1.176132
50958.00     0.473943     0.297057     1.700230
50958.25     0.109787     0.209329     1.627877
50958.50     0.197307     0.290966     2.152084
50958.75     0.075136     0.148245     1.821374
50959.00     0.014406     0.150846     2.177928
50959.25    -0.016429     0.148049     2.042342
