-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :     NCEP_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
SIO3        49718.000    1995     1     1     0
SIO3        52274.750    2001    12    31    18
SIO3     -2455456.521 -4767480.705  3441383.654
51279.75    -0.075278     0.196495    -0.382300
51280.00    -0.136775     0.066262     0.091944
51280.25    -0.016021     0.287223    -0.671021
51280.50    -0.063971     0.344966    -0.477107
51280.75     0.004677     0.299073    -1.027800
51281.00    -0.012885     0.119109    -0.631275
51281.25     0.088599     0.160707    -1.142899
51281.50     0.205741     0.186158    -1.225832
51281.75     0.354727     0.142778    -1.954550
51282.00     0.422964    -0.129003    -1.193447
51282.25     0.559235    -0.036957    -1.642448
51282.50     0.570686    -0.085924    -1.160779
51282.75     0.729750    -0.028292    -1.920019
51283.00     0.654153    -0.247059    -0.881427
51283.25     0.677710    -0.083015    -1.135251
51283.50     0.659096    -0.003160    -0.953036
51283.75     0.711052     0.091379    -1.616242
51284.00     0.540277    -0.144331    -0.531498
51284.25     0.535269     0.019739    -0.773844
51284.50     0.487695     0.125141    -0.755757
51284.75     0.473281     0.149182    -1.246380
51285.00     0.361112    -0.037764    -0.379513
51285.25     0.344095     0.150806    -0.705951
51285.50     0.289239     0.185649    -0.246390
51285.75     0.338003     0.321665    -1.077852
51286.00     0.328413     0.166414    -0.505553
51286.25     0.374620     0.352642    -1.038108
51286.50     0.381004     0.347812    -0.688945
51286.75     0.411918     0.394931    -1.244649
51287.00     0.402804     0.160549    -0.520157
51287.25     0.380517     0.290240    -0.854016
51287.50     0.292354     0.290208    -0.444445
51287.75     0.248235     0.250948    -0.683602
51288.00     0.128257    -0.057133     0.324093
51288.25     0.074906    -0.017929     0.220390
51288.50    -0.042132    -0.127193     0.914084
51288.75    -0.097008    -0.242600     0.762279
51289.00    -0.190481    -0.518922     1.627089
51289.25    -0.168584    -0.532697     1.664119
51289.50    -0.188432    -0.620837     2.302247
51289.75    -0.177059    -0.659197     2.058520
51290.00    -0.176844    -0.893759     2.974443
51290.25    -0.105761    -0.777964     2.874867
51290.50    -0.067688    -0.746827     3.255449
51290.75    -0.025569    -0.625353     2.716200
51291.00     0.065016    -0.641855     2.897203
51291.25     0.138803    -0.390466     2.186745
51291.50     0.130962    -0.220062     2.231356
51291.75     0.252488    -0.023961     1.072769
51292.00     0.173141    -0.066851     1.451589
51292.25     0.235925     0.130068     0.814491
51292.50     0.195588     0.171343     1.053037
51292.75     0.196351     0.202440     0.350874
51293.00     0.107809     0.006580     0.995578
51293.25     0.120137     0.036185     0.620608
51293.50     0.022278    -0.011968     0.965664
51293.75    -0.008522    -0.079917     0.431964
51294.00    -0.055743    -0.338478     1.247132
51294.25    -0.013137    -0.224862     0.770767
51294.50    -0.015478    -0.264700     1.217833
51294.75     0.049772    -0.219990     0.676158
51295.00     0.063881    -0.399609     1.333102
51295.25     0.130315    -0.275408     1.057829
51295.50     0.142673    -0.185537     1.207069
51295.75     0.229514    -0.113130     0.541567
51296.00     0.281708    -0.324355     1.260520
51296.25     0.360458    -0.229941     1.051548
51296.50     0.339673    -0.202006     1.432977
51296.75     0.332342    -0.266461     1.187494
51297.00     0.289412    -0.394225     1.856893
51297.25     0.374739    -0.249034     1.396864
51297.50     0.344675    -0.105753     1.406104
51297.75     0.398377     0.028118     0.514503
51298.00     0.390799    -0.022630     0.624290
51298.25     0.467536     0.120385    -0.033419
51298.50     0.336806     0.178589     0.198707
51298.75     0.328859     0.148187    -0.314139
51299.00     0.188643    -0.031997     0.298284
51299.25     0.140333     0.055504     0.056976
51299.50    -0.059917     0.037642     0.565800
51299.75    -0.155989     0.023541     0.244114
51300.00    -0.373671    -0.278270     1.385242
51300.25    -0.433209    -0.174604     1.186666
51300.50    -0.625478    -0.244011     1.996625
51300.75    -0.716585    -0.219735     1.541423
51301.00    -0.812750    -0.528751     2.586161
51301.25    -0.842526    -0.410153     2.384767
51301.50    -0.966788    -0.492658     3.009517
51301.75    -1.036019    -0.594272     2.839815
51302.00    -1.010493    -0.842797     3.348291
51302.25    -0.890209    -0.808309     3.105432
51302.50    -0.749492    -0.740873     2.981059
51302.75    -0.593950    -0.734120     2.171038
51303.00    -0.452327    -0.882643     2.474627
51303.25    -0.252778    -0.676406     1.815403
51303.50    -0.135198    -0.510617     1.482667
51303.75     0.036923    -0.359169     0.422180
51304.00     0.087260    -0.464771     0.870881
51304.25     0.151350    -0.245585     0.244260
51304.50     0.109178    -0.149903     0.306139
51304.75     0.095818    -0.119210    -0.160457
51305.00     0.059449    -0.318410     0.611400
51305.25     0.013400    -0.258319     0.599773
51305.50    -0.031515    -0.184556     0.889468
51305.75    -0.028064    -0.213761     0.592344
51306.00    -0.046243    -0.452514     1.497470
51306.25    -0.000661    -0.312081     1.218078
51306.50    -0.027011    -0.228644     1.363906
51306.75    -0.024517    -0.197581     0.824037
51307.00    -0.032924    -0.390041     1.465630
51307.25     0.026365    -0.284601     1.127508
51307.50     0.044060    -0.241595     1.224432
51307.75     0.047578    -0.225265     0.571249
51308.00     0.066682    -0.450162     1.256383
51308.25     0.154971    -0.317784     0.823669
51308.50     0.099643    -0.261312     1.091704
51308.75     0.174187    -0.209243     0.351907
51309.00     0.146033    -0.354228     0.948715
51309.25     0.159470    -0.243850     0.810984
51309.50     0.082946    -0.179276     1.099054
51309.75     0.168199    -0.077981     0.309705
51310.00     0.123816    -0.224238     0.895215
51310.25     0.129990    -0.067927     0.493054
51310.50     0.025641    -0.063461     1.070021
51310.75     0.003748    -0.060789     0.753803
51311.00    -0.071783    -0.315337     1.766858
51311.25    -0.061307    -0.211402     1.509117
51311.50    -0.044931    -0.207763     1.814485
51311.75    -0.040331    -0.269409     1.621076
51312.00    -0.054791    -0.408715     2.205264
51312.25     0.077209    -0.235126     1.672870
51312.50     0.069522    -0.138033     1.734979
51312.75     0.088350    -0.044710     1.045922
51313.00     0.056995    -0.240607     1.648838
51313.25     0.045615    -0.159424     1.537826
51313.50     0.053477    -0.129697     1.582079
51313.75     0.093086    -0.129284     1.030938
51314.00     0.081708    -0.297106     1.453914
51314.25     0.133510    -0.159857     1.042518
51314.50     0.106960    -0.111272     1.139206
51314.75     0.234373    -0.059393     0.395390
51315.00     0.209034    -0.237001     0.903413
51315.25     0.271963    -0.001113     0.269545
51315.50     0.265674     0.072426     0.338312
51315.75     0.321410     0.173760    -0.447091
51316.00     0.275154    -0.027495     0.389191
51316.25     0.299440     0.151123    -0.013130
51316.50     0.244656     0.152233     0.340615
51316.75     0.246180     0.132819     0.136624
51317.00     0.216332    -0.134679     1.018592
51317.25     0.174161    -0.046101     0.960016
51317.50     0.147675    -0.051047     1.133963
51317.75     0.144495    -0.061100     0.690726
51318.00     0.145807    -0.214331     1.121813
51318.25     0.205180    -0.037383     0.662129
51318.50     0.173777    -0.004372     0.892049
51318.75     0.170987     0.007103     0.553226
51319.00     0.113090    -0.160751     1.255047
51319.25     0.130552    -0.020503     0.941857
51319.50     0.095779    -0.000198     1.171884
51319.75     0.157963     0.000303     0.678345
51320.00     0.130493    -0.152609     1.105996
51320.25     0.177413    -0.030257     0.805130
51320.50     0.181796     0.102354     0.562963
51320.75     0.274661     0.073734    -0.058747
51321.00     0.218104    -0.090479     0.411025
51321.25     0.276588     0.080276    -0.185109
51321.50     0.287297     0.131605    -0.290973
51321.75     0.309143     0.195335    -1.000673
51322.00     0.285206     0.039603    -0.488991
51322.25     0.316839     0.117910    -0.710944
51322.50     0.217397     0.145260    -0.370933
51322.75     0.171286     0.063559    -0.509818
51323.00     0.075601    -0.150857     0.292423
51323.25     0.048624    -0.053685     0.068972
51323.50    -0.036055    -0.026212     0.319041
51323.75    -0.068668    -0.019096    -0.254254
51324.00    -0.096617    -0.217077     0.350216
51324.25    -0.077808    -0.042468    -0.277082
51324.50    -0.072812     0.006454    -0.235464
51324.75    -0.005895     0.028623    -0.804942
51325.00    -0.027405    -0.179034     0.028583
51325.25     0.027823     0.032091    -0.567811
51325.50     0.056044     0.070015    -0.474661
51325.75     0.020998     0.068596    -0.619303
51326.00    -0.073642    -0.206697     0.452460
51326.25    -0.029462    -0.033546     0.044632
51326.50    -0.062467     0.006600     0.342431
51326.75    -0.022625    -0.014330     0.040209
51327.00    -0.087740    -0.228458     0.930172
51327.25    -0.077893    -0.072496     0.670070
51327.50    -0.069893    -0.038691     0.915403
51327.75    -0.031904    -0.046170     0.479357
51328.00    -0.030379    -0.190217     0.876877
51328.25     0.044843     0.053945     0.024172
51328.50     0.043295     0.097542     0.099857
51328.75     0.078732     0.064354    -0.407301
51329.00    -0.052556    -0.120544     0.191883
51329.25    -0.012673     0.007372    -0.339260
51329.50    -0.116528    -0.015379    -0.011253
51329.75    -0.127366    -0.043522    -0.414441
51330.00    -0.249590    -0.243662     0.461166
51330.25    -0.226129    -0.181407     0.413787
51330.50    -0.265685    -0.193809     0.993481
51330.75    -0.217096    -0.176483     0.737481
51331.00    -0.212440    -0.306583     1.310028
51331.25    -0.201387    -0.194713     1.259726
51331.50    -0.312964    -0.103091     1.531265
51331.75    -0.316199    -0.085959     1.094527
51332.00    -0.290615    -0.227048     1.456148
51332.25    -0.295194    -0.100190     1.156686
51332.50    -0.327241    -0.076692     1.379534
51332.75    -0.323105    -0.009619     0.785781
51333.00    -0.329581    -0.234928     1.458079
51333.25    -0.409007    -0.141400     1.323635
51333.50    -0.541227    -0.151219     1.669630
51333.75    -0.521354    -0.118209     1.040396
51334.00    -0.462275    -0.307115     1.371900
51334.25    -0.399966    -0.172478     0.927356
51334.50    -0.478899    -0.182414     1.253151
51334.75    -0.415204    -0.089155     0.358980
51335.00    -0.387820    -0.206123     0.783280
51335.25    -0.276707    -0.030942     0.199243
51335.50    -0.272943    -0.025045     0.385750
51335.75    -0.256262     0.005878    -0.106032
51336.00    -0.226238    -0.219026     0.593779
51336.25    -0.167787    -0.074693     0.147801
51336.50    -0.213870    -0.028351     0.408654
51336.75    -0.201144    -0.070008     0.147381
51337.00    -0.220301    -0.293611     0.920247
51337.25    -0.220811    -0.173101     0.624866
51337.50    -0.315829    -0.201769     1.112571
51337.75    -0.294626    -0.251310     0.768884
51338.00    -0.321397    -0.466525     1.476985
51338.25    -0.240237    -0.293293     0.859295
51338.50    -0.258164    -0.253427     1.116212
51338.75    -0.204200    -0.224276     0.514323
51339.00    -0.216731    -0.423098     1.159763
51339.25    -0.177693    -0.253077     0.721630
51339.50    -0.181490    -0.166159     0.763225
51339.75    -0.146553    -0.154888     0.285613
51340.00    -0.150978    -0.291691     0.667277
51340.25    -0.016426    -0.088871    -0.075444
51340.50    -0.009860    -0.054613     0.218446
51340.75     0.060291    -0.012362    -0.436808
51341.00     0.064007    -0.160928     0.141259
51341.25     0.183934     0.036946    -0.439005
51341.50     0.219658     0.094726    -0.304543
51341.75     0.334497     0.196188    -1.129289
51342.00     0.356767     0.033982    -0.589779
51342.25     0.398918     0.171788    -0.971971
51342.50     0.393788     0.197905    -0.707926
51342.75     0.386886     0.222575    -1.066132
51343.00     0.318868    -0.025760    -0.194974
51343.25     0.319217     0.132146    -0.538896
51343.50     0.252685     0.188675    -0.351618
51343.75     0.214624     0.236715    -0.848422
51344.00     0.116261    -0.019518    -0.038669
51344.25     0.091751     0.150942    -0.431415
51344.50    -0.031160     0.104962     0.010222
51344.75    -0.066497     0.108883    -0.429094
51345.00    -0.164910    -0.112302     0.396858
51345.25    -0.162320     0.086494    -0.026376
51345.50    -0.183727     0.109799     0.128317
51345.75    -0.201150     0.094218    -0.198245
51346.00    -0.291354    -0.061813     0.390083
51346.25    -0.289283     0.158929    -0.162487
51346.50    -0.268408     0.225897    -0.139176
51346.75    -0.270907     0.259351    -0.629450
51347.00    -0.293490     0.008547     0.183482
51347.25    -0.259143     0.178332    -0.256229
51347.50    -0.255375     0.206785    -0.010439
51347.75    -0.233528     0.181700    -0.404336
51348.00    -0.282166    -0.078278     0.406762
51348.25    -0.245901     0.052534     0.107827
51348.50    -0.257779     0.066427     0.284911
51348.75    -0.262270     0.027927     0.057407
51349.00    -0.303648    -0.208054     0.825046
51349.25    -0.340320    -0.058650     0.622613
51349.50    -0.372917    -0.043003     0.830197
51349.75    -0.403542    -0.024655     0.456300
51350.00    -0.538133    -0.261503     1.339502
51350.25    -0.601261    -0.070822     0.944049
