-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :     NCEP_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
ATL1        49718.000    1995     1     1     0
ATL1        52274.750    2001    12    31    18
ATL1       505865.080 -5273284.628  3540689.627
51043.25     0.000099    -0.053627    -0.999250
51043.50     0.044751    -0.049770    -1.227702
51043.75     0.072015    -0.063946    -1.339407
51044.00     0.123263     0.020526    -0.610442
51044.25     0.211462    -0.033629    -0.704896
51044.50     0.311361    -0.024966    -1.062336
51044.75     0.408951    -0.035649    -1.127935
51045.00     0.465320     0.036313    -0.581010
51045.25     0.513419    -0.021678    -1.241721
51045.50     0.543115    -0.052621    -1.877602
51045.75     0.526321    -0.040695    -2.309799
51046.00     0.451884     0.016364    -1.971586
51046.25     0.475345    -0.106449    -2.788358
51046.50     0.521780    -0.106779    -2.989334
51046.75     0.453965    -0.094933    -3.089809
51047.00     0.356040    -0.037181    -2.006199
51047.25     0.317550    -0.082335    -2.037511
51047.50     0.241491    -0.032425    -1.586412
51047.75     0.117016    -0.000322    -1.164599
51048.00     0.043867     0.112334    -0.089357
51048.25    -0.049482     0.108798     0.027694
51048.50    -0.115855     0.098907     0.491457
51048.75    -0.194738     0.092890     0.768965
51049.00    -0.291780     0.230126     1.924088
51049.25    -0.313707     0.134623     1.792750
51049.50    -0.312413     0.117776     1.504696
51049.75    -0.254639     0.095771     1.542596
51050.00    -0.223053     0.192677     2.352364
51050.25    -0.193698     0.093102     2.093636
51050.50    -0.070486     0.032314     1.837979
51050.75     0.008014     0.049983     1.826221
51051.00     0.014628     0.133012     3.140168
51051.25     0.089587    -0.013504     2.737654
51051.50     0.178489    -0.096547     2.119512
51051.75     0.169855    -0.143775     1.870265
51052.00     0.184819    -0.012630     2.305674
51052.25     0.186284    -0.116163     1.561365
51052.50     0.238180    -0.079376     0.872706
51052.75     0.279902    -0.072102     0.573429
51053.00     0.244141     0.062836     1.303990
51053.25     0.221788    -0.024978     0.945555
51053.50     0.265613    -0.061805     0.670975
51053.75     0.221090    -0.073305     0.721385
51054.00     0.167520    -0.017329     1.669478
51054.25     0.106706    -0.116929     1.424799
51054.50     0.115539    -0.168404     1.274336
51054.75     0.116388    -0.190540     1.061811
51055.00     0.095675    -0.079862     1.778750
51055.25     0.134930    -0.114819     1.508284
51055.50     0.199314    -0.112152     1.248756
51055.75     0.168471    -0.064614     1.292323
51056.00     0.195970    -0.003406     1.665482
51056.25     0.245029    -0.065170     1.430597
51056.50     0.308761    -0.101034     1.402202
51056.75     0.332013    -0.119921     1.278441
51057.00     0.272569    -0.023994     2.007088
51057.25     0.246095    -0.059894     2.164451
51057.50     0.197234    -0.010376     2.337278
51057.75     0.089653     0.032435     2.393764
51058.00    -0.017069     0.131827     3.398198
51058.25    -0.091985     0.104597     3.480158
51058.50    -0.120974     0.100900     3.588015
51058.75    -0.187506     0.145776     3.456616
51059.00    -0.192817     0.309154     4.412214
51059.25    -0.015865     0.272153     4.637849
51059.50     0.117244     0.236294     4.818396
51059.75     0.005909     0.048449     4.979688
51060.00    -0.069039     0.038737     4.689671
51060.25    -0.122177    -0.004405     3.219223
51060.50    -0.064810     0.004581     2.039664
51060.75    -0.002150     0.027231     1.114625
51061.00     0.048967     0.098564     0.922593
51061.25     0.116594    -0.001340     0.005009
51061.50     0.192013    -0.004911    -0.717022
51061.75     0.170506    -0.015318    -1.046578
51062.00     0.129751     0.051373    -0.242784
51062.25     0.106463    -0.053343    -0.716393
51062.50     0.099678    -0.072332    -0.824616
51062.75     0.021949    -0.081769    -0.620472
51063.00    -0.073986    -0.001337     0.517560
51063.25    -0.153320    -0.057556     0.606215
51063.50    -0.166674    -0.099242     1.068308
51063.75    -0.276954    -0.082557     1.241592
51064.00    -0.342431     0.052314     2.911202
51064.25    -0.296949    -0.035457     2.936890
51064.50    -0.199167    -0.069540     3.064152
51064.75    -0.089254    -0.095506     3.025001
51065.00    -0.018964     0.067273     3.197542
51065.25     0.075492     0.052852     1.836727
51065.50     0.093509     0.068101     0.793185
51065.75     0.041337     0.102180     0.240237
51066.00    -0.035757     0.243769     0.724373
51066.25    -0.013836     0.160316    -0.472744
51066.50     0.033867     0.204647    -1.155702
51066.75    -0.052564     0.184410    -1.392223
51067.00    -0.115578     0.247805    -0.597611
51067.25    -0.099437     0.167412    -1.212495
51067.50    -0.052364     0.172310    -1.228311
51067.75    -0.150391     0.192977    -0.990777
51068.00    -0.159833     0.228385    -0.133892
51068.25    -0.175526     0.184291    -0.040079
51068.50    -0.126717     0.194836    -0.102855
51068.75    -0.158535     0.195205     0.128939
51069.00    -0.176772     0.317893     1.264359
51069.25    -0.142505     0.301137     1.106853
51069.50    -0.138673     0.360741     1.289809
51069.75    -0.151318     0.363731     1.302696
51070.00    -0.165830     0.451583     1.788596
51070.25    -0.141827     0.422985     1.379341
51070.50    -0.090482     0.401591     1.027145
51070.75    -0.031576     0.354201     0.584345
51071.00     0.019617     0.346134     0.967342
51071.25     0.095035     0.225369     0.248269
51071.50     0.180668     0.142319    -0.375970
51071.75     0.252622     0.063814    -0.669100
51072.00     0.245596     0.116298    -0.283245
51072.25     0.286879     0.039316    -0.753254
51072.50     0.354904     0.019419    -1.059169
51072.75     0.359229     0.026042    -0.697112
51073.00     0.328536     0.139533     0.305474
51073.25     0.350384     0.068704     0.219030
51073.50     0.378797     0.068358     0.502001
51073.75     0.377988     0.071729     0.650168
51074.00     0.338861     0.180740     1.686465
51074.25     0.292033     0.108165     1.732649
51074.50     0.255720     0.123737     1.865915
51074.75     0.154793     0.147114     2.107452
51075.00     0.028226     0.271331     3.309917
51075.25    -0.029924     0.213999     3.295891
51075.50    -0.029359     0.221430     3.299677
51075.75    -0.052522     0.230912     3.398540
51076.00    -0.092801     0.303276     3.791809
51076.25    -0.073636     0.229939     3.449726
51076.50    -0.009049     0.226627     3.014433
51076.75    -0.051758     0.229255     3.243292
51077.00    -0.067734     0.278112     3.659232
51077.25    -0.049727     0.154278     3.162279
51077.50    -0.039128     0.089309     3.073908
51077.75     0.000749     0.077347     2.993740
51078.00     0.072193     0.030691     3.206965
51078.25     0.115866    -0.105236     2.783592
51078.50     0.189235    -0.208617     2.219340
51078.75     0.327363    -0.278544     1.914218
51079.00     0.383503    -0.212127     2.196697
51079.25     0.481978    -0.260500     1.454866
51079.50     0.511757    -0.178784     0.803245
51079.75     0.493322    -0.117253     0.151771
51080.00     0.273685     0.113358     0.866634
51080.25     0.201344     0.133837     0.551316
51080.50     0.154063     0.166162     0.161391
51080.75     0.052308     0.218156    -0.123069
51081.00    -0.017209     0.320512     0.258263
51081.25    -0.048660     0.262218     0.240394
51081.50    -0.053490     0.273566    -0.031902
51081.75    -0.088189     0.299804    -0.258899
51082.00    -0.042478     0.416814     0.269712
51082.25    -0.008131     0.351086    -0.070015
51082.50     0.054629     0.298876    -0.483822
51082.75     0.035604     0.314255    -0.355954
51083.00    -0.077018     0.360363     0.629546
51083.25    -0.063203     0.185423     0.602438
51083.50    -0.065936     0.074175     0.705928
51083.75    -0.085713     0.015256     0.767233
51084.00    -0.117229     0.126063     2.352349
51084.25    -0.019860     0.064690     2.373459
51084.50     0.108514     0.130798     2.272197
51084.75     0.117617     0.216381     2.306493
51085.00     0.131638     0.236812     3.027911
51085.25     0.212839     0.259837     3.033020
51085.50     0.228832     0.273328     3.205160
51085.75     0.249280     0.277477     3.197226
51086.00     0.242107     0.241331     3.505711
51086.25     0.211018     0.154427     3.592119
51086.50     0.252310     0.087419     3.271840
51086.75     0.210350     0.015046     3.018689
51087.00     0.145305     0.014906     3.239718
51087.25     0.135540    -0.190287     2.890686
51087.50     0.197199    -0.308577     2.353169
51087.75     0.230859    -0.324939     1.868258
51088.00     0.211288    -0.097134     2.045900
51088.25     0.223115    -0.048909     1.263365
51088.50     0.204178     0.075030     0.776560
51088.75     0.212057     0.189316     0.517821
51089.00     0.196468     0.310319     1.100390
51089.25     0.210683     0.293615     0.329972
51089.50     0.249882     0.267064    -0.157161
51089.75     0.271429     0.236873    -0.533370
51090.00     0.372360     0.258313    -0.169815
51090.25     0.434148     0.232594    -0.635200
51090.50     0.463986     0.245822    -0.971220
51090.75     0.497676     0.345436    -0.925152
51091.00     0.498083     0.479309    -0.402142
51091.25     0.470367     0.463108    -0.811655
51091.50     0.487283     0.468727    -1.014917
51091.75     0.519189     0.458390    -1.352124
51092.00     0.553703     0.432129    -1.249206
51092.25     0.535517     0.375385    -1.648739
51092.50     0.531023     0.314929    -1.762647
51092.75     0.467472     0.293932    -1.668702
51093.00     0.398875     0.247769    -1.038059
51093.25     0.309835     0.142826    -0.964580
51093.50     0.264353     0.051631    -0.897886
51093.75     0.194403    -0.059591    -0.652011
51094.00     0.195861    -0.119334    -0.254861
51094.25     0.221985    -0.304670    -0.077708
51094.50     0.304633    -0.397794    -0.335089
51094.75     0.446952    -0.390370    -0.499992
51095.00     0.535238    -0.246778    -0.606571
51095.25     0.590276    -0.283553    -0.586788
51095.50     0.592339    -0.273645    -0.605587
51095.75     0.602523    -0.206498    -0.461723
51096.00     0.566764    -0.058039    -0.152470
51096.25     0.549083    -0.103055    -0.415721
51096.50     0.606147    -0.088277    -0.853468
51096.75     0.641901    -0.058780    -0.767722
51097.00     0.663001     0.055245    -0.458656
51097.25     0.700189     0.025841    -0.932651
51097.50     0.766718    -0.004852    -1.741745
51097.75     0.765587    -0.033767    -2.095339
51098.00     0.708408     0.016294    -1.686452
51098.25     0.679732    -0.056930    -1.976521
51098.50     0.623768    -0.136717    -2.585704
51098.75     0.575298    -0.175787    -2.386744
51099.00     0.438527    -0.123289    -1.692862
51099.25     0.333475    -0.197111    -1.392991
51099.50     0.240452    -0.200134    -1.036556
51099.75     0.168768    -0.202206    -0.557849
51100.00     0.112553    -0.076847     0.335267
51100.25     0.056140    -0.083092     0.409745
51100.50     0.029454    -0.025678     0.292310
51100.75     0.042829     0.068596     0.490817
51101.00     0.022803     0.258309     0.710516
51101.25     0.110817     0.264980     0.004477
51101.50     0.188478     0.315791    -1.157461
51101.75     0.251447     0.368692    -1.564657
51102.00     0.261266     0.457998    -1.537034
51102.25     0.366731     0.427948    -2.346098
51102.50     0.412387     0.413178    -3.261238
51102.75     0.408402     0.432108    -3.378090
51103.00     0.338533     0.468924    -2.850547
51103.25     0.263911     0.383484    -3.132336
51103.50     0.199806     0.369476    -3.225025
51103.75     0.081603     0.369323    -2.348136
51104.00     0.030204     0.386377    -1.531044
51104.25    -0.068747     0.239725    -1.555661
51104.50    -0.102859     0.097099    -1.589256
51104.75    -0.092158    -0.016056    -1.500407
51105.00    -0.003475    -0.083007    -1.158950
51105.25     0.068374    -0.224600    -1.578109
51105.50     0.177958    -0.320226    -1.910315
51105.75     0.329608    -0.390485    -2.038519
51106.00     0.416092    -0.379294    -2.092508
51106.25     0.514103    -0.506303    -2.167074
51106.50     0.535095    -0.500551    -2.376481
51106.75     0.610512    -0.542804    -2.336522
51107.00     0.572889    -0.476165    -2.235780
51107.25     0.542683    -0.510889    -2.192678
51107.50     0.489895    -0.525119    -2.096050
51107.75     0.505544    -0.576601    -1.982171
51108.00     0.580077    -0.596437    -2.155277
51108.25     0.607803    -0.727488    -2.879812
51108.50     0.661404    -0.769120    -4.030307
51108.75     0.714909    -0.725662    -4.567114
51109.00     0.605128    -0.547220    -4.319155
51109.25     0.536437    -0.528802    -4.784117
51109.50     0.457277    -0.509976    -5.177112
51109.75     0.407348    -0.479912    -5.186912
51110.00     0.290508    -0.333628    -4.284574
51110.25     0.259617    -0.335884    -4.309744
51110.50     0.231975    -0.313159    -4.828875
51110.75     0.194513    -0.286091    -4.598236
51111.00     0.148754    -0.165872    -3.839738
51111.25     0.159456    -0.159934    -3.857475
51111.50     0.190928    -0.118213    -4.126951
51111.75     0.180047    -0.108949    -3.828927
51112.00     0.167359     0.023784    -3.081539
