-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :     NCEP_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
CME1        49718.000    1995     1     1     0
CME1        52274.750    2001    12    31    18
CME1     -2746197.164 -4011270.648  4115639.284
51105.25     0.276116     0.285343    -0.854806
51105.50     0.320354     0.351960    -0.680782
51105.75     0.362831     0.413379    -1.129924
51106.00     0.429533     0.343529    -0.797637
51106.25     0.456885     0.493298    -1.045248
51106.50     0.427456     0.530529    -0.795091
51106.75     0.369076     0.542276    -1.050554
51107.00     0.369475     0.404749    -0.676200
51107.25     0.357043     0.457304    -0.716416
51107.50     0.303828     0.448678    -0.415688
51107.75     0.269530     0.434641    -0.665483
51108.00     0.251770     0.353479    -0.434711
51108.25     0.208222     0.471230    -0.636588
51108.50     0.154561     0.591167    -0.714541
51108.75     0.156531     0.706667    -1.354121
51109.00     0.164294     0.547896    -0.973685
51109.25     0.196650     0.600949    -1.053387
51109.50     0.126036     0.576827    -0.641410
51109.75     0.089682     0.570648    -0.908780
51110.00     0.024586     0.335981    -0.204935
51110.25    -0.056413     0.271701     0.208948
51110.50    -0.167287     0.180722     0.810076
51110.75    -0.230120     0.211159     0.253529
51111.00    -0.222266     0.068682     0.479429
51111.25    -0.176329     0.166792     0.018416
51111.50    -0.196216     0.197542     0.125380
51111.75    -0.198354     0.255743    -0.447836
51112.00    -0.199354     0.155065    -0.180391
51112.25    -0.148287     0.136103    -0.163213
51112.50    -0.116981     0.096537     0.108540
51112.75    -0.107932     0.037360    -0.060680
51113.00    -0.108122    -0.132865     0.447920
51113.25    -0.092776    -0.074466     0.463877
51113.50    -0.145488    -0.083874     0.831241
51113.75    -0.210199    -0.031316     0.299773
51114.00    -0.241104    -0.192554     0.672632
51114.25    -0.204852    -0.114015     0.359030
51114.50    -0.213428    -0.115168     0.517003
51114.75    -0.134038    -0.076304    -0.120711
51115.00    -0.051086    -0.220018     0.291675
51115.25     0.049510    -0.169354     0.200528
51115.50     0.053552    -0.213395     0.771464
51115.75     0.103054    -0.271005     0.581107
51116.00     0.156137    -0.332224     0.861432
51116.25     0.248215    -0.215903     0.541093
51116.50     0.268524    -0.055141     0.432636
51116.75     0.305283     0.040863    -0.163223
51117.00     0.346459     0.049113    -0.079290
51117.25     0.378276     0.181507    -0.412185
51117.50     0.385713     0.289370    -0.312364
51117.75     0.380432     0.308174    -0.800200
51118.00     0.430114     0.257689    -0.697126
51118.25     0.517811     0.302455    -0.897670
51118.50     0.553867     0.280293    -0.561589
51118.75     0.601550     0.268291    -1.036806
51119.00     0.669449     0.121147    -0.701727
51119.25     0.718384     0.100423    -0.666522
51119.50     0.706160     0.100140    -0.404208
51119.75     0.687261     0.080992    -0.643960
51120.00     0.684588    -0.003222    -0.452425
51120.25     0.674412     0.127978    -0.678944
51120.50     0.623794     0.163027    -0.462772
51120.75     0.569658     0.303574    -1.224991
51121.00     0.580241     0.217142    -0.887757
51121.25     0.568215     0.350875    -1.096048
51121.50     0.511200     0.357003    -0.758201
51121.75     0.458073     0.386536    -1.020019
51122.00     0.444574     0.215794    -0.497599
51122.25     0.418443     0.204819    -0.363755
51122.50     0.393969     0.176298    -0.064559
51122.75     0.418422     0.188089    -0.498541
51123.00     0.452423     0.073289    -0.234534
51123.25     0.444985     0.103963    -0.212833
51123.50     0.381584     0.031347     0.325913
51123.75     0.355789     0.042794    -0.000877
51124.00     0.412892    -0.043097     0.188106
51124.25     0.443314     0.055649     0.078010
51124.50     0.384314    -0.031122     0.782975
51124.75     0.281315    -0.096617     0.693689
51125.00     0.259371    -0.124653     0.629778
51125.25     0.273431     0.020348     0.199089
51125.50     0.214389    -0.069099     0.580903
51125.75     0.189378    -0.071379     0.117597
51126.00     0.202709    -0.268892     0.507842
51126.25     0.205651    -0.221576     0.308378
51126.50     0.135429    -0.238787     0.586385
51126.75     0.067101    -0.204600    -0.008847
51127.00     0.006266    -0.300271     0.181822
51127.25    -0.070600    -0.280597     0.214777
51127.50    -0.174779    -0.316406     0.605250
51127.75    -0.273207    -0.338754     0.382984
51128.00    -0.275266    -0.425033     0.628008
51128.25    -0.196096    -0.272902     0.220437
51128.50    -0.133413    -0.153168     0.220268
51128.75    -0.044118     0.098685    -0.758730
51129.00     0.021611     0.131520    -0.706370
51129.25     0.098702     0.374396    -1.254118
51129.50     0.068424     0.456684    -1.059045
51129.75     0.029029     0.559599    -1.619892
51130.00     0.042530     0.468639    -1.305686
51130.25    -0.002211     0.468397    -1.129157
51130.50    -0.035697     0.379538    -0.648882
51130.75    -0.041083     0.337698    -0.916162
51131.00     0.051517     0.173396    -0.627450
51131.25     0.117157     0.174828    -0.599306
51131.50     0.045107     0.080506     0.050288
51131.75    -0.035448     0.066063    -0.069761
51132.00    -0.119576    -0.185833     0.787271
51132.25    -0.223770    -0.239151     1.067883
51132.50    -0.284036    -0.263317     1.403873
51132.75    -0.238845    -0.202409     0.771621
51133.00    -0.170110    -0.329019     1.112584
51133.25    -0.043684    -0.240078     0.844933
51133.50     0.006138    -0.161376     0.972332
51133.75     0.015282    -0.151088     0.706377
51134.00     0.021178    -0.282438     1.276959
51134.25    -0.050245    -0.406473     1.988866
51134.50    -0.150497    -0.448669     2.565557
51134.75    -0.163321    -0.274331     1.570504
51135.00    -0.023816    -0.165239     1.182269
51135.25     0.123985     0.065335     0.478483
51135.50     0.136209     0.150830     0.473667
51135.75     0.166449     0.252244    -0.171354
51136.00     0.174060     0.172442     0.038273
51136.25     0.157883     0.304215    -0.264755
51136.50     0.069896     0.435519    -0.297819
51136.75    -0.076730     0.522771    -0.707169
51137.00    -0.207022     0.360427    -0.077089
51137.25    -0.345674     0.377875     0.146865
51137.50    -0.586670     0.318897     0.785990
51137.75    -0.837667     0.244649     0.910472
51138.00    -0.991598    -0.069276     1.826394
51138.25    -1.157416    -0.137622     2.239174
51138.50    -1.207314    -0.317454     2.936366
51138.75    -1.288292    -0.386247     2.842087
51139.00    -1.180951    -0.562071     3.242865
51139.25    -1.121041    -0.475630     2.957898
51139.50    -1.073738    -0.460718     2.971888
51139.75    -0.925729    -0.277635     1.861927
51140.00    -0.737111    -0.320609     1.768098
51140.25    -0.667085    -0.285059     1.700435
51140.50    -0.813648    -0.418698     2.568655
51140.75    -0.948434    -0.403143     2.405507
51141.00    -0.998009    -0.507081     2.660758
51141.25    -0.958955    -0.352032     2.171587
51141.50    -0.939281    -0.201810     1.781127
51141.75    -0.806710    -0.061360     0.934534
51142.00    -0.723589    -0.186229     1.341898
51142.25    -0.734340    -0.067143     1.352478
51142.50    -0.780002    -0.070814     1.754114
51142.75    -0.817364    -0.023586     1.360595
51143.00    -0.782528    -0.216730     2.059364
51143.25    -0.751966    -0.184672     2.145557
51143.50    -0.745593    -0.164843     2.329588
51143.75    -0.641858    -0.040153     1.451394
51144.00    -0.510180    -0.197494     1.777170
51144.25    -0.419938    -0.125903     1.383670
51144.50    -0.382613    -0.152143     1.653305
51144.75    -0.372325    -0.168181     1.278595
51145.00    -0.323096    -0.338063     1.848120
51145.25    -0.309384    -0.412894     2.204104
51145.50    -0.366769    -0.508606     2.748361
51145.75    -0.478491    -0.578996     2.564862
51146.00    -0.574844    -0.721888     3.051778
51146.25    -0.653910    -0.722191     3.185548
51146.50    -0.766806    -0.789841     3.643408
51146.75    -0.807672    -0.691879     2.940511
51147.00    -0.711582    -0.686007     2.930161
51147.25    -0.657721    -0.546854     2.720659
51147.50    -0.759307    -0.564407     3.274395
51147.75    -0.814219    -0.459766     2.720247
51148.00    -0.847847    -0.529827     3.001208
51148.25    -0.803486    -0.205101     1.925124
51148.50    -0.711237    -0.061172     1.642000
51148.75    -0.735108     0.048941     0.969452
51149.00    -0.755350    -0.117582     1.408057
51149.25    -0.783540    -0.111724     1.301264
51149.50    -0.773668    -0.217560     1.683070
51149.75    -0.728952    -0.248591     1.047347
51150.00    -0.598032    -0.431987     1.198964
51150.25    -0.421948    -0.390388     0.988633
51150.50    -0.323780    -0.457528     1.200585
51150.75    -0.266723    -0.483308     0.887714
51151.00    -0.185270    -0.585372     1.063278
51151.25    -0.129571    -0.427279     0.778341
51151.50    -0.146322    -0.330224     0.915205
51151.75    -0.145117    -0.189325     0.374371
51152.00    -0.110414    -0.157439     0.442064
51152.25    -0.114728    -0.080335     0.412633
51152.50    -0.263909    -0.133131     0.990648
51152.75    -0.468484    -0.217050     1.131944
51153.00    -0.511796    -0.606399     2.265151
51153.25    -0.402923    -0.623420     2.116640
51153.50    -0.319086    -0.497410     1.777127
51153.75    -0.233458    -0.305174     0.749879
51154.00    -0.208644    -0.207405     0.522229
51154.25    -0.203317     0.040336     0.072421
51154.50    -0.327358     0.161456     0.171143
51154.75    -0.409641     0.269632    -0.212650
51155.00    -0.403851     0.146394     0.255998
51155.25    -0.309628     0.343548    -0.251841
51155.50    -0.218933     0.375777    -0.170144
51155.75    -0.073180     0.476751    -0.897998
51156.00     0.080453     0.479816    -1.062170
51156.25     0.202610     0.635879    -1.461750
51156.50     0.221158     0.736930    -1.406972
51156.75     0.185543     0.822647    -1.749962
51157.00     0.150902     0.819238    -1.670882
51157.25     0.058880     0.888741    -1.648342
51157.50    -0.088184     0.906192    -1.566265
51157.75    -0.224973     0.900280    -2.004734
51158.00    -0.214779     0.756689    -1.774429
51158.25    -0.179404     0.730832    -1.785790
51158.50    -0.183614     0.672221    -1.460597
51158.75    -0.233676     0.658638    -1.766506
51159.00    -0.236627     0.502997    -1.245585
51159.25    -0.199142     0.533721    -1.288769
51159.50    -0.239014     0.499964    -0.936770
51159.75    -0.300309     0.576080    -1.408455
51160.00    -0.268655     0.415504    -0.933976
51160.25    -0.334358     0.376273    -0.614207
51160.50    -0.414567     0.262309    -0.019156
51160.75    -0.495207     0.189198    -0.106535
51161.00    -0.427356    -0.025863     0.345498
51161.25    -0.292114     0.110052    -0.419725
51161.50    -0.151377     0.216862    -0.762681
51161.75     0.014062     0.377170    -1.785749
51162.00     0.148205     0.448599    -2.037998
51162.25     0.224048     0.644541    -2.477158
51162.50     0.219670     0.746487    -2.471617
51162.75     0.257149     0.805112    -3.040433
51163.00     0.356323     0.717437    -2.953334
51163.25     0.425695     0.760873    -3.166868
51163.50     0.401366     0.855149    -3.155605
51163.75     0.363834     0.888535    -3.508159
51164.00     0.331260     0.753934    -3.025540
51164.25     0.272174     0.632346    -2.719813
51164.50     0.291694     0.482180    -2.280644
51164.75     0.376532     0.221065    -2.240415
51165.00     0.602327    -0.023392    -1.817909
51165.25     0.813867    -0.122871    -1.731796
51165.50     0.948656    -0.110314    -1.590955
51165.75     1.011089    -0.084224    -2.016593
51166.00     1.045056    -0.107816    -1.823698
51166.25     1.043201    -0.079826    -1.721178
51166.50     0.998860    -0.018527    -1.385250
51166.75     0.922331     0.078430    -1.786185
51167.00     0.826755     0.039828    -1.560294
51167.25     0.766270     0.014612    -1.251087
51167.50     0.691593     0.038315    -0.975939
51167.75     0.673125     0.132392    -1.573282
51168.00     0.677789     0.260078    -2.066837
51168.25     0.665032     0.467883    -2.679409
51168.50     0.585454     0.608870    -3.041564
51168.75     0.533621     0.703555    -3.649165
51169.00     0.508723     0.563109    -3.211564
51169.25     0.514142     0.545218    -3.098559
51169.50     0.475591     0.514777    -2.732798
51169.75     0.472318     0.473976    -2.682792
51170.00     0.464211     0.377631    -2.146553
51170.25     0.427581     0.409026    -1.836092
51170.50     0.304220     0.482554    -1.566863
51170.75     0.214378     0.580575    -1.974864
51171.00     0.180152     0.488227    -1.630530
51171.25     0.169245     0.602875    -1.917291
51171.50     0.080248     0.709779    -1.977405
51171.75     0.029390     0.790589    -2.604394
51172.00    -0.052278     0.648794    -2.183095
51172.25    -0.048983     0.656880    -2.316682
51172.50    -0.140053     0.575808    -1.863294
51172.75    -0.225917     0.563273    -2.141214
51173.00    -0.349839     0.324302    -1.275359
51173.25    -0.441302     0.238165    -0.927315
51173.50    -0.447928     0.133420    -0.432311
51173.75    -0.430332     0.072701    -0.616555
51174.00    -0.370180    -0.120502    -0.082324
51174.25    -0.331178    -0.052205    -0.255418
