-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :   ECMWF_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
NANO        49718.000    1995     1     1     0
NANO        52274.750    2001    12    31    18
NANO     -2335726.738 -3451608.345  4812009.996
51247.25    -1.577905     0.650819     0.431454
51247.50    -1.082076     0.347290    -0.277197
51247.75    -1.081193     0.615828    -1.687245
51248.00    -0.999709     0.569622    -1.161953
51248.25    -1.415908     0.440133    -1.355631
51248.50    -1.092040     0.063559    -1.133143
51248.75    -1.323354     0.490199    -1.738625
51249.00    -1.321931     0.521707    -0.509992
51249.25    -1.868927     0.537338    -0.120577
51249.50    -1.660019     0.241611     0.438236
51249.75    -1.858938     0.658434    -0.325300
51250.00    -1.772967     0.687578     0.491563
51250.25    -2.154879     0.564060     0.519982
51250.50    -1.988114     0.231761     1.366385
51250.75    -2.254977     0.637734     1.194951
51251.00    -2.111918     0.608547     1.832662
51251.25    -2.461227     0.529714     2.057487
51251.50    -2.159368     0.138416     2.804511
51251.75    -2.254571     0.478863     2.070176
51252.00    -2.099023     0.380764     3.135960
51252.25    -2.445256     0.351861     3.150585
51252.50    -2.045310    -0.012152     3.809661
51252.75    -2.135566     0.352248     3.694203
51253.00    -1.915489     0.143081     5.131288
51253.25    -2.128154    -0.106170     5.311904
51253.50    -1.604689    -0.486106     4.403452
51253.75    -1.522488     0.049224     1.983581
51254.00    -1.222608     0.241504     1.548138
51254.25    -1.362325     0.291038     1.247836
51254.50    -1.123988     0.053725     1.776904
51254.75    -1.417782     0.564420     0.717884
51255.00    -1.422660     0.667270     0.814750
51255.25    -1.568526     0.662172    -0.281203
51255.50    -1.132957     0.407809    -0.708875
51255.75    -1.030958     0.829634    -1.862744
51256.00    -0.886338     0.782076    -1.170170
51256.25    -1.078146     0.704261    -1.683932
51256.50    -0.597167     0.348479    -2.004054
51256.75    -0.527181     0.718873    -3.056124
51257.00    -0.304145     0.671816    -2.082713
51257.25    -0.575354     0.574506    -1.875242
51257.50    -0.054010     0.173480    -1.455063
51257.75    -0.000271     0.446239    -1.490561
51258.00     0.193584     0.271449     0.294124
51258.25     0.037118     0.081866     0.877998
51258.50     0.586158    -0.382829     1.552910
51258.75     0.620475    -0.087763     0.983018
51259.00     0.772267    -0.042437     1.679913
51259.25     0.450416     0.019008     1.149848
51259.50     0.756847    -0.211115     1.342121
51259.75     0.582625     0.167669     1.194814
51260.00     0.539332     0.195554     2.727431
51260.25     0.004911     0.093709     3.120751
51260.50     0.201957    -0.269311     3.510238
51260.75    -0.039948     0.218428     2.533480
51261.00    -0.220599     0.353939     3.085660
51261.25    -0.779937     0.360424     2.991015
51261.50    -0.487428     0.069600     3.105080
51261.75    -0.638777     0.486089     2.699072
51262.00    -0.706591     0.554748     3.644738
51262.25    -1.179925     0.476364     4.194665
51262.50    -0.889258     0.195639     4.845919
51262.75    -1.140742     0.661694     4.777498
51263.00    -1.024170     0.684389     6.288713
51263.25    -1.456884     0.501194     6.840309
51263.50    -1.132927     0.086976     7.049237
51263.75    -1.169335     0.423919     6.348409
51264.00    -0.915900     0.441321     6.745960
51264.25    -1.148875     0.345398     6.020434
51264.50    -0.725775    -0.022460     5.552039
51264.75    -0.748209     0.508316     3.596962
51265.00    -0.669055     0.724892     3.436707
51265.25    -0.951644     0.733801     2.776910
51265.50    -0.556533     0.426634     2.670857
51265.75    -0.625682     0.858310     1.415648
51266.00    -0.477004     0.855869     2.675065
51266.25    -0.769475     0.670952     3.802499
51266.50    -0.416509     0.118663     4.741535
51266.75    -0.283848     0.433142     4.462356
51267.00    -0.176975     0.415956     5.375881
51267.25    -0.446252     0.312301     4.813150
51267.50     0.051079    -0.127822     4.722274
51267.75     0.051520     0.270540     3.842544
51268.00     0.072245     0.325537     4.421463
51268.25    -0.274225     0.253920     4.152743
51268.50     0.163026    -0.011164     3.913214
51268.75     0.095474     0.439234     2.653456
51269.00     0.054318     0.603663     2.468543
51269.25    -0.318449     0.695754     1.422874
51269.50    -0.023873     0.464895     0.701467
51269.75    -0.206124     0.948659    -0.611865
51270.00    -0.260079     0.938214     0.271392
51270.25    -0.769085     0.760684     0.553607
51270.50    -0.683008     0.270839     1.124627
51270.75    -0.792086     0.445999     1.121334
51271.00    -0.629294     0.216537     2.484964
51271.25    -0.661195    -0.134701     2.765397
51271.50    -0.031674    -0.633158     2.634001
51271.75     0.281156    -0.250962     1.302032
51272.00     0.457764    -0.077796     1.160589
51272.25     0.193339    -0.065407     0.858014
51272.50     0.445934    -0.422037     1.527870
51272.75     0.169682    -0.106610     1.998227
51273.00     0.139853    -0.139574     3.454592
51273.25    -0.130082    -0.322639     3.528515
51273.50     0.275310    -0.684354     3.440540
51273.75     0.150001    -0.247716     2.644842
51274.00     0.138262    -0.160810     3.354156
51274.25    -0.294674    -0.291231     3.220727
51274.50     0.039675    -0.704541     3.670923
51274.75     0.000821    -0.360013     3.295247
51275.00     0.085124    -0.329156     4.366074
51275.25    -0.187574    -0.426375     4.520912
51275.50     0.238453    -0.759321     5.314385
51275.75     0.325522    -0.473002     5.353393
51276.00     0.420186    -0.493850     6.302217
51276.25     0.138434    -0.580561     5.864004
51276.50     0.466771    -0.891667     5.078598
51276.75     0.473352    -0.344203     3.181456
51277.00     0.501598    -0.165893     3.071173
51277.25     0.132964    -0.142177     2.524560
51277.50     0.502647    -0.513029     2.454500
51277.75     0.357059    -0.030527     1.398962
51278.00     0.341862     0.084626     1.493692
51278.25     0.159958     0.015733     1.529905
51278.50     0.646911    -0.402231     1.961338
51278.75     0.615127    -0.080104     1.280140
51279.00     0.687055    -0.083965     1.889557
51279.25     0.331167    -0.059113     1.578850
51279.50     0.624248    -0.375772     1.843919
51279.75     0.341988     0.120496     1.361677
51280.00     0.328995     0.136934     2.665336
51280.25    -0.173300    -0.006534     2.812211
51280.50     0.143221    -0.452553     2.683327
51280.75     0.037124    -0.071646     1.351081
51281.00     0.225642    -0.056810     1.141918
51281.25     0.179463    -0.142875    -0.478257
51281.50     0.785031    -0.405209    -2.028734
51281.75     0.938260     0.083529    -4.094888
51282.00     1.136112     0.286846    -4.720264
51282.25     0.877557     0.507818    -6.238703
51282.50     1.353516     0.328907    -7.298203
51282.75     1.317285     0.849532    -8.516531
51283.00     1.240344     0.911421    -7.495799
51283.25     0.773281     0.870371    -7.025539
51283.50     0.968050     0.548670    -6.378570
51283.75     0.726842     0.880365    -6.304027
51284.00     0.706384     0.805917    -4.366969
51284.25     0.078303     0.671811    -3.279050
51284.50     0.154020     0.289468    -2.388160
51284.75     0.053585     0.601492    -2.596063
51285.00    -0.005563     0.482828    -1.167386
51285.25    -0.480032     0.289152    -0.845183
51285.50    -0.258018    -0.144706    -0.499834
51285.75    -0.456646     0.129209    -1.467115
51286.00    -0.515673     0.051963    -1.176944
51286.25    -0.916430    -0.030584    -1.692226
51286.50    -0.673418    -0.397713    -1.662781
51286.75    -0.791940     0.010900    -2.687621
51287.00    -0.785748    -0.017421    -2.009079
51287.25    -1.030019    -0.084269    -1.866807
51287.50    -0.585667    -0.407018    -1.292396
51287.75    -0.659198     0.024468    -1.606705
51288.00    -0.493282     0.127697    -0.534844
51288.25    -0.721958     0.090738    -0.188361
51288.50    -0.336908    -0.181421    -0.043545
51288.75    -0.358718     0.291355    -0.847044
51289.00    -0.336241     0.436230    -0.171420
51289.25    -0.825768     0.450761    -0.079897
51289.50    -0.547403     0.063733     0.353804
51289.75    -0.711411     0.463680    -0.355976
51290.00    -0.833504     0.511962    -0.395348
51290.25    -1.245662     0.421342    -1.400666
51290.50    -0.882684     0.138934    -2.517269
51290.75    -1.007814     0.545799    -4.294307
51291.00    -1.074315     0.625126    -4.328497
51291.25    -1.505933     0.465077    -4.341623
51291.50    -1.157570     0.023631    -4.178241
51291.75    -1.334133     0.332142    -4.331807
51292.00    -1.348101     0.298566    -3.236838
51292.25    -1.816074     0.241879    -2.763762
51292.50    -1.588347     0.011240    -2.523309
51292.75    -1.819143     0.500022    -2.198902
51293.00    -1.885037     0.532130    -0.401502
51293.25    -2.417385     0.435963     0.506012
51293.50    -2.074674     0.139196     0.932582
51293.75    -2.089046     0.549184     0.375147
51294.00    -1.870890     0.535295     0.636238
51294.25    -2.027917     0.444831     0.250317
51294.50    -1.499746     0.017173     0.233609
51294.75    -1.363378     0.380106    -0.498388
51295.00    -1.068987     0.301035    -0.019183
51295.25    -1.196786     0.149403    -0.509813
51295.50    -0.591705    -0.340441    -0.881643
51295.75    -0.482871    -0.028745    -2.029604
51296.00    -0.384346    -0.044637    -1.925486
51296.25    -0.621707    -0.018398    -3.101595
51296.50    -0.059999    -0.355709    -3.986345
51296.75     0.204111     0.128487    -5.279961
51297.00     0.458777     0.156831    -4.819403
51297.25     0.243676     0.232298    -5.538500
51297.50     0.547611    -0.060099    -5.511960
51297.75     0.467123     0.347240    -5.563255
51298.00     0.353875     0.419451    -3.703677
51298.25    -0.139011     0.424295    -2.901859
51298.50    -0.033539     0.161314    -1.862100
51298.75    -0.146305     0.575579    -1.561196
51299.00    -0.139309     0.574585     0.566322
51299.25    -0.494343     0.338720     2.093995
51299.50    -0.306489    -0.109154     3.676836
51299.75    -0.438658     0.167047     4.077091
51300.00    -0.558878     0.067713     5.728855
51300.25    -0.915980    -0.025276     6.368904
51300.50    -0.613373    -0.371194     7.471752
51300.75    -0.630326    -0.129464     7.517597
51301.00    -0.531230    -0.266779     8.488016
51301.25    -0.880225    -0.437963     8.869031
51301.50    -0.527414    -0.835468     9.297407
51301.75    -0.498619    -0.480698     8.523300
51302.00    -0.380130    -0.369218     8.231460
51302.25    -0.625909    -0.370781     6.991266
51302.50    -0.167798    -0.685460     5.788815
51302.75    -0.139271    -0.189374     3.689147
51303.00    -0.127820    -0.002647     2.420374
51303.25    -0.512275     0.062123     0.715491
51303.50    -0.125914    -0.126041    -0.545870
51303.75    -0.272785     0.387928    -1.883111
51304.00    -0.327820     0.490848    -1.579798
51304.25    -0.760009     0.447578    -1.045610
51304.50    -0.430564     0.093772    -0.309938
51304.75    -0.458780     0.362803     0.155563
51305.00    -0.482892     0.208187     1.518899
51305.25    -0.798892    -0.006639     1.261846
51305.50    -0.370032    -0.322426     0.616092
51305.75    -0.161749     0.061715    -0.648597
51306.00    -0.051961     0.178076    -0.449898
51306.25    -0.361590     0.169279    -0.777058
51306.50    -0.060608    -0.114299    -0.796046
51306.75    -0.137940     0.313418    -1.443996
51307.00    -0.207391     0.398464    -0.861845
51307.25    -0.607487     0.382456    -1.193990
51307.50    -0.193348     0.045491    -1.342394
51307.75    -0.158124     0.453865    -2.126811
51308.00    -0.125254     0.510961    -1.813766
51308.25    -0.494528     0.496182    -2.008999
51308.50    -0.013365     0.064095    -1.579120
51308.75    -0.069353     0.420084    -1.909007
51309.00     0.009833     0.351984    -0.868751
51309.25    -0.349045     0.253740    -0.523026
51309.50     0.091076    -0.197383     0.332502
51309.75    -0.016487     0.144906     0.233495
51310.00     0.144158     0.004423     0.818773
51310.25    -0.198301    -0.201189     0.995597
51310.50     0.200149    -0.602939     0.968809
51310.75     0.089172    -0.216353     0.332403
51311.00     0.144138    -0.222938     0.911371
51311.25    -0.285423    -0.280014     0.379381
51311.50     0.005340    -0.717422     0.130239
51311.75    -0.015221    -0.405007    -0.639985
51312.00    -0.065031    -0.484331    -0.347490
51312.25    -0.366148    -0.657066    -0.647607
51312.50     0.093189    -1.134527    -0.558107
51312.75     0.190849    -0.786366    -1.590803
51313.00     0.322799    -0.866722    -1.209263
51313.25     0.047228    -0.860158    -1.384818
51313.50     0.314198    -1.093753    -1.391405
51313.75     0.198216    -0.510272    -2.299245
51314.00     0.128066    -0.372704    -1.890835
51314.25    -0.279915    -0.329830    -1.997512
51314.50    -0.110184    -0.528411    -1.784809
51314.75    -0.282369    -0.071959    -2.079908
51315.00    -0.371404     0.034178    -1.436090
51315.25    -0.746074    -0.058381    -1.263184
51315.50    -0.416809    -0.388038    -0.769042
51315.75    -0.448729    -0.028195    -0.753225
51316.00    -0.580730    -0.010185     0.180392
51316.25    -1.024407    -0.182711     0.388122
51316.50    -0.578408    -0.577993     0.625944
