-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :   ECMWF_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
WES2        49718.000    1995     1     1     0
WES2        52274.750    2001    12    31    18
WES2      1492233.369 -4458089.483  4296046.010
51266.00    -0.319612    -0.250910     0.509423
51266.25    -0.378618    -0.195504     0.951195
51266.50    -0.210633    -0.013775     1.549755
51266.75    -0.360416    -0.224023     1.874588
51267.00    -0.030358    -0.387052     1.718582
51267.25    -0.069754    -0.548919     0.952289
51267.50     0.099976    -0.464293     0.569439
51267.75    -0.129976    -0.684648    -0.041477
51268.00     0.073102    -0.686959    -0.264009
51268.25     0.021645    -0.642639    -0.638209
51268.50     0.184033    -0.406180    -0.421746
51268.75    -0.080744    -0.392645     0.045115
51269.00     0.045382    -0.288319     0.362623
51269.25     0.077814    -0.253954    -0.087188
51269.50     0.137077    -0.057997    -0.312029
51269.75    -0.148272    -0.204739    -0.898585
51270.00     0.200673    -0.191213    -1.048837
51270.25     0.287114    -0.165675    -1.751695
51270.50     0.377726    -0.028142    -2.373559
51270.75     0.098706    -0.182517    -2.792904
51271.00     0.358893    -0.115637    -2.384614
51271.25     0.381137    -0.038736    -2.449921
51271.50     0.442878     0.176306    -2.322308
51271.75     0.161869     0.111745    -1.651922
51272.00     0.308185     0.159773    -0.569290
51272.25     0.284247     0.203376     0.405853
51272.50     0.641055     0.308370     0.565787
51272.75     0.517137     0.103821    -0.012813
51273.00     0.930099    -0.002775    -0.578338
51273.25     1.073494    -0.167112    -1.867473
51273.50     1.328602    -0.170226    -2.762584
51273.75     1.139652    -0.381141    -3.071787
51274.00     1.374663    -0.308855    -2.419746
51274.25     1.385216    -0.196995    -2.380840
51274.50     1.512700     0.121564    -1.798705
51274.75     1.103668     0.188942    -0.627288
51275.00     1.098724     0.374689     1.262644
51275.25     0.874409     0.407456     1.932359
51275.50     0.781313     0.426934     2.451940
51275.75     0.494733     0.185761     2.358688
51276.00     0.687625     0.183385     2.377690
51276.25     0.545999     0.314841     2.595517
51276.50     0.449868     0.630420     3.380362
51276.75     0.074412     0.511764     3.979929
51277.00     0.345251     0.392514     3.770219
51277.25     0.368815     0.361172     3.178997
51277.50     0.621110     0.649076     3.257569
51277.75     0.443733     0.628982     3.580685
51278.00     0.633756     0.611748     3.549706
51278.25     0.793997     0.479282     2.685444
51278.50     1.138061     0.482036     1.614547
51278.75     1.118415     0.222070     0.579746
51279.00     1.556815     0.146133    -0.096646
51279.25     1.678431     0.073164    -0.807259
51279.50     1.810583     0.353015    -0.386906
51279.75     1.405712     0.312966     0.229279
51280.00     1.514348     0.370603     1.344880
51280.25     1.311368     0.376332     1.760836
51280.50     1.216960     0.490273     1.906338
51280.75     0.771829     0.268967     1.791639
51281.00     0.901499     0.200731     1.678514
51281.25     0.762221     0.210892     1.572277
51281.50     0.668671     0.381823     1.757316
51281.75     0.238949     0.311627     2.279686
51282.00     0.142039     0.341362     2.719258
51282.25    -0.226248     0.308441     2.762083
51282.50    -0.247771     0.509257     2.830861
51282.75    -0.481378     0.397570     2.433751
51283.00    -0.267712     0.335224     1.913728
51283.25    -0.273504     0.295695     1.508892
51283.50    -0.151368     0.527082     1.727833
51283.75    -0.293615     0.478402     1.683120
51284.00    -0.003913     0.570090     2.377125
51284.25    -0.062676     0.655934     2.777158
51284.50    -0.101353     0.831792     3.345369
51284.75    -0.428890     0.704829     3.400078
51285.00    -0.337708     0.590714     3.671947
51285.25    -0.563775     0.543201     3.399799
51285.50    -0.600511     0.660516     3.483360
51285.75    -0.943509     0.497415     3.244712
51286.00    -0.957766     0.390118     3.027243
51286.25    -1.219991     0.306535     2.449620
51286.50    -1.174918     0.396685     2.210042
51286.75    -1.430850     0.192526     1.499569
51287.00    -1.119747     0.092413     0.658311
51287.25    -0.979812     0.053920    -0.045518
51287.50    -0.719859     0.239049    -0.111089
51287.75    -0.896616     0.127285    -0.042801
51288.00    -0.614974     0.099855     0.477410
51288.25    -0.508786     0.074761     0.443255
51288.50    -0.445417     0.166661     0.408000
51288.75    -0.732193    -0.035780     0.238097
51289.00    -0.599916    -0.152186     0.213165
51289.25    -0.677985    -0.243238    -0.304583
51289.50    -0.631852    -0.104022    -0.495458
51289.75    -0.982030    -0.235617    -0.727430
51290.00    -0.987234    -0.204241    -0.482498
51290.25    -1.094528    -0.176687    -0.928256
51290.50    -1.002411     0.004081    -1.340126
51290.75    -1.338487    -0.090447    -1.620016
51291.00    -1.173061    -0.149072    -1.922674
51291.25    -1.080006    -0.085403    -2.158157
51291.50    -0.998622     0.090390    -2.281422
51291.75    -1.436028    -0.032371    -1.916838
51292.00    -1.458072    -0.178830    -2.025643
51292.25    -1.671426    -0.431156    -3.003428
51292.50    -1.770179    -0.441950    -3.637788
51292.75    -2.051043    -0.604124    -3.500458
51293.00    -1.827638    -0.594961    -3.173695
51293.25    -1.877855    -0.658155    -3.223633
51293.50    -1.785139    -0.549416    -2.924653
51293.75    -2.160976    -0.535056    -1.852433
51294.00    -2.024743    -0.324803    -0.449094
51294.25    -2.059351    -0.154405     0.368307
51294.50    -1.810611     0.193902     1.194822
51294.75    -1.750617     0.196967     1.442776
51295.00    -1.176783     0.158945     0.732280
51295.25    -0.935153     0.039675    -0.592966
51295.50    -0.603806     0.188986    -1.648844
51295.75    -0.646669     0.030489    -2.608423
51296.00    -0.293866    -0.067933    -3.478966
51296.25    -0.289019    -0.220757    -4.599320
51296.50    -0.144118    -0.115508    -5.063910
51296.75    -0.284550    -0.269518    -5.102984
51297.00     0.076996    -0.204528    -4.524190
51297.25     0.159767    -0.277597    -4.755605
51297.50     0.273957    -0.174876    -4.911773
51297.75     0.036033    -0.342195    -5.096144
51298.00     0.314241    -0.373280    -4.814354
51298.25     0.373170    -0.503490    -5.237173
51298.50     0.503445    -0.451819    -5.339018
51298.75     0.258742    -0.629327    -5.043840
51299.00     0.495441    -0.596422    -4.011359
51299.25     0.678298    -0.571444    -3.833476
51299.50     0.915016    -0.403832    -3.567335
51299.75     0.809326    -0.460554    -3.121374
51300.00     1.071205    -0.299122    -2.073588
51300.25     1.048687    -0.278054    -2.235227
51300.50     1.141510    -0.138880    -2.094616
51300.75     0.816023    -0.282331    -2.237203
51301.00     0.893468    -0.109921    -1.257922
51301.25     0.794616    -0.104360    -1.486755
51301.50     0.816041     0.061103    -1.337538
51301.75     0.510895    -0.001331    -0.892542
51302.00     0.577607     0.101772     0.045092
51302.25     0.471628     0.155532    -0.026060
51302.50     0.441491     0.360047    -0.079396
51302.75     0.086317     0.249042    -0.032229
51303.00     0.010025     0.289192     0.297417
51303.25    -0.215423     0.306409     0.006707
51303.50    -0.238758     0.468487    -0.091714
51303.75    -0.647614     0.296016    -0.447562
51304.00    -0.576678     0.254475    -0.529650
51304.25    -0.586301     0.251550    -0.877496
51304.50    -0.453756     0.422486    -0.866554
51304.75    -0.615705     0.325247    -0.855494
51305.00    -0.482538     0.300023    -0.440331
51305.25    -0.343486     0.341861    -0.463004
51305.50    -0.227717     0.491585    -0.499107
51305.75    -0.450622     0.365701    -0.499650
51306.00    -0.256704     0.326432    -0.103211
51306.25    -0.264244     0.275762    -0.495808
51306.50    -0.241064     0.434496    -0.162000
51306.75    -0.541013     0.265307     0.062751
51307.00    -0.541517     0.168389     0.492112
51307.25    -0.583716     0.073331     0.345330
51307.50    -0.505252     0.135058     0.214260
51307.75    -0.664474    -0.079130    -0.001473
51308.00    -0.455950    -0.168373    -0.039272
51308.25    -0.410298    -0.278589    -0.647213
51308.50    -0.056130    -0.129429    -0.755271
51308.75    -0.088995    -0.288963    -1.377576
51309.00     0.358408    -0.277350    -1.598903
51309.25     0.481243    -0.364416    -2.540001
51309.50     0.840442    -0.228528    -2.957974
51309.75     0.537287    -0.331864    -2.706095
51310.00     0.719344    -0.188783    -1.874995
51310.25     0.746346    -0.148301    -1.787550
51310.50     0.772701     0.047572    -1.364603
51310.75     0.330416    -0.001215    -0.849842
51311.00     0.403433     0.129398    -0.135611
51311.25     0.152025     0.139128    -0.629619
51311.50     0.089201     0.367375    -0.663706
51311.75    -0.198539     0.294890    -0.823909
51312.00    -0.088730     0.301115    -1.211126
51312.25    -0.083468     0.212172    -2.312251
51312.50     0.037862     0.312339    -2.786023
51312.75    -0.306081     0.152341    -2.997560
51313.00    -0.136557     0.238625    -2.674633
51313.25    -0.028413     0.172888    -3.345682
51313.50     0.000330     0.220980    -3.728482
51313.75    -0.442505    -0.037732    -3.978657
51314.00    -0.519005    -0.021937    -3.244093
51314.25    -0.611946    -0.096812    -3.614809
51314.50    -0.647115    -0.031349    -3.750512
51314.75    -0.998839    -0.192542    -3.703936
51315.00    -0.928149    -0.171842    -3.082409
51315.25    -0.850149    -0.150606    -3.258256
51315.50    -0.664375    -0.017119    -3.330710
51315.75    -0.835652    -0.111793    -3.113873
51316.00    -0.650057    -0.063141    -2.639240
51316.25    -0.584577    -0.030732    -2.792188
51316.50    -0.353433     0.171956    -2.615169
51316.75    -0.503100     0.094841    -2.417175
51317.00    -0.221140     0.181802    -1.640785
51317.25    -0.059982     0.203641    -1.807664
51317.50     0.161238     0.434624    -1.281887
51317.75    -0.118110     0.232113    -1.194991
51318.00     0.168935     0.198185    -0.793669
51318.25     0.212790     0.139314    -0.998254
51318.50     0.360042     0.187659    -1.211803
51318.75     0.230820     0.065765    -1.344037
51319.00     0.418931     0.096118    -1.051304
51319.25     0.275273     0.035698    -1.623352
51319.50     0.394624     0.187965    -1.590223
51319.75    -0.020278     0.104727    -1.406000
51320.00     0.065748     0.126471    -0.947424
51320.25     0.012830     0.091017    -1.187588
51320.50     0.111797     0.225574    -1.081044
51320.75    -0.212589     0.056403    -1.091152
51321.00    -0.065596     0.057973    -0.670082
51321.25    -0.024804     0.046649    -0.817248
51321.50     0.081501     0.242954    -0.629946
51321.75    -0.182848     0.164650    -0.474648
51322.00     0.118637     0.338526     0.364310
51322.25     0.171034     0.515904     0.922806
51322.50     0.297353     0.890007     1.829530
51322.75     0.105901     0.932408     2.732279
51323.00     0.137247     0.979440     3.318908
51323.25    -0.003760     0.873703     3.291602
51323.50     0.004861     0.956979     3.110447
51323.75    -0.356499     0.678489     2.940290
51324.00    -0.211954     0.515677     2.809106
51324.25    -0.274003     0.470394     2.815202
51324.50    -0.164978     0.542858     3.284318
51324.75    -0.363835     0.205437     2.907687
51325.00    -0.178027     0.037415     2.501663
51325.25    -0.090234    -0.075195     1.893353
51325.50     0.107552     0.012614     1.784579
51325.75    -0.003863    -0.121500     1.745850
51326.00     0.365904    -0.073010     1.797381
51326.25     0.530569    -0.090071     1.121890
51326.50     0.865485     0.093522     0.799359
51326.75     0.727500    -0.018447     0.480456
51327.00     1.076989     0.082782     0.679095
51327.25     1.225780     0.121494     0.237053
51327.50     1.482004     0.292832    -0.060912
51327.75     1.299650     0.155052    -0.371229
51328.00     1.558369     0.197590    -0.143700
51328.25     1.609780     0.064121    -0.776946
51328.50     1.794219     0.099594    -1.012447
51328.75     1.647733    -0.086587    -1.050905
51329.00     1.836086     0.037717    -0.127040
51329.25     1.693773    -0.015594    -0.587459
51329.50     1.701843     0.172251    -0.337416
51329.75     1.300748     0.060232    -0.088495
51330.00     1.290320     0.121472     0.648123
51330.25     1.162169     0.153888     0.564309
51330.50     1.213471     0.332647     0.770109
51330.75     0.915282     0.194328     0.581292
51331.00     1.061993     0.205379     0.752529
51331.25     1.069447     0.226996     0.425762
51331.50     1.130894     0.385554     0.288535
51331.75     0.805550     0.315064     0.399547
51332.00     0.881079     0.480266     1.435571
51332.25     0.759867     0.511469     1.805778
51332.50     0.791356     0.597434     2.358825
51332.75     0.671297     0.367962     2.355600
51333.00     0.930618     0.287986     2.148116
51333.25     1.065340     0.220170     1.305158
51333.50     1.364078     0.274472     0.587775
51333.75     1.217693     0.159947     0.425958
51334.00     1.371800     0.129282     0.381470
51334.25     1.550469     0.080556    -0.162273
51334.50     1.797838     0.160814    -0.525814
51334.75     1.567387    -0.032215    -0.544027
51335.00     1.691996    -0.052222    -0.012330
51335.25     1.760616    -0.111283    -0.124096
51335.50     1.767932    -0.020936     0.142528
51335.75     1.428875    -0.125943     0.796991
51336.00     1.391505    -0.133230     1.370143
51336.25     1.317050    -0.160607     1.480404
51336.50     1.460941    -0.005769     1.491984
51336.75     1.192085    -0.040887     1.589038
51337.00     1.207905     0.093640     2.297938
51337.25     1.256008     0.208640     2.525056
51337.50     1.444851     0.459338     2.830942
51337.75     1.320026     0.381277     2.835978
51338.00     1.622710     0.386141     2.665656
51338.25     1.805738     0.343230     1.733832
51338.50     2.074446     0.465381     0.736837
51338.75     1.947429     0.180074    -0.227391
51339.00     2.227669     0.109690    -0.279061
51339.25     2.305225    -0.007294    -1.042483
51339.50     2.463688     0.038128    -1.566270
51339.75     2.169127    -0.184436    -1.910061
51340.00     2.245398    -0.220949    -1.514209
51340.25     2.086810    -0.348486    -2.275262
51340.50     2.156351    -0.254194    -2.546534
51340.75     1.905802    -0.354202    -2.528201
51341.00     2.119838    -0.256357    -1.970328
51341.25     2.231877    -0.278528    -2.512179
51341.50     2.463264    -0.072277    -2.489568
51341.75     2.170573    -0.176962    -2.484638
51342.00     2.319798    -0.081913    -1.854091
51342.25     2.320794    -0.062774    -1.880735
