-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    NCEP_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
HART        49718.000    1995     1     1     0
HART        52274.750    2001    12    31    18
HART      5084625.444  2670366.597 -2768493.928
51313.75    -0.762203     1.242139     0.592049
51314.00    -0.876320     0.946077     0.156137
51314.25    -1.159638     0.996018    -1.101117
51314.50    -1.013412     1.470330    -0.143121
51314.75    -1.156967     0.828121    -0.349655
51315.00    -1.113138     0.524416    -0.482771
51315.25    -1.315584     0.678593    -1.473232
51315.50    -0.999199     1.331785    -0.343540
51315.75    -0.800173     0.950850    -0.404672
51316.00    -1.006998     0.667678    -0.456395
51316.25    -1.251903     0.916616    -1.366936
51316.50    -0.930821     1.588503    -0.387430
51316.75    -0.807368     1.306429    -0.113415
51317.00    -0.857298     1.185651    -0.097234
51317.25    -0.944426     1.490247    -0.861986
51317.50    -0.588798     2.038304     0.503337
51317.75    -0.498225     1.404686     0.526509
51318.00    -0.476529     1.134037     0.118378
51318.25    -0.633160     1.367057    -0.253520
51318.50    -0.226678     1.962358     0.605178
51318.75    -0.155487     1.452426     0.922301
51319.00    -0.228566     1.227424     0.837589
51319.25    -0.390474     1.309548    -0.079094
51319.50    -0.156390     1.729064     1.096668
51319.75    -0.093907     1.165087     0.856140
51320.00    -0.173200     0.831117     0.534635
51320.25    -0.405515     0.932263    -0.316740
51320.50    -0.216426     1.266172     0.804580
51320.75    -0.243920     0.640189     0.647778
51321.00    -0.361050     0.258531    -0.079679
51321.25    -0.650244     0.275128    -1.349719
51321.50    -0.377169     0.674666    -0.919439
51321.75    -0.313726     0.326810    -1.670179
51322.00    -0.341407     0.166841    -2.923565
51322.25    -0.679142     0.387386    -4.316241
51322.50    -0.372316     0.992532    -3.452509
51322.75    -0.113861     0.520377    -3.754028
51323.00    -0.039733     0.324181    -3.823518
51323.25    -0.148123     0.413042    -4.498454
51323.50     0.234068     0.978878    -2.526457
51323.75     0.496406     0.250039    -1.868424
51324.00     0.579253    -0.049774    -1.022324
51324.25     0.437340    -0.063548    -0.938652
51324.50     0.789393     0.350937     0.519876
51324.75     0.919532    -0.243961     0.557196
51325.00     0.613842    -0.517072     0.287922
51325.25     0.258911    -0.482547    -1.018455
51325.50     0.476197     0.038228    -0.619211
51325.75     0.464124    -0.287211    -1.316168
51326.00     0.237791    -0.458377    -1.923164
51326.25     0.105036     0.061606    -3.370002
51326.50     0.404942     0.861618    -2.804134
51326.75     0.650268     0.709460    -3.116819
51327.00     0.683738     0.754117    -3.324159
51327.25     0.612250     1.244019    -4.177519
51327.50     1.041735     1.989063    -2.823502
51327.75     1.315561     1.674006    -2.666398
51328.00     1.453375     1.521075    -2.652599
51328.25     1.352609     1.690315    -3.132631
51328.50     1.641945     2.106718    -1.792435
51328.75     1.799921     1.501541    -1.407830
51329.00     1.944876     1.036390    -1.491520
51329.25     1.623531     0.981759    -2.116569
51329.50     1.886646     1.169610    -1.149774
51329.75     1.827298     0.526406    -1.430324
51330.00     1.699158     0.126529    -2.386343
51330.25     1.261065     0.258515    -3.861448
51330.50     1.233872     0.738623    -3.261445
51330.75     0.996183     0.389205    -3.541581
51331.00     0.741310     0.186159    -4.166348
51331.25     0.498838     0.512174    -5.390813
51331.50     0.788674     1.137933    -3.985234
51331.75     0.936320     0.812682    -3.883116
51332.00     0.847028     0.700691    -3.766747
51332.25     0.601961     0.885033    -4.361984
51332.50     0.989904     1.477955    -3.385268
51332.75     1.118525     1.007052    -3.203323
51333.00     1.008247     0.790198    -3.077218
51333.25     0.889196     0.927534    -3.645325
51333.50     1.339793     1.308382    -2.498905
51333.75     1.532351     0.699202    -2.348205
51334.00     1.512728     0.273910    -2.435129
51334.25     1.467396     0.438779    -2.927101
51334.50     1.933206     0.833007    -1.912525
51334.75     2.149991     0.334535    -1.821301
51335.00     2.111469     0.029858    -1.773341
51335.25     1.953029     0.204293    -2.781395
51335.50     2.087953     0.598903    -1.917050
51335.75     2.115221     0.195749    -2.517257
51336.00     1.788342    -0.104682    -3.112345
51336.25     1.519149     0.056759    -4.067441
51336.50     1.716071     0.676845    -3.073839
51336.75     1.725422     0.273199    -3.082142
51337.00     1.481253     0.106642    -2.912471
51337.25     1.254169     0.271170    -3.854910
51337.50     1.582282     0.908787    -2.704236
51337.75     1.625427     0.510533    -3.004041
51338.00     1.522092     0.313197    -3.460074
51338.25     1.420748     0.554245    -4.636233
51338.50     1.671513     1.182062    -3.635351
51338.75     1.705463     0.722123    -3.641147
51339.00     1.705541     0.555063    -4.040680
51339.25     1.556789     0.762141    -5.272164
51339.50     1.823336     1.316988    -3.975374
51339.75     1.959374     0.861272    -3.963474
51340.00     1.890149     0.481039    -4.382734
51340.25     1.416386     0.485112    -5.222995
51340.50     1.470285     1.040866    -4.020997
51340.75     1.544450     0.679617    -3.902663
51341.00     1.526457     0.528086    -4.388648
51341.25     1.390778     0.936102    -5.357577
51341.50     1.712145     1.749268    -4.132281
51341.75     1.820365     1.396993    -3.835445
51342.00     1.682206     1.353315    -3.597260
51342.25     1.640319     1.538411    -4.313937
51342.50     1.798190     2.087759    -2.607523
51342.75     1.827105     1.532789    -1.892380
51343.00     1.882198     1.297908    -1.587663
51343.25     1.654071     1.328094    -1.664248
51343.50     2.042137     1.789767    -0.127197
51343.75     2.325807     1.283629     0.368872
51344.00     2.409217     0.960180    -0.386218
51344.25     2.190798     1.006426    -1.444404
51344.50     2.723982     1.369055    -0.796469
51344.75     3.004058     0.856416    -0.801965
51345.00     3.074807     0.741233    -0.998964
51345.25     2.974309     1.054778    -1.982321
51345.50     3.416808     1.580801    -0.914432
51345.75     3.609047     1.101909    -0.675215
51346.00     3.727126     0.939098    -0.435008
51346.25     3.690356     1.216727    -1.188534
51346.50     3.817226     1.752859     0.563997
51346.75     3.824549     1.281274     0.615906
51347.00     3.522632     0.813890     0.584145
51347.25     3.064761     0.896775     0.260522
51347.50     3.089202     1.280295     1.505222
51347.75     3.036520     0.685452     1.301946
51348.00     2.632370     0.280545     0.525473
51348.25     2.249031     0.235427    -0.915295
51348.50     2.631220     0.679624    -0.515999
51348.75     2.750022     0.296706    -1.159548
51349.00     2.837463     0.202517    -1.990089
51349.25     2.658945     0.467860    -2.906022
51349.50     3.121601     1.090310    -2.023466
51349.75     3.341992     0.656705    -2.100658
51350.00     3.473371     0.473783    -2.040832
51350.25     3.389945     0.623885    -2.627087
51350.50     3.713999     1.075666    -1.206103
51350.75     3.781660     0.551155    -1.347363
51351.00     3.763260     0.335692    -1.239618
51351.25     3.392524     0.359392    -2.284684
51351.50     3.696934     0.951274    -1.400688
51351.75     3.709253     0.606222    -1.596691
51352.00     3.597007     0.492733    -1.705843
51352.25     3.414309     0.756133    -2.737325
51352.50     3.735703     1.297924    -1.593237
51352.75     3.682787     0.852706    -1.506056
51353.00     3.592565     0.592638    -1.514692
51353.25     3.313125     0.735272    -2.662768
51353.50     3.672245     1.198425    -1.786292
51353.75     3.558090     0.798360    -2.135234
51354.00     3.436665     0.660124    -2.377339
51354.25     3.203086     0.781566    -3.774456
51354.50     3.507003     1.285034    -3.069368
51354.75     3.575860     0.832387    -3.407004
51355.00     3.387566     0.540964    -4.027590
51355.25     3.357638     0.718000    -5.241543
51355.50     3.471249     1.157766    -4.170385
51355.75     3.378541     0.695276    -4.220135
51356.00     3.159646     0.342429    -4.739774
51356.25     2.977897     0.355509    -6.157340
51356.50     3.201356     0.889766    -5.002431
51356.75     3.310787     0.427421    -4.635428
51357.00     3.112573     0.189121    -4.752155
51357.25     2.707033     0.289551    -5.626544
51357.50     2.792229     0.630889    -4.011475
51357.75     2.881201     0.098576    -3.632166
51358.00     2.925810    -0.062812    -3.360407
51358.25     2.819179     0.077699    -4.060966
51358.50     3.105804     0.636229    -2.581785
51358.75     3.087927     0.231793    -2.347322
51359.00     2.944216    -0.027673    -2.669315
51359.25     2.728293     0.173187    -3.618894
51359.50     2.989418     0.797983    -2.589450
51359.75     2.801720     0.351709    -2.329591
51360.00     2.862644     0.286165    -2.464425
51360.25     2.763439     0.561765    -3.277590
51360.50     2.777866     1.053395    -2.275070
51360.75     2.853961     0.696692    -2.504690
51361.00     2.749749     0.445136    -3.101306
51361.25     2.314529     0.600896    -4.120403
51361.50     2.528173     1.116676    -3.402474
51361.75     2.621715     0.777975    -3.831994
51362.00     2.283278     0.529240    -4.413051
51362.25     1.956227     0.628405    -5.474852
51362.50     2.112511     1.128111    -4.606745
51362.75     1.839554     0.783713    -4.235176
51363.00     1.573917     0.621051    -4.643829
51363.25     1.030300     0.814805    -5.568757
51363.50     1.034923     1.412285    -4.718635
51363.75     0.752350     1.001102    -4.354073
51364.00     0.552283     0.972734    -4.529887
51364.25     0.126486     1.312161    -5.665033
51364.50     0.255434     1.983985    -4.471852
51364.75     0.231487     1.643318    -4.363764
51365.00     0.197364     1.563066    -4.403598
51365.25     0.070555     1.639696    -5.446805
51365.50     0.306884     2.090692    -4.383260
51365.75     0.428979     1.492560    -4.292545
51366.00     0.256221     1.179566    -4.530079
51366.25    -0.060938     1.170035    -5.341501
51366.50     0.349736     1.711081    -4.524441
51366.75     0.363718     1.341562    -4.406473
51367.00     0.149958     1.048882    -4.400903
51367.25    -0.210493     1.132557    -5.221633
51367.50     0.025698     1.629969    -3.965796
51367.75     0.085040     1.169080    -3.734945
51368.00     0.033651     0.966675    -3.577617
51368.25    -0.213319     1.224504    -4.156009
51368.50     0.082992     1.858977    -2.646863
51368.75     0.122537     1.351546    -2.222333
51369.00     0.221144     1.257088    -1.835983
51369.25     0.039404     1.536281    -2.583566
51369.50     0.423461     2.083518    -1.524288
51369.75     0.459377     1.639545    -1.518811
51370.00     0.465212     1.513038    -2.230530
51370.25     0.129520     1.650316    -3.596483
51370.50     0.436997     2.221202    -3.139147
51370.75     0.388193     1.853934    -3.676394
51371.00     0.402323     1.713599    -4.699236
51371.25     0.316962     1.895526    -5.900923
51371.50     0.598390     2.515867    -4.780970
51371.75     0.678533     2.118628    -4.627263
51372.00     0.724702     1.944629    -4.577963
51372.25     0.674102     2.085008    -5.253661
51372.50     0.954577     2.529212    -3.773329
51372.75     1.069293     2.027453    -3.057742
51373.00     1.112582     1.818230    -3.006930
51373.25     1.009908     1.879083    -3.440664
51373.50     1.146210     2.363201    -2.224192
51373.75     1.040898     1.854675    -1.816385
51374.00     0.757703     1.556488    -1.779239
51374.25     0.559575     1.597444    -2.620053
51374.50     0.780446     1.959416    -1.705877
51374.75     0.936554     1.547754    -1.749989
51375.00     0.859960     1.357322    -2.403477
51375.25     0.783845     1.614833    -3.481969
51375.50     1.260462     2.052248    -2.583465
51375.75     1.332028     1.654210    -2.091457
51376.00     1.597237     1.529818    -2.132078
51376.25     1.533148     1.831649    -2.877594
51376.50     1.825897     2.293823    -1.858188
51376.75     1.813075     1.864142    -1.548445
51377.00     1.737153     1.570866    -2.510753
51377.25     1.437550     1.840610    -3.661966
51377.50     1.764141     2.286789    -3.795482
51377.75     1.840884     1.959509    -4.071311
51378.00     1.918350     1.712773    -5.382915
51378.25     1.916987     1.825147    -6.776514
51378.50     2.506770     2.317085    -6.263178
51378.75     2.781246     1.822413    -6.223789
51379.00     2.810443     1.442794    -6.446479
51379.25     2.810860     1.582032    -7.399535
51379.50     2.983035     1.845988    -6.136200
51379.75     2.928164     1.332757    -5.661229
51380.00     3.000496     1.105051    -5.605007
51380.25     2.846808     1.335812    -6.326346
51380.50     3.060349     1.879569    -4.813177
51380.75     3.149618     1.491686    -4.524780
51381.00     3.139420     1.190812    -4.451902
51381.25     2.871083     1.317807    -5.109546
51381.50     3.138574     1.853123    -3.880680
51381.75     3.046812     1.406112    -3.641621
51382.00     2.907931     1.182366    -3.674778
51382.25     2.368556     1.230086    -4.485903
51382.50     2.270006     1.777200    -3.501209
51382.75     1.936717     1.255436    -3.441083
51383.00     1.782812     1.025399    -4.140559
51383.25     1.442208     1.130086    -5.486238
51383.50     1.556574     1.578915    -4.654375
51383.75     1.589919     1.121719    -4.814709
51384.00     1.553416     0.850337    -5.049027
