_LRT_EF_COVERAGE_SRC_SIC_EZ.REGISTRY_ID,V_LRT_EF_COVERAGE_SRC_SIC_EZ.SIC_CODE,V_LRT_EF_COVERAGE_SRC_SIC_EZ.STATE_CODE,V_LRT_EF_COVERAGE_SRC_SIC_EZ.POSTAL_CODE,V_LRT_EF_COVERAGE_SRC_SIC_EZ.BVFLAG,V_LRT_EF_COVERAGE_SRC_SIC_EZ.LATITUDE,V_LRT_EF_COVERAGE_SRC_SIC_EZ.LONGITUDE,V_LRT_EF_COVERAGE_SRC_SIC_EZ.COLLECT_MTH_CODE,V_LRT_EF_COVERAGE_SRC_SIC_EZ.SOURCE_CODE,V_LRT_EF_COVERAGE_SRC_SIC_EZ.REF_POINT_CODE,V_LRT_EF_COVERAGE_SRC_SIC_EZ.HDATUM_CODE
110014205010,8211,OR,97230,N,45.537225,-122.535114,,,,
110002149112,2952,OR,97210,N,45.564535,-122.739796,,,,
110007389664,1442,OR,97128,N,45.22863,-123.159058,,,,
110004803204,2421,OR,97448,N,44.214975,-123.202941,,,,
110007738305,5191,OR,97446,N,44.273903,-123.168408,,,,
110009819848,4222,OR,97303,N,44.978889,-123.00222,,,,
110006661264,2033,OR,97304,N,44.942833,-123.054458,,,,
110016654770,2099,OR,97062,N,45.378556,-122.778532,,,,
110014204681,5171,OR,97814,N,44.789381,-117.849901,,,,
110001657430,2051,OR,970159599,N,45.409999,-122.52,,,,
110007389584,2431,OR,97116,N,45.524742,-123.080963,,,,
110014204841,2436,OR,97446,N,44.267998,-123.161977,,,,
110014204896,5541,OR,97603,Y,42.1128,-121.6978,,,,
110001657387,5032,OR,97227,N,45.540082,-122.681486,,,,
110004783226,3541,OR,97132,N,45.299003,-122.950706,,,,
110014271590,7534,OR,97230,N,45.53713,-122.468168,,,,
110014271590,5014,OR,97230,N,45.53713,-122.468168,,,,
110004792136,9621,OR,97233,N,45.5108,-122.467969,,,,
110001656743,4961,OR,97850,N,45.331306,-118.081993,,,,
110001656743,2436,OR,97850,N,45.331306,-118.081993,,,,
110016654789,4961,OR,97403,N,44.047962,-123.07608,,,,
110000488115,3679,OR,97338,N,44.91039,-123.297672,,,,
110014203708,3479,OR,97303,N,44.986282,-123.005501,,,,
110004783627,8222,OR,97219,N,45.437696,-122.726764,,,,
110004783681,2796,OR,97201,N,45.515614,-122.685657,,,,
110014203520,3273,OR,97014,N,45.680879,-121.87064,,,,
110001657555,2951,OR,97533,Y,42.356,-123.331,,,,
110001655815,3599,OR,97321,N,44.626135,-123.102641,,,,
110001656976,4961,OR,97225,N,45.508834,-122.770231,,,,
110001657467,4911,OR,97230,N,45.54669,-122.481211,,,,
110000487189,2819,OR,97203,N,45.644444,-122.765555,,,,
110016653913,2034,OR,97115,N,45.272377,-123.013389,,,,
110000488516,3339,OR,974770013,N,44.044436,-122.999193,,,,
110014279066,2491,OR,97378,Y,45.0961,-123.4269,,,,
110000816911,3442,OR,97008,N,45.469384,-122.7886,,,,
110016654850,3499,OR,97006,N,45.522652,-122.824552,,,,
110014201942,4953,OR,97016,N,46.10044,-123.233415,,,,
110014201997,4226,OR,97024,N,45.558287,-122.453352,,,,
110014202371,4953,OR,97045,N,45.361302,-122.592907,,,,
110014201256,5541,OR,97058,N,45.609872,-121.201375,,,,
110014201639,4953,OR,97103,Y,46.1516,-123.5802,,,,
110004782469,5511,OR,97027,N,45.377589,-122.602525,,,,
110014270591,4499,OR,97146,N,46.171718,-123.918346,,,,
110014270680,4613,OR,97203,Y,45.5812,-122.7414,,,,
110014199928,3731,OR,97203,N,45.576939,-122.734638,,,,
110014199928,3743,OR,97203,N,45.576939,-122.734638,,,,
110014200211,3479,OR,97209,N,45.528654,-122.685365,,,,
110014200319,5172,OR,97210,N,45.534805,-122.697657,,,,
110001656379,6519,OR,97211,N,45.580479,-122.638373,,,,
110014198340,5015,OR,97220,N,45.534582,-122.568544,,,,
110014278986,5541,OR,97225,N,45.504994,-122.747141,,,,
110001659697,3479,OR,972304308,N,45.555469,-122.510299,,,,
110004782637,3641,OR,97124,N,45.532583,-122.899599,,,,
110004820855,7216,OR,972322910,N,45.523679,-122.65766,,,,
110014139280,2491,OR,97231,N,45.608899,-122.7925,,,,
110004818412,3691,OR,97266,N,45.500512,-122.578539,,,,
110014269905,7999,OR,97302,N,44.919527,-123.004829,,,,
110014197966,5137,OR,97302,N,44.922976,-123.030659,,,,
110014198064,3471,OR,97304,N,44.949309,-123.052456,,,,
110014198135,5015,OR,97303,N,44.994613,-123.001725,,,,
110014198233,2394,OR,97303,N,44.985471,-123.002637,,,,
110014198260,5541,OR,97303,N,44.981807,-123.026599,,,,
110014269488,1771,OR,97305,N,44.991056,-122.983054,,,,
110014197163,3399,OR,97321,N,44.616688,-123.181886,,,,
110014197163,3999,OR,97321,N,44.616688,-123.181886,,,,
110006114668,0721,OR,97321,Y,44.728299,-123.07129,,,,
110014196084,2421,OR,97355,N,44.532045,-122.897055,,,,
110014196155,7538,OR,97360,Y,44.751899,-122.4822,,,,
110014196324,6512,OR,97367,Y,44.958799,-124.0091,,,,
110014269433,4911,OR,97396,N,45.180057,-123.547269,,,,
110014196716,3732,OR,97396,N,45.056053,-123.54621,,,,
110014269451,5541,OR,97408,N,44.137105,-123.048719,,,,
110007738190,2821,OR,97402,N,44.058228,-123.163105,,,,
110014195664,7538,OR,97411,Y,43.103299,-124.415,,,,
110000601493,2421,OR,97459,N,43.4366,-124.2397,,,,
110000601493,2621,OR,97459,N,43.4366,-124.2397,,,,
110006114310,2421,OR,97461,N,44.056899,-123.4466,,,,
110014194727,7216,OR,97463,Y,43.7419,-122.4616,,,,
110014194745,2436,OR,97465,N,42.789079,-124.488208,,,,
110014194790,0181,OR,97467,Y,43.7,-124.1091,,,,
110014194790,5261,OR,97467,Y,43.7,-124.1091,,,,
110014194843,5172,OR,97469,Y,42.951599,-123.3652,,,,
110014194950,2421,OR,97470,N,43.286995,-123.360097,,,,
110014194950,2436,OR,97470,N,43.286995,-123.360097,,,,
110014269022,5541,OR,97470,Y,43.212699,-123.3205,,,,
110002347149,2899,OR,97217,N,45.613123,-122.707011,,,,
110014193238,5511,OR,97630,Y,42.192999,-120.3445,,,,
110014193265,2491,OR,97632,N,41.99655,-121.35951,,,,
110004821079,8211,OR,972192669,N,45.466627,-122.699946,,,,
110007739876,4581,OR,97741,N,44.660511,-121.148211,,,,
110014193498,5541,OR,97754,N,44.302892,-120.851931,,,,
110014268700,0721,OR,97754,Y,44.28,-120.9002,,,,
110014192505,5541,OR,97814,N,44.781673,-117.829361,,,,
110014192550,4953,OR,97817,Y,44.6321,-118.4571,,,,
110014192765,4953,OR,97836,N,45.346356,-119.545708,,,,
110004792261,5084,OR,97845,Y,44.4099,-119.10509,,,,
110004820953,7532,OR,97267,N,45.397777,-122.617907,,,,
110004775422,1721,OR,970809183,N,45.482577,-122.388724,,,,
110004821220,6513,OR,97230,N,45.549037,-122.537316,,,,
110004821202,1721,OR,970305217,N,45.504448,-122.457875,,,,
110014191935,2435,OR,97378,N,45.085992,-123.459895,,,,
110014191935,4961,OR,97378,N,45.085992,-123.459895,,,,
110004781415,7217,OR,97202,N,45.504762,-122.627548,,,,
110004821541,5021,OR,97209,N,45.523983,-122.679111,,,,
110004821550,7532,OR,97478,N,44.045809,-122.977833,,,,
110007741827,8011,OR,972271191,N,45.548456,-122.680932,,,,
110004781460,7549,OR,97210,N,45.535534,-122.708812,,,,
110004821756,9121,OR,97070,N,45.335552,-122.764262,,,,
110002449930,3479,OR,97202,N,45.504876,-122.659514,,,,
110004821881,1731,OR,97230,N,45.530595,-122.483919,,,,
110004821952,7699,OR,97236,N,45.502936,-122.537624,,,,
110004781549,7532,OR,97217,N,45.581167,-122.686886,,,,
110004781558,7216,OR,97232,N,45.534419,-122.623924,,,,
110004822167,2253,OR,97206,N,45.462958,-122.609985,,,,
110004821998,8011,OR,97305,N,44.963341,-122.983568,,,,
110000487955,2451,OR,97321,N,44.618355,-123.113165,,,,
110006115569,7538,OR,97756,Y,44.2766,-121.1896,,,,
110000817206,7384,OR,97301,N,44.91902,-122.997072,,,,
110014191515,1442,OR,97814,Y,44.780099,-117.82859,,,,
110004808691,7335,OR,97209,N,45.530685,-122.688951,,,,
110004808717,1731,OR,97124,N,45.53507,-122.933646,,,,
110004808753,7216,OR,97232,N,45.529328,-122.636699,,,,
110004808815,8011,OR,97220,N,45.53205,-122.556057,,,,
110004808833,5511,OR,97601,N,42.216782,-121.767975,,,,
110014191294,3281,OR,97303,N,45.044024,-123.050581,,,,
110006858800,3629,OR,97222,N,45.435313,-122.615553,,,,
110004808940,7011,OR,97220,N,45.568637,-122.545688,,,,
110004809057,5984,OR,97220,N,45.567825,-122.56769,,,,
110004781772,3494,OR,97201,N,45.507403,-122.675891,,,,
110004781772,3732,OR,97201,N,45.507403,-122.675891,,,,
110000901436,1542,OR,97205,N,45.519266,-122.682506,,,,
110000488008,2451,OR,973210065,N,44.685651,-123.058659,,,,
110006431432,4924,OR,97103,N,46.190352,-123.846913,,,,
110006114392,7532,OR,97756,N,44.295278,-121.173888,,,,
110004809324,5541,OR,97306,N,44.881327,-123.029812,,,,
110014191052,7538,OR,97204,N,45.514261,-122.675485,,,,
110014183819,7532,OR,97301,N,44.947107,-123.035283,,,,
110004809495,3728,OR,97123,N,45.497827,-122.924852,,,,
110004809618,3599,OR,97302,N,44.92083,-123.024771,,,,
110000486885,2434,OR,97071,N,45.151711,-122.830849,,,,
110001656761,4961,OR,97867,N,45.034211,-117.909301,,,,
110004809798,7538,OR,97222,Y,45.264699,-122.3817,,,,
110004809832,5411,OR,97306,N,44.877563,-123.027467,,,,
110004809850,5541,OR,97526,N,42.437362,-123.302902,,,,
110004809878,7538,OR,97850,N,45.338219,-118.057224,,,,
110000487688,3471,OR,972224679,N,45.433933,-122.613647,,,,
110000487688,3546,OR,972224679,N,45.433933,-122.613647,,,,
110004809976,1799,OR,97009,N,45.418974,-122.460054,,,,
110004780336,7532,OR,97055,N,45.396521,-122.26581,,,,
110004810027,9221,OR,97204,N,45.51543,-122.677045,,,,
110004810125,5511,OR,97233,N,45.516933,-122.537737,,,,
110004810161,3716,OR,97446,N,44.275032,-123.170896,,,,
110004810250,7011,OR,97028,N,45.302009,-121.746303,,,,
110004780443,5511,OR,97232,N,45.527922,-122.64026,,,,
110004810296,8711,OR,97201,Y,45.4983,-122.6728,,,,
110014190721,3674,OR,97030,N,45.527689,-122.421024,,,,
110016655136,3273,OR,97838,Y,45.8449,-119.2848,,,,
110004810385,9199,OR,97215,N,45.522895,-122.614554,,,,
110014190758,4953,OR,97103,N,46.186998,-123.830914,,,,
110000487875,3732,OR,97302,N,44.907,-123.0253,,,,
110014265044,8062,OR,97132,N,45.304107,-122.962632,,,,
110014267854,8731,OR,97702,Y,44.051299,-121.2938,,,,
110004810651,4111,OR,97006,N,45.510143,-122.846827,,,,
110004810740,3674,OR,97030,N,45.5278,-122.437341,,,,
110004810795,4731,OR,97210,N,45.538583,-122.698937,,,,
110004810893,7532,OR,97213,N,45.526415,-122.57958,,,,
110004811008,7389,OR,97006,N,45.532323,-122.883798,,,,
110014190080,1622,OR,97201,Y,45.4988,-122.6902,,,,
110004811062,7538,OR,97544,N,42.227246,-123.269544,,,,
110004811133,5084,OR,97222,N,45.436269,-122.617585,,,,
110000488099,2499,OR,973332737,N,44.552963,-123.260025,019,,009,002
110000488035,3339,OR,97321,N,44.66,-123.0633,018,,009,001
110009817573,4952,OR,97452,Y,43.915194,-122.782694,,,,
110014099536,4952,OR,97327,Y,44.409,-122.998777,,,,
110006618142,4952,OR,97415,Y,42.047194,-124.287777,,,,
110009817378,4952,OR,97846,Y,45.34,-117.21,,,,
110000735544,4952,OR,97141,N,45.454789,-123.858099,019,,009,002
110009817476,4952,OR,97051,Y,45.856,-122.797305,019,,009,002
110009156037,4952,OR,97479,Y,43.397,-123.359888,,,,
110009156046,4952,OR,97058,Y,45.602306,-121.176861,019,,009,002
110009817216,4952,OR,97044,Y,45.642194,-121.543583,,,,
110014261887,4952,OR,97467,Y,43.673389,-124.188888,,,,
110006887958,4952,OR,-,Y,45.631694,-121.961,,,,
110030767374,2421,OR,974029769,Y,44.111889,-123.177777,,,,
110009817323,5148,OR,97044,N,45.619999,-121.44,,,,
110000579133,4952,OR,97459,N,43.415387,-124.246901,019,,009,002
110006696361,4952,OR,97115,N,45.281191,-123.013101,018,,009,001
110007579003,2411,OR,97761,Y,44.766667,-121.225,,,,
110006618160,4952,OR,97520,N,42.215376,-122.710525,,,,
110006661978,4952,OR,97016,N,46.0315,-123.3674,,,,
110009156171,8211,OR,97465,Y,42.75,-124.49,,,,
110014171877,4952,OR,97362,Y,45.0735,-122.808694,,,,
110009817056,4952,OR,97526,Y,42.428389,-123.343583,,,,
110014261958,4952,OR,97456,Y,44.315,-123.293,,,,
110024821264,4952,OR,97347,Y,45.078611,-123.611666,,,,
110014100542,4952,OR,97394,Y,44.427,-124.057277,,,,
110030767392,4971,OR,97754,Y,44.308778,-120.8495,,,,
110014119827,4911,OR,97016,N,46.171204,-123.156577,,,,
110001656280,4581,OR,97218,N,45.588793,-122.592374,,,,
110014332908,4971,OR,97826,Y,45.763583,-119.289694,,,,
110010151245,4941,OR,97392,Y,44.845278,-122.945555,,,,
110006796075,0921,OR,97008,Y,45.633056,-121.955833,,,,
110000816984,3679,OR,97124,N,45.548048,-122.890447,,,,
110000816671,4925,OR,97210,N,45.5788,-122.7583,,,,
110006698029,2087,OR,97914,N,44.002857,-116.961699,,,,
110002347149,5172,OR,97217,N,45.613123,-122.707011,,,,
110009819777,9621,OR,97874,Y,44.814444,-119.791666,,,,
110009155029,9621,OR,97910,Y,42.972222,-117.048611,,,,
110009699567,4941,OR,971039201,Y,46.14,-123.607777,,,,
110009818778,4941,OR,97360,Y,44.75,-122.483333,,,,
110009818876,4941,OR,97470,Y,43.166944,-123.371388,,,,
110009818974,4941,OR,97424,Y,43.708333,-122.754166,,,,
110009818670,9999,OR,97388,N,44.898899,-123.9711,,,,
110014263340,2092,OR,97118,Y,45.556667,-123.912777,,,,
110006697887,5146,OR,97103,N,46.190119,-123.831619,,,,
110006697921,2092,OR,97415,Y,42.047222,-124.266666,,,,
110009155314,2421,OR,97329,Y,44.400556,-122.440833,,,,
110006697547,7542,OR,97045,N,45.337345,-122.564575,,,,
110009818554,7542,OR,97402,N,44.052868,-123.140618,,,,
110009818563,7542,OR,97470,Y,43.290833,-123.353055,,,,
110004807932,2421,OR,97420,N,43.388866,-124.262233,,,,
110000904950,8249,OR,97321,N,44.587942,-123.108488,,,,
110006697431,3731,OR,97467,Y,43.679722,-124.176111,,,,
110004776163,9621,OR,97439,Y,44.001667,-124.12,,,,
110009818340,7542,OR,97355,N,44.536423,-122.911368,,,,
110006661594,7389,OR,975018934,N,42.284843,-122.828123,,,,
110004811151,5172,OR,97080,N,45.497673,-122.411458,,,,
110004774334,5541,OR,97124,N,45.523377,-122.989743,,,,
110006697299,5261,OR,97223,N,45.444061,-122.765615,,,,
110006697360,4141,OR,97219,N,45.474657,-122.695776,,,,
110004801322,5172,OR,97502,N,42.404182,-122.941469,,,,
110006697208,5541,OR,97496,Y,43.113333,-123.411666,,,,
110006697057,5983,OR,97526,N,42.437955,-123.286156,,,,
110000486509,3672,OR,97006,N,45.529483,-122.849107,027,,001,001
110002148783,3825,OR,97005,N,45.498778,-122.791133,,,,
110000894550,2796,OR,97005,N,45.480282,-122.782721,027,,001,001
110000771040,3585,OR,97015,N,45.418966,-122.569692,027,,001,001
110013844563,2621,OR,970168264,N,46.155556,-123.40777,027,,001,
110000486670,3089,OR,97031,N,45.714417,-121.518967,001,080,002,001
110000486689,3471,OR,97031,N,45.714308,-121.511693,,,,
110000486689,3499,OR,97031,N,45.714308,-121.511693,,,,
110000486714,3324,OR,970458299,N,45.328869,-122.580243,001,,002,001
110000486778,3341,OR,97058,N,45.62443,-121.2056,027,,001,001
110000841082,3444,OR,97062,N,45.379001,-122.782917,027,,001,001
110000486796,3325,OR,97062,N,45.386916,-122.776665,027,,001,001
110000486796,3554,OR,97062,N,45.386916,-122.776665,027,,001,001
110000486821,3589,OR,97062,N,45.371676,-122.789353,027,,001,001
110008062247,2841,OR,97062,N,45.380599,-122.806722,,,,
110015679087,3792,OR,97071,N,45.160171,-122.83471,,,,
110001656967,2499,OR,97116,N,45.517125,-123.115539,027,,001,001
110000486956,3672,OR,971162208,N,45.525175,-123.077737,027,,001,001
110022448403,3479,OR,97124,Y,44.565,-122.898055,,,,
110002148970,3571,OR,971245897,Y,45.547222,-122.9,027,,001,001
110001657314,3661,OR,97124,N,45.5427,-122.925941,027,,001,001
110000816984,3577,OR,97124,N,45.548048,-122.890447,,,,
110007389664,3312,OR,97128,N,45.22863,-123.159058,027,,001,001
110006430638,3799,OR,97128,N,45.192865,-123.209194,,,,
110000487198,2048,OR,972036425,N,45.637563,-122.766275,027,,001,001
110000487214,3317,OR,972030149,N,45.61104,-122.766878,027,,001,001
110002149069,3086,OR,97203,Y,45.5929,-122.7093,019,,001,001
110002149078,2096,OR,97203,N,45.612482,-122.773773,027,,001,001
110004789033,2834,OR,97203,N,45.620304,-122.771004,,,,
110002149112,2952,OR,97210,N,45.564535,-122.739796,001,,002,001
110000894603,3479,OR,97210,Y,45.555,-122.7306,018,,001,001
110000487456,3674,OR,97210,N,45.571613,-122.748937,027,,001,001
110024423809,3471,OR,97202,N,45.46394,-122.635865,027,,001,001
110022524641,5169,OR,97217,Y,45.608333,-122.691944,,,,
110020517582,2086,OR,97217,N,45.55919,-122.700687,,,,
110000487580,2992,OR,972171008,N,45.583399,-122.670176,027,,001,001
110000487740,2841,OR,972247904,N,45.403418,-122.753334,027,,001,001
110000817091,3479,OR,97224,Y,45.42222,-122.8517,019,,001,001
110000487786,3143,OR,972300127,N,45.563743,-122.529722,027,,001,001
110000487795,3089,OR,97230,N,45.550921,-122.500195,027,,001,001
110022524650,3273,OR,97266,Y,45.471667,-122.556666,,,,
110002149381,3069,OR,97303,N,44.973138,-123.014098,027,,001,001
110000746729,3674,OR,973030139,N,44.972962,-123.014583,027,,001,001
110000549648,2037,OR,97304,N,44.945125,-123.053537,027,,001,001
110002149416,2434,OR,97309,Y,44.902534,-123.016467,001,,002,001
110000488053,2621,OR,97321,N,44.672121,-123.062589,027,,,001
110001143147,2436,OR,97321,N,44.60707,-123.098238,027,,001,001
110000488106,3229,OR,973332737,N,44.551323,-123.257621,027,,001,001
110000488106,3296,OR,973332737,N,44.551323,-123.257621,027,,001,001
110002319241,2231,OR,97352,N,44.732424,-123.017474,027,,001,001
110007737440,2436,OR,97355,N,44.532045,-122.897055,027,,001,001
110002149452,2048,OR,97362,N,45.042287,-122.79835,027,,001,001
110025334190,2435,OR,97402,Y,44.097222,-123.163611,,,,
110000488277,3471,OR,97402,N,44.055575,-123.154188,,,,
110001658215,3083,OR,97402,N,44.102348,-123.162307,,,,
110014171975,2436,OR,97423,N,43.182328,-124.216216,027,,001,001
110009155298,2436,OR,97469,N,42.926901,-123.494339,027,,001,001
110000771763,2439,OR,97472,Y,43.83,-123.0425,027,,001,001
110000488543,3089,OR,97478,Y,44.06667,-123.0353,019,,001,001
110000771200,2436,OR,97477,N,44.045845,-122.989744,027,,001,001
110000488525,2436,OR,97477,N,44.045681,-122.98716,027,,001,001
110002149568,2421,OR,97478,N,44.05233,-122.948278,,,,
110004788846,2421,OR,97487,N,44.023351,-123.43715,027,,001,001
110014266365,2434,OR,97501,N,42.355013,-122.900521,027,,001,001
110000488570,3281,OR,97502,N,42.368453,-122.913013,027,,001,001
110001657564,2434,OR,97501,N,42.303051,-122.851148,027,,001,001
110000488589,2493,OR,97501,N,42.33803,-122.884372,027,,001,001
110000488623,3844,OR,97503,N,42.435408,-122.883313,027,,001,001
110000488632,3471,OR,97503,N,42.429472,-122.883374,027,,001,001
110000488632,3671,OR,97503,N,42.429472,-122.883374,027,,001,001
110014212324,2869,OR,97503,N,42.427361,-122.86483,027,,001,001
110018496288,3679,OR,97503-1607,N,42.427283,-122.877071,,,,
110000875615,2436,OR,97503,N,42.438327,-122.856069,001,,002,001
110000601527,2493,OR,97601,N,42.172554,-121.832405,027,,001,001
110000488730,3088,OR,97603,N,42.173327,-121.757276,027,,001,001
110001654601,2431,OR,97701,N,44.085759,-121.295571,001,,002,001
110002149666,3089,OR,97701,N,44.09517,-121.298866,027,,001,001
110000488758,3482,OR,977021014,N,44.050307,-121.327136,027,,001,001
110000488785,2821,OR,97738,N,43.555154,-119.078819,,,,
110001133719,3089,OR,97756,N,44.265123,-121.171302,,,,
110000816895,4961,OR,97827,N,45.564043,-117.932714,027,,001,001
110001656743,2421,OR,97850,N,45.331306,-118.081993,027,,001,001
110000488909,4961,OR,97850,Y,45.32778,-118.0214,019,,001,001
110007738298,2038,OR,97886,N,45.819389,-118.425304,,,,
110017417776,3241,OR,97905-,N,44.542088,-117.420052,,,,
110000486723,2611,OR,97045,N,45.356159,-122.610553,,,,
110000486625,3325,OR,970220250,N,45.356269,-122.352461,,,,
110013844563,4953,OR,970168264,N,46.155556,-123.40777,,,,
110013844563,4961,OR,970168264,N,46.155556,-123.40777,,,,
110000816831,4961,OR,97146,N,46.175261,-123.915461,,,,
110001654406,1442,OR,97056,N,45.79376,-122.824338,,,,
110000601493,2631,OR,97459,N,43.4366,-124.2397,,,,
110000488794,2421,OR,97754,N,44.31027,-120.847091,,,,
110007169642,2421,OR,97432,N,43.087938,-123.415722,,,,
110007169642,2436,OR,97432,N,43.087938,-123.415722,,,,
110007169642,2493,OR,97432,N,43.087938,-123.415722,,,,
110000602553,2631,OR,974410047,N,43.744301,-124.1166,,,,
110031512138,4961,OR,97537,Y,42.433333,-123.164166,,,,
110001655012,2436,OR,97503,N,42.436327,-122.856056,,,,
110014208623,4961,OR,97503,N,42.434061,-122.856042,,,,
110013854917,4961,OR,97601,N,42.180416,-121.800392,,,,
110014206117,4961,OR,97391,N,44.611942,-123.932777,,,,
110000488044,2493,OR,97321,N,44.665635,-123.060305,,,,
110000488035,3339,OR,97321,N,44.66,-123.0633,,,,
110007169189,2952,OR,97210,N,45.549419,-122.718874,,,,
110000487599,4961,OR,97217,N,45.586504,-122.690134,,,,
110008062210,4961,OR,97231,N,45.609262,-122.794597,,,,
110000894603,3479,OR,97210,N,45.555,-122.7306,,,,
110000486652,3674,OR,970302099,N,45.519112,-122.446956,,,,
110000486652,4961,OR,970302099,N,45.519112,-122.446956,,,,
110000488124,2421,OR,97338,N,44.914975,-123.312804,,,,
110001656592,4961,OR,97347,N,45.064,-123.55419,,,,
110001656592,2421,OR,97347,N,45.064,-123.55419,,,,
110002441199,2951,OR,97801,N,45.671858,-118.731033,,,,
110000488909,2493,OR,97850,N,45.32778,-118.0214,,,,
110000486974,2491,OR,97123,N,45.499,-122.9124,,,,
110001656967,2431,OR,97116,N,45.517125,-123.115539,,,,
110000875508,3479,OR,97062,N,45.385864,-122.780291,,,,
110007389664,3312,OR,97128,N,45.22863,-123.159058,,,,
110000488197,2491,OR,97378,N,45.09722,-123.42694,,,,
110006911404,4911,OR,97603,N,42.174167,-121.810278,,,,
110012534542,4911,OR,97838,Y,45.7917,-119.3122,,,,
110000488847,4911,OR,97818,Y,45.8483,-119.6814,,,,
110000486723,4961,OR,97045,N,45.356159,-122.610553,001,,003,
110000487599,2671,OR,97217,N,45.586504,-122.690134,021,,001,
110000487599,4961,OR,97217,N,45.586504,-122.690134,021,,001,
110002339835,4961,OR,97386,Y,44.408241,-122.665192,001,,003,
110000488384,2431,OR,97432,N,43.116667,-123.413889,027,,003,
110000601527,4961,OR,97601,Y,42.172554,-121.832405,001,,003,
110000488909,4961,OR,97850,N,45.32778,-118.0214,001,,003,
110000487553,3714,OR,972173849,N,45.572051,-122.717455,027,,003,
110012701371,2821,OR,97032,N,45.175761,-122.806897,027,,003,
110013285630,3275,OR,970482221,N,46.100698,-122.969735,027,,003,
110000486803,3291,OR,97062,N,45.386044,-122.791861,027,,003,
110012257912,3672,OR,97128,N,45.22,-123.166111,027,,003,
110000488295,2491,OR,97402,N,44.063526,-123.152108,027,,003,
110017417776,3241,OR,97905-,Y,44.542088,-117.420052,001,,003,
110000486705,3089,OR,97045,N,45.363187,-122.600762,001,,003,
110000486536,3089,OR,97009,N,45.43727,-122.472762,001,,003,
110000488767,4961,OR,97702,N,44.050547,-121.309469,001,,003,
110000824243,2599,OR,97470-9594,Y,43.316586,-123.344688,001,,003,
110000488730,3088,OR,97603,N,42.173327,-121.757276,027,,003,
110000488053,2431,OR,97321,N,44.672121,-123.062589,001,,003,
110001653773,4961,OR,97231,N,45.597959,-122.785279,001,,003,
110000488927,2063,OR,97913,N,43.876944,-116.98944,001,,003,
110000488552,2631,OR,97478,N,44.052667,-122.963262,027,,003,
110020517626,4961,OR,97408,N,44.149199,-123.070878,027,,003,
110000487964,2869,OR,97321,N,44.664444,-123.06194,027,,003,
110000875615,2493,OR,97503,N,42.438327,-122.856069,001,,003,
