-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    ECMWF_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
CHAT        49718.000    1995     1     1     0
CHAT        52274.750    2001    12    31    18
CHAT     -4590670.912  -275482.993 -4404596.777
51101.00    -0.150410    -0.110658     0.174189
51101.25    -0.185336    -0.082365     0.110770
51101.50    -0.116847    -0.006265     0.218355
51101.75    -0.079119    -0.078004     0.138026
51102.00    -0.097268    -0.094736     0.154821
51102.25    -0.140209    -0.078525     0.059068
51102.50    -0.092747    -0.012779     0.152106
51102.75    -0.074891    -0.084927     0.091812
51103.00    -0.107620    -0.100756     0.084924
51103.25    -0.155364    -0.087117    -0.018442
51103.50    -0.102806    -0.015713     0.045707
51103.75    -0.085100    -0.098947    -0.030878
51104.00    -0.105626    -0.105989     0.000526
51104.25    -0.144941    -0.084700    -0.050295
51104.50    -0.093622     0.006239     0.116188
51104.75    -0.057472    -0.040662     0.135716
51105.00    -0.062399    -0.059988     0.209236
51105.25    -0.059651    -0.042584     0.207560
51105.50     0.015340     0.005374     0.301767
51105.75     0.083100    -0.081350     0.212104
51106.00     0.098711    -0.125674     0.200289
51106.25     0.075257    -0.113667     0.171381
51106.50     0.131031    -0.066260     0.307288
51106.75     0.162070    -0.170686     0.251485
51107.00     0.148154    -0.220523     0.230097
51107.25     0.122377    -0.202363     0.201972
51107.50     0.150949    -0.151633     0.293532
51107.75     0.169485    -0.227253     0.216468
51108.00     0.143718    -0.243973     0.147222
51108.25     0.094472    -0.223432     0.033791
51108.50     0.139176    -0.156572     0.108465
51108.75     0.159573    -0.216482     0.082062
51109.00     0.126196    -0.241817     0.101849
51109.25     0.066377    -0.213297     0.121066
51109.50     0.097977    -0.164416     0.285038
51109.75     0.101290    -0.241013     0.276715
51110.00     0.058665    -0.280444     0.264278
51110.25    -0.000241    -0.275448     0.167310
51110.50     0.014820    -0.220113     0.219313
51110.75     0.009430    -0.285280     0.117044
51111.00    -0.046853    -0.299443     0.084350
51111.25    -0.090044    -0.293528    -0.057913
51111.50    -0.044849    -0.227186    -0.018207
51111.75    -0.028861    -0.289296    -0.095588
51112.00    -0.065110    -0.291403    -0.059407
51112.25    -0.104147    -0.256399    -0.097212
51112.50    -0.042886    -0.176708     0.002513
51112.75    -0.003642    -0.214009    -0.018115
51113.00    -0.011551    -0.203850     0.065056
51113.25    -0.050823    -0.189518    -0.012819
51113.50    -0.012157    -0.151391     0.079670
51113.75    -0.003677    -0.235997    -0.008257
51114.00    -0.032606    -0.278834    -0.021664
51114.25    -0.063603    -0.268356    -0.076673
51114.50    -0.009965    -0.197719     0.081653
51114.75     0.012245    -0.262813     0.061431
51115.00    -0.008778    -0.268151     0.130251
51115.25    -0.037166    -0.228115     0.066196
51115.50     0.027415    -0.143256     0.183704
51115.75     0.077027    -0.201773     0.107589
51116.00     0.080827    -0.218921     0.101620
51116.25     0.062065    -0.195552     0.052330
51116.50     0.108448    -0.127264     0.146343
51116.75     0.141306    -0.184726     0.070816
51117.00     0.136830    -0.180948     0.056486
51117.25     0.105913    -0.153944    -0.059168
51117.50     0.174140    -0.074495     0.005252
51117.75     0.210782    -0.140693    -0.066795
51118.00     0.214831    -0.145490    -0.080334
51118.25     0.207133    -0.129450    -0.154570
51118.50     0.285007    -0.051274    -0.051156
51118.75     0.310352    -0.126408    -0.143910
51119.00     0.298716    -0.136046    -0.136240
51119.25     0.264282    -0.127275    -0.180642
51119.50     0.325187    -0.076401    -0.054487
51119.75     0.340864    -0.143261    -0.030463
51120.00     0.327534    -0.164547     0.067028
51120.25     0.288790    -0.143291     0.151750
51120.50     0.324157    -0.094560     0.331124
51120.75     0.328394    -0.176444     0.376736
51121.00     0.293938    -0.200945     0.407865
51121.25     0.251388    -0.192731     0.372563
51121.50     0.291009    -0.156135     0.402369
51121.75     0.321217    -0.249267     0.327560
51122.00     0.310020    -0.280259     0.279618
51122.25     0.289545    -0.276145     0.203408
51122.50     0.330828    -0.210148     0.274397
51122.75     0.323720    -0.263438     0.216814
51123.00     0.284873    -0.235959     0.230473
51123.25     0.232762    -0.190134     0.162215
51123.50     0.240726    -0.098231     0.248181
51123.75     0.254182    -0.145017     0.158273
51124.00     0.217757    -0.142230     0.124709
51124.25     0.194120    -0.121761     0.047615
51124.50     0.243479    -0.062844     0.111579
51124.75     0.255455    -0.127587     0.026596
51125.00     0.208840    -0.149339     0.020989
51125.25     0.173315    -0.150572    -0.062624
51125.50     0.203923    -0.123296    -0.004731
51125.75     0.221159    -0.217951    -0.089714
51126.00     0.164495    -0.246812    -0.098319
51126.25     0.115057    -0.219594    -0.168373
51126.50     0.125336    -0.158663    -0.116756
51126.75     0.095100    -0.241183    -0.195293
51127.00     0.047857    -0.263800    -0.210160
51127.25    -0.009474    -0.247545    -0.273691
51127.50     0.014164    -0.182515    -0.184789
51127.75     0.001729    -0.255035    -0.270440
51128.00    -0.024156    -0.264241    -0.265910
51128.25    -0.069906    -0.244549    -0.320798
51128.50    -0.017472    -0.165947    -0.237643
51128.75    -0.001081    -0.212047    -0.322035
51129.00    -0.029040    -0.192563    -0.275995
51129.25    -0.070189    -0.180678    -0.378653
51129.50    -0.004834    -0.117160    -0.355248
51129.75     0.030581    -0.194290    -0.494305
51130.00     0.047648    -0.205494    -0.528808
51130.25     0.054985    -0.204201    -0.622330
51130.50     0.150352    -0.172194    -0.548520
51130.75     0.208131    -0.272698    -0.585963
51131.00     0.230787    -0.304016    -0.538668
51131.25     0.240898    -0.295929    -0.524124
51131.50     0.297255    -0.255936    -0.409935
51131.75     0.315587    -0.348700    -0.446481
51132.00     0.298185    -0.388916    -0.417013
51132.25     0.262042    -0.398573    -0.479948
51132.50     0.310126    -0.363163    -0.448411
51132.75     0.332139    -0.438409    -0.529356
51133.00     0.298101    -0.444102    -0.517515
51133.25     0.252889    -0.408482    -0.587078
51133.50     0.291237    -0.317646    -0.467817
51133.75     0.298180    -0.347323    -0.475459
51134.00     0.258034    -0.302466    -0.407998
51134.25     0.216476    -0.255243    -0.429602
51134.50     0.231609    -0.178493    -0.301008
51134.75     0.245734    -0.248825    -0.323892
51135.00     0.211933    -0.246889    -0.298529
51135.25     0.207122    -0.229546    -0.286718
51135.50     0.261719    -0.163765    -0.160202
51135.75     0.296206    -0.253793    -0.132363
51136.00     0.265108    -0.280920    -0.094414
51136.25     0.229059    -0.294204    -0.096974
51136.50     0.263869    -0.254406     0.028901
51136.75     0.270269    -0.343938     0.036259
51137.00     0.199967    -0.367148     0.029297
51137.25     0.137569    -0.381929    -0.032991
51137.50     0.145170    -0.355230     0.013070
51137.75     0.142319    -0.451033    -0.048669
51138.00     0.082379    -0.474932    -0.085656
51138.25     0.035194    -0.472174    -0.151247
51138.50     0.054994    -0.405211    -0.065126
51138.75     0.069793    -0.475476    -0.106755
51139.00     0.026680    -0.470984    -0.116892
51139.25    -0.004062    -0.452634    -0.126557
51139.50     0.024438    -0.369584    -0.052251
51139.75     0.032298    -0.424742    -0.067540
51140.00    -0.012331    -0.404118    -0.043432
51140.25    -0.034691    -0.384304    -0.049758
51140.50     0.005323    -0.325335     0.002962
51140.75     0.018463    -0.399886    -0.085056
51141.00    -0.031490    -0.404245    -0.094860
51141.25    -0.041731    -0.402181    -0.157726
51141.50    -0.007690    -0.360255    -0.087171
51141.75     0.055554    -0.426982    -0.145274
51142.00     0.057023    -0.401768    -0.131419
51142.25     0.061173    -0.375873    -0.198347
51142.50     0.126220    -0.328019    -0.157708
51142.75     0.168460    -0.415070    -0.228092
51143.00     0.159851    -0.436129    -0.244676
51143.25     0.155443    -0.428913    -0.294261
51143.50     0.215209    -0.372763    -0.247402
51143.75     0.229824    -0.448343    -0.323416
51144.00     0.191159    -0.459961    -0.352630
51144.25     0.178995    -0.462378    -0.388750
51144.50     0.227068    -0.405439    -0.312562
51144.75     0.242070    -0.469884    -0.357108
51145.00     0.188503    -0.454511    -0.286807
51145.25     0.152242    -0.452869    -0.340618
51145.50     0.186047    -0.411119    -0.287791
51145.75     0.193426    -0.497098    -0.384582
51146.00     0.131171    -0.481990    -0.331695
51146.25     0.094945    -0.482055    -0.366456
51146.50     0.138326    -0.418717    -0.251731
51146.75     0.157366    -0.504811    -0.268007
51147.00     0.131710    -0.504447    -0.198360
51147.25     0.142594    -0.501443    -0.243631
51147.50     0.210948    -0.448597    -0.200536
51147.75     0.237802    -0.533396    -0.251311
51148.00     0.195713    -0.534998    -0.200802
51148.25     0.186156    -0.531154    -0.227316
51148.50     0.235226    -0.467665    -0.135975
51148.75     0.258896    -0.536848    -0.195199
51149.00     0.185786    -0.527754    -0.211708
51149.25     0.129020    -0.502883    -0.262818
51149.50     0.113835    -0.431140    -0.225858
51149.75     0.093007    -0.497905    -0.293285
51150.00     0.032731    -0.480837    -0.255630
51150.25     0.012919    -0.442839    -0.235847
51150.50     0.033083    -0.350100    -0.089419
51150.75     0.044985    -0.402019    -0.067588
51151.00     0.016386    -0.409661    -0.012441
51151.25     0.008793    -0.379789     0.041844
51151.50     0.045101    -0.314794     0.186968
51151.75     0.062491    -0.370298     0.163558
51152.00     0.041789    -0.385982     0.134983
51152.25     0.031009    -0.376983     0.071346
51152.50     0.083862    -0.345329     0.076329
51152.75     0.129963    -0.429901    -0.008688
51153.00     0.112920    -0.441696    -0.048256
51153.25     0.107325    -0.433312    -0.110729
51153.50     0.161467    -0.391625    -0.038093
51153.75     0.189605    -0.478205    -0.120307
51154.00     0.179769    -0.478278    -0.101669
51154.25     0.164914    -0.459567    -0.146749
51154.50     0.182319    -0.388971    -0.036580
51154.75     0.208461    -0.448476    -0.095610
51155.00     0.182190    -0.456821    -0.105457
51155.25     0.162720    -0.452704    -0.159302
51155.50     0.217726    -0.400085    -0.086414
51155.75     0.239572    -0.481097    -0.180255
51156.00     0.199036    -0.483817    -0.157665
51156.25     0.168147    -0.453130    -0.151308
51156.50     0.202968    -0.366087    -0.012012
51156.75     0.218369    -0.411321    -0.043883
51157.00     0.159246    -0.396572    -0.044571
51157.25     0.097578    -0.379100    -0.119724
51157.50     0.100911    -0.330758    -0.113931
51157.75     0.077379    -0.396125    -0.241543
51158.00     0.037352    -0.400031    -0.275263
51158.25    -0.009214    -0.381274    -0.346379
51158.50     0.009480    -0.307366    -0.264385
51158.75     0.002835    -0.374863    -0.331169
51159.00    -0.035568    -0.367469    -0.300737
51159.25    -0.085115    -0.348046    -0.326200
51159.50    -0.050614    -0.290866    -0.217466
51159.75    -0.049410    -0.355745    -0.239231
51160.00    -0.104846    -0.337815    -0.157766
51160.25    -0.140410    -0.324237    -0.171613
51160.50    -0.123674    -0.261764    -0.075553
51160.75    -0.109885    -0.311433    -0.131577
51161.00    -0.159536    -0.298053    -0.126197
51161.25    -0.193514    -0.253847    -0.166865
51161.50    -0.158472    -0.191319    -0.085346
51161.75    -0.146216    -0.249748    -0.173431
51162.00    -0.167837    -0.252681    -0.151167
51162.25    -0.181215    -0.222798    -0.163475
51162.50    -0.154869    -0.147781    -0.039813
51162.75    -0.136324    -0.206010    -0.086579
51163.00    -0.165144    -0.191932    -0.031238
51163.25    -0.204948    -0.154134     0.005684
51163.50    -0.165506    -0.082247     0.153540
51163.75    -0.131992    -0.128921     0.147221
51164.00    -0.187710    -0.124404     0.205101
51164.25    -0.225119    -0.106150     0.184861
51164.50    -0.184892    -0.043900     0.261282
51164.75    -0.149913    -0.084413     0.190037
51165.00    -0.170506    -0.049832     0.187742
51165.25    -0.190051     0.002652     0.158074
51165.50    -0.137520     0.113258     0.279816
51165.75    -0.112938     0.095936     0.242434
51166.00    -0.131878     0.114233     0.275399
51166.25    -0.157128     0.162384     0.267046
51166.50    -0.115074     0.241411     0.368664
51166.75    -0.080866     0.195134     0.307777
51167.00    -0.103026     0.190461     0.335109
51167.25    -0.128608     0.174237     0.306624
51167.50    -0.063947     0.199340     0.392624
51167.75    -0.022470     0.110338     0.378688
51168.00    -0.041628     0.081735     0.398717
51168.25    -0.076450     0.060181     0.413311
51168.50    -0.039743     0.060213     0.517105
51168.75    -0.031431    -0.036618     0.494154
51169.00    -0.069591    -0.072643     0.508155
51169.25    -0.110489    -0.069053     0.459157
51169.50    -0.077543    -0.024031     0.543604
51169.75    -0.055655    -0.096537     0.457595
51170.00    -0.082617    -0.119237     0.462835
51170.25    -0.117285    -0.128584     0.369422
51170.50    -0.091647    -0.091451     0.401094
51170.75    -0.075204    -0.160758     0.316661
51171.00    -0.123628    -0.200568     0.287457
