               ************************************
               *****    GLOBAL ATTRIBUTES    ******
               ************************************
     TITLE                    WIND MFI Key Parameters
     PROJECT                  ISTP>International Solar-Terrestrial Physics
     DISCIPLINE               Space Physics>Magnetospheric Science
     SOURCE_NAME              WIND>Wind Interplanetary Plasma Laboratory
     DATA_TYPE                K0>Key Parameter
     DESCRIPTOR               MFI>Magnetic Fields Investigation
     DATA_VERSION             1
     KPGS_VERSION             V3.2
     PROCESSING_DATE          25-JAN-1997 21:38:53.05
     TEXT                     References:
                              1. Panetta P. (GSFC), GGS WIND MFI Operator's Manual, September 15, 1992.
                              2. Computer Sciences Corporation, Data Format Control Document (DFCD) Between
                              The International Solar-Terrestrial Physics (ISTP) Program Information
                              Processing Division Ground Data Processing System and The ISTP Mission
                              Investigators, CSC/TR-91/6014, 560-1DFD/0190, July 1992.
                              3. Behannon, K. W., International Solar Terrestrial Physics (ISTP) Program
                              Investigator Data Analysis Requirements For WIND and GEOTAIL Spacecraft
                              Magnetometer Experiment, September 1987.
     MODS                     Initial Release 7/12/93
                              Zvar Release 10/24/96
                              Zvar Update  11/12/96
     ADID_REF                 NSSD0141
     LOGICAL_FILE_ID          WI_K0_MFI_00000000_V01
     LOGICAL_SOURCE           WI_K0_MFI
     LOGICAL_SOURCE_DESCR     Wind Magnetic Fields Investigation, Key Parameters
     PI_NAME                  R. Lepping
     PI_AFFILIATION           NASA/GSFC
     MISSION_GROUP            Wind
     INSTRUMENT_TYPE          Magnetic Fields (space)
     TEXT_SUPPLEMENT_1        
               ************************************
               ****  RECORD VARYING VARIABLES  ****
               ************************************
 1. Time, centered
 2. Average of the magnitudes
 3. Magnetic Field, component RMS SQRT(RMSX^2 + RMSY^2 + RMSZ^2)
 4. Radial distance from the earth
 5. Magnetic Field - Cartesian GSM
 6. Wind Position - Cartesian GSM
Epoch                             BF1           RMS          Dist        BX GSM        BY GSM        BZ GSM         X GSM         Y GSM         Z GSM
18-05-1997 06:00:50.378       2.67456      0.141538       182.700       2.64834     0.0127902     -0.347851       181.963       3.21354       16.0696
18-05-1997 06:02:22.378       2.64355      0.120226       182.696       2.61682     0.0902881     -0.345576       181.960       3.23375       16.0651
18-05-1997 06:03:54.378       2.70078      0.113911       182.693       2.67319      0.162863     -0.331914       181.957       3.25391       16.0606
18-05-1997 06:05:26.378       2.73386     0.0989795       182.690       2.71404      0.232843     -0.212893       181.954       3.27402       16.0561
18-05-1997 06:06:58.378       2.65169      0.101248       182.687       2.63612      0.181938     -0.200510       181.950       3.29408       16.0516
18-05-1997 06:08:30.378       2.63149      0.186883       182.684       2.60913      0.276107    -0.0933419       181.947       3.31410       16.0470
18-05-1997 06:10:02.378       2.59684      0.125980       182.680       2.58043      0.262616    -0.0392313       181.944       3.33406       16.0425
18-05-1997 06:11:34.378       2.73345      0.127247       182.677       2.71848      0.256291    -0.0609989       181.941       3.35398       16.0379
18-05-1997 06:13:06.378       2.71544      0.110660       182.674       2.70984      0.129838    -0.0501860       181.938       3.37384       16.0333
18-05-1997 06:14:38.378       2.75585      0.104887       182.671       2.74887      0.168856    -0.0436320       181.935       3.39366       16.0287
18-05-1997 06:16:10.378       2.75616     0.0934050       182.668       2.74015      0.281142    -0.0380544       181.931       3.41342       16.0241
18-05-1997 06:17:42.378       2.81936      0.108152       182.664       2.80230      0.282630    -0.0770457       181.928       3.43313       16.0194
18-05-1997 06:19:14.378       2.83980     0.0842433       182.661       2.81878      0.336700   -0.00292646       181.925       3.45279       16.0148
18-05-1997 06:20:46.378       2.82732     0.0950595       182.658       2.78827      0.459915     0.0362230       181.922       3.47239       16.0101
18-05-1997 06:22:18.378       2.86082     0.0981725       182.655       2.79282      0.614303   -0.00666516       181.919       3.49194       16.0055
18-05-1997 06:23:50.378       2.86123      0.219779       182.652       2.79757      0.543551     -0.136112       181.915       3.51143       16.0008
18-05-1997 06:25:22.378       2.83987      0.322651       182.648       2.75979      0.394315     -0.436349       181.912       3.53086       15.9961
18-05-1997 06:26:54.378       2.84179      0.183277       182.645       2.64307      0.689143     -0.763704       181.909       3.55024       15.9914
18-05-1997 06:28:26.378       2.86679      0.189429       182.642       2.73830      0.742706     -0.366351       181.906       3.56956       15.9866
18-05-1997 06:29:58.378       2.88768      0.181545       182.639       2.79817      0.682669     -0.114572       181.903       3.58882       15.9819
18-05-1997 06:31:30.378       2.69869      0.323642       182.636       2.66389      0.303919    -0.0187104       181.900       3.60802       15.9772
18-05-1997 06:33:02.378       2.39799      0.315255       182.632       2.35871      0.261377      0.193492       181.896       3.62717       15.9724
18-05-1997 06:34:34.378       2.19850      0.315101       182.629       2.16163      0.200348      0.156267       181.893       3.64625       15.9676
18-05-1997 06:36:06.378       2.28054      0.362902       182.626       2.20520      0.229330      0.403328       181.890       3.66527       15.9628
18-05-1997 06:37:38.378       2.27008      0.296014       182.623       2.19971      0.264291      0.400048       181.887       3.68423       15.9581
18-05-1997 06:39:10.378       2.38821      0.288342       182.620       2.32313      0.267237      0.397457       181.884       3.70312       15.9533
18-05-1997 06:40:42.378       2.45406      0.314665       182.616       2.41344      0.279135      0.158717       181.881       3.72196       15.9485
18-05-1997 06:42:14.378       2.40823      0.308109       182.613       2.35401      0.281839      0.293631       181.877       3.74073       15.9436
18-05-1997 06:43:46.378       2.42271      0.326426       182.610       2.36966      0.248890      0.296710       181.874       3.75943       15.9388
18-05-1997 06:45:18.378       2.43023      0.228631       182.607       2.38062      0.437064    -0.0451259       181.871       3.77807       15.9340
18-05-1997 06:46:50.378       2.73701      0.440970       182.604       2.66426      0.438648      0.166696       181.868       3.79664       15.9292
18-05-1997 06:48:22.378       3.00721      0.218093       182.600       2.61116      0.382644      -1.42628       181.865       3.81515       15.9243
18-05-1997 06:49:54.378       2.98686      0.169859       182.597       2.59236      0.496288      -1.38940       181.861       3.83359       15.9195
18-05-1997 06:51:26.378       3.02922      0.174285       182.594       2.70419      0.448345      -1.27962       181.858       3.85196       15.9146
18-05-1997 06:52:58.378       3.03049      0.188935       182.591       2.62578      0.448437      -1.43378       181.855       3.87026       15.9097
18-05-1997 06:54:30.378       3.03330      0.368036       182.588       2.57974      0.491089      -1.47451       181.852       3.88849       15.9049
18-05-1997 06:56:02.378       2.94632      0.245832       182.584       2.45000      0.558830      -1.52038       181.849       3.90665       15.9000
18-05-1997 06:57:34.378       2.78070       1.01121       182.581       2.49592      0.295595     -0.632707       181.846       3.92475       15.8951
18-05-1997 06:59:06.378       2.74796      0.164790       182.578       2.69806      0.223383      0.444488       181.842       3.94277       15.8902
18-05-1997 07:00:38.378       2.60266      0.277922       182.575       2.56094      0.335166     -0.168765       181.839       3.96072       15.8853
18-05-1997 07:02:10.378       2.58737      0.190519       182.572       2.47342      0.452119      0.582625       181.836       3.97859       15.8804
18-05-1997 07:03:42.378       2.40858      0.180667       182.568       2.31938      0.371501      0.504388       181.833       3.99640       15.8756
18-05-1997 07:05:14.378       2.26075      0.142636       182.565       2.18367      0.369184      0.434504       181.830       4.01413       15.8707
18-05-1997 07:06:46.378       2.20135      0.359802       182.562       2.11662      0.300101      0.388173       181.827       4.03178       15.8658
18-05-1997 07:08:18.378       2.22883      0.366972       182.559       2.17814      0.180911      0.243803       181.823       4.04936       15.8609
18-05-1997 07:09:50.378       2.21109      0.422128       182.556       2.11425      0.355832      0.346031       181.820       4.06687       15.8560
18-05-1997 07:11:22.378       2.19392      0.563955       182.552       2.09680      0.196639      0.254126       181.817       4.08430       15.8510
18-05-1997 07:12:54.378       2.28191      0.232292       182.549       2.21663      0.329372      0.366690       181.814       4.10165       15.8461
18-05-1997 07:14:26.378       2.28920      0.210304       182.546       2.24962      0.272181      0.254240       181.811       4.11892       15.8412
18-05-1997 07:15:58.378       2.44400      0.252623       182.543       2.36974      0.189472      0.511397       181.807       4.13612       15.8363
18-05-1997 07:17:30.378       2.32238      0.223955       182.540       2.28745      0.224127      0.276693       181.804       4.15324       15.8314
18-05-1997 07:19:02.378       2.07746      0.282033       182.536       2.03912      0.281060     0.0630982       181.801       4.17028       15.8265
18-05-1997 07:20:34.378       2.26723      0.387203       182.533       2.20658      0.346061      0.130127       181.798       4.18723       15.8216
18-05-1997 07:22:06.378       2.17198      0.416103       182.530       1.91889      0.934530     0.0340246       181.795       4.20411       15.8167
18-05-1997 07:23:38.378       2.20773      0.588369       182.527       1.92249      0.925326    -0.0702688       181.792       4.22091       15.8118
18-05-1997 07:25:10.378       2.10821      0.227446       182.523       1.85352      0.953256     -0.227130       181.788       4.23762       15.8069
18-05-1997 07:26:42.378       2.14592      0.382704       182.520       2.00109      0.661636     -0.139391       181.785       4.25426       15.8020
18-05-1997 07:28:14.378       2.38196      0.204319       182.517       2.33021     0.0982862      0.447504       181.782       4.27081       15.7972
18-05-1997 07:29:46.378       2.39752      0.150199       182.514       2.33194     0.0657546      0.534883       181.779       4.28728       15.7923
18-05-1997 07:31:18.378       2.36069      0.109166       182.511       2.24515    -0.0125709      0.723031       181.776       4.30366       15.7874
18-05-1997 07:32:50.378       2.35066      0.122059       182.507       2.24971    -0.0961553      0.665073       181.772       4.31996       15.7825
18-05-1997 07:34:22.378       2.33263      0.133951       182.504       2.22601     -0.162509      0.667960       181.769       4.33617       15.7776
18-05-1997 07:35:54.378       2.31502      0.108235       182.501       2.22224     -0.237159      0.598896       181.766       4.35230       15.7728
18-05-1997 07:37:26.378       2.30163      0.102486       182.498       2.22663     -0.140648      0.558442       181.763       4.36834       15.7679
18-05-1997 07:38:58.378       2.38147      0.156423       182.495       2.30402     -0.103177      0.574891       181.760       4.38430       15.7631
18-05-1997 07:40:30.378       2.36076     0.0907647       182.491       2.29264     0.0935604      0.549828       181.757       4.40017       15.7582
18-05-1997 07:42:02.378       2.32638      0.117935       182.488       2.25583      0.203990      0.519950       181.753       4.41595       15.7534
18-05-1997 07:43:34.378       2.31591      0.100245       182.485       2.23490      0.289593      0.526651       181.750       4.43164       15.7485
18-05-1997 07:45:06.378       2.43955     0.0844447       182.482       2.38259     0.0309615      0.518779       181.747       4.44724       15.7437
18-05-1997 07:46:38.378       2.46175     0.0819156       182.479       2.40348    0.00384092      0.528150       181.744       4.46275       15.7389
18-05-1997 07:48:10.378       2.45572     0.0743350       182.475       2.40410    -0.0372614      0.495570       181.741       4.47818       15.7341
18-05-1997 07:49:42.378       2.47300     0.0812378       182.472       2.43010    -0.0211460      0.453202       181.737       4.49351       15.7293
18-05-1997 07:51:14.378       2.47890     0.0816444       182.469       2.43711     0.0407500      0.446439       181.734       4.50875       15.7245
18-05-1997 07:52:46.378       2.47263     0.0860785       182.466       2.43274     0.0679170      0.431236       181.731       4.52390       15.7197
18-05-1997 07:54:18.378       2.47236     0.0789612       182.463       2.43606      0.113750      0.401526       181.728       4.53896       15.7150
18-05-1997 07:55:50.378       2.41091     0.0895043       182.459       2.36968      0.100934      0.427088       181.725       4.55393       15.7102
18-05-1997 07:57:22.378       2.36772     0.0884748       182.456       2.33295     0.0597449      0.393467       181.722       4.56880       15.7055
18-05-1997 07:58:54.378       2.35371     0.0907797       182.453       2.31130      0.160973      0.407148       181.718       4.58358       15.7007
18-05-1997 08:00:26.378       2.34298     0.0976020       182.450       2.30619      0.141764      0.379032       181.715       4.59827       15.6960
18-05-1997 08:01:58.378       2.32237     0.0899051       182.447       2.30269      0.111685      0.270101       181.712       4.61286       15.6913
18-05-1997 08:03:30.378       2.32610     0.0913348       182.443       2.30834      0.121275      0.248924       181.709       4.62736       15.6866
18-05-1997 08:05:02.378       2.33569     0.0978334       182.440       2.32178      0.115985      0.211804       181.706       4.64176       15.6819
18-05-1997 08:06:34.378       2.37000      0.110514       182.437       2.35840      0.107480      0.191139       181.702       4.65606       15.6773
18-05-1997 08:08:06.378       2.36397     0.0965030       182.434       2.35430      0.120233      0.159561       181.699       4.67027       15.6726
18-05-1997 08:09:38.378       2.32523     0.0903038       182.430       2.31979     0.0991419     0.0997251       181.696       4.68438       15.6680
