-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :     NCEP_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
NOUM        49718.000    1995     1     1     0
NOUM        52274.750    2001    12    31    18
NOUM     -5739971.535  1387563.663 -2402123.551
51113.25     0.003028    -0.001678    -0.011062
51113.50    -0.024882    -0.005198    -0.235440
51113.75    -0.017631    -0.086476    -0.128105
51114.00    -0.060754    -0.184609    -0.216683
51114.25    -0.048315    -0.088128    -0.051066
51114.50    -0.080235    -0.076319    -0.240650
51114.75    -0.053754    -0.121035    -0.007913
51115.00    -0.077388    -0.185529    -0.066850
51115.25    -0.068036    -0.059814     0.055920
51115.50    -0.055476    -0.012418    -0.112856
51115.75    -0.000800    -0.048671     0.082201
51116.00    -0.015853    -0.109969     0.021668
51116.25     0.001348    -0.007044     0.122676
51116.50    -0.007006     0.019794    -0.078040
51116.75     0.032856    -0.032409     0.082932
51117.00     0.008435    -0.072789    -0.063269
51117.25     0.016843     0.038505    -0.097006
51117.50     0.035156     0.063816    -0.315026
51117.75     0.063358     0.016885    -0.197839
51118.00     0.054194    -0.035653    -0.311206
51118.25     0.090023     0.063408    -0.200698
51118.50     0.089376     0.096277    -0.336635
51118.75     0.111135     0.031755    -0.205388
51119.00     0.099046    -0.036170    -0.285543
51119.25     0.109696     0.054674    -0.139770
51119.50     0.104970     0.051354    -0.277777
51119.75     0.137314    -0.001050    -0.066964
51120.00     0.114335    -0.091980    -0.009774
51120.25     0.146774     0.031688     0.302018
51120.50     0.142514     0.020738     0.297035
51120.75     0.163577    -0.036032     0.572412
51121.00     0.150571    -0.108304     0.569855
51121.25     0.171492     0.006213     0.774514
51121.50     0.160439     0.019299     0.600583
51121.75     0.192153    -0.031444     0.839294
51122.00     0.162059    -0.098632     0.731717
51122.25     0.176991     0.010789     0.881101
51122.50     0.160124     0.034110     0.609540
51122.75     0.185153    -0.002812     0.732303
51123.00     0.152927    -0.049626     0.583678
51123.25     0.163430     0.083972     0.650539
51123.50     0.150373     0.119756     0.334912
51123.75     0.184384     0.071446     0.420238
51124.00     0.156377     0.018323     0.155826
51124.25     0.174128     0.128248     0.168213
51124.50     0.153505     0.132122    -0.071732
51124.75     0.178870     0.058664     0.049520
51125.00     0.129090     0.001313    -0.104853
51125.25     0.129896     0.059242    -0.030683
51125.50     0.084531     0.044931    -0.241553
51125.75     0.081344    -0.059324    -0.184890
51126.00     0.023722    -0.153390    -0.343774
51126.25     0.012044    -0.066433    -0.286415
51126.50    -0.013100    -0.041909    -0.495383
51126.75    -0.010975    -0.124347    -0.370745
51127.00    -0.058150    -0.184681    -0.477098
51127.25    -0.039453    -0.073530    -0.350381
51127.50    -0.040774    -0.037337    -0.517242
51127.75    -0.005957    -0.060539    -0.324698
51128.00    -0.028523    -0.109509    -0.361370
51128.25    -0.003553    -0.003091    -0.274046
51128.50     0.022838     0.027829    -0.397821
51128.75     0.072300     0.022287    -0.210439
51129.00     0.061727    -0.015301    -0.267280
51129.25     0.092226     0.076392    -0.207711
51129.50     0.113130     0.113528    -0.466510
51129.75     0.169440     0.065029    -0.367637
51130.00     0.144036     0.030217    -0.478285
51130.25     0.160712     0.124164    -0.362319
51130.50     0.162410     0.120667    -0.466843
51130.75     0.194553     0.039807    -0.203289
51131.00     0.176358    -0.039968    -0.172461
51131.25     0.191855     0.063633     0.066905
51131.50     0.186406     0.066910     0.038230
51131.75     0.230019     0.007647     0.355080
51132.00     0.207702    -0.086172     0.340186
51132.25     0.227061    -0.025835     0.467585
51132.50     0.211162    -0.034989     0.270113
51132.75     0.242144    -0.097945     0.392702
51133.00     0.212213    -0.171272     0.231657
51133.25     0.232788    -0.067546     0.311692
51133.50     0.231115    -0.024086     0.110133
51133.75     0.257488    -0.062806     0.245671
51134.00     0.227715    -0.086864     0.114340
51134.25     0.240628     0.047772     0.219874
51134.50     0.213830     0.101872     0.026735
51134.75     0.225567     0.026755     0.131119
51135.00     0.191970    -0.033411     0.005918
51135.25     0.224906     0.056290     0.190612
51135.50     0.212001     0.080951     0.052973
51135.75     0.257739     0.001700     0.331663
51136.00     0.233320    -0.077753     0.360311
51136.25     0.245499    -0.000874     0.600734
51136.50     0.251399    -0.001244     0.551700
51136.75     0.282369    -0.037292     0.820097
51137.00     0.231334    -0.116692     0.784307
51137.25     0.238260    -0.028649     0.952353
51137.50     0.221581    -0.042037     0.841311
51137.75     0.236500    -0.115552     1.021912
51138.00     0.198666    -0.176045     0.882550
51138.25     0.207874    -0.074629     1.010449
51138.50     0.185414    -0.047604     0.830360
51138.75     0.208147    -0.082911     0.980362
51139.00     0.182891    -0.134072     0.863025
51139.25     0.185782     0.000445     0.967948
51139.50     0.181574     0.028203     0.855952
51139.75     0.210383    -0.031037     1.076804
51140.00     0.166228    -0.062875     0.986417
51140.25     0.180063     0.048305     1.196884
51140.50     0.177072     0.064963     1.071588
51140.75     0.207603     0.004824     1.261838
51141.00     0.159845    -0.043240     1.130222
51141.25     0.174694     0.033950     1.205248
51141.50     0.165188     0.018193     1.024788
51141.75     0.192444    -0.024226     1.104982
51142.00     0.179122    -0.077243     0.921055
51142.25     0.226522     0.024132     0.999905
51142.50     0.206469     0.050949     0.773516
51142.75     0.236072    -0.034204     0.877673
51143.00     0.214726    -0.102989     0.764888
51143.25     0.233625    -0.037838     0.817966
51143.50     0.225448    -0.006827     0.609464
51143.75     0.264409    -0.086725     0.762255
51144.00     0.224830    -0.147306     0.595153
51144.25     0.237532    -0.099163     0.653008
51144.50     0.226207    -0.098186     0.419283
51144.75     0.243774    -0.178744     0.505113
51145.00     0.192123    -0.223094     0.338120
51145.25     0.219889    -0.144349     0.432785
51145.50     0.200448    -0.126381     0.238674
51145.75     0.212128    -0.191826     0.400825
51146.00     0.170937    -0.240696     0.346545
51146.25     0.186156    -0.142681     0.506149
51146.50     0.176882    -0.126374     0.380432
51146.75     0.210128    -0.196117     0.627395
51147.00     0.184823    -0.245580     0.594354
51147.25     0.224090    -0.143188     0.740907
51147.50     0.236182    -0.139584     0.571545
51147.75     0.271633    -0.209584     0.798128
51148.00     0.232612    -0.272905     0.740206
51148.25     0.269363    -0.202656     0.918595
51148.50     0.256516    -0.189593     0.754827
51148.75     0.261766    -0.251621     0.831248
51149.00     0.199641    -0.306586     0.648597
51149.25     0.171387    -0.194619     0.724868
51149.50     0.128692    -0.179027     0.441896
51149.75     0.117365    -0.238652     0.548937
51150.00     0.057034    -0.269898     0.364273
51150.25     0.064952    -0.147850     0.481636
51150.50     0.057708    -0.121690     0.327665
51150.75     0.075875    -0.162649     0.483738
51151.00     0.035103    -0.222410     0.406425
51151.25     0.051522    -0.126367     0.612955
51151.50     0.035146    -0.083386     0.503946
51151.75     0.063975    -0.125539     0.694311
51152.00     0.044706    -0.182706     0.601240
51152.25     0.062211    -0.099462     0.694608
51152.50     0.057334    -0.087286     0.516099
51152.75     0.090487    -0.155343     0.680333
51153.00     0.061113    -0.216573     0.563267
51153.25     0.090442    -0.126910     0.698719
51153.50     0.098864    -0.136368     0.603069
51153.75     0.129081    -0.219120     0.755638
51154.00     0.107415    -0.258119     0.640835
51154.25     0.122852    -0.144734     0.706173
51154.50     0.117922    -0.121017     0.558878
51154.75     0.147533    -0.175301     0.682201
51155.00     0.131005    -0.232514     0.590777
51155.25     0.152732    -0.128632     0.692201
51155.50     0.142965    -0.119641     0.505038
51155.75     0.188633    -0.189227     0.611457
51156.00     0.143129    -0.257782     0.460101
51156.25     0.158248    -0.172574     0.545076
51156.50     0.150479    -0.134482     0.375069
51156.75     0.187174    -0.165857     0.463556
51157.00     0.125326    -0.212485     0.253904
51157.25     0.132551    -0.108857     0.285085
51157.50     0.100258    -0.113928     0.037468
51157.75     0.097190    -0.170827     0.086094
51158.00     0.056525    -0.218247    -0.080923
51158.25     0.081793    -0.102517     0.037563
51158.50     0.059262    -0.080317    -0.141139
51158.75     0.065335    -0.139111    -0.010467
51159.00     0.024426    -0.190069    -0.137641
51159.25     0.039785    -0.089322    -0.035287
51159.50     0.015760    -0.060071    -0.190091
51159.75     0.034591    -0.121088    -0.035784
51160.00    -0.003673    -0.169216    -0.127643
51160.25     0.007008    -0.057244     0.049346
51160.50    -0.000111    -0.029010    -0.088933
51160.75     0.037465    -0.071644     0.104030
51161.00    -0.013466    -0.084115    -0.080783
51161.25     0.005921     0.033617     0.043547
51161.50     0.004261     0.066368    -0.053450
51161.75     0.032993     0.010374     0.107321
51162.00    -0.001800    -0.025191    -0.004141
51162.25     0.020521     0.079875     0.135034
51162.50    -0.005410     0.129874     0.006618
51162.75     0.019660     0.067114     0.205337
51163.00    -0.019595     0.040718     0.131603
51163.25    -0.008774     0.131883     0.299897
51163.50    -0.015356     0.171181     0.205124
51163.75     0.009323     0.125475     0.410190
51164.00    -0.026090     0.099544     0.386637
51164.25    -0.007188     0.175206     0.550355
51164.50    -0.009706     0.202804     0.395710
51164.75     0.027212     0.149467     0.507637
51165.00     0.003150     0.131049     0.413565
51165.25     0.044052     0.242632     0.528829
51165.50     0.044712     0.305526     0.354108
51165.75     0.064099     0.268437     0.454682
51166.00     0.046666     0.253806     0.369555
51166.25     0.053127     0.371901     0.418577
51166.50     0.053483     0.439286     0.232028
51166.75     0.082327     0.387850     0.318781
51167.00     0.047312     0.333274     0.225395
51167.25     0.047435     0.370476     0.305025
51167.50     0.028817     0.367336     0.145588
51167.75     0.047732     0.266172     0.271621
51168.00     0.014683     0.198128     0.239109
51168.25     0.020318     0.253973     0.394397
51168.50     0.023799     0.225326     0.404474
51168.75     0.036665     0.145768     0.628826
51169.00     0.001174     0.094190     0.582673
51169.25     0.006472     0.187459     0.710886
51169.50     0.008551     0.188813     0.591074
51169.75     0.042783     0.139738     0.774974
51170.00     0.024162     0.099433     0.785010
51170.25     0.054456     0.204943     0.918148
51170.50     0.048204     0.240681     0.800093
51170.75     0.071436     0.191419     0.983933
51171.00     0.031493     0.121169     0.879881
51171.25     0.042301     0.186375     0.970505
51171.50     0.020747     0.207456     0.812361
51171.75     0.020886     0.130650     0.920091
51172.00    -0.015008     0.072157     0.853539
51172.25     0.008552     0.136993     1.020836
51172.50    -0.004217     0.170184     0.923624
51172.75     0.033490     0.106842     1.054981
51173.00     0.020455     0.052819     1.024510
51173.25     0.026691     0.135470     1.148641
51173.50     0.008030     0.141531     1.114822
51173.75     0.017865     0.050792     1.315577
51174.00     0.000144    -0.009500     1.355952
51174.25     0.003922     0.074641     1.485704
51174.50    -0.004944     0.089489     1.428677
51174.75     0.022809     0.023806     1.579877
51175.00    -0.001862    -0.039461     1.498345
51175.25     0.020735     0.052994     1.564898
51175.50     0.032663     0.064331     1.462786
51175.75     0.074181     0.006897     1.581392
51176.00     0.050557    -0.044800     1.461476
51176.25     0.082618     0.047524     1.524398
51176.50     0.069662     0.056445     1.298845
51176.75     0.080660    -0.000869     1.374646
51177.00     0.034677    -0.069675     1.191290
51177.25     0.038048     0.020038     1.231300
51177.50     0.040938     0.031389     1.109236
51177.75     0.084065    -0.008298     1.290092
51178.00     0.060675    -0.068843     1.146455
51178.25     0.089099     0.002257     1.201665
51178.50     0.061151     0.029317     0.906799
51178.75     0.082202    -0.007383     1.059548
51179.00     0.068654    -0.068008     0.897373
51179.25     0.092696     0.022658     0.979011
51179.50     0.123197     0.069598     0.796324
51179.75     0.182782     0.056107     0.922764
51180.00     0.170164     0.019996     0.777863
51180.25     0.197269     0.106654     0.862887
51180.50     0.204913     0.129478     0.662232
51180.75     0.247578     0.070207     0.796617
51181.00     0.229589     0.005086     0.716814
51181.25     0.244585     0.103989     0.808076
51181.50     0.247261     0.117879     0.678461
51181.75     0.263647     0.062832     0.860480
51182.00     0.198452    -0.003038     0.708545
51182.25     0.228889     0.101185     1.007300
51182.50     0.216282     0.126651     0.937155
51182.75     0.223209     0.075143     1.107370
51183.00     0.179431     0.018849     1.052269
51183.25     0.189581     0.122029     1.167710
51183.50     0.176887     0.152346     1.032469
51183.75     0.170530     0.101911     1.093614
51184.00     0.108179     0.055750     0.967302
51184.25     0.097914     0.178926     1.059199
51184.50     0.066975     0.201505     0.889150
51184.75     0.049402     0.165125     1.014747
51185.00    -0.008032     0.099982     0.929160
51185.25    -0.027515     0.216216     0.959016
51185.50    -0.044549     0.253592     0.762201
51185.75    -0.025973     0.213483     0.909383
51186.00    -0.043630     0.144171     0.844234
51186.25     0.003865     0.238454     1.015082
51186.50     0.013748     0.282622     0.873187
51186.75     0.058400     0.239167     1.063792
51187.00     0.028644     0.172710     1.004929
51187.25     0.061259     0.264149     1.201423
51187.50     0.071996     0.266387     1.140130
51187.75     0.112289     0.212303     1.374982
51188.00     0.109090     0.145000     1.336343
