-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :   ECMWF_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
ROCK        49718.000    1995     1     1     0
ROCK        52274.750    2001    12    31    18
ROCK     -2533219.884 -4631543.705  3568400.368
51204.75    -0.978851     0.747780    -0.369322
51205.00    -0.632447     0.636630     0.058862
51205.25    -0.653973     0.648063    -0.510181
51205.50    -0.298133     0.347826    -0.687799
51205.75    -0.518259     0.934045    -2.133641
51206.00    -0.450991     0.921296    -1.280633
51206.25    -0.798908     1.051117    -1.842000
51206.50    -0.789447     0.716837    -1.581988
51206.75    -1.003485     1.155998    -2.688263
51207.00    -1.142674     1.031239    -1.610803
51207.25    -1.546990     1.058422    -1.797654
51207.50    -1.475863     0.705852    -1.472820
51207.75    -1.693755     1.145653    -2.604904
51208.00    -1.954685     1.077839    -1.770851
51208.25    -2.405056     1.033952    -1.930173
51208.50    -2.476233     0.677761    -1.571953
51208.75    -2.784855     1.032136    -2.516043
51209.00    -2.778035     0.930302    -1.422886
51209.25    -2.942708     0.874057    -1.107997
51209.50    -2.699303     0.571631    -0.353447
51209.75    -2.536828     0.965790    -1.339780
51210.00    -2.071741     0.983700    -0.910176
51210.25    -1.942398     1.105390    -1.684770
51210.50    -1.474388     0.964046    -1.993379
51210.75    -1.321905     1.438255    -3.096657
51211.00    -1.072062     1.465170    -2.253811
51211.25    -1.230486     1.552934    -2.331341
51211.50    -1.026960     1.305744    -1.423655
51211.75    -0.981495     1.707285    -1.990188
51212.00    -0.844969     1.505181    -0.523372
51212.25    -1.004467     1.317432    -0.277141
51212.50    -0.658221     0.784101     0.343397
51212.75    -0.681513     1.091457    -0.417624
51213.00    -0.527738     0.936276     0.893364
51213.25    -0.601079     0.927160     0.976284
51213.50    -0.127495     0.513127     1.560335
51213.75     0.201044     0.826792     0.917215
51214.00     0.577678     0.591278     1.922261
51214.25     0.573104     0.564615     1.382298
51214.50     0.956812     0.331209     0.963624
51214.75     0.864126     0.836124    -0.323705
51215.00     0.883831     1.004959    -0.018276
51215.25     0.639722     1.116296    -0.237955
51215.50     0.750462     0.912219     0.018852
51215.75     0.495627     1.371950    -0.730022
51216.00     0.393130     1.280852     0.440501
51216.25    -0.017003     1.268026     0.741172
51216.50    -0.087455     0.954912     1.503599
51216.75    -0.371942     1.243806     0.921925
51217.00    -0.370887     1.094123     1.745720
51217.25    -0.598190     1.099763     1.280184
51217.50    -0.449555     0.759454     1.582093
51217.75    -0.503410     1.128161     0.544541
51218.00    -0.355692     1.044589     1.337318
51218.25    -0.538826     1.074120     0.951130
51218.50    -0.254099     0.687390     1.692822
51218.75    -0.453826     1.072280     0.998044
51219.00    -0.386773     0.891169     1.826651
51219.25    -0.618370     0.917667     1.194764
51219.50    -0.291043     0.612105     0.623167
51219.75    -0.469918     1.104379    -1.469910
51220.00    -0.535817     1.169076    -1.577077
51220.25    -0.950036     1.423952    -2.741178
51220.50    -0.814360     1.340380    -3.040604
51220.75    -0.994762     2.021265    -4.863689
51221.00    -0.965669     2.069937    -4.211294
51221.25    -1.288662     2.154310    -4.298041
51221.50    -1.048483     1.821775    -3.565713
51221.75    -1.074885     2.174566    -4.456852
51222.00    -1.012032     1.938086    -3.166000
51222.25    -1.088429     1.912183    -3.255197
51222.50    -0.752974     1.468895    -2.523574
51222.75    -0.821753     1.725123    -3.277629
51223.00    -0.794372     1.465765    -1.981260
51223.25    -0.848367     1.324037    -1.736411
51223.50    -0.480948     0.852136    -0.904559
51223.75    -0.467970     1.165060    -1.483899
51224.00    -0.366105     1.008191    -0.433679
51224.25    -0.526878     0.987394    -0.783353
51224.50    -0.142573     0.635637    -0.755075
51224.75    -0.117660     1.114841    -2.070467
51225.00    -0.027814     1.059173    -1.199529
51225.25    -0.237090     1.165736    -1.384870
51225.50    -0.040590     0.861291    -0.916097
51225.75    -0.161300     1.299736    -1.913804
51226.00    -0.261168     1.267377    -0.945430
51226.25    -0.591812     1.270914    -0.846535
51226.50    -0.505559     0.979844     0.049744
51226.75    -0.608589     1.371778    -0.997164
51227.00    -0.631411     1.330815    -0.084025
51227.25    -0.784003     1.314720    -0.503272
51227.50    -0.720786     1.009273    -0.006002
51227.75    -0.927745     1.432905    -0.777676
51228.00    -0.948479     1.257611     0.678580
51228.25    -1.085470     1.160076     0.522029
51228.50    -0.655237     0.712654     0.627143
51228.75    -0.517370     1.015362    -0.925700
51229.00    -0.352177     0.866152    -0.455517
51229.25    -0.468635     0.846882    -1.093929
51229.50    -0.040971     0.517764    -1.077051
51229.75    -0.025656     0.975001    -2.445857
51230.00     0.106698     0.851546    -1.348425
51230.25    -0.093469     0.844041    -1.275756
51230.50     0.354244     0.392431    -0.710075
51230.75     0.358203     0.757336    -1.648252
51231.00     0.726630     0.601962    -0.605744
51231.25     0.833062     0.670967    -1.163108
51231.50     1.036171     0.494557    -1.083298
51231.75     0.996195     1.015498    -2.263694
51232.00     1.166637     0.954553    -1.008534
51232.25     0.893069     1.010026    -1.189349
51232.50     0.977244     0.726639    -0.643145
51232.75     0.739302     1.121365    -1.625690
51233.00     0.532557     0.981180    -0.325352
51233.25     0.084844     1.068291    -0.706944
51233.50     0.059049     0.820098    -0.131344
51233.75    -0.483688     1.276052    -0.933852
51234.00    -0.826890     1.204535     0.129998
51234.25    -1.422956     1.282383    -0.207912
51234.50    -1.389521     0.986347     0.214952
51234.75    -1.480445     1.360787    -0.851894
51235.00    -1.172625     1.179729     0.118807
51235.25    -1.082551     1.170833    -0.194855
51235.50    -0.638390     0.809969    -0.013156
51235.75    -0.411845     1.179386    -1.055391
51236.00    -0.128990     1.071373    -0.067241
51236.25    -0.292529     1.192892    -0.660632
51236.50     0.022171     0.947683    -0.370222
51236.75    -0.043097     1.363128    -1.665545
51237.00    -0.168391     1.286517    -0.789257
51237.25    -0.422003     1.304271    -1.314950
51237.50    -0.153941     1.021544    -0.909299
51237.75    -0.237801     1.408215    -2.053359
51238.00    -0.161691     1.238439    -0.907534
51238.25    -0.044440     1.142785    -0.997909
51238.50     0.388211     0.746146    -0.535773
51238.75     0.481953     0.977123    -1.552468
51239.00     0.739458     0.700494    -0.375947
51239.25     0.736021     0.659530    -0.838852
51239.50     1.038407     0.270445    -0.421717
51239.75     0.925587     0.547972    -1.098433
51240.00     0.838848     0.365504     0.189005
51240.25     0.325520     0.432550     0.196438
51240.50     0.337981     0.082974     1.104901
51240.75     0.015364     0.479521     0.135394
51241.00    -0.281376     0.364542     1.150243
51241.25    -0.704104     0.368047     0.755365
51241.50    -0.565600     0.000424     1.011419
51241.75    -0.824764     0.409656    -0.337942
51242.00    -0.928484     0.354072     0.045710
51242.25    -1.243727     0.361836    -0.891134
51242.50    -1.321435     0.122277    -1.214000
51242.75    -1.728916     0.536091    -2.910599
51243.00    -2.015193     0.463760    -2.045968
51243.25    -2.538627     0.596100    -2.562746
51243.50    -2.465908     0.327430    -2.168472
51243.75    -2.663586     0.743695    -3.022497
51244.00    -2.684761     0.543859    -1.464548
51244.25    -2.932750     0.453205    -1.278999
51244.50    -2.725804     0.024088    -0.239894
51244.75    -2.756819     0.333932    -0.929892
51245.00    -2.632117     0.266498     0.028719
51245.25    -2.732716     0.426992    -0.847684
51245.50    -2.507328     0.258792    -0.579458
51245.75    -2.449805     0.733145    -1.586924
51246.00    -2.233561     0.687398    -0.355054
51246.25    -2.306318     0.642627    -0.376451
51246.50    -2.147710     0.381853     0.128958
51246.75    -2.163393     0.705097    -0.897355
51247.00    -1.909957     0.588094    -0.090701
51247.25    -1.894532     0.569090    -0.696220
51247.50    -1.464925     0.227912    -0.535427
51247.75    -1.590024     0.470985    -1.319760
51248.00    -1.657838     0.299397    -0.019406
51248.25    -2.062016     0.210454     0.047570
51248.50    -1.850525    -0.183504     0.486710
51248.75    -1.954653     0.178662    -0.636266
51249.00    -1.777177     0.090008     0.120755
51249.25    -1.925280     0.179031    -0.596664
51249.50    -1.665777    -0.025110    -0.624249
51249.75    -1.805671     0.477912    -2.040865
51250.00    -1.848994     0.498298    -1.041657
51250.25    -2.210293     0.608261    -1.550966
51250.50    -2.192955     0.387222    -1.109318
51250.75    -2.400177     0.878255    -2.087853
51251.00    -2.426280     0.828609    -0.674809
51251.25    -2.710536     0.901112    -0.591851
51251.50    -2.451837     0.527715     0.396161
51251.75    -2.504189     0.911841    -0.255785
51252.00    -2.396075     0.716499     1.501179
51252.25    -2.604665     0.698920     1.645642
51252.50    -2.317963     0.289757     2.724011
51252.75    -2.407470     0.683551     1.976702
51253.00    -2.181397     0.506665     2.667098
51253.25    -2.214616     0.462208     2.122266
51253.50    -1.836993     0.083016     2.428371
51253.75    -1.917898     0.412998     1.293343
51254.00    -1.789916     0.347188     1.656628
51254.25    -1.780140     0.367803     0.741037
51254.50    -1.541297     0.093844     0.790564
51254.75    -1.668190     0.620701    -0.851774
51255.00    -1.655814     0.671701    -0.314678
51255.25    -1.706032     0.787171    -1.156342
51255.50    -1.464547     0.575531    -1.223063
51255.75    -1.411123     0.998828    -2.462831
51256.00    -1.333052     0.859321    -1.212938
51256.25    -1.409519     0.838611    -1.531168
51256.50    -1.099946     0.485060    -1.135779
51256.75    -1.064411     0.820448    -2.239447
51257.00    -0.852162     0.603344    -1.208476
51257.25    -0.937427     0.581591    -1.518194
51257.50    -0.468430     0.193667    -1.099523
51257.75    -0.377215     0.482530    -1.846682
51258.00    -0.125172     0.296065    -0.640442
51258.25     0.008548     0.280482    -0.796684
51258.50     0.612055    -0.048679    -0.295983
51258.75     0.745926     0.217260    -1.013653
51259.00     0.891033     0.099229     0.187997
51259.25     0.670616     0.112574    -0.073004
51259.50     0.842136    -0.164109     0.313339
51259.75     0.587146     0.236317    -0.380981
51260.00     0.435436     0.204137     1.027443
51260.25     0.127102     0.192077     0.873691
51260.50     0.251039    -0.084671     1.303262
51260.75     0.047274     0.331732    -0.003003
51261.00    -0.220157     0.355610     0.575969
51261.25    -0.593928     0.456490     0.016093
51261.50    -0.386737     0.248016     0.242447
51261.75    -0.430262     0.702891    -0.732513
51262.00    -0.502441     0.677479     0.675639
51262.25    -0.686125     0.763914     0.771404
51262.50    -0.434868     0.553107     1.492854
51262.75    -0.590166     1.028923     0.683458
51263.00    -0.508921     1.006185     1.653082
51263.25    -0.763654     0.968526     1.705167
51263.50    -0.529965     0.563960     2.623179
51263.75    -0.623233     0.911535     1.929951
51264.00    -0.549647     0.854841     2.803292
51264.25    -0.720408     0.890078     2.075383
51264.50    -0.384615     0.540450     2.257719
51264.75    -0.346167     0.968322     0.536077
51265.00    -0.348824     0.976908     0.920446
51265.25    -0.550196     1.050449    -0.101737
51265.50    -0.206859     0.783626    -0.281260
51265.75    -0.208304     1.204336    -1.814542
51266.00    -0.106507     1.070619    -0.782771
51266.25    -0.141588     1.089558    -1.345418
51266.50     0.230388     0.701212    -0.590192
51266.75     0.300977     1.027180    -1.060333
51267.00     0.212666     0.823527     0.804036
51267.25    -0.124010     0.794531     0.886086
51267.50     0.070488     0.337158     1.644105
51267.75    -0.131933     0.696220     0.926994
51268.00    -0.372244     0.564616     2.333490
51268.25    -0.789955     0.533675     2.316836
51268.50    -0.602342     0.198397     2.924416
51268.75    -0.692300     0.470111     2.122616
51269.00    -0.786258     0.387905     2.834178
51269.25    -0.999531     0.391011     2.407355
51269.50    -0.862470     0.073099     2.662312
51269.75    -1.057966     0.436138     1.731384
51270.00    -1.044815     0.353391     2.555584
51270.25    -1.211163     0.269907     2.146190
51270.50    -1.142575    -0.149777     2.552352
51270.75    -1.184413     0.234863     1.237184
51271.00    -1.016583     0.208060     1.714494
51271.25    -0.981125     0.247736     0.911883
51271.50    -0.733791    -0.160700     1.428899
51271.75    -0.778700     0.076282     1.267950
51272.00    -0.835239    -0.140041     3.105594
51272.25    -0.864822    -0.245386     3.126145
51272.50    -0.336743    -0.528627     3.069196
51272.75    -0.239748    -0.041997     1.454061
51273.00    -0.157849     0.068773     1.683565
51273.25    -0.414678     0.103346     1.284434
51273.50    -0.106162    -0.148032     1.495772
51273.75    -0.219758     0.235676     1.000521
51274.00    -0.150512     0.148342     2.230734
51274.25    -0.252876     0.083559     2.144845
51274.50     0.184659    -0.255495     2.625866
51274.75     0.319576     0.149780     1.623644
51275.00     0.512739     0.094495     2.492204
51275.25     0.465093     0.127832     1.932869
