-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :   ECMWF_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
SOL1        49718.000    1995     1     1     0
SOL1        52274.750    2001    12    31    18
SOL1      1173608.863 -4871160.862  3933263.105
51255.00    -1.976154     0.066916     1.965216
51255.25    -2.039584    -0.023902     1.665718
51255.50    -1.977676    -0.008394     1.652548
51255.75    -2.042572    -0.259255     0.876870
51256.00    -1.409127    -0.322605     0.022850
51256.25    -1.313888    -0.487704    -1.443384
51256.50    -1.035965    -0.413290    -2.042293
51256.75    -1.134433    -0.526940    -2.619979
51257.00    -0.664868    -0.420268    -2.513217
51257.25    -0.587184    -0.433442    -3.115104
51257.50    -0.275914    -0.229604    -2.763793
51257.75    -0.355123    -0.229744    -2.580691
51258.00     0.108301     0.024448    -1.245435
51258.25     0.328719     0.180267    -0.786736
51258.50     0.728835     0.494519     0.509631
51258.75     0.602234     0.531168     1.175078
51259.00     0.837310     0.580296     2.574539
51259.25     0.525920     0.428032     2.616306
51259.50     0.394477     0.438188     2.362853
51259.75     0.089103     0.199529     1.538224
51260.00     0.446482     0.096534     1.019088
51260.25     0.484304    -0.007217    -0.066955
51260.50     0.627682     0.068556    -0.432625
51260.75     0.208196    -0.032570    -0.773394
51261.00     0.129047     0.011746    -0.488104
51261.25    -0.163832     0.031821    -0.442627
51261.50    -0.151217     0.129203    -0.000140
51261.75    -0.433930    -0.030404     0.189219
51262.00    -0.137983    -0.069411     0.590249
51262.25    -0.013529    -0.176747     0.205614
51262.50     0.253201    -0.176275    -0.155379
51262.75    -0.028625    -0.398567    -0.762991
51263.00     0.211931    -0.365594    -0.350504
51263.25     0.130407    -0.426168    -0.885887
51263.50     0.330143    -0.307547    -0.858285
51263.75     0.082302    -0.402068    -1.026538
51264.00     0.246198    -0.268125    -0.113159
51264.25     0.152896    -0.292914    -0.585739
51264.50     0.260192    -0.156618    -0.343594
51264.75    -0.100355    -0.276515    -0.637340
51265.00    -0.146412    -0.214623     0.223505
51265.25    -0.430367    -0.239428     0.181017
51265.50    -0.403586    -0.095487     0.470419
51265.75    -0.765685    -0.216318     0.249201
51266.00    -0.514972    -0.197039     0.782313
51266.25    -0.499655    -0.327930     0.384505
51266.50    -0.212004    -0.283133     0.508955
51266.75    -0.257401    -0.468477     0.480060
51267.00     0.132593    -0.472393     0.518618
51267.25     0.159643    -0.623552    -0.680842
51267.50     0.370989    -0.548478    -1.255339
51267.75     0.130564    -0.674617    -1.780477
51268.00     0.192294    -0.518382    -1.166341
51268.25     0.091869    -0.453553    -1.487675
51268.50     0.215683    -0.271278    -1.249642
51268.75    -0.166064    -0.254529    -0.741687
51269.00    -0.183092    -0.091065     0.205705
51269.25    -0.196069    -0.036713     0.082133
51269.50    -0.107914     0.133104     0.019007
51269.75    -0.426348     0.066293    -0.228946
51270.00    -0.179520     0.130579     0.233638
51270.25    -0.179961     0.111360    -0.242850
51270.50    -0.102692     0.248121    -0.481764
51270.75    -0.331768     0.151312    -1.003959
51271.00    -0.049527     0.259601    -0.494482
51271.25    -0.000443     0.289804    -0.808984
51271.50     0.113233     0.411467    -0.863075
51271.75    -0.126470     0.333773    -0.511737
51272.00     0.035435     0.362472     0.303723
51272.25    -0.038191     0.329806     0.663800
51272.50     0.203758     0.437009     1.250508
51272.75     0.102306     0.389754     1.495009
51273.00     0.556943     0.382779     1.353450
51273.25     0.766088     0.285111    -0.091904
51273.50     1.174151     0.258137    -1.354627
51273.75     0.968513     0.066416    -1.950994
51274.00     1.153726     0.094416    -1.452580
51274.25     1.102816     0.125699    -1.545464
51274.50     1.231239     0.272428    -1.040433
51274.75     0.839275     0.201759    -0.172704
51275.00     0.880906     0.246673     1.528125
51275.25     0.790393     0.074534     1.406890
51275.50     0.958946     0.073905     1.008701
51275.75     0.719930     0.011816     1.069220
51276.00     0.736979     0.185536     2.058574
51276.25     0.485061     0.271441     2.477806
51276.50     0.424485     0.374865     2.784792
51276.75     0.071676     0.352567     3.188600
51277.00     0.202065     0.490871     3.899677
51277.25     0.118554     0.623448     4.120958
51277.50     0.279031     0.944111     4.955905
51277.75     0.000784     0.999405     5.933470
51278.00     0.205254     0.914951     5.842596
51278.25     0.481548     0.637882     3.829151
51278.50     0.953992     0.591627     2.249154
51278.75     0.956160     0.426049     1.119500
51279.00     1.329805     0.479733     1.076956
51279.25     1.437111     0.454700     0.471188
51279.50     1.534494     0.653319     1.041637
51279.75     1.083645     0.594527     1.859863
51280.00     1.224900     0.526200     2.970791
51280.25     1.034323     0.292727     2.361524
51280.50     1.024590     0.276359     1.884010
51280.75     0.714130     0.022328     1.044422
51281.00     0.855006     0.011982     0.930002
51281.25     0.719307    -0.017332     0.343683
51281.50     0.679124     0.109351     0.426329
51281.75     0.250332     0.077842     1.019196
51282.00     0.140165     0.187818     1.862662
51282.25    -0.163231     0.112079     1.379527
51282.50    -0.194413     0.196556     1.252962
51282.75    -0.546255     0.136318     1.293767
51283.00    -0.431915     0.261275     1.858352
51283.25    -0.448882     0.279258     1.480474
51283.50    -0.356830     0.549101     2.163557
51283.75    -0.615644     0.600885     2.628148
51284.00    -0.450538     0.743893     4.106610
51284.25    -0.721017     0.748680     4.860979
51284.50    -0.752233     0.782974     4.884477
51284.75    -1.035949     0.594599     4.662564
51285.00    -0.816136     0.476466     4.503658
51285.25    -0.975651     0.292292     3.284936
51285.50    -0.904273     0.369929     3.143057
51285.75    -1.211456     0.249379     2.939660
51286.00    -1.149152     0.114688     2.407460
51286.25    -1.379252    -0.056943     1.103337
51286.50    -1.283465     0.014596     0.707023
51286.75    -1.529479    -0.116343     0.025767
51287.00    -1.253801    -0.083992    -0.218155
51287.25    -1.170438    -0.090296    -0.729672
51287.50    -0.931045     0.086180    -0.431115
51287.75    -1.129352     0.037998    -0.211667
51288.00    -0.846395     0.123715     0.672738
51288.25    -0.778316     0.145815     0.821899
51288.50    -0.738831     0.265400     1.330258
51288.75    -0.945023     0.065945     0.888691
51289.00    -0.792855     0.019261     0.547017
51289.25    -0.962534    -0.025552     0.017581
51289.50    -0.905921     0.101792    -0.018862
51289.75    -1.275537     0.068405    -0.100818
51290.00    -1.320594     0.141530     0.293103
51290.25    -1.559921     0.172571     0.133712
51290.50    -1.479093     0.246280    -0.148734
51290.75    -1.830676     0.173567    -0.362153
51291.00    -1.663580     0.239998    -0.229246
51291.25    -1.678800     0.216228    -0.394929
51291.50    -1.572751     0.305878    -0.568317
51291.75    -1.936239     0.189814    -0.326210
51292.00    -1.778493     0.074443    -0.591618
51292.25    -1.785567    -0.194785    -2.416032
51292.50    -1.799270    -0.294382    -3.718524
51292.75    -2.121340    -0.438319    -3.726679
51293.00    -1.989320    -0.369579    -2.939347
51293.25    -2.007350    -0.432653    -3.111207
51293.50    -1.839094    -0.364122    -3.009832
51293.75    -2.202848    -0.396125    -2.322911
51294.00    -2.118146    -0.228412    -0.894895
51294.25    -2.165465    -0.150709    -0.395006
51294.50    -1.971385     0.095435     0.460383
51294.75    -2.070424     0.126933     1.034035
51295.00    -1.667229     0.326726     1.814536
51295.25    -1.340578     0.314715     0.599684
51295.50    -0.933396     0.432064    -0.411140
51295.75    -1.034399     0.354005    -1.120363
51296.00    -0.745921     0.407325    -1.355154
51296.25    -0.720988     0.294818    -2.475745
51296.50    -0.480395     0.342558    -3.122517
51296.75    -0.571960     0.164888    -3.508795
51297.00    -0.215948     0.215052    -2.951677
51297.25    -0.104951     0.142884    -3.189347
51297.50     0.068970     0.172997    -3.430120
51297.75    -0.193991    -0.019194    -3.618744
51298.00     0.055769     0.005095    -2.979346
51298.25     0.169750    -0.113178    -3.491717
51298.50     0.399848    -0.086985    -3.605236
51298.75     0.218340    -0.260072    -3.694870
51299.00     0.423113    -0.185392    -2.609806
51299.25     0.612271    -0.209630    -2.596227
51299.50     0.862274    -0.059100    -2.098637
51299.75     0.738863    -0.076988    -1.727957
51300.00     0.898866     0.086223    -0.530794
51300.25     0.819214     0.087899    -0.449330
51300.50     0.917599     0.208200    -0.069959
51300.75     0.610746     0.133641    -0.248579
51301.00     0.607295     0.274174     0.643179
51301.25     0.406161     0.253027     0.519282
51301.50     0.403864     0.368780     0.750344
51301.75     0.171431     0.386303     1.051963
51302.00     0.218484     0.448985     1.764174
51302.25     0.008070     0.440459     1.539494
51302.50    -0.001096     0.596060     1.507440
51302.75    -0.357894     0.559721     1.654985
51303.00    -0.429906     0.650445     2.099593
51303.25    -0.707374     0.606614     1.564791
51303.50    -0.711538     0.714443     1.483237
51303.75    -1.123116     0.589409     1.271363
51304.00    -1.059573     0.545599     1.152386
51304.25    -1.117867     0.561833     0.999577
51304.50    -0.958187     0.663229     0.973549
51304.75    -1.119537     0.627625     1.149547
51305.00    -0.913016     0.615562     1.555336
51305.25    -0.842095     0.580141     1.544828
51305.50    -0.690164     0.650767     1.433714
51305.75    -0.837243     0.553337     1.267101
51306.00    -0.682376     0.584500     1.919565
51306.25    -0.767734     0.529593     1.684245
51306.50    -0.753778     0.539918     1.872784
51306.75    -0.959667     0.268997     1.522722
51307.00    -0.865225     0.184851     1.476432
51307.25    -0.902826     0.052398     0.830483
51307.50    -0.705195     0.061336     0.438851
51307.75    -0.799899    -0.062283     0.094705
51308.00    -0.578492    -0.016145     0.251149
51308.25    -0.526479    -0.093175    -0.449940
51308.50    -0.127613     0.021448    -0.615040
51308.75    -0.216694    -0.033730    -0.926947
51309.00     0.165044     0.073703    -0.573704
51309.25     0.288566     0.022079    -1.372620
51309.50     0.713735     0.159155    -1.688965
51309.75     0.455752     0.033652    -1.855450
51310.00     0.563305     0.139867    -0.966777
51310.25     0.526694     0.144324    -0.883707
51310.50     0.571197     0.300850    -0.343629
51310.75     0.090760     0.285213     0.218077
51311.00     0.065789     0.456030     1.400176
51311.25    -0.225838     0.472265     1.087743
51311.50    -0.267851     0.685696     1.264762
51311.75    -0.543187     0.633556     1.058582
51312.00    -0.467819     0.674687     0.965415
51312.25    -0.457166     0.653953     0.080386
51312.50    -0.219676     0.690345    -0.609785
51312.75    -0.441731     0.479358    -1.474325
51313.00    -0.334448     0.480436    -1.370386
51313.25    -0.282187     0.423793    -1.758120
51313.50    -0.216876     0.461381    -1.935298
51313.75    -0.613983     0.274760    -2.299602
51314.00    -0.660750     0.284247    -1.738465
51314.25    -0.778120     0.188536    -2.166599
51314.50    -0.773943     0.219141    -2.291551
51314.75    -1.097249     0.082599    -2.484635
51315.00    -1.056023     0.112496    -1.822839
51315.25    -1.037800     0.096433    -1.966116
51315.50    -0.840971     0.166464    -1.949208
51315.75    -0.961453     0.077236    -1.977952
51316.00    -0.841370     0.154233    -1.308862
51316.25    -0.843945     0.096276    -1.574091
51316.50    -0.609916     0.257680    -1.133576
51316.75    -0.741834     0.200476    -0.929555
51317.00    -0.479012     0.270521    -0.080735
51317.25    -0.400996     0.243688    -0.242662
51317.50    -0.149369     0.362391     0.160236
51317.75    -0.311926     0.178039    -0.157209
51318.00    -0.070937     0.212677     0.229951
51318.25    -0.014944     0.129614    -0.428623
51318.50     0.184433     0.159897    -0.883020
51318.75     0.087139     0.081173    -1.068945
51319.00     0.210380     0.196938    -0.445876
51319.25     0.044074     0.119961    -1.100311
51319.50     0.194294     0.205801    -1.146688
51319.75    -0.238377     0.140389    -0.992018
51320.00    -0.217385     0.202593    -0.183672
51320.25    -0.315231     0.165750    -0.356659
51320.50    -0.195275     0.278888     0.010285
51320.75    -0.498600     0.152188    -0.004493
51321.00    -0.406321     0.223925     0.731849
51321.25    -0.469475     0.198099     0.823720
51321.50    -0.410585     0.306140     1.055334
51321.75    -0.653994     0.238563     1.218463
51322.00    -0.415383     0.419709     2.130843
51322.25    -0.515688     0.519363     2.728464
51322.50    -0.459527     0.789402     3.903880
51322.75    -0.636357     0.641023     4.318884
51323.00    -0.386439     0.584277     3.839305
51323.25    -0.431046     0.498713     3.150669
51323.50    -0.308571     0.576860     2.965458
51323.75    -0.575044     0.396852     2.880301
51324.00    -0.405591     0.326908     2.888740
51324.25    -0.449274     0.190485     2.414087
51324.50    -0.244806     0.218664     2.555248
51324.75    -0.417125     0.035013     2.403247
51325.00    -0.234905     0.004046     2.448535
51325.25    -0.146687    -0.137680     1.593349
51325.50     0.041650    -0.142144     1.269537
51325.75    -0.084029    -0.272489     1.049800
51326.00     0.196430    -0.155675     1.542700
51326.25     0.323447    -0.193222     0.807608
51326.50     0.687335    -0.075866     0.473714
51326.75     0.563791    -0.133117     0.269665
51327.00     0.867171     0.037036     0.910017
51327.25     1.020817     0.025981     0.345542
51327.50     1.338586     0.135829     0.020054
51327.75     1.182300     0.033062    -0.321791
51328.00     1.411497     0.148111     0.248289
51328.25     1.507206     0.029088    -0.458403
51328.50     1.786435     0.063458    -0.744057
51328.75     1.670387    -0.045261    -0.780557
51329.00     1.778406     0.125714     0.389733
51329.25     1.546516     0.058743    -0.066481
51329.50     1.549221     0.205710     0.320192
51329.75     1.163018     0.109144     0.410134
51330.00     1.121179     0.225026     1.334467
51330.25     0.933226     0.221462     1.174684
51330.50     0.982266     0.340237     1.343689
51330.75     0.681900     0.238328     1.118774
51331.00     0.752205     0.297774     1.495258
51331.25     0.669235     0.285623     1.199877
51331.50     0.737395     0.383282     1.060286
51331.75     0.460745     0.286575     1.096373
