-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :     NCEP_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
SCIP        49718.000    1995     1     1     0
SCIP        52274.750    2001    12    31    18
SCIP     -2556587.402 -4711014.066  3446241.381
51121.75     0.527761     0.193840    -0.621355
51122.00     0.399306     0.040602     0.012544
51122.25     0.401837     0.119761    -0.065935
51122.50     0.311132     0.074907     0.421113
51122.75     0.312466     0.015944     0.155384
51123.00     0.226694    -0.125202     0.637918
51123.25     0.302981    -0.025694     0.355652
51123.50     0.279959     0.007878     0.571466
51123.75     0.305399     0.076822     0.013407
51124.00     0.271320    -0.007256     0.278140
51124.25     0.415074     0.189713    -0.203467
51124.50     0.363635     0.233288     0.074288
51124.75     0.370427     0.373238    -0.640701
51125.00     0.313888     0.239491    -0.219057
51125.25     0.297504     0.306899    -0.375101
51125.50     0.180935     0.196815     0.117657
51125.75     0.115215     0.126231    -0.259457
51126.00    -0.004898    -0.156490     0.424636
51126.25    -0.046798    -0.186353     0.447296
51126.50    -0.099440    -0.292092     0.906909
51126.75    -0.023954    -0.316260     0.196052
51127.00    -0.026891    -0.384488     0.232291
51127.25     0.028340    -0.188015    -0.280699
51127.50    -0.037595    -0.130127    -0.147649
51127.75    -0.070750    -0.058120    -0.713194
51128.00    -0.151760    -0.170096    -0.295600
51128.25    -0.102883     0.002324    -0.629188
51128.50    -0.112418     0.023467    -0.259419
51128.75     0.094096     0.100629    -1.067433
51129.00     0.127016     0.055694    -0.836248
51129.25     0.351055     0.183396    -1.398429
51129.50     0.370290     0.249675    -1.201222
51129.75     0.458164     0.341483    -1.922140
51130.00     0.390545     0.225174    -1.375246
51130.25     0.475205     0.338298    -1.631270
51130.50     0.383349     0.273016    -1.043805
51130.75     0.396640     0.253742    -1.436764
51131.00     0.316261     0.036037    -0.810149
51131.25     0.338032     0.084140    -0.865995
51131.50     0.247306     0.024377    -0.216559
51131.75     0.239748     0.077339    -0.621910
51132.00     0.070627    -0.111259     0.176493
51132.25    -0.025106    -0.076993     0.270331
51132.50    -0.116217    -0.129649     0.736546
51132.75    -0.091756    -0.149053     0.310770
51133.00    -0.161296    -0.354030     1.011886
51133.25    -0.086293    -0.276517     0.806324
51133.50    -0.017139    -0.228207     1.013854
51133.75     0.027558    -0.090449     0.330671
51134.00    -0.053565    -0.156345     0.879350
51134.25    -0.074524    -0.027586     0.874905
51134.50    -0.148272     0.002735     1.353664
51134.75    -0.085089    -0.015765     0.774263
51135.00    -0.051045    -0.174385     1.156618
51135.25     0.125980    -0.049913     0.620302
51135.50     0.141425    -0.024708     0.800881
51135.75     0.237956     0.038171     0.098390
51136.00     0.178263    -0.091930     0.490892
51136.25     0.268174     0.015676     0.080065
51136.50     0.274805     0.106634    -0.006230
51136.75     0.298690     0.257268    -0.815628
51137.00     0.161133     0.116914    -0.289335
51137.25     0.150913     0.213656    -0.448952
51137.50    -0.026564     0.219293    -0.039126
51137.75    -0.145410     0.242862    -0.391082
51138.00    -0.383800     0.066669     0.298737
51138.25    -0.425382     0.145028     0.205100
51138.50    -0.585939     0.061052     0.870737
51138.75    -0.608586     0.132284     0.394958
51139.00    -0.709388    -0.109632     1.172637
51139.25    -0.674392    -0.034694     0.996485
51139.50    -0.698560    -0.082280     1.338878
51139.75    -0.562070    -0.045483     0.557133
51140.00    -0.506490    -0.186513     0.840693
51140.25    -0.393018     0.025503     0.267640
51140.50    -0.437356     0.105158     0.493763
51140.75    -0.370366     0.269877    -0.331770
51141.00    -0.473298     0.157707     0.057223
51141.25    -0.440060     0.209633    -0.142396
51141.50    -0.440801     0.134747     0.114590
51141.75    -0.348075     0.112074    -0.346322
51142.00    -0.327424    -0.068896     0.239277
51142.25    -0.221463     0.092188    -0.020106
51142.50    -0.246073     0.113698     0.352109
51142.75    -0.203722     0.143912    -0.126713
51143.00    -0.283833    -0.003528     0.590962
51143.25    -0.239133     0.118308     0.414520
51143.50    -0.296851     0.137227     0.744034
51143.75    -0.229213     0.172285     0.075976
51144.00    -0.272145    -0.025483     0.736562
51144.25    -0.197464     0.050206     0.376647
51144.50    -0.241376     0.043139     0.751337
51144.75    -0.260295     0.054166     0.376928
51145.00    -0.368924    -0.094623     1.140993
51145.25    -0.406700    -0.085513     1.374311
51145.50    -0.589902    -0.128260     2.092271
51145.75    -0.640671    -0.166005     1.672886
51146.00    -0.692463    -0.305780     2.034201
51146.25    -0.664610    -0.310264     1.925982
51146.50    -0.673398    -0.289697     2.010613
51146.75    -0.565469    -0.218293     1.126343
51147.00    -0.512138    -0.254977     1.231679
51147.25    -0.341941    -0.076203     0.641152
51147.50    -0.364473     0.077854     0.785070
51147.75    -0.336184     0.190742     0.008637
51148.00    -0.410992     0.098535     0.480733
51148.25    -0.332262     0.204575     0.014673
51148.50    -0.331778     0.186630     0.226821
51148.75    -0.302183     0.214770    -0.333076
51149.00    -0.344646     0.026344     0.109086
51149.25    -0.291355     0.063389    -0.148798
51149.50    -0.360691    -0.039040     0.356461
51149.75    -0.340502    -0.078666    -0.179491
51150.00    -0.360229    -0.242363     0.187203
51150.25    -0.230445    -0.188369     0.030440
51150.50    -0.256748    -0.208402     0.286497
51150.75    -0.261881    -0.202963     0.000863
51151.00    -0.313742    -0.326893     0.439734
51151.25    -0.235210    -0.227381     0.211391
51151.50    -0.244906    -0.203433     0.516509
51151.75    -0.160377    -0.171422     0.048422
51152.00    -0.164604    -0.250967     0.420028
51152.25    -0.125617    -0.181966     0.318241
51152.50    -0.188783    -0.226218     0.782114
51152.75    -0.177360    -0.151878     0.191815
51153.00    -0.282992    -0.279533     0.746331
51153.25    -0.323181    -0.247205     0.828202
51153.50    -0.406503    -0.310338     1.255529
51153.75    -0.220406    -0.397964     0.577073
51154.00    -0.103361    -0.363264     0.353641
51154.25     0.109813    -0.112412    -0.381096
51154.50     0.176131     0.086646    -0.645069
51154.75     0.266469     0.250541    -1.428358
51155.00     0.224881     0.222010    -1.117345
51155.25     0.339749     0.351202    -1.451892
51155.50     0.347077     0.356137    -1.164040
51155.75     0.421166     0.305076    -1.444047
51156.00     0.398914     0.161182    -1.023310
51156.25     0.515290     0.207304    -1.221017
51156.50     0.561166     0.248989    -1.133885
51156.75     0.673388     0.367287    -1.864884
51157.00     0.682049     0.325799    -1.783906
51157.25     0.787991     0.533031    -2.372194
51157.50     0.697839     0.531041    -2.292700
51157.75     0.691201     0.649763    -3.186646
51158.00     0.567302     0.528133    -2.745079
51158.25     0.629779     0.627707    -3.002917
51158.50     0.551167     0.606729    -2.596331
51158.75     0.526568     0.589080    -2.928331
51159.00     0.418850     0.419262    -2.259629
51159.25     0.427336     0.432565    -2.189382
51159.50     0.368349     0.408865    -1.779471
51159.75     0.398863     0.493931    -2.481763
51160.00     0.319351     0.331715    -1.892476
51160.25     0.359495     0.423954    -2.035263
51160.50     0.218574     0.398496    -1.552356
51160.75     0.149128     0.469656    -2.007549
51161.00     0.056669     0.280503    -1.391720
51161.25     0.075885     0.268657    -1.485446
51161.50     0.086596     0.266850    -1.285016
51161.75     0.170115     0.167072    -1.622165
51162.00     0.276845     0.052624    -1.470386
51162.25     0.456119     0.184283    -1.981326
51162.50     0.461154     0.200596    -1.709037
51162.75     0.558678     0.321126    -2.470007
51163.00     0.567980     0.200067    -2.163716
51163.25     0.653342     0.324291    -2.571988
51163.50     0.686339     0.383565    -2.462211
51163.75     0.706934     0.506782    -3.100678
51164.00     0.601717     0.386313    -2.501848
51164.25     0.570361     0.440510    -2.595015
51164.50     0.483998     0.355981    -1.958816
51164.75     0.378374     0.203919    -1.851079
51165.00     0.269889    -0.093359    -0.801519
51165.25     0.348044    -0.113103    -0.699571
51165.50     0.385330    -0.142537    -0.321565
51165.75     0.481085    -0.080224    -0.963584
51166.00     0.502166    -0.092686    -0.846038
51166.25     0.488509     0.031442    -0.941656
51166.50     0.424854     0.089279    -0.520304
51166.75     0.410110     0.190353    -0.972932
51167.00     0.376010     0.157484    -0.818385
51167.25     0.399645     0.193109    -0.939951
51167.50     0.347385     0.277809    -0.854018
51167.75     0.371458     0.288607    -1.400689
51168.00     0.302137     0.175438    -1.147358
51168.25     0.459295     0.193552    -1.576619
51168.50     0.549929     0.261775    -1.859166
51168.75     0.693731     0.403588    -2.815895
51169.00     0.589341     0.313066    -2.402251
51169.25     0.549994     0.392360    -2.411722
51169.50     0.431354     0.382234    -1.929880
51169.75     0.392955     0.352736    -1.922365
51170.00     0.316059     0.182746    -1.158864
51170.25     0.405591     0.258965    -1.214968
51170.50     0.379359     0.314418    -1.013312
51170.75     0.433607     0.493370    -1.864416
51171.00     0.400046     0.373912    -1.495105
51171.25     0.534217     0.520975    -2.075850
51171.50     0.535396     0.601690    -2.148344
51171.75     0.579701     0.663347    -2.893371
51172.00     0.439824     0.538198    -2.424591
51172.25     0.489197     0.592292    -2.721263
51172.50     0.353031     0.536535    -2.280977
51172.75     0.345925     0.541771    -2.734817
51173.00     0.151251     0.327351    -1.855960
51173.25     0.066368     0.320794    -1.647976
51173.50    -0.105288     0.194192    -0.873442
51173.75    -0.150316     0.130291    -1.038712
51174.00    -0.240452    -0.079538    -0.276963
51174.25    -0.156821    -0.039709    -0.488077
51174.50    -0.170432    -0.031065    -0.190630
51174.75    -0.085321     0.115140    -0.972612
51175.00    -0.166189     0.103200    -0.787697
51175.25    -0.084463     0.212579    -1.154740
51175.50    -0.083340     0.147002    -0.849197
51175.75     0.082363     0.148778    -1.491702
51176.00     0.139318    -0.013742    -1.091257
51176.25     0.318698     0.140542    -1.559612
51176.50     0.267024     0.178771    -1.273020
51176.75     0.243706     0.255003    -1.663537
51177.00     0.072840     0.046967    -0.787858
51177.25     0.029215     0.030135    -0.525361
51177.50    -0.014729    -0.080147     0.239199
51177.75     0.041592    -0.032042    -0.226376
51178.00    -0.050524    -0.117789     0.268019
51178.25    -0.041706     0.031733     0.165825
51178.50    -0.151033     0.072983     0.401730
51178.75    -0.149084     0.051308    -0.079926
51179.00    -0.156736    -0.212819     0.489132
51179.25     0.093517    -0.170828    -0.015334
51179.50     0.255748    -0.102008    -0.193124
51179.75     0.500397     0.062000    -1.213783
51180.00     0.628491    -0.035281    -1.039986
51180.25     0.790117     0.166985    -1.639059
51180.50     0.757408     0.217826    -1.422105
51180.75     0.756447     0.277277    -1.967042
51181.00     0.660582     0.075253    -1.185541
51181.25     0.698665     0.189274    -1.421142
51181.50     0.655642     0.292349    -1.365215
51181.75     0.667668     0.403483    -2.076328
51182.00     0.583237     0.336086    -1.804099
51182.25     0.604935     0.531844    -2.340717
51182.50     0.521785     0.580993    -1.994254
51182.75     0.521239     0.648570    -2.535084
51183.00     0.425425     0.494531    -2.039578
51183.25     0.462453     0.526464    -2.098030
51183.50     0.428573     0.459075    -1.615659
51183.75     0.452502     0.441170    -2.011365
51184.00     0.380283     0.271076    -1.484086
51184.25     0.413040     0.351473    -1.614524
51184.50     0.329379     0.356983    -1.262389
51184.75     0.229068     0.374359    -1.493271
51185.00     0.125671     0.232883    -1.052859
51185.25     0.085100     0.282231    -1.052386
51185.50     0.009935     0.244228    -0.646672
51185.75    -0.007000     0.197895    -0.947327
51186.00    -0.015622     0.034869    -0.536226
51186.25     0.112165     0.037505    -0.490323
51186.50     0.209562     0.072156    -0.338319
51186.75     0.420187     0.194347    -1.238846
51187.00     0.431002     0.143646    -1.097636
51187.25     0.504129     0.357440    -1.550582
51187.50     0.472285     0.406776    -1.411254
51187.75     0.474691     0.517590    -1.992987
51188.00     0.386660     0.301791    -1.162477
51188.25     0.397952     0.377809    -1.198656
51188.50     0.305812     0.372607    -0.776262
51188.75     0.227003     0.437489    -1.054882
51189.00     0.010050     0.285961    -0.472327
51189.25    -0.063916     0.267212    -0.289521
51189.50    -0.207114     0.165149     0.264016
51189.75    -0.303885     0.077698     0.114558
51190.00    -0.420861    -0.129585     0.723380
51190.25    -0.370365    -0.203271     0.835257
51190.50    -0.334284    -0.208558     1.007735
51190.75    -0.236614    -0.136943     0.311018
51191.00    -0.191326    -0.146720     0.361452
51191.25    -0.016879     0.078272    -0.246599
