-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    ECMWF_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
DUCK        49718.000    1995     1     1     0
DUCK        52274.750    2001    12    31    18
DUCK      1268587.191 -4995511.561  3744508.588
51033.75     0.339548    -0.298485    -1.710168
51034.00     0.277601    -0.185397    -1.133476
51034.25     0.272226    -0.307847    -1.241281
51034.50     0.278289    -0.380278    -1.260478
51034.75     0.224758    -0.338720    -1.257770
51035.00     0.106655    -0.154742    -0.434139
51035.25     0.068500    -0.170095    -0.116665
51035.50     0.029289    -0.123457     0.215143
51035.75    -0.008618    -0.001208     0.350199
51036.00    -0.023840     0.162258     0.976276
51036.25     0.000478     0.113373     0.968948
51036.50     0.077149     0.064928     0.814655
51036.75     0.158320     0.059202     0.419845
51037.00     0.190952     0.158612     0.570181
51037.25     0.279950    -0.008197     0.027689
51037.50     0.355693    -0.118805    -0.336221
51037.75     0.421354    -0.193865    -0.885159
51038.00     0.401470    -0.097213    -0.591975
51038.25     0.410668    -0.212071    -0.792251
51038.50     0.425756    -0.272595    -0.833232
51038.75     0.334536    -0.187804    -0.801371
51039.00     0.210684    -0.001630    -0.243919
51039.25     0.130139    -0.051519    -0.246414
51039.50     0.052428     0.005430    -0.033709
51039.75    -0.039873     0.145060     0.154717
51040.00    -0.116129     0.301681     0.719597
51040.25    -0.169435     0.276301     0.882546
51040.50    -0.170822     0.226607     0.839229
51040.75    -0.137378     0.224935     0.613252
51041.00    -0.143782     0.321006     0.969040
51041.25    -0.132520     0.213509     0.711303
51041.50    -0.069585     0.102662     0.325466
51041.75    -0.041862     0.112188     0.016870
51042.00    -0.106214     0.161889     0.214110
51042.25    -0.120379     0.100389     0.202154
51042.50    -0.117700    -0.016521    -0.000706
51042.75    -0.140904    -0.015570    -0.219760
51043.00    -0.168891     0.089565     0.094342
51043.25    -0.140264    -0.058689    -0.259674
51043.50    -0.090221    -0.082438    -0.427016
51043.75    -0.071251    -0.040431    -0.702867
51044.00    -0.014484     0.108540    -0.294241
51044.25     0.088075     0.009146    -0.541895
51044.50     0.223074    -0.084695    -0.820839
51044.75     0.290329    -0.145101    -1.187520
51045.00     0.270716    -0.108316    -0.854395
51045.25     0.297589    -0.322341    -1.170000
51045.50     0.346239    -0.451613    -1.352609
51045.75     0.331367    -0.473621    -1.523175
51046.00     0.242802    -0.343703    -1.173887
51046.25     0.265912    -0.492127    -1.478984
51046.50     0.281961    -0.538275    -1.583369
51046.75     0.268170    -0.475759    -1.666322
51047.00     0.162016    -0.250799    -0.986240
51047.25     0.143416    -0.287739    -1.016211
51047.50     0.081562    -0.208662    -0.823119
51047.75     0.028644    -0.056416    -0.681096
51048.00    -0.051558     0.135348    -0.073881
51048.25    -0.108074     0.123251     0.050934
51048.50    -0.167833     0.188832     0.408769
51048.75    -0.207418     0.301215     0.552965
51049.00    -0.306664     0.469438     1.212855
51049.25    -0.348725     0.382977     1.198383
51049.50    -0.325984     0.347191     1.242350
51049.75    -0.273338     0.383006     1.117287
51050.00    -0.262499     0.492330     1.460525
51050.25    -0.236824     0.388930     1.340735
51050.50    -0.143218     0.345085     1.297397
51050.75    -0.073400     0.345556     0.905259
51051.00    -0.069812     0.535284     1.420690
51051.25     0.009082     0.453805     1.166228
51051.50     0.153270     0.418811     0.945376
51051.75     0.186408     0.480405     0.773667
51052.00     0.207497     0.578710     1.069078
51052.25     0.250252     0.486533     0.974031
51052.50     0.294219     0.397917     0.777874
51052.75     0.341001     0.377157     0.432168
51053.00     0.307530     0.443308     0.754879
51053.25     0.289465     0.296060     0.609278
51053.50     0.253493     0.176668     0.529505
51053.75     0.202435     0.164906     0.347546
51054.00     0.129995     0.287518     0.893060
51054.25     0.034355     0.187524     0.939050
51054.50     0.012545     0.111421     0.988603
51054.75     0.005122     0.130249     0.903405
51055.00    -0.017873     0.238739     1.300678
51055.25    -0.016997     0.124243     1.201818
51055.50     0.061649     0.060088     0.991791
51055.75     0.101881     0.130005     0.847438
51056.00     0.106308     0.222976     1.104141
51056.25     0.122933     0.124036     0.985245
51056.50     0.167353     0.059788     0.863302
51056.75     0.196499     0.111671     0.736706
51057.00     0.141071     0.270320     1.170505
51057.25     0.128725     0.255451     1.222659
51057.50     0.132493     0.275271     1.239196
51057.75     0.084690     0.352322     1.116763
51058.00    -0.006580     0.545083     1.611488
51058.25    -0.085658     0.553077     1.692941
51058.50    -0.148248     0.579927     1.871182
51058.75    -0.201414     0.666773     1.848749
51059.00    -0.222965     0.783187     2.166102
51059.25    -0.185089     0.692355     2.000181
51059.50    -0.094327     0.602059     1.785512
51059.75    -0.067872     0.646890     1.576721
51060.00    -0.054815     0.746393     1.881074
51060.25    -0.018639     0.705743     1.954024
51060.50     0.019684     0.566158     1.745750
51060.75     0.015753     0.404036     1.084945
51061.00    -0.021228     0.291542     0.862922
51061.25     0.019576     0.049631     0.336685
51061.50     0.106426    -0.131594    -0.130446
51061.75     0.105756    -0.168393    -0.547214
51062.00     0.024805    -0.054143    -0.014643
51062.25    -0.028124    -0.194394    -0.138161
51062.50    -0.044531    -0.200577    -0.099760
51062.75    -0.113934    -0.085602    -0.059786
51063.00    -0.194979     0.125717     0.588174
51063.25    -0.266009     0.124700     0.691394
51063.50    -0.268848     0.197601     0.873159
51063.75    -0.301117     0.354716     0.940234
51064.00    -0.354998     0.628258     1.728820
51064.25    -0.340059     0.618032     1.854704
51064.50    -0.238587     0.589478     1.884813
51064.75    -0.194400     0.609619     1.625643
51065.00    -0.217804     0.598735     1.689425
51065.25    -0.242654     0.357491     1.247856
51065.50    -0.208655     0.199347     0.860133
51065.75    -0.229146     0.175931     0.443394
51066.00    -0.273809     0.214012     0.501094
51066.25    -0.269493     0.035492     0.184679
51066.50    -0.218281    -0.087217    -0.288253
51066.75    -0.232480    -0.036403    -0.579421
51067.00    -0.266740     0.118271    -0.200594
51067.25    -0.254063     0.009468    -0.421647
51067.50    -0.235450    -0.046824    -0.552531
51067.75    -0.268202     0.040512    -0.580062
51068.00    -0.313746     0.239485    -0.040151
51068.25    -0.333154     0.209990     0.034020
51068.50    -0.294543     0.186754     0.051417
51068.75    -0.290138     0.298451     0.064466
51069.00    -0.270585     0.467232     0.506114
51069.25    -0.250153     0.400539     0.478144
51069.50    -0.202943     0.377155     0.511710
51069.75    -0.183878     0.382723     0.292202
51070.00    -0.173201     0.451657     0.524262
51070.25    -0.149995     0.300953     0.392539
51070.50    -0.071414     0.217252     0.223028
51070.75    -0.025897     0.197604    -0.075079
51071.00     0.006399     0.214206     0.085917
51071.25     0.017145     0.050694    -0.090784
51071.50     0.072509    -0.060518    -0.203667
51071.75     0.084814    -0.065022    -0.463630
51072.00     0.097367    -0.005638    -0.311191
51072.25     0.102110    -0.119514    -0.447972
51072.50     0.182285    -0.147373    -0.564903
51072.75     0.209707    -0.063915    -0.637892
51073.00     0.182554     0.115259    -0.125433
51073.25     0.199647     0.035296    -0.188749
51073.50     0.230291     0.051110    -0.025120
51073.75     0.235470     0.123631    -0.098151
51074.00     0.222417     0.277960     0.408124
51074.25     0.194168     0.204286     0.481147
51074.50     0.185314     0.178297     0.633575
51074.75     0.098164     0.233998     0.645064
51075.00    -0.016539     0.405884     1.407795
51075.25    -0.054202     0.335554     1.590667
51075.50    -0.056466     0.314361     1.774859
51075.75    -0.084521     0.337032     1.667256
51076.00    -0.109324     0.452527     2.146960
51076.25    -0.093766     0.333401     2.062862
51076.50    -0.056143     0.240447     1.860703
51076.75    -0.086293     0.304732     1.705527
51077.00    -0.116959     0.410831     2.093130
51077.25    -0.109266     0.281920     1.893064
51077.50    -0.116682     0.231868     1.822799
51077.75    -0.072238     0.272212     1.541622
51078.00    -0.030456     0.353436     1.779971
51078.25     0.036825     0.261911     1.613537
51078.50     0.080767     0.208419     1.535975
51078.75     0.175503     0.239616     1.238480
51079.00     0.191087     0.306939     1.402667
51079.25     0.241383     0.111398     1.019531
51079.50     0.281702    -0.072673     0.503233
51079.75     0.261841    -0.111170     0.043850
51080.00     0.156294     0.013444     0.277094
51080.25     0.100021    -0.068823     0.171792
51080.50     0.087155    -0.083870     0.080058
51080.75     0.021841     0.001713    -0.043084
51081.00    -0.006107     0.119638     0.179922
51081.25    -0.048833     0.062384     0.185580
51081.50    -0.083473     0.079701     0.269311
51081.75    -0.084948     0.146556     0.057674
51082.00    -0.032594     0.233097     0.181359
51082.25    -0.044114     0.155843     0.081194
51082.50    -0.015250     0.110256     0.009558
51082.75    -0.031822     0.105755    -0.215551
51083.00    -0.109105     0.253147     0.431009
51083.25    -0.213640     0.182304     0.717717
51083.50    -0.240292     0.106972     0.943227
51083.75    -0.306835     0.174796     1.139790
51084.00    -0.350612     0.348751     1.760962
51084.25    -0.296553     0.255962     1.746410
51084.50    -0.192882     0.175238     1.568484
51084.75    -0.121860     0.254930     1.455334
51085.00    -0.042999     0.346788     1.689251
51085.25     0.011751     0.238609     1.532174
51085.50     0.043037     0.198150     1.436633
51085.75     0.024296     0.249022     1.368514
51086.00    -0.026945     0.336201     1.692969
51086.25    -0.085851     0.317109     1.906396
51086.50    -0.075327     0.258678     1.746650
51086.75    -0.081227     0.294503     1.615327
51087.00    -0.121671     0.385877     1.799679
51087.25    -0.203622     0.287936     1.960568
51087.50    -0.188339     0.183467     1.895131
51087.75    -0.089619     0.222628     1.679502
51088.00    -0.022560     0.239412     1.525618
51088.25    -0.047374     0.009863     1.063263
51088.50    -0.042531    -0.067064     0.790063
51088.75     0.011186    -0.057924     0.390898
51089.00     0.090235     0.023070     0.419444
51089.25     0.161177    -0.118189    -0.008345
51089.50     0.228206    -0.170442    -0.339651
51089.75     0.287651    -0.144116    -0.800337
51090.00     0.320634    -0.009978    -0.610854
51090.25     0.386236    -0.107229    -0.893982
51090.50     0.451491    -0.131007    -0.976156
51090.75     0.494863    -0.092222    -1.269469
51091.00     0.496408    -0.010168    -1.036017
51091.25     0.487770    -0.083691    -1.049857
51091.50     0.512610    -0.139896    -1.185490
51091.75     0.546220    -0.131751    -1.487281
51092.00     0.577658    -0.099153    -1.476962
51092.25     0.590785    -0.212025    -1.558710
51092.50     0.588094    -0.267975    -1.503971
51092.75     0.548553    -0.267944    -1.594686
51093.00     0.451791    -0.191305    -1.151312
51093.25     0.354162    -0.277685    -1.007408
51093.50     0.285811    -0.328082    -0.843219
51093.75     0.204045    -0.265703    -0.597062
51094.00     0.110979    -0.159122    -0.066394
51094.25     0.067966    -0.205113     0.166306
51094.50     0.117337    -0.167845     0.283259
51094.75     0.222695    -0.100900     0.048095
51095.00     0.330865    -0.007090     0.084632
51095.25     0.394529    -0.049966    -0.015704
51095.50     0.449880    -0.072060    -0.239127
51095.75     0.448849     0.034779    -0.317195
51096.00     0.420017     0.097645    -0.229991
51096.25     0.371177     0.023786    -0.174391
51096.50     0.389211    -0.072518    -0.356133
51096.75     0.430923    -0.039264    -0.483449
51097.00     0.475539     0.006993    -0.426367
51097.25     0.503073    -0.102940    -0.625953
51097.50     0.580352    -0.210834    -1.003623
51097.75     0.625876    -0.212610    -1.345257
51098.00     0.611219    -0.145433    -1.258477
51098.25     0.558245    -0.254160    -1.349320
51098.50     0.541527    -0.307244    -1.461952
51098.75     0.477174    -0.294333    -1.598979
51099.00     0.374176    -0.198104    -1.185017
51099.25     0.260958    -0.218620    -0.791097
51099.50     0.158633    -0.162894    -0.401529
51099.75     0.070204    -0.058453    -0.287868
51100.00    -0.025274     0.129341     0.268083
51100.25    -0.099720     0.128113     0.491046
51100.50    -0.090947     0.148273     0.589152
51100.75    -0.069320     0.215467     0.418725
51101.00    -0.015197     0.263882     0.350231
51101.25     0.035750     0.132824    -0.058948
