-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :   ECMWF_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
lbch        49718.000    1995     1     1     0
lbch        52274.750    2001    12    31    18
lbch     -2507798.449 -4676370.054  3526890.666
51257.00    -0.691841     0.546573    -2.333430
51257.25    -0.774326     0.539637    -2.673158
51257.50    -0.307075     0.158092    -2.257123
51257.75    -0.216129     0.453781    -3.005932
51258.00     0.031326     0.262694    -1.775648
51258.25     0.171129     0.255688    -1.925286
51258.50     0.774735    -0.072532    -1.435022
51258.75     0.893683     0.192597    -2.110166
51259.00     1.032934     0.058840    -0.888471
51259.25     0.817727     0.072569    -1.154363
51259.50     0.985877    -0.212102    -0.751315
51259.75     0.735859     0.187737    -1.478584
51260.00     0.602705     0.143795    -0.119133
51260.25     0.293192     0.149902    -0.271050
51260.50     0.422465    -0.117127     0.109278
51260.75     0.204162     0.299261    -1.165874
51261.00    -0.058047     0.304373    -0.572895
51261.25    -0.429497     0.405209    -1.108382
51261.50    -0.215060     0.197962    -0.922897
51261.75    -0.254064     0.649387    -1.897903
51262.00    -0.313033     0.613647    -0.520664
51262.25    -0.489277     0.707485    -0.461856
51262.50    -0.233875     0.492092     0.221710
51262.75    -0.399389     0.961723    -0.546893
51263.00    -0.318978     0.932765     0.414424
51263.25    -0.588262     0.895435     0.544863
51263.50    -0.368199     0.486667     1.496488
51263.75    -0.473201     0.838126     0.835290
51264.00    -0.396772     0.781710     1.677021
51264.25    -0.563392     0.837068     0.945928
51264.50    -0.235600     0.488092     1.147037
51264.75    -0.212550     0.924472    -0.543243
51265.00    -0.212788     0.922270    -0.157169
51265.25    -0.410480     1.009155    -1.166075
51265.50    -0.073988     0.747335    -1.326890
51265.75    -0.086477     1.172130    -2.841619
51266.00     0.021382     1.019855    -1.797941
51266.25    -0.002134     1.049742    -2.361016
51266.50     0.380525     0.661170    -1.630089
51266.75     0.451045     0.990270    -2.116862
51267.00     0.375506     0.768654    -0.284671
51267.25     0.047833     0.751309    -0.258832
51267.50     0.232997     0.298585     0.502581
51267.75     0.025377     0.659467    -0.221701
51268.00    -0.212706     0.508223     1.179199
51268.25    -0.623625     0.493291     1.117203
51268.50    -0.433464     0.162389     1.688906
51268.75    -0.537922     0.440571     0.890539
51269.00    -0.642247     0.322478     1.654908
51269.25    -0.853331     0.322507     1.270144
51269.50    -0.714311     0.003606     1.492021
51269.75    -0.911749     0.364566     0.539606
51270.00    -0.893431     0.262463     1.385288
51270.25    -1.063050     0.182469     1.032206
51270.50    -0.999404    -0.234037     1.419227
51270.75    -1.046089     0.174262     0.079004
51271.00    -0.871145     0.151127     0.559056
51271.25    -0.826549     0.210026    -0.242241
51271.50    -0.574221    -0.191425     0.249179
51271.75    -0.615174     0.047995     0.037891
51272.00    -0.666855    -0.187300     1.788685
51272.25    -0.714950    -0.309628     1.894402
51272.50    -0.197743    -0.601634     1.913744
51272.75    -0.104921    -0.103036     0.341953
51273.00    -0.006344     0.023367     0.512479
51273.25    -0.242903     0.073540     0.088568
51273.50     0.075856    -0.165179     0.264994
51273.75    -0.030648     0.213307    -0.241884
51274.00     0.042188     0.108460     0.980980
51274.25    -0.054417     0.045506     0.866825
51274.50     0.380412    -0.293473     1.335471
51274.75     0.506026     0.117582     0.348243
51275.00     0.698247     0.049093     1.239860
51275.25     0.651406     0.093577     0.682650
51275.50     0.976199    -0.172384     0.813784
51275.75     0.937417     0.201009    -0.291753
51276.00     0.924032     0.246295    -0.054495
51276.25     0.687328     0.364465    -0.845820
51276.50     0.928468     0.078158    -0.904445
51276.75     0.719148     0.456075    -1.737924
51277.00     0.562191     0.339462    -0.496183
51277.25     0.202921     0.220059    -0.350632
51277.50     0.598870    -0.168251    -0.188437
51277.75     0.602555     0.242421    -1.545866
51278.00     0.625004     0.159516    -1.028164
51278.25     0.569372     0.149634    -1.358399
51278.50     0.924661    -0.240113    -0.708450
51278.75     0.870476     0.099077    -1.318063
51279.00     0.911352    -0.041109    -0.005338
51279.25     0.725413    -0.025918     0.019744
51279.50     0.973883    -0.365408     0.631331
51279.75     0.845168     0.145483    -0.479804
51280.00     1.038231     0.099638     0.090723
51280.25     0.850905     0.125047    -0.368088
51280.50     1.062682    -0.193487    -0.405631
51280.75     0.916061     0.249003    -1.755483
51281.00     0.956986     0.177439    -1.107156
51281.25     0.780093     0.161917    -1.764737
51281.50     1.166615    -0.108839    -2.262467
51281.75     1.171145     0.277458    -3.605975
51282.00     1.022979     0.171127    -2.709365
51282.25     0.704508     0.226505    -3.201712
51282.50     0.992139    -0.097733    -3.140367
51282.75     0.923907     0.299188    -4.194376
51283.00     0.693493     0.215517    -2.966920
51283.25     0.382142     0.266276    -3.076782
51283.50     0.561611    -0.024381    -2.705042
51283.75     0.433397     0.385890    -3.701070
51284.00     0.417722     0.270978    -2.310660
51284.25     0.058233     0.322742    -2.333385
51284.50     0.171953     0.090269    -1.979276
51284.75     0.128980     0.499109    -3.012819
51285.00     0.016112     0.373137    -1.807498
51285.25    -0.297573     0.359455    -2.052305
51285.50    -0.120412     0.040971    -1.724249
51285.75    -0.263144     0.414837    -2.881574
51286.00    -0.461141     0.279245    -2.045826
51286.25    -0.768891     0.330182    -2.762876
51286.50    -0.577860    -0.000018    -2.613913
51286.75    -0.719573     0.389847    -3.672354
51287.00    -0.787411     0.233202    -2.571211
51287.25    -0.882183     0.251103    -2.855602
51287.50    -0.470273    -0.040154    -2.469188
51287.75    -0.526128     0.342976    -3.042387
51288.00    -0.469444     0.234355    -1.521558
51288.25    -0.568406     0.255292    -1.411057
51288.50    -0.378334     0.009475    -0.953913
51288.75    -0.569717     0.380690    -1.502125
51289.00    -0.785292     0.307359    -0.097340
51289.25    -1.245613     0.318499    -0.059493
51289.50    -1.163892    -0.020305     0.371985
51289.75    -1.538290     0.291276    -0.158429
51290.00    -1.905026     0.110942     1.046464
51290.25    -2.342740    -0.007947     0.931919
51290.50    -2.146445    -0.423497     1.076690
51290.75    -2.307480    -0.208115     0.166088
51291.00    -2.197982    -0.330112     0.509385
51291.25    -2.304565    -0.367320     0.037048
51291.50    -1.964427    -0.614979    -0.151897
51291.75    -2.101910    -0.092480    -1.563011
51292.00    -2.152400    -0.015597    -1.170722
51292.25    -2.439128     0.147773    -1.847128
51292.50    -2.328987    -0.020850    -1.935999
51292.75    -2.467726     0.480361    -2.767731
51293.00    -2.428155     0.558462    -2.011240
51293.25    -2.648226     0.692390    -2.243218
51293.50    -2.377320     0.453469    -1.726879
51293.75    -2.399554     0.866583    -2.530479
51294.00    -2.257448     0.727245    -1.517373
51294.25    -2.334920     0.700530    -1.745249
51294.50    -1.914791     0.274220    -1.322530
51294.75    -1.808463     0.596480    -2.127740
51295.00    -1.640633     0.389818    -1.078764
51295.25    -1.691752     0.273142    -1.352015
51295.50    -1.268761    -0.193424    -1.187454
51295.75    -1.311897     0.062525    -1.997475
51296.00    -1.334050    -0.193597    -0.922642
51296.25    -1.621121    -0.238751    -1.243233
51296.50    -1.304803    -0.691710    -0.923629
51296.75    -1.233141    -0.382418    -1.568957
51297.00    -1.026013    -0.625385    -0.227585
51297.25    -1.082238    -0.553818    -0.627225
51297.50    -0.819281    -0.771427    -0.602723
51297.75    -0.772069    -0.256670    -1.832921
51298.00    -0.600795    -0.149938    -1.271327
51298.25    -0.630943     0.018954    -1.798255
51298.50    -0.389431    -0.143663    -1.442390
51298.75    -0.287952     0.340765    -2.283242
51299.00    -0.125249     0.432323    -1.265431
51299.25    -0.153047     0.441409    -1.201073
51299.50     0.125801     0.166335    -0.503912
51299.75     0.122022     0.541346    -0.885985
51300.00     0.043320     0.417160     0.685504
51300.25    -0.221467     0.463002     0.726710
51300.50    -0.097839     0.197960     1.416115
51300.75    -0.179166     0.519186     0.718078
51301.00    -0.239816     0.264816     1.983446
51301.25    -0.634633     0.215277     1.903092
51301.50    -0.557515    -0.095275     2.465187
51301.75    -0.622650     0.227042     1.874025
51302.00    -0.544630     0.104682     2.558406
51302.25    -0.703808     0.085842     2.024332
51302.50    -0.392141    -0.244607     1.781552
51302.75    -0.414185     0.163119     0.351347
51303.00    -0.507825     0.049749     0.792808
51303.25    -0.781964     0.118750    -0.202402
51303.50    -0.516283    -0.147710    -0.473089
51303.75    -0.644982     0.341168    -2.047567
51304.00    -0.772723     0.289503    -1.439147
51304.25    -0.995646     0.343273    -1.950664
51304.50    -0.684276     0.077527    -1.770685
51304.75    -0.643825     0.439778    -2.500275
51305.00    -0.673576     0.306224    -1.305076
51305.25    -0.735380     0.245994    -1.306286
51305.50    -0.420197    -0.131966    -0.890901
51305.75    -0.360036     0.175948    -1.596159
51306.00    -0.409181     0.074296    -0.400177
51306.25    -0.643155     0.062188    -0.506751
51306.50    -0.437937    -0.165585    -0.338953
51306.75    -0.530290     0.242278    -1.188066
51307.00    -0.719331     0.164093    -0.184679
51307.25    -0.984663     0.190449    -0.515443
51307.50    -0.658694    -0.135043    -0.407100
51307.75    -0.677356     0.216472    -1.287599
51308.00    -0.721395     0.128470    -0.555867
51308.25    -0.904549     0.151662    -0.870966
51308.50    -0.432660    -0.205673    -0.562688
51308.75    -0.379927     0.132519    -1.486077
51309.00    -0.252432    -0.055578    -0.339751
51309.25    -0.378528    -0.052647    -0.590834
51309.50     0.103802    -0.402429    -0.216560
51309.75     0.103796     0.049562    -1.254632
51310.00     0.192027    -0.093409    -0.260016
51310.25     0.003484    -0.066986    -0.478668
51310.50     0.193372    -0.368303    -0.074799
51310.75    -0.087473     0.031595    -0.754810
51311.00    -0.285127    -0.168586     0.651672
51311.25    -0.744951    -0.171061     0.183623
51311.50    -0.617755    -0.577443     0.326529
51311.75    -0.742138    -0.275906    -0.570879
51312.00    -0.938969    -0.493547     0.348063
51312.25    -1.131532    -0.530759    -0.226345
51312.50    -0.751191    -0.855791    -0.214240
51312.75    -0.732621    -0.476209    -1.371992
51313.00    -0.703710    -0.701657    -0.299038
51313.25    -0.795074    -0.657960    -0.524899
51313.50    -0.548247    -0.847592    -0.460108
51313.75    -0.640712    -0.301097    -1.648835
51314.00    -0.719522    -0.323277    -0.915477
51314.25    -0.905652    -0.254718    -1.366544
51314.50    -0.724242    -0.397926    -1.477500
51314.75    -0.806208     0.058996    -2.493398
51315.00    -0.874674     0.077379    -1.835314
51315.25    -1.007658     0.090703    -2.139746
51315.50    -0.667425    -0.116549    -2.153179
51315.75    -0.607166     0.259798    -2.996250
51316.00    -0.741631     0.149948    -1.917719
51316.25    -1.017943     0.074095    -1.881446
51316.50    -0.651363    -0.258530    -1.546335
51316.75    -0.652554    -0.002692    -2.079052
51317.00    -0.630983    -0.278183    -0.690434
51317.25    -0.755941    -0.355572    -0.691679
51317.50    -0.343879    -0.697241    -0.291767
51317.75    -0.345580    -0.266022    -1.283003
51318.00    -0.242298    -0.368106    -0.320424
51318.25    -0.349535    -0.314659    -0.734672
51318.50    -0.079996    -0.576147    -0.447958
51318.75     0.006528    -0.260167    -1.146397
51319.00    -0.055216    -0.373608     0.070766
51319.25    -0.354971    -0.304412    -0.401033
51319.50    -0.021014    -0.579515    -0.092959
51319.75    -0.146086    -0.170265    -1.132180
51320.00    -0.258704    -0.210333    -0.317296
51320.25    -0.490701    -0.139001    -0.689623
51320.50    -0.154135    -0.317865    -0.658423
51320.75    -0.205565     0.136499    -1.814455
51321.00    -0.268650     0.120454    -1.067015
51321.25    -0.456563     0.231318    -1.552436
51321.50    -0.173704     0.002726    -1.506559
51321.75    -0.263949     0.438423    -2.616378
51322.00    -0.225025     0.280680    -1.599624
51322.25    -0.494490     0.292099    -1.674239
51322.50    -0.167817    -0.074181    -1.204443
51322.75    -0.134628     0.288338    -1.676352
51323.00    -0.118228     0.111378    -0.504073
51323.25    -0.267601     0.173366    -0.719567
51323.50     0.129561    -0.145777    -0.540143
51323.75     0.167330     0.345680    -1.656139
51324.00     0.155226     0.307772    -0.735595
51324.25     0.142558     0.418074    -1.256827
51324.50     0.528738     0.187125    -1.099899
51324.75     0.443223     0.650181    -2.000959
51325.00     0.258037     0.563099    -0.956642
51325.25     0.055507     0.675139    -1.410274
51325.50     0.341375     0.427218    -1.181159
51325.75     0.246797     0.746175    -1.603972
51326.00     0.210024     0.546164    -0.188959
51326.25     0.023876     0.458649    -0.334420
51326.50     0.460580    -0.021454     0.127343
51326.75     0.436561     0.180626    -0.388676
51327.00     0.513026    -0.086621     0.850294
51327.25     0.449314    -0.249863     0.680771
51327.50     0.894103    -0.723619     1.065332
51327.75     0.968591    -0.475931     0.306707
51328.00     1.069247    -0.611980     1.137858
51328.25     1.146026    -0.475934     0.288642
51328.50     1.586373    -0.664904     0.249408
51328.75     1.711683    -0.222140    -0.648719
51329.00     1.707066    -0.258598     0.443046
51329.25     1.357739    -0.071555    -0.177963
