-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    ECMWF_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
sni1        49718.000    1995     1     1     0
sni1        52274.750    2001    12    31    18
sni1     -2631346.566 -4646278.982  3477113.259
51101.75    -0.227674    -0.249333     1.060434
51102.00    -0.255203    -0.366857     1.467492
51102.25    -0.067433    -0.194993     0.815814
51102.50    -0.034856    -0.126691     0.881478
51102.75     0.079538    -0.026119    -0.045908
51103.00     0.038090    -0.094567     0.186311
51103.25     0.176873     0.092139    -0.501726
51103.50     0.151366     0.119342    -0.276715
51103.75     0.220909     0.192412    -0.991941
51104.00     0.124361     0.017202    -0.354506
51104.25     0.193555     0.096504    -0.597465
51104.50     0.148873     0.089071    -0.171179
51104.75     0.234300     0.166436    -0.778095
51105.00     0.173768     0.037673    -0.241236
51105.25     0.346111     0.174964    -0.654543
51105.50     0.336057     0.190766    -0.261092
51105.75     0.487182     0.296249    -0.973715
51106.00     0.450916     0.175674    -0.435296
51106.25     0.578785     0.304590    -0.820561
51106.50     0.539322     0.297187    -0.432856
51106.75     0.605351     0.394817    -1.100362
51107.00     0.494609     0.242878    -0.481822
51107.25     0.570898     0.362036    -0.806583
51107.50     0.502415     0.369285    -0.479811
51107.75     0.549564     0.495525    -1.192152
51108.00     0.443045     0.403482    -0.719457
51108.25     0.569689     0.586747    -1.268981
51108.50     0.552532     0.656110    -1.116264
51108.75     0.624981     0.733679    -1.752213
51109.00     0.488052     0.539336    -1.100129
51109.25     0.577781     0.632606    -1.407005
51109.50     0.487342     0.586892    -0.852442
51109.75     0.518381     0.603769    -1.319778
51110.00     0.331522     0.373274    -0.485838
51110.25     0.317131     0.426353    -0.604054
51110.50     0.167642     0.411698    -0.212203
51110.75     0.140112     0.450322    -0.865176
51111.00    -0.008080     0.196276    -0.174607
51111.25     0.033990     0.217462    -0.471140
51111.50    -0.059627     0.140950    -0.077713
51111.75    -0.005210     0.165242    -0.682063
51112.00    -0.084446    -0.001840    -0.171192
51112.25    -0.023374     0.048972    -0.338289
51112.50    -0.075508     0.007274     0.143194
51112.75    -0.007776     0.080373    -0.406953
51113.00    -0.069130    -0.036524     0.131897
51113.25     0.038219     0.105276    -0.178365
51113.50    -0.023478     0.086989     0.324048
51113.75     0.033768     0.163733    -0.350506
51114.00    -0.077361    -0.011659     0.113000
51114.25     0.021999     0.088446    -0.325322
51114.50    -0.064980     0.005313     0.179300
51114.75     0.019558     0.027259    -0.402285
51115.00    -0.070400    -0.192420     0.358137
51115.25     0.023948    -0.142924     0.285159
51115.50    -0.054097    -0.174907     0.915205
51115.75    -0.019074    -0.147624     0.572049
51116.00    -0.063633    -0.320971     1.205028
51116.25     0.111145    -0.175003     0.717037
51116.50     0.090790    -0.188312     1.072529
51116.75     0.269250    -0.065359     0.223583
51117.00     0.273750    -0.131733     0.545878
51117.25     0.444711     0.035567    -0.006941
51117.50     0.473483     0.117214     0.164016
51117.75     0.562227     0.238451    -0.641993
51118.00     0.530999     0.121226    -0.287559
51118.25     0.625664     0.238305    -0.633112
51118.50     0.579004     0.194822    -0.084081
51118.75     0.620687     0.179711    -0.512867
51119.00     0.530659    -0.032778     0.154914
51119.25     0.600477    -0.012667    -0.006878
51119.50     0.545718    -0.054175     0.439354
51119.75     0.579954    -0.009242    -0.090649
51120.00     0.513626    -0.117403     0.367998
51120.25     0.633084     0.027464    -0.061441
51120.50     0.541887     0.033743     0.269642
51120.75     0.629276     0.152803    -0.561213
51121.00     0.538375     0.032602    -0.086917
51121.25     0.623032     0.151121    -0.431252
51121.50     0.554977     0.178080    -0.109948
51121.75     0.589028     0.271728    -0.680034
51122.00     0.445935     0.110403    -0.002774
51122.25     0.464841     0.173244    -0.128028
51122.50     0.350817     0.109265     0.440446
51122.75     0.398635     0.109708     0.010728
51123.00     0.299342    -0.054568     0.567082
51123.25     0.396920     0.030666     0.293889
51123.50     0.323795     0.058623     0.607507
51123.75     0.386659     0.165255    -0.031208
51124.00     0.349255     0.056140     0.324155
51124.25     0.484664     0.220903    -0.116194
51124.50     0.422975     0.273233     0.144946
51124.75     0.464657     0.424342    -0.547362
51125.00     0.336475     0.277361    -0.036234
51125.25     0.346430     0.333477    -0.248296
51125.50     0.230227     0.208928     0.243185
51125.75     0.197558     0.157021    -0.127690
51126.00     0.057494    -0.135505     0.590558
51126.25     0.105711    -0.122480     0.418702
51126.50     0.035492    -0.219016     0.838470
51126.75     0.111992    -0.205050     0.141870
51127.00     0.046342    -0.279588     0.303949
51127.25     0.099811    -0.143229    -0.144625
51127.50    -0.031538    -0.097325     0.124274
51127.75    -0.020652    -0.015227    -0.509245
51128.00    -0.106827    -0.119623    -0.065144
51128.25    -0.041557     0.026168    -0.445279
51128.50    -0.055492     0.045427    -0.125174
51128.75     0.136343     0.162594    -0.920302
51129.00     0.195629     0.098805    -0.728156
51129.25     0.389569     0.271924    -1.332377
51129.50     0.406369     0.322694    -1.063312
51129.75     0.513196     0.461714    -1.854767
51130.00     0.438371     0.342141    -1.276511
51130.25     0.527073     0.448979    -1.540213
51130.50     0.415689     0.348569    -0.845536
51130.75     0.439437     0.345531    -1.283200
51131.00     0.357735     0.138974    -0.652965
51131.25     0.422415     0.171872    -0.735759
51131.50     0.306706     0.097135    -0.088321
51131.75     0.335174     0.166631    -0.538109
51132.00     0.132512    -0.026560     0.309240
51132.25     0.077775     0.005682     0.283153
51132.50    -0.044251    -0.064739     0.792338
51132.75     0.024295    -0.050943     0.302458
51133.00    -0.061104    -0.255536     0.924889
51133.25     0.056274    -0.174418     0.639076
51133.50     0.037329    -0.151415     0.982793
51133.75     0.120105    -0.012929     0.321713
51134.00    -0.017558    -0.112011     1.034537
51134.25     0.001951    -0.004524     0.976269
51134.50    -0.124702    -0.021844     1.572531
51134.75    -0.031681     0.009028     0.938033
51135.00    -0.013155    -0.132064     1.269606
51135.25     0.199570     0.024427     0.644967
51135.50     0.213926     0.039399     0.833626
51135.75     0.330200     0.147494     0.092916
51136.00     0.273054    -0.008415     0.518685
51136.25     0.350988     0.108469     0.090984
51136.50     0.312843     0.175852     0.146384
51136.75     0.356642     0.335547    -0.673115
51137.00     0.188731     0.213687    -0.165430
51137.25     0.188965     0.315051    -0.368103
51137.50    -0.009155     0.276594     0.160538
51137.75    -0.087100     0.340759    -0.296197
51138.00    -0.354685     0.153422     0.417302
51138.25    -0.398590     0.213262     0.326168
51138.50    -0.559885     0.141757     0.933251
51138.75    -0.564215     0.180113     0.553781
51139.00    -0.690349    -0.031570     1.295799
51139.25    -0.646921    -0.007010     1.191964
51139.50    -0.672465    -0.057772     1.513814
51139.75    -0.502662     0.021265     0.726855
51140.00    -0.450160    -0.102280     0.916644
51140.25    -0.327396     0.058196     0.470336
51140.50    -0.377961     0.135406     0.684375
51140.75    -0.345151     0.283247     0.045456
51141.00    -0.469571     0.168969     0.471711
51141.25    -0.424138     0.241281     0.212695
51141.50    -0.436807     0.148815     0.516300
51141.75    -0.300544     0.190072    -0.158469
51142.00    -0.273186     0.016065     0.388380
51142.25    -0.149971     0.168799     0.098982
51142.50    -0.200751     0.181052     0.488066
51142.75    -0.154114     0.242851     0.046711
51143.00    -0.225018     0.097009     0.653521
51143.25    -0.186784     0.194033     0.460091
51143.50    -0.235998     0.192477     0.780626
51143.75    -0.168422     0.223410     0.301104
51144.00    -0.234042     0.038497     0.792843
51144.25    -0.153788     0.091065     0.495273
51144.50    -0.205376     0.076847     0.787298
51144.75    -0.180873     0.120693     0.326236
51145.00    -0.300404    -0.081342     1.151111
51145.25    -0.317491    -0.103921     1.342856
51145.50    -0.461473    -0.176908     1.903724
51145.75    -0.486138    -0.147434     1.410656
51146.00    -0.554694    -0.335467     1.951900
51146.25    -0.553738    -0.284322     1.783707
51146.50    -0.598425    -0.279670     2.010143
51146.75    -0.496434    -0.153970     1.166652
51147.00    -0.503719    -0.232323     1.413493
51147.25    -0.323641    -0.023486     0.785818
51147.50    -0.355771     0.064306     0.972891
51147.75    -0.308039     0.221616     0.206410
51148.00    -0.387448     0.118724     0.670254
51148.25    -0.285281     0.226038     0.259181
51148.50    -0.280266     0.202931     0.385051
51148.75    -0.203217     0.267860    -0.252720
51149.00    -0.314091     0.059302     0.387280
51149.25    -0.217903     0.125747     0.039743
51149.50    -0.326003     0.037304     0.509484
51149.75    -0.261613     0.036488    -0.145656
51150.00    -0.307112    -0.169929     0.332161
51150.25    -0.164391    -0.101801    -0.033638
51150.50    -0.232482    -0.169733     0.481635
51150.75    -0.195325    -0.130074     0.021178
51151.00    -0.263557    -0.300951     0.565330
51151.25    -0.148375    -0.214098     0.312719
51151.50    -0.170454    -0.227403     0.688908
51151.75    -0.052379    -0.090488     0.026229
51152.00    -0.081331    -0.217137     0.529944
51152.25    -0.018476    -0.147077     0.432426
51152.50    -0.089144    -0.175613     0.862768
51152.75    -0.050806    -0.063681     0.276717
51153.00    -0.211781    -0.226710     0.960006
51153.25    -0.245194    -0.233205     1.059919
51153.50    -0.303512    -0.340321     1.474461
51153.75    -0.081146    -0.281374     0.574239
51154.00    -0.008341    -0.286217     0.506116
51154.25     0.184330    -0.044710    -0.181888
51154.50     0.148004     0.094547    -0.123862
51154.75     0.290205     0.323413    -1.064810
51155.00     0.237578     0.280212    -0.773006
51155.25     0.314259     0.396828    -1.016822
51155.50     0.304308     0.353580    -0.595363
51155.75     0.438664     0.390971    -1.168572
51156.00     0.401748     0.198218    -0.679591
51156.25     0.577336     0.275965    -1.057800
51156.50     0.600542     0.313678    -0.861801
51156.75     0.772093     0.499048    -1.811504
51157.00     0.711669     0.434821    -1.531622
51157.25     0.799978     0.641157    -2.135601
51157.50     0.687137     0.655789    -2.000189
51157.75     0.689323     0.764616    -2.790689
51158.00     0.553046     0.609643    -2.303299
51158.25     0.604972     0.670547    -2.550630
51158.50     0.506175     0.607647    -2.032881
51158.75     0.545859     0.638171    -2.540610
51159.00     0.432119     0.483371    -1.962878
51159.25     0.468906     0.498935    -1.995905
51159.50     0.389693     0.434663    -1.506631
51159.75     0.457039     0.543708    -2.191982
51160.00     0.340010     0.412505    -1.598886
51160.25     0.362330     0.497655    -1.822565
51160.50     0.195320     0.436420    -1.201582
51160.75     0.188138     0.508260    -1.703490
51161.00     0.044969     0.317499    -1.055079
51161.25     0.103292     0.333191    -1.227527
51161.50     0.122852     0.242187    -0.902783
51161.75     0.290364     0.231573    -1.539549
51162.00     0.334238     0.148301    -1.352141
51162.25     0.549545     0.299269    -1.873223
51162.50     0.534325     0.319011    -1.628976
51162.75     0.647328     0.443339    -2.422682
51163.00     0.594076     0.329313    -2.031955
51163.25     0.715394     0.446107    -2.492226
51163.50     0.692752     0.461126    -2.254957
51163.75     0.793639     0.609447    -2.964202
51164.00     0.631897     0.472772    -2.330222
51164.25     0.616387     0.493296    -2.350044
51164.50     0.495844     0.375353    -1.679430
51164.75     0.487341     0.306174    -1.857661
51165.00     0.335976    -0.026847    -0.789633
51165.25     0.449811    -0.055042    -0.780258
51165.50     0.459625    -0.106434    -0.338608
51165.75     0.600484    -0.003796    -1.035338
51166.00     0.572137    -0.065247    -0.723443
51166.25     0.595585     0.048209    -0.814260
51166.50     0.482408     0.050768    -0.379937
51166.75     0.550778     0.200975    -1.015168
51167.00     0.460451     0.099799    -0.589583
51167.25     0.499218     0.212561    -0.920871
51167.50     0.395226     0.234100    -0.626901
51167.75     0.426533     0.325138    -1.231022
51168.00     0.351515     0.164568    -0.893232
51168.25     0.517889     0.232345    -1.374219
51168.50     0.616503     0.321825    -1.700097
51168.75     0.713197     0.483109    -2.595956
51169.00     0.612945     0.383042    -2.204742
51169.25     0.595461     0.418569    -2.207175
51169.50     0.457685     0.367265    -1.628997
51169.75     0.504423     0.441841    -2.029444
