-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    NCEP_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
blyt        49718.000    1995     1     1     0
blyt        52274.750    2001    12    31    18
blyt     -2223206.565 -4830299.786  3510587.672
51339.25     1.294942    -0.612854     2.977269
51339.50     1.630429    -0.818597     2.872899
51339.75     1.774680    -0.583984     2.150887
51340.00     1.705404    -0.548554     2.860161
51340.25     1.291670    -0.389076     1.675159
51340.50     1.456990    -0.620657     1.827356
51340.75     1.573969    -0.405734     0.832726
51341.00     1.533770    -0.458567     1.865628
51341.25     1.459617    -0.466940     1.029361
51341.50     1.829238    -0.823499     1.066472
51341.75     1.954823    -0.582667    -0.255766
51342.00     1.889919    -0.700543     0.622033
51342.25     1.780369    -0.672228     0.183762
51342.50     2.015753    -0.887852     0.244877
51342.75     2.036401    -0.566905    -0.452432
51343.00     2.049339    -0.635239     1.164129
51343.25     1.771791    -0.483124     0.607792
51343.50     2.171262    -0.619879     0.585402
51343.75     2.404292    -0.379121    -0.289435
51344.00     2.461028    -0.468804     1.527904
51344.25     2.190692    -0.304240     1.001755
51344.50     2.683874    -0.489616     1.710457
51344.75     2.874946    -0.245985     1.165938
51345.00     2.916248    -0.360861     2.771312
51345.25     2.747791    -0.324714     2.210281
51345.50     3.237856    -0.573227     2.371211
51345.75     3.372576    -0.313182     1.979307
51346.00     3.438513    -0.369426     3.054982
51346.25     3.277687    -0.302848     2.239697
51346.50     3.483281    -0.504959     1.907713
51346.75     3.402971    -0.265348     1.114470
51347.00     3.117708    -0.278298     2.380258
51347.25     2.629090    -0.170012     1.529318
51347.50     2.748570    -0.374769     1.533268
51347.75     2.710208    -0.141344     0.910873
51348.00     2.418323    -0.224565     2.323100
51348.25     2.020537    -0.118001     1.819151
51348.50     2.474459    -0.316773     1.914151
51348.75     2.545446    -0.094757     1.590894
51349.00     2.560206    -0.216642     3.101420
51349.25     2.291179    -0.158124     2.854164
51349.50     2.727683    -0.435772     3.033250
51349.75     2.812719    -0.176937     2.520807
51350.00     2.824799    -0.309542     4.151917
51350.25     2.558646    -0.218275     3.465256
51350.50     2.934004    -0.471607     3.880054
51350.75     2.933225    -0.260743     3.178270
51351.00     2.950698    -0.418570     4.714337
51351.25     2.545411    -0.302503     3.602142
51351.50     2.988597    -0.598863     3.739182
51351.75     2.977534    -0.388699     2.428729
51352.00     2.870494    -0.518623     3.455842
51352.25     2.671318    -0.559853     2.985776
51352.50     3.037999    -0.826504     3.137033
51352.75     2.952298    -0.614712     2.467646
51353.00     2.906980    -0.695850     3.420057
51353.25     2.646733    -0.632731     3.024379
51353.50     3.055876    -0.849291     3.388062
51353.75     2.968873    -0.603334     2.493264
51354.00     2.930282    -0.747295     4.102189
51354.25     2.625531    -0.671065     3.826887
51354.50     2.995328    -0.936964     4.175824
51354.75     3.002069    -0.694577     3.498382
51355.00     2.838518    -0.721400     4.248664
51355.25     2.714460    -0.650438     4.030837
51355.50     2.927791    -0.835567     4.005837
51355.75     2.749164    -0.571787     3.223297
51356.00     2.566962    -0.589026     4.152332
51356.25     2.308214    -0.492238     3.832796
51356.50     2.584584    -0.693581     3.683634
51356.75     2.692140    -0.430363     2.510491
51357.00     2.530937    -0.466645     3.373759
51357.25     2.183330    -0.366637     2.418100
51357.50     2.299653    -0.487167     2.326029
51357.75     2.392584    -0.209291     1.223628
51358.00     2.372758    -0.291664     2.549765
51358.25     2.271230    -0.310156     2.062696
51358.50     2.530577    -0.544311     2.309699
51358.75     2.513257    -0.357045     1.627655
51359.00     2.430490    -0.500541     3.622643
51359.25     2.168550    -0.480138     3.273369
51359.50     2.454025    -0.758959     3.789117
51359.75     2.307694    -0.515729     2.869498
51360.00     2.279480    -0.672076     4.467873
51360.25     2.114379    -0.637622     3.586322
51360.50     2.204982    -0.854566     3.875469
51360.75     2.222508    -0.619190     3.013745
51361.00     2.166164    -0.741787     4.606074
51361.25     1.688803    -0.637722     3.934747
51361.50     1.958230    -0.847923     4.024025
51361.75     1.966491    -0.595629     3.316600
51362.00     1.582198    -0.596066     4.305919
51362.25     1.211696    -0.513271     3.509171
51362.50     1.386563    -0.731179     3.696867
51362.75     1.194088    -0.518656     2.532314
51363.00     0.906522    -0.550762     3.237903
51363.25     0.519045    -0.515942     2.431286
51363.50     0.692213    -0.745051     2.261268
51363.75     0.540187    -0.489777     0.876263
51364.00     0.474635    -0.616177     1.876977
51364.25     0.211046    -0.630245     0.911300
51364.50     0.459712    -0.886755     0.606505
51364.75     0.452310    -0.652738    -0.294840
51365.00     0.444071    -0.774223     1.030806
51365.25     0.221254    -0.647493     0.057160
51365.50     0.466827    -0.817708     0.083095
51365.75     0.512535    -0.520955    -0.748510
51366.00     0.323150    -0.522068     0.468216
51366.25     0.027995    -0.439503    -0.029730
51366.50     0.401777    -0.686233     0.285322
51366.75     0.447134    -0.508414    -0.502931
51367.00     0.202959    -0.583007     1.004531
51367.25    -0.112323    -0.553557     0.101765
51367.50     0.157092    -0.815913     0.177342
51367.75     0.186873    -0.556653    -0.904089
51368.00     0.097104    -0.635334     0.111460
51368.25    -0.129636    -0.585468    -0.924272
51368.50     0.261181    -0.845722    -0.994250
51368.75     0.309464    -0.507849    -2.266499
51369.00     0.429219    -0.641546    -0.918012
51369.25     0.230272    -0.576129    -1.997847
51369.50     0.701581    -0.821520    -1.835296
51369.75     0.770770    -0.561461    -2.620191
51370.00     0.784216    -0.636580    -1.011884
51370.25     0.460814    -0.522224    -1.718616
51370.50     0.816463    -0.805487    -1.177120
51370.75     0.723280    -0.559182    -1.769418
51371.00     0.648277    -0.673494     0.030176
51371.25     0.484290    -0.632673    -0.519847
51371.50     0.804808    -0.953062    -0.152783
51371.75     0.769686    -0.704807    -0.996734
51372.00     0.708158    -0.834627     0.532693
51372.25     0.550884    -0.798962    -0.048143
51372.50     0.870612    -1.096518     0.524158
51372.75     0.909442    -0.822878     0.102388
51373.00     0.888899    -0.925362     1.620628
51373.25     0.692445    -0.872154     1.091934
51373.50     0.883751    -1.104891     1.403490
51373.75     0.720926    -0.844450     0.432763
51374.00     0.447748    -0.845241     1.400630
51374.25     0.221092    -0.797628     0.688905
51374.50     0.495178    -1.026889     1.114372
51374.75     0.696320    -0.756751     0.055040
51375.00     0.689046    -0.747906     1.317011
51375.25     0.605877    -0.752289     0.857186
51375.50     1.100849    -0.936013     1.116045
51375.75     1.153064    -0.597431    -0.041023
51376.00     1.369728    -0.711042     1.390383
51376.25     1.321847    -0.730172     0.905665
51376.50     1.704650    -0.969755     1.086043
51376.75     1.819716    -0.720691     0.071499
51377.00     1.834494    -0.783708     1.434484
51377.25     1.644359    -0.771544     0.618396
51377.50     2.004263    -0.957463     0.535555
51377.75     2.125475    -0.717823    -0.420161
51378.00     2.031450    -0.740464     1.068754
51378.25     1.886641    -0.650908     0.374245
51378.50     2.394723    -0.873553     0.748828
51378.75     2.520183    -0.595566    -0.005946
51379.00     2.431316    -0.613582     1.661212
51379.25     2.272425    -0.571041     1.442745
51379.50     2.454276    -0.732119     1.884845
51379.75     2.417220    -0.463178     1.033630
51380.00     2.382391    -0.523639     2.392074
51380.25     2.248694    -0.523667     1.962030
51380.50     2.474374    -0.715310     1.659907
51380.75     2.578411    -0.464454     0.543268
51381.00     2.533045    -0.512293     1.771898
51381.25     2.263938    -0.458955     0.974142
51381.50     2.610212    -0.690086     0.877185
51381.75     2.581176    -0.435325    -0.451619
51382.00     2.445756    -0.525443     0.636279
51382.25     1.983666    -0.468610    -0.152173
51382.50     2.013409    -0.736733    -0.195475
51382.75     1.798945    -0.486749    -1.238081
51383.00     1.627546    -0.582666     0.413041
51383.25     1.255159    -0.499426     0.176545
51383.50     1.411990    -0.705855     0.586768
51383.75     1.370503    -0.440098    -0.081707
51384.00     1.290061    -0.531576     1.622932
51384.25     1.111813    -0.482403     1.208347
51384.50     1.340179    -0.700210     1.311968
51384.75     1.081087    -0.353323    -0.244267
51385.00     0.937973    -0.428148     0.899476
51385.25     0.604999    -0.391172     0.205287
51385.50     0.753084    -0.653639     0.382711
51385.75     0.640489    -0.383942    -0.587052
51386.00     0.463201    -0.507370     1.018509
51386.25     0.305781    -0.495044     0.564758
51386.50     0.638833    -0.784872     0.974367
51386.75     0.629109    -0.492698     0.063929
51387.00     0.509366    -0.573109     1.461258
51387.25     0.311323    -0.481701     0.528480
51387.50     0.646042    -0.668878     0.460984
51387.75     0.644713    -0.362247    -0.736345
51388.00     0.653720    -0.407761     0.202278
51388.25     0.562489    -0.394362    -0.462352
51388.50     0.967963    -0.715243     0.053579
51388.75     1.064437    -0.500301    -0.740645
51389.00     1.088416    -0.682586     0.836698
51389.25     1.070999    -0.782822     0.468261
51389.50     1.567979    -1.071928     0.955324
51389.75     1.523299    -0.800798     0.520396
51390.00     1.443366    -0.834528     1.989900
51390.25     1.231193    -0.704602     1.205451
51390.50     1.337353    -0.836432     1.081699
51390.75     1.204859    -0.546280     0.169468
51391.00     0.875456    -0.575390     1.272057
51391.25     0.470571    -0.474907     0.477023
51391.50     0.680360    -0.666518     0.181210
51391.75     0.736130    -0.524010    -0.723149
51392.00     0.697492    -0.634470     0.199025
51392.25     0.624271    -0.671504    -0.690559
51392.50     1.023370    -0.835666    -0.937280
51392.75     1.240235    -0.618183    -2.055450
51393.00     1.344134    -0.668762    -0.627331
51393.25     1.230376    -0.630315    -1.199601
51393.50     1.672908    -0.864615    -0.829397
51393.75     1.686303    -0.583680    -1.573791
51394.00     1.736963    -0.625166    -0.158484
51394.25     1.543690    -0.552225    -0.680190
51394.50     1.831866    -0.788222    -0.242553
51394.75     1.995119    -0.548885    -0.711080
51395.00     1.891373    -0.572836     0.560811
51395.25     1.752512    -0.510630     0.370414
51395.50     2.075169    -0.777973     1.060798
51395.75     2.123265    -0.562437     0.416468
51396.00     1.996012    -0.705992     2.215606
51396.25     1.868950    -0.745673     1.645168
51396.50     2.015432    -0.974024     1.800281
51396.75     2.093680    -0.784334     0.762587
51397.00     1.964762    -0.858740     1.799083
51397.25     1.802147    -0.947129     1.358376
51397.50     2.006868    -1.131582     1.128105
51397.75     2.046267    -0.844705     0.028377
51398.00     1.900931    -0.850342     1.084864
51398.25     1.587612    -0.706441     0.287287
51398.50     1.843884    -0.866139     0.338108
51398.75     1.775679    -0.535923    -0.649318
51399.00     1.770536    -0.606192     0.832259
51399.25     1.441860    -0.474606     0.436174
51399.50     1.679386    -0.670044     1.319047
51399.75     1.707678    -0.349291     0.409707
51400.00     1.532994    -0.389789     2.173210
51400.25     1.151424    -0.296926     1.918467
51400.50     1.382134    -0.508459     2.197544
51400.75     1.302162    -0.240817     1.006083
51401.00     1.219034    -0.382967     2.321297
51401.25     0.866525    -0.388509     1.322779
51401.50     1.155366    -0.696882     1.284424
51401.75     1.165249    -0.484413    -0.172103
51402.00     1.363076    -0.650665     1.163563
51402.25     1.321342    -0.631838    -0.067748
51402.50     1.816591    -0.974511     0.432239
51402.75     1.996268    -0.697895    -0.591685
51403.00     2.073994    -0.800907     1.109451
51403.25     1.859663    -0.732344     0.290031
51403.50     2.013854    -0.904506     0.344375
51403.75     1.766304    -0.542682    -0.641873
51404.00     1.630046    -0.582957     1.159641
51404.25     1.306626    -0.507309     0.921547
51404.50     1.459302    -0.627897     1.161207
51404.75     1.301852    -0.332837     0.499102
51405.00     1.046875    -0.364146     1.861768
51405.25     0.608241    -0.354296     1.441000
51405.50     0.721189    -0.595445     1.186655
51405.75     0.774470    -0.378246    -0.042802
51406.00     0.712612    -0.406380     0.885153
51406.25     0.502765    -0.424198    -0.079646
51406.50     0.809415    -0.661808    -0.350980
51406.75     0.860689    -0.357254    -1.908594
51407.00     0.855071    -0.400452    -0.916414
51407.25     0.682225    -0.306992    -1.794780
51407.50     0.991182    -0.509002    -1.356491
51407.75     0.928668    -0.136322    -2.381314
51408.00     0.865777    -0.152908    -0.886864
51408.25     0.515034     0.006831    -1.207200
51408.50     0.524601    -0.156293    -0.929607
51408.75     0.277917     0.229133    -1.742390
51409.00     0.131496     0.164742    -0.054415
51409.25    -0.277325     0.242787    -0.623029
51409.50    -0.045151    -0.057716    -0.126690
51409.75    -0.150219     0.227538    -1.260149
51410.00    -0.139929     0.095932    -0.030829
51410.25    -0.427064     0.080966    -0.859010
51410.50     0.024855    -0.256484    -0.717122
51410.75     0.176927    -0.077645    -1.708811
