Lon,Lat,Line,Shot,UTMX,UTMY,YEAR,JD:HR:MIN:SEC
-80.437498,25.956857,01b05,794,556315,2871027,2001,338:18:14:20
-80.437508,25.956857,01b05,796,556314,2871027,2001,338:18:14:21
-80.437518,25.956857,01b05,798,556313,2871027,2001,338:18:14:22
-80.437528,25.956857,01b05,800,556312,2871027,2001,338:18:14:23
-80.437538,25.956857,01b05,802,556311,2871027,2001,338:18:14:24
-80.437558,25.956857,01b05,804,556309,2871027,2001,338:18:14:25
-80.437568,25.956857,01b05,806,556308,2871027,2001,338:18:14:26
-80.437578,25.956866,01b05,808,556307,2871028,2001,338:18:14:27
-80.437588,25.956866,01b05,810,556306,2871028,2001,338:18:14:28
-80.437598,25.956866,01b05,812,556305,2871028,2001,338:18:14:29
-80.437608,25.956866,01b05,815,556304,2871028,2001,338:18:14:30
-80.437628,25.956866,01b05,817,556302,2871028,2001,338:18:14:31
-80.437638,25.956866,01b05,819,556301,2871028,2001,338:18:14:33
-80.437648,25.956866,01b05,821,556300,2871028,2001,338:18:14:34
-80.437658,25.956866,01b05,823,556299,2871028,2001,338:18:14:35
-80.437668,25.956866,01b05,825,556298,2871028,2001,338:18:14:36
-80.437678,25.956866,01b05,827,556297,2871028,2001,338:18:14:37
-80.437688,25.956866,01b05,829,556296,2871028,2001,338:18:14:38
-80.437718,25.956876,01b05,831,556293,2871029,2001,338:18:14:39
-80.437728,25.956876,01b05,833,556292,2871029,2001,338:18:14:40
-80.437738,25.956876,01b05,835,556291,2871029,2001,338:18:14:41
-80.437748,25.956876,01b05,837,556290,2871029,2001,338:18:14:42
-80.437758,25.956876,01b05,840,556289,2871029,2001,338:18:14:43
-80.437768,25.956876,01b05,842,556288,2871029,2001,338:18:14:44
-80.437778,25.956876,01b05,844,556287,2871029,2001,338:18:14:45
-80.437788,25.956876,01b05,846,556286,2871029,2001,338:18:14:46
-80.437798,25.956876,01b05,848,556285,2871029,2001,338:18:14:47
-80.437818,25.956876,01b05,850,556283,2871029,2001,338:18:14:48
-80.437827,25.956876,01b05,852,556282,2871029,2001,338:18:14:49
-80.437837,25.956876,01b05,854,556281,2871029,2001,338:18:14:50
-80.437847,25.956876,01b05,856,556280,2871029,2001,338:18:14:51
-80.437857,25.956876,01b05,858,556279,2871029,2001,338:18:14:52
-80.437867,25.956876,01b05,860,556278,2871029,2001,338:18:14:53
-80.437877,25.956867,01b05,862,556277,2871028,2001,338:18:14:54
-80.437887,25.956867,01b05,864,556276,2871028,2001,338:18:14:55
-80.437897,25.956867,01b05,866,556275,2871028,2001,338:18:14:56
-80.437907,25.956867,01b05,868,556274,2871028,2001,338:18:14:57
-80.437917,25.956867,01b05,871,556273,2871028,2001,338:18:14:59
-80.437927,25.956867,01b05,873,556272,2871028,2001,338:18:15:00
-80.437947,25.956867,01b05,875,556270,2871028,2001,338:18:15:01
-80.437967,25.956868,01b05,879,556268,2871028,2001,338:18:15:03
-80.437977,25.956868,01b05,881,556267,2871028,2001,338:18:15:04
-80.437997,25.956859,01b05,883,556265,2871027,2001,338:18:15:05
-80.438007,25.956859,01b05,885,556264,2871027,2001,338:18:15:06
-80.438017,25.956859,01b05,887,556263,2871027,2001,338:18:15:07
-80.438027,25.956859,01b05,889,556262,2871027,2001,338:18:15:08
-80.438037,25.956859,01b05,892,556261,2871027,2001,338:18:15:09
-80.438047,25.956859,01b05,894,556260,2871027,2001,338:18:15:10
-80.438057,25.956859,01b05,896,556259,2871027,2001,338:18:15:11
-80.438067,25.956859,01b05,898,556258,2871027,2001,338:18:15:12
-80.438077,25.956859,01b05,900,556257,2871027,2001,338:18:15:13
-80.438087,25.956859,01b05,902,556256,2871027,2001,338:18:15:14
-80.438097,25.956850,01b05,904,556255,2871026,2001,338:18:15:15
-80.438117,25.956850,01b05,906,556253,2871026,2001,338:18:15:16
-80.438127,25.956850,01b05,908,556252,2871026,2001,338:18:15:17
-80.438137,25.956850,01b05,910,556251,2871026,2001,338:18:15:18
-80.438147,25.956850,01b05,912,556250,2871026,2001,338:18:15:19
-80.438157,25.956850,01b05,914,556249,2871026,2001,338:18:15:20
-80.438167,25.956850,01b05,917,556248,2871026,2001,338:18:15:21
-80.438177,25.956850,01b05,919,556247,2871026,2001,338:18:15:23
-80.438187,25.956850,01b05,921,556246,2871026,2001,338:18:15:24
-80.438197,25.956850,01b05,923,556245,2871026,2001,338:18:15:25
-80.438207,25.956850,01b05,925,556244,2871026,2001,338:18:15:26
-80.438217,25.956850,01b05,927,556243,2871026,2001,338:18:15:27
-80.438227,25.956850,01b05,929,556242,2871026,2001,338:18:15:28
-80.438237,25.956851,01b05,931,556241,2871026,2001,338:18:15:29
-80.438247,25.956842,01b05,933,556240,2871025,2001,338:18:15:30
-80.438277,25.956842,01b05,935,556237,2871025,2001,338:18:15:31
-80.438287,25.956842,01b05,937,556236,2871025,2001,338:18:15:32
-80.438297,25.956842,01b05,939,556235,2871025,2001,338:18:15:33
-80.438307,25.956842,01b05,942,556234,2871025,2001,338:18:15:34
-80.438317,25.956842,01b05,944,556233,2871025,2001,338:18:15:35
-80.438327,25.956842,01b05,946,556232,2871025,2001,338:18:15:36
-80.438337,25.956842,01b05,948,556231,2871025,2001,338:18:15:37
-80.438347,25.956842,01b05,950,556230,2871025,2001,338:18:15:38
-80.438357,25.956842,01b05,952,556229,2871025,2001,338:18:15:39
-80.438367,25.956833,01b05,954,556228,2871024,2001,338:18:15:40
-80.438377,25.956833,01b05,956,556227,2871024,2001,338:18:15:41
-80.438387,25.956833,01b05,958,556226,2871024,2001,338:18:15:42
-80.438397,25.956833,01b05,960,556225,2871024,2001,338:18:15:43
-80.438407,25.956833,01b05,962,556224,2871024,2001,338:18:15:44
-80.438417,25.956833,01b05,965,556223,2871024,2001,338:18:15:45
-80.438427,25.956833,01b05,966,556222,2871024,2001,338:18:15:47
-80.438447,25.956833,01b05,968,556220,2871024,2001,338:18:15:47
-80.438457,25.956824,01b05,971,556219,2871023,2001,338:18:15:49
-80.438467,25.956824,01b05,973,556218,2871023,2001,338:18:15:50
-80.438477,25.956824,01b05,975,556217,2871023,2001,338:18:15:51
-80.438487,25.956824,01b05,977,556216,2871023,2001,338:18:15:52
-80.438507,25.956824,01b05,979,556214,2871023,2001,338:18:15:53
-80.438517,25.956825,01b05,981,556213,2871023,2001,338:18:15:54
-80.438537,25.956825,01b05,986,556211,2871023,2001,338:18:15:56
-80.438547,25.956825,01b05,987,556210,2871023,2001,338:18:15:57
-80.438557,25.956825,01b05,989,556209,2871023,2001,338:18:15:58
-80.438567,25.956825,01b05,991,556208,2871023,2001,338:18:15:59
-80.438577,25.956825,01b05,994,556207,2871023,2001,338:18:16:00
-80.438587,25.956834,01b05,996,556206,2871024,2001,338:18:16:01
-80.438597,25.956834,01b05,998,556205,2871024,2001,338:18:16:02
-80.438607,25.956834,01b05,1000,556204,2871024,2001,338:18:16:03
-80.438617,25.956834,01b05,1002,556203,2871024,2001,338:18:16:04
-80.438627,25.956834,01b05,1004,556202,2871024,2001,338:18:16:05
-80.438637,25.956834,01b05,1006,556201,2871024,2001,338:18:16:06
-80.438647,25.956843,01b05,1009,556200,2871025,2001,338:18:16:08
-80.438657,25.956843,01b05,1010,556199,2871025,2001,338:18:16:09
-80.438677,25.956843,01b05,1012,556197,2871025,2001,338:18:16:09
-80.438687,25.956843,01b05,1014,556196,2871025,2001,338:18:16:10
-80.438697,25.956852,01b05,1016,556195,2871026,2001,338:18:16:11
-80.438707,25.956852,01b05,1019,556194,2871026,2001,338:18:16:13
-80.438717,25.956852,01b05,1021,556193,2871026,2001,338:18:16:14
-80.438727,25.956861,01b05,1023,556192,2871027,2001,338:18:16:15
-80.438736,25.956861,01b05,1025,556191,2871027,2001,338:18:16:16
-80.438746,25.956862,01b05,1027,556190,2871027,2001,338:18:16:17
-80.438756,25.956862,01b05,1029,556189,2871027,2001,338:18:16:18
-80.438766,25.956862,01b05,1031,556188,2871027,2001,338:18:16:19
-80.438776,25.956862,01b05,1033,556187,2871027,2001,338:18:16:20
-80.438796,25.956871,01b05,1035,556185,2871028,2001,338:18:16:21
-80.438806,25.956871,01b05,1037,556184,2871028,2001,338:18:16:22
-80.438816,25.956871,01b05,1039,556183,2871028,2001,338:18:16:23
-80.438826,25.956871,01b05,1042,556182,2871028,2001,338:18:16:24
-80.438836,25.956871,01b05,1044,556181,2871028,2001,338:18:16:25
-80.438846,25.956871,01b05,1046,556180,2871028,2001,338:18:16:26
-80.438866,25.956871,01b05,1048,556178,2871028,2001,338:18:16:27
-80.438876,25.956871,01b05,1050,556177,2871028,2001,338:18:16:28
-80.438886,25.956871,01b05,1052,556176,2871028,2001,338:18:16:29
-80.438896,25.956871,01b05,1054,556175,2871028,2001,338:18:16:30
-80.438906,25.956871,01b05,1056,556174,2871028,2001,338:18:16:31
-80.438916,25.956871,01b05,1058,556173,2871028,2001,338:18:16:32
-80.438926,25.956871,01b05,1060,556172,2871028,2001,338:18:16:33
-80.438936,25.956871,01b05,1062,556171,2871028,2001,338:18:16:34
-80.438946,25.956871,01b05,1065,556170,2871028,2001,338:18:16:36
-80.438956,25.956871,01b05,1067,556169,2871028,2001,338:18:16:37
-80.438966,25.956871,01b05,1069,556168,2871028,2001,338:18:16:38
-80.438976,25.956871,01b05,1071,556167,2871028,2001,338:18:16:39
-80.438986,25.956871,01b05,1073,556166,2871028,2001,338:18:16:40
-80.438996,25.956872,01b05,1075,556165,2871028,2001,338:18:16:41
-80.439006,25.956872,01b05,1077,556164,2871028,2001,338:18:16:42
-80.439026,25.956863,01b05,1079,556162,2871027,2001,338:18:16:43
-80.439036,25.956863,01b05,1081,556161,2871027,2001,338:18:16:44
-80.439046,25.956863,01b05,1085,556160,2871027,2001,338:18:16:46
-80.439066,25.956863,01b05,1088,556158,2871027,2001,338:18:16:47
-80.439076,25.956863,01b05,1089,556157,2871027,2001,338:18:16:48
-80.439086,25.956863,01b05,1091,556156,2871027,2001,338:18:16:49
-80.439096,25.956863,01b05,1093,556155,2871027,2001,338:18:16:50
-80.439116,25.956854,01b05,1096,556153,2871026,2001,338:18:16:51
-80.439126,25.956854,01b05,1098,556152,2871026,2001,338:18:16:52
-80.439136,25.956854,01b05,1100,556151,2871026,2001,338:18:16:53
-80.439146,25.956854,01b05,1102,556150,2871026,2001,338:18:16:54
-80.439156,25.956854,01b05,1104,556149,2871026,2001,338:18:16:55
-80.439166,25.956854,01b05,1106,556148,2871026,2001,338:18:16:56
-80.439176,25.956854,01b05,1108,556147,2871026,2001,338:18:16:57
-80.439186,25.956845,01b05,1110,556146,2871025,2001,338:18:16:58
-80.439196,25.956845,01b05,1112,556145,2871025,2001,338:18:16:59
-80.439206,25.956845,01b05,1114,556144,2871025,2001,338:18:17:00
-80.439216,25.956845,01b05,1116,556143,2871025,2001,338:18:17:01
-80.439226,25.956845,01b05,1118,556142,2871025,2001,338:18:17:02
-80.439236,25.956845,01b05,1121,556141,2871025,2001,338:18:17:04
-80.439256,25.956845,01b05,1123,556139,2871025,2001,338:18:17:05
-80.439266,25.956845,01b05,1125,556138,2871025,2001,338:18:17:06
-80.439276,25.956846,01b05,1127,556137,2871025,2001,338:18:17:07
-80.439286,25.956846,01b05,1129,556136,2871025,2001,338:18:17:08
-80.439296,25.956846,01b05,1131,556135,2871025,2001,338:18:17:09
-80.439306,25.956846,01b05,1133,556134,2871025,2001,338:18:17:10
-80.439326,25.956846,01b05,1135,556132,2871025,2001,338:18:17:11
-80.439336,25.956846,01b05,1137,556131,2871025,2001,338:18:17:12
-80.439346,25.956846,01b05,1139,556130,2871025,2001,338:18:17:13
-80.439366,25.956846,01b05,1141,556128,2871025,2001,338:18:17:14
-80.439376,25.956846,01b05,1144,556127,2871025,2001,338:18:17:15
-80.439386,25.956846,01b05,1146,556126,2871025,2001,338:18:17:16
-80.439396,25.956846,01b05,1148,556125,2871025,2001,338:18:17:17
-80.439406,25.956846,01b05,1150,556124,2871025,2001,338:18:17:18
-80.439416,25.956846,01b05,1152,556123,2871025,2001,338:18:17:19
-80.439426,25.956846,01b05,1154,556122,2871025,2001,338:18:17:20
-80.439436,25.956846,01b05,1156,556121,2871025,2001,338:18:17:21
-80.439446,25.956846,01b05,1158,556120,2871025,2001,338:18:17:22
-80.439466,25.956846,01b05,1160,556118,2871025,2001,338:18:17:23
-80.439476,25.956846,01b05,1162,556117,2871025,2001,338:18:17:24
-80.439486,25.956846,01b05,1164,556116,2871025,2001,338:18:17:25
-80.439496,25.956846,01b05,1166,556115,2871025,2001,338:18:17:26
-80.439506,25.956846,01b05,1169,556114,2871025,2001,338:18:17:28
-80.439516,25.956846,01b05,1171,556113,2871025,2001,338:18:17:29
-80.439526,25.956846,01b05,1173,556112,2871025,2001,338:18:17:30
-80.439536,25.956847,01b05,1175,556111,2871025,2001,338:18:17:31
-80.439546,25.956847,01b05,1177,556110,2871025,2001,338:18:17:32
-80.439556,25.956847,01b05,1179,556109,2871025,2001,338:18:17:33
-80.439566,25.956847,01b05,1181,556108,2871025,2001,338:18:17:34
-80.439586,25.956838,01b05,1183,556106,2871024,2001,338:18:17:35
-80.439606,25.956838,01b05,1185,556104,2871024,2001,338:18:17:36
-80.439616,25.956838,01b05,1187,556103,2871024,2001,338:18:17:37
-80.439626,25.956838,01b05,1189,556102,2871024,2001,338:18:17:38
-80.439636,25.956838,01b05,1192,556101,2871024,2001,338:18:17:39
-80.439646,25.956838,01b05,1194,556100,2871024,2001,338:18:17:40
-80.439666,25.956838,01b05,1195,556098,2871024,2001,338:18:17:41
-80.439676,25.956838,01b05,1197,556097,2871024,2001,338:18:17:42
-80.439685,25.956838,01b05,1199,556096,2871024,2001,338:18:17:43
-80.439695,25.956838,01b05,1202,556095,2871024,2001,338:18:17:44
-80.439705,25.956838,01b05,1204,556094,2871024,2001,338:18:17:45
-80.439715,25.956838,01b05,1206,556093,2871024,2001,338:18:17:46
-80.439735,25.956838,01b05,1208,556091,2871024,2001,338:18:17:47
-80.439745,25.956838,01b05,1210,556090,2871024,2001,338:18:17:48
-80.439755,25.956838,01b05,1212,556089,2871024,2001,338:18:17:49
-80.439765,25.956838,01b05,1214,556088,2871024,2001,338:18:17:50
-80.439775,25.956838,01b05,1216,556087,2871024,2001,338:18:17:51
-80.439785,25.956838,01b05,1218,556086,2871024,2001,338:18:17:52
-80.439805,25.956839,01b05,1220,556084,2871024,2001,338:18:17:53
-80.439815,25.956839,01b05,1222,556083,2871024,2001,338:18:17:54
-80.439825,25.956839,01b05,1224,556082,2871024,2001,338:18:17:55
-80.439835,25.956839,01b05,1227,556081,2871024,2001,338:18:17:57
-80.439845,25.956839,01b05,1229,556080,2871024,2001,338:18:17:58
-80.439875,25.956839,01b05,1231,556077,2871024,2001,338:18:17:59
-80.439885,25.956839,01b05,1233,556076,2871024,2001,338:18:18:00
-80.439895,25.956839,01b05,1237,556075,2871024,2001,338:18:18:02
-80.439925,25.956839,01b05,1239,556072,2871024,2001,338:18:18:03
-80.439935,25.956839,01b05,1241,556071,2871024,2001,338:18:18:04
-80.439945,25.956839,01b05,1243,556070,2871024,2001,338:18:18:05
-80.439955,25.956839,01b05,1245,556069,2871024,2001,338:18:18:06
-80.439965,25.956839,01b05,1248,556068,2871024,2001,338:18:18:07
-80.439985,25.956839,01b05,1250,556066,2871024,2001,338:18:18:08
-80.439995,25.956839,01b05,1252,556065,2871024,2001,338:18:18:09
-80.440005,25.956839,01b05,1254,556064,2871024,2001,338:18:18:10
-80.440015,25.956839,01b05,1256,556063,2871024,2001,338:18:18:11
-80.440025,25.956839,01b05,1258,556062,2871024,2001,338:18:18:12
-80.440045,25.956848,01b05,1260,556060,2871025,2001,338:18:18:13
-80.440055,25.956849,01b05,1262,556059,2871025,2001,338:18:18:14
-80.440065,25.956849,01b05,1264,556058,2871025,2001,338:18:18:15
-80.440075,25.956849,01b05,1266,556057,2871025,2001,338:18:18:16
-80.440095,25.956849,01b05,1268,556055,2871025,2001,338:18:18:17
-80.440105,25.956849,01b05,1271,556054,2871025,2001,338:18:18:19
-80.440115,25.956849,01b05,1273,556053,2871025,2001,338:18:18:20
-80.440125,25.956849,01b05,1274,556052,2871025,2001,338:18:18:21
-80.440135,25.956849,01b05,1277,556051,2871025,2001,338:18:18:22
-80.440155,25.956849,01b05,1279,556049,2871025,2001,338:18:18:23
-80.440165,25.956849,01b05,1281,556048,2871025,2001,338:18:18:24
-80.440175,25.956849,01b05,1283,556047,2871025,2001,338:18:18:25
-80.440195,25.956858,01b05,1285,556045,2871026,2001,338:18:18:26
-80.440205,25.956858,01b05,1287,556044,2871026,2001,338:18:18:27
-80.440225,25.956858,01b05,1289,556042,2871026,2001,338:18:18:28
-80.440245,25.956858,01b05,1294,556040,2871026,2001,338:18:18:30
-80.440255,25.956858,01b05,1295,556039,2871026,2001,338:18:18:31
-80.440265,25.956867,01b05,1297,556038,2871027,2001,338:18:18:32
-80.440275,25.956867,01b05,1299,556037,2871027,2001,338:18:18:33
-80.440295,25.956868,01b05,1302,556035,2871027,2001,338:18:18:34
-80.440305,25.956868,01b05,1304,556034,2871027,2001,338:18:18:35
-80.440315,25.956868,01b05,1306,556033,2871027,2001,338:18:18:36
-80.440325,25.956868,01b05,1308,556032,2871027,2001,338:18:18:37
-80.440335,25.956868,01b05,1310,556031,2871027,2001,338:18:18:38
-80.440355,25.956868,01b05,1312,556029,2871027,2001,338:18:18:39
-80.440365,25.956868,01b05,1314,556028,2871027,2001,338:18:18:40
-80.440375,25.956877,01b05,1316,556027,2871028,2001,338:18:18:41
-80.440384,25.956877,01b05,1318,556026,2871028,2001,338:18:18:42
-80.440394,25.956877,01b05,1320,556025,2871028,2001,338:18:18:43
-80.440414,25.956877,01b05,1322,556023,2871028,2001,338:18:18:44
-80.440424,25.956877,01b05,1324,556022,2871028,2001,338:18:18:45
-80.440434,25.956877,01b05,1327,556021,2871028,2001,338:18:18:47
-80.440444,25.956877,01b05,1329,556020,2871028,2001,338:18:18:48
-80.440454,25.956877,01b05,1331,556019,2871028,2001,338:18:18:49
-80.440464,25.956877,01b05,1333,556018,2871028,2001,338:18:18:50
-80.440474,25.956886,01b05,1335,556017,2871029,2001,338:18:18:51
-80.440484,25.956886,01b05,1337,556016,2871029,2001,338:18:18:52
-80.440494,25.956886,01b05,1339,556015,2871029,2001,338:18:18:53
-80.440504,25.956895,01b05,1341,556014,2871030,2001,338:18:18:54
-80.440514,25.956904,01b05,1343,556013,2871031,2001,338:18:18:55
-80.440524,25.956905,01b05,1345,556012,2871031,2001,338:18:18:56
-80.440534,25.956914,01b05,1347,556011,2871032,2001,338:18:18:57
-80.440544,25.956923,01b05,1352,556010,2871033,2001,338:18:18:59
-80.440554,25.956941,01b05,1356,556009,2871035,2001,338:18:19:01
-80.440564,25.956959,01b05,1360,556008,2871037,2001,338:18:19:03
-80.440574,25.956977,01b05,1366,556007,2871039,2001,338:18:19:06
-80.440584,25.956986,01b05,1373,556006,2871040,2001,338:18:19:10
-80.440594,25.956995,01b05,1376,556005,2871041,2001,338:18:19:11
-80.440604,25.957004,01b05,1383,556004,2871042,2001,338:18:19:15
-80.440614,25.957013,01b05,1387,556003,2871043,2001,338:18:19:17
-80.440624,25.957022,01b05,1393,556002,2871044,2001,338:18:19:20
-80.440634,25.957022,01b05,1401,556001,2871044,2001,338:18:19:24
-80.440643,25.957031,01b05,1408,556000,2871045,2001,338:18:19:27
-80.441097,25.973151,01b06,1,555947,2872830,2001,338:18:49:46
-80.441087,25.972998,01b06,21,555948,2872813,2001,338:18:49:56
-80.441079,25.972663,01b06,77,555949,2872776,2001,338:18:50:24
-80.441069,25.972573,01b06,79,555950,2872766,2001,338:18:50:25
-80.441060,25.972447,01b06,96,555951,2872752,2001,338:18:50:34
-80.441051,25.972320,01b06,114,555952,2872738,2001,338:18:50:42
-80.441041,25.972203,01b06,131,555953,2872725,2001,338:18:50:51
-80.441032,25.972121,01b06,140,555954,2872716,2001,338:18:50:56
-80.441043,25.971896,01b06,175,555953,2872691,2001,338:18:51:13
-80.441053,25.971796,01b06,187,555952,2872680,2001,338:18:51:20
-80.441044,25.971553,01b06,220,555953,2872653,2001,338:18:51:36
-80.441035,25.971444,01b06,233,555954,2872641,2001,338:18:51:42
-80.441025,25.971372,01b06,245,555955,2872633,2001,338:18:51:48
-80.441016,25.971291,01b06,253,555956,2872624,2001,338:18:51:52
-80.441006,25.971218,01b06,264,555957,2872616,2001,338:18:51:57
-80.441018,25.970776,01b06,333,555956,2872567,2001,338:18:52:32
-80.441009,25.970604,01b06,343,555957,2872548,2001,338:18:52:37
-80.440999,25.970559,01b06,352,555958,2872543,2001,338:18:52:42
-80.440990,25.970442,01b06,366,555959,2872530,2001,338:18:52:48
-80.441000,25.970261,01b06,389,555958,2872510,2001,338:18:53:00
-80.441011,25.970135,01b06,416,555957,2872496,2001,338:18:53:13
-80.441001,25.970044,01b06,418,555958,2872486,2001,338:18:53:14
-80.440992,25.969864,01b06,474,555959,2872466,2001,338:18:53:43
-80.440964,25.969521,01b06,504,555962,2872428,2001,338:18:53:58
-80.440945,25.969295,01b06,518,555964,2872403,2001,338:18:54:04
-80.440939,25.968500,01b06,680,555965,2872315,2001,338:18:55:26
-80.440891,25.967976,01b06,685,555970,2872257,2001,338:18:55:28
-80.440882,25.967760,01b06,710,555971,2872233,2001,338:18:55:40
-80.440873,25.967615,01b06,730,555972,2872217,2001,338:18:55:51
-80.440886,25.967028,01b06,801,555971,2872152,2001,338:18:56:26
-80.440869,25.966468,01b06,870,555973,2872090,2001,338:18:57:00
