-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :     NCEP_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
VIC1        49718.000    1995     1     1     0
VIC1        52274.750    2001    12    31    18
VIC1       -86596.184 -5393806.190  3391546.690
51401.50    -0.340510    -0.071971     2.180630
51401.75    -0.292152    -0.075021     1.587710
51402.00    -0.269983     0.016511     2.333915
51402.25    -0.229664    -0.086064     1.561813
51402.50    -0.242275    -0.054853     1.595789
51402.75    -0.272963    -0.061503     1.354737
51403.00    -0.291221     0.014693     2.375370
51403.25    -0.258876    -0.133501     1.855344
51403.50    -0.187856    -0.157174     1.572706
51403.75    -0.165613    -0.235893     1.560706
51404.00    -0.141118    -0.123727     2.638476
51404.25    -0.058343    -0.221738     2.075095
51404.50     0.053770    -0.222321     1.607049
51404.75     0.110353    -0.167923     1.155252
51405.00     0.076765    -0.004208     2.028049
51405.25     0.179668    -0.036981     0.962466
51405.50     0.258102    -0.054630     0.485825
51405.75     0.237408    -0.036100     0.178932
51406.00     0.156036     0.050459     0.985009
51406.25     0.197782    -0.018059    -0.265220
51406.50     0.273836    -0.069134    -0.769728
51406.75     0.270513    -0.096631    -1.361938
51407.00     0.223989    -0.081819    -0.509003
51407.25     0.279248    -0.174024    -1.256868
51407.50     0.289574    -0.200304    -1.268369
51407.75     0.250467    -0.255075    -1.396828
51408.00     0.159016    -0.162254    -0.078089
51408.25     0.165651    -0.217370    -0.335113
51408.50     0.211574    -0.215355    -0.194696
51408.75     0.183926    -0.208465     0.294806
51409.00     0.096851    -0.076928     1.838819
51409.25     0.113170    -0.154171     1.296125
51409.50     0.140682    -0.132080     1.290665
51409.75     0.156332    -0.145126     0.895198
51410.00     0.106457    -0.074800     2.047971
51410.25     0.215094    -0.157178     0.906631
51410.50     0.266681    -0.154407     0.834568
51410.75     0.288225    -0.144774     0.155300
51411.00     0.217750    -0.009839     1.332786
51411.25     0.238662    -0.083701     0.415327
51411.50     0.265716    -0.050741     0.725208
51411.75     0.212446    -0.075247     0.411566
51412.00     0.116951     0.054935     1.787932
51412.25     0.148133     0.013462     1.553087
51412.50     0.166324     0.019294     1.750142
51412.75     0.113262     0.031076     1.429137
51413.00     0.026639     0.127077     2.753900
51413.25     0.020819     0.057341     2.074049
51413.50    -0.009333     0.026667     2.349197
51413.75    -0.051682     0.040077     1.996750
51414.00    -0.174830     0.127756     3.462879
51414.25    -0.177243     0.031063     2.696797
51414.50    -0.223576     0.001373     2.969230
51414.75    -0.247369    -0.030197     2.440439
51415.00    -0.310083     0.125887     3.732394
51415.25    -0.299686     0.006055     2.765199
51415.50    -0.383966     0.004880     2.960864
51415.75    -0.425357    -0.016829     2.528048
51416.00    -0.489280     0.075737     3.795345
51416.25    -0.432359    -0.041027     2.667861
51416.50    -0.395682    -0.037907     2.606683
51416.75    -0.383120    -0.055574     2.073668
51417.00    -0.412299     0.017697     3.287300
51417.25    -0.322244    -0.087537     2.386752
51417.50    -0.242493    -0.096414     2.131842
51417.75    -0.145928    -0.150590     1.340406
51418.00    -0.176788    -0.088603     2.458924
51418.25    -0.017546    -0.228931     1.521001
51418.50     0.039283    -0.234194     1.319132
51418.75     0.066565    -0.271951     0.862343
51419.00     0.030795    -0.169256     2.203104
51419.25     0.134314    -0.232555     1.314417
51419.50     0.196151    -0.213749     1.238408
51419.75     0.225597    -0.208169     0.675686
51420.00     0.153609    -0.074651     1.718572
51420.25     0.197216    -0.114862     0.843783
51420.50     0.235684    -0.058859     0.611542
51420.75     0.179711     0.013049     0.184370
51421.00     0.078180     0.154392     1.284871
51421.25     0.127685     0.149080     0.615596
51421.50     0.166558     0.201801     0.329370
51421.75     0.121538     0.208768     0.057744
51422.00     0.011711     0.293477     1.333141
51422.25     0.079947     0.200971     0.442144
51422.50     0.153739     0.223983     0.178228
51422.75     0.154553     0.186363    -0.294050
51423.00     0.093897     0.197710     0.862050
51423.25     0.178961     0.112827     0.558955
51423.50     0.268431     0.117790     0.604144
51423.75     0.254639     0.115416     0.728982
51424.00     0.230724     0.147694     1.736817
51424.25     0.269182     0.096878     1.310011
51424.50     0.294216     0.127232     1.464735
51424.75     0.230475     0.101639     1.100026
51425.00     0.151579     0.213071     2.422211
51425.25     0.167989     0.140469     1.822508
51425.50     0.194400     0.142401     1.751109
51425.75     0.135201     0.073927     1.248427
51426.00     0.094993     0.133596     2.006505
51426.25     0.092447     0.015374     1.215472
51426.50     0.059615    -0.013184     1.264745
51426.75    -0.019856    -0.088693     0.672647
51427.00    -0.106001    -0.031152     1.731446
51427.25    -0.165489    -0.086310     1.255098
51427.50    -0.179030    -0.058324     1.602611
51427.75    -0.231785    -0.073558     1.257326
51428.00    -0.263658     0.024603     2.347826
51428.25    -0.258677     0.022860     1.830589
51428.50    -0.250955     0.016482     2.186798
51428.75    -0.239640    -0.036049     1.657442
51429.00    -0.246640     0.040618     3.094614
51429.25    -0.181038    -0.055441     2.708917
51429.50    -0.081707    -0.108335     2.583572
51429.75    -0.084721    -0.208666     2.112590
51430.00    -0.061550    -0.178819     3.068570
51430.25     0.035214    -0.300076     2.250783
51430.50     0.008668    -0.311065     2.451362
51430.75     0.000381    -0.324960     1.886871
51431.00    -0.112366    -0.143364     3.259642
51431.25    -0.099502    -0.179837     2.355561
51431.50    -0.122245    -0.153364     2.432611
51431.75    -0.152023    -0.129919     1.914246
51432.00    -0.202724    -0.005506     3.223165
51432.25    -0.135289    -0.017182     2.282407
51432.50    -0.067567     0.019898     2.140690
51432.75     0.014998     0.032404     1.219050
51433.00     0.039454     0.098683     2.312408
51433.25     0.111199     0.035250     1.074002
51433.50     0.162164     0.041529     0.466554
51433.75     0.206874    -0.040876    -0.218005
51434.00     0.213174    -0.010506     0.442449
51434.25     0.261482    -0.152663    -0.658438
51434.50     0.264602    -0.178957    -0.781366
51434.75     0.287689    -0.249604    -1.361056
51435.00     0.218782    -0.153776    -0.276749
51435.25     0.260813    -0.228320    -0.580017
51435.50     0.279035    -0.185678    -0.087686
51435.75     0.280600    -0.194129    -0.360967
51436.00     0.232551    -0.117642     1.237951
51436.25     0.294541    -0.180112     0.490606
51436.50     0.306454    -0.200635     1.192426
51436.75     0.309224    -0.312542     0.900167
51437.00     0.224164    -0.237310     2.060392
51437.25     0.245337    -0.311863     1.014976
51437.50     0.312294    -0.313144     0.582221
51437.75     0.353613    -0.357082    -0.479289
51438.00     0.261436    -0.171548     0.451777
51438.25     0.301896    -0.206338    -0.761961
51438.50     0.316777    -0.172143    -1.046895
51438.75     0.278694    -0.162821    -1.090001
51439.00     0.112476    -0.053465     0.325847
51439.25     0.098542    -0.093426    -0.150040
51439.50     0.054571     0.006705     0.582136
51439.75     0.014171     0.005636     0.710401
51440.00    -0.054666     0.134602     2.124983
51440.25    -0.004872     0.100957     1.749969
51440.50     0.041110     0.110762     1.887464
51440.75     0.064378     0.074227     1.559553
51441.00     0.052817     0.086303     2.580345
51441.25     0.129559    -0.030740     1.639119
51441.50     0.185037    -0.129674     1.815154
51441.75     0.219251    -0.186064     1.171839
51442.00     0.233531    -0.176113     2.089195
51442.25     0.319481    -0.344363     1.050396
51442.50     0.314878    -0.460042     0.920815
51442.75     0.339746    -0.506003     0.213305
51443.00     0.236252    -0.373841     0.600810
51443.25     0.153420    -0.424639    -0.328704
51443.50     0.117966    -0.422329    -0.360863
51443.75     0.040822    -0.431071    -0.829591
51444.00    -0.166198    -0.211725     0.594722
51444.25    -0.259275    -0.196170     0.082352
51444.50    -0.356056    -0.114581     0.472925
51444.75    -0.473570    -0.087432     0.361811
51445.00    -0.581354     0.068772     2.171462
51445.25    -0.592613     0.053881     1.893521
51445.50    -0.569593     0.126776     2.174758
51445.75    -0.555345     0.136962     1.747765
51446.00    -0.562947     0.244256     3.311351
51446.25    -0.442389     0.208930     2.149575
51446.50    -0.390273     0.287824     2.157615
51446.75    -0.346988     0.290166     1.751158
51447.00    -0.338596     0.400476     3.099490
51447.25    -0.219281     0.372221     2.334557
51447.50    -0.067956     0.386996     1.994167
51447.75    -0.003965     0.343634     1.621673
51448.00     0.026036     0.388755     2.694270
51448.25     0.177309     0.315928     1.737501
51448.50     0.272417     0.285032     1.438978
51448.75     0.370323     0.220334     0.533881
51449.00     0.399500     0.286542     1.189314
51449.25     0.487749     0.137589     0.017880
51449.50     0.599468     0.102351    -0.513528
51449.75     0.615919    -0.035669    -1.445551
51450.00     0.556884    -0.066101    -0.936992
51450.25     0.520397    -0.323112    -1.700044
51450.50     0.470476    -0.470821    -1.194644
51450.75     0.398135    -0.607135    -1.983218
51451.00     0.354101    -0.406649    -1.340800
51451.25     0.308022    -0.382956    -1.860481
51451.50     0.302247    -0.342307    -1.532658
51451.75     0.258120    -0.318617    -1.443275
51452.00     0.202625    -0.111666     0.101975
51452.25     0.204497    -0.107709     0.011165
51452.50     0.312746    -0.045815    -0.228940
51452.75     0.319121    -0.004432    -0.244905
51453.00     0.313229     0.169548     1.181634
51453.25     0.440709     0.123246     0.546027
51453.50     0.575949     0.105636     0.298221
51453.75     0.619484     0.055690    -0.615258
51454.00     0.593507     0.153612     0.566422
51454.25     0.695227     0.068113    -0.442687
51454.50     0.756130     0.090195    -0.817110
51454.75     0.716915    -0.024648    -1.077541
51455.00     0.684148     0.024833     0.082060
51455.25     0.781751    -0.142968    -0.784041
51455.50     0.849589    -0.237546    -1.201846
51455.75     0.869382    -0.261030    -1.791306
51456.00     0.732800    -0.142325    -0.810049
51456.25     0.702261    -0.216660    -1.374400
51456.50     0.680108    -0.250182    -1.499025
51456.75     0.589188    -0.267645    -1.622813
51457.00     0.454779    -0.102806    -0.339261
51457.25     0.432776    -0.100121    -0.851415
51457.50     0.455666    -0.005702    -0.714244
51457.75     0.442181     0.055264    -1.156561
51458.00     0.376324     0.267231     0.563733
51458.25     0.444012     0.302603     0.282136
51458.50     0.482010     0.430738     0.501179
51458.75     0.365677     0.511089     0.624777
51459.00     0.255188     0.619001     2.050253
51459.25     0.275461     0.507019     1.515016
51459.50     0.309368     0.470840     1.586840
51459.75     0.270084     0.369934     1.027520
51460.00     0.206345     0.320639     1.813116
51460.25     0.138128     0.187677     1.466100
51460.50     0.087357     0.090853     1.296987
51460.75     0.099545     0.012214     0.339916
51461.00     0.183540     0.033029     0.958453
51461.25     0.239948    -0.107636     0.352129
51461.50     0.341308    -0.221065     0.477959
51461.75     0.415906    -0.355187    -0.528550
51462.00     0.481986    -0.254551    -0.111080
51462.25     0.578939    -0.337313    -0.883881
51462.50     0.687748    -0.347530    -1.191713
51462.75     0.692869    -0.328507    -1.880910
51463.00     0.617583    -0.136310    -0.617500
51463.25     0.642721    -0.149619    -1.394917
51463.50     0.584244    -0.074571    -0.832967
51463.75     0.492926    -0.113276    -1.264066
51464.00     0.384895     0.022046     0.237814
51464.25     0.344854    -0.075090    -0.125765
51464.50     0.310510    -0.124799     0.089157
51464.75     0.251482    -0.233321    -0.188832
51465.00     0.149262    -0.155780     0.935329
51465.25     0.148741    -0.198105     0.343129
51465.50     0.154862    -0.124247     0.367122
51465.75     0.074254    -0.045409     0.437792
51466.00     0.030929     0.146268     1.658791
51466.25     0.049169     0.152341     1.684880
51466.50     0.158620     0.214166     1.528846
51466.75     0.193159     0.198322     1.228139
51467.00     0.240310     0.256161     2.436964
51467.25     0.412386     0.143926     1.449190
51467.50     0.516172     0.016886     0.925022
51467.75     0.567289    -0.142668     0.219235
51468.00     0.577282    -0.196747     1.188787
51468.25     0.654884    -0.384954     0.556235
51468.50     0.682646    -0.524015     0.398950
51468.75     0.728458    -0.641002    -0.405906
51469.00     0.659223    -0.548833     0.362887
51469.25     0.702769    -0.557886    -0.617791
51469.50     0.687148    -0.447414    -0.931608
51469.75     0.714316    -0.382744    -1.559783
51470.00     0.713587    -0.270584    -1.349716
51470.25     0.767092    -0.335924    -2.248990
