-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :   ECMWF_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
HOB2        49718.000    1995     1     1     0
HOB2        52274.750    2001    12    31    18
HOB2     -3950071.361  2522415.185 -4311638.362
51039.50    -0.109080    -0.847126    -2.959218
51039.75    -0.179744    -0.211786    -3.112643
51040.00     0.231535     0.013073    -3.558976
51040.25     0.461527     0.015611    -2.683410
51040.50     0.631075    -0.475924    -3.649166
51040.75     0.418508    -0.003749    -2.968089
51041.00     0.672945     0.052580    -2.801902
51041.25     0.866629    -0.083136    -1.706151
51041.50     0.850901    -0.710461    -2.490287
51041.75     0.503344    -0.243803    -1.957004
51042.00     0.876275    -0.264279    -2.292917
51042.25     0.827756    -0.415607    -1.518408
51042.50     0.678324    -0.986412    -2.613593
51042.75     0.262397    -0.382325    -2.365949
51043.00     0.364832    -0.106182    -2.741116
51043.25     0.296004    -0.011695    -2.000773
51043.50     0.317123    -0.461311    -3.028451
51043.75     0.082068     0.128588    -2.687682
51044.00     0.313138     0.332115    -2.535236
51044.25     0.380835     0.252859    -1.622245
51044.50     0.450653    -0.383870    -2.621114
51044.75     0.101050     0.027357    -2.159501
51045.00     0.538935    -0.086701    -2.351416
51045.25     0.772752    -0.395148    -1.379704
51045.50     0.751412    -1.044023    -1.958965
51045.75     0.408699    -0.468097    -1.148195
51046.00     0.736269    -0.233587    -0.940463
51046.25     0.662502    -0.361484     0.394169
51046.50     0.532522    -0.844592     0.116992
51046.75     0.184778    -0.313782     0.758756
51047.00     0.514070     0.025164     0.743276
51047.25     0.452331     0.045290     1.616568
51047.50     0.595180    -0.533668    -0.356614
51047.75     0.133371     0.145420    -0.434830
51048.00     0.387520     0.401829    -0.814350
51048.25     0.377096     0.363393    -0.577848
51048.50     0.420340    -0.095929    -2.064242
51048.75     0.035595     0.495634    -1.979462
51049.00     0.360637     0.702891    -2.373351
51049.25     0.372974     0.550338    -1.778000
51049.50     0.309167    -0.023337    -2.625976
51049.75    -0.041664     0.443733    -2.229428
51050.00     0.296549     0.520955    -2.392832
51050.25     0.450860     0.259815    -1.770296
51050.50     0.503801    -0.404592    -2.737807
51050.75     0.211003    -0.046436    -2.614680
51051.00     0.705708     0.040516    -3.179066
51051.25     0.716730    -0.091135    -2.700415
51051.50     0.656719    -0.683232    -3.902667
51051.75     0.366641    -0.252423    -3.794431
51052.00     0.698401    -0.137693    -4.042786
51052.25     0.771803    -0.316902    -3.223142
51052.50     0.647462    -0.798033    -3.960473
51052.75     0.157356    -0.192017    -3.400335
51053.00     0.216896     0.014507    -3.021785
51053.25     0.029384    -0.082994    -1.635278
51053.50    -0.088864    -0.727944    -2.143542
51053.75    -0.498726    -0.266548    -1.575920
51054.00    -0.086668    -0.168998    -1.641789
51054.25     0.145561    -0.424113    -1.065552
51054.50     0.188700    -1.084655    -2.093737
51054.75    -0.178657    -0.609452    -1.657555
51055.00     0.054317    -0.458376    -1.552308
51055.25     0.019453    -0.449621    -0.511187
51055.50    -0.215990    -0.979054    -1.199688
51055.75    -0.761614    -0.385317    -0.568292
51056.00    -0.673298    -0.287568    -0.478282
51056.25    -0.702349    -0.315348     0.629464
51056.50    -0.735034    -0.835604    -0.240348
51056.75    -1.057195    -0.150490     0.492186
51057.00    -0.691854     0.149199     0.619466
51057.25    -0.473854     0.178840     1.671477
51057.50    -0.438521    -0.236118     0.680387
51057.75    -0.667141     0.341851     0.753183
51058.00    -0.195721     0.503317    -0.001642
51058.25     0.064483     0.474240     0.462966
51058.50     0.316344     0.010469    -0.433810
51058.75     0.054817     0.663536     0.310599
51059.00     0.437936     0.846559     0.503958
51059.25     0.520034     0.706641     1.809246
51059.50     0.455477     0.046682     1.024669
51059.75     0.192268     0.524563     1.492662
51060.00     0.488115     0.535870     1.021683
51060.25     0.422369     0.421829     1.962068
51060.50     0.328883    -0.231708     0.750304
51060.75    -0.024401     0.190812     0.796868
51061.00     0.373960     0.075835    -0.033478
51061.25     0.410493     0.029910     0.572358
51061.50     0.354047    -0.502410    -0.621288
51061.75    -0.015492     0.056381    -0.538598
51062.00     0.437146     0.086102    -0.961726
51062.25     0.516485    -0.014669    -0.167551
51062.50     0.637790    -0.574616    -1.680085
51062.75     0.475919     0.165433    -1.563131
51063.00     1.047425     0.200242    -2.374788
51063.25     1.169975     0.095510    -2.174046
51063.50     1.265344    -0.383955    -3.618000
51063.75     0.942291     0.343133    -3.541293
51064.00     1.420044     0.446218    -4.141407
51064.25     1.351308     0.468293    -3.229387
51064.50     1.246183    -0.094726    -3.988316
51064.75     0.889825     0.530432    -3.388734
51065.00     1.313671     0.599608    -3.279710
51065.25     1.251911     0.565418    -2.029220
51065.50     1.175012     0.046277    -2.733672
51065.75     0.787226     0.547217    -2.399867
51066.00     1.180600     0.648331    -2.532657
51066.25     1.103677     0.477693    -1.387754
51066.50     1.090407    -0.076261    -2.419221
51066.75     0.743135     0.559013    -2.041258
51067.00     1.008712     0.745576    -1.996035
51067.25     1.055405     0.609088    -1.024878
51067.50     1.122034     0.020566    -1.908327
51067.75     0.691055     0.697961    -1.199583
51068.00     0.967191     0.927082    -1.257349
51068.25     1.030858     0.991276    -0.281516
51068.50     0.990147     0.350912    -1.212630
51068.75     0.784601     0.867302    -0.726713
51069.00     1.218205     0.854869    -0.925725
51069.25     1.555225     0.628875    -0.108502
51069.50     1.709521    -0.146256    -1.282386
51069.75     1.526710     0.368482    -0.711077
51070.00     1.711857     0.424973    -0.432446
51070.25     1.699096     0.382014     1.427460
51070.50     1.439097    -0.244616     0.664034
51070.75     0.944630     0.315820     1.236325
51071.00     1.009344     0.268643     1.194828
51071.25     0.965368     0.040163     1.757684
51071.50     0.815403    -0.704418     0.226766
51071.75     0.351624    -0.104482     0.114834
51072.00     0.641922    -0.098057    -0.593126
51072.25     0.670563    -0.149248     0.223118
51072.50     0.403378    -0.687505    -0.608859
51072.75     0.001749    -0.025808    -0.221608
51073.00     0.242608     0.172024    -0.336737
51073.25     0.160844     0.253976     0.782841
51073.50     0.040343    -0.207129    -0.101227
51073.75    -0.300469     0.572869     0.485774
51074.00    -0.010628     0.811554     0.504679
51074.25     0.188108     0.800683     1.592723
51074.50     0.307024     0.263904     0.637115
51074.75     0.170784     1.012151     1.254725
51075.00     0.679310     1.168715     1.232525
51075.25     0.859436     1.009760     2.062295
51075.50     0.966099     0.186325     0.164514
51075.75     0.837433     0.599162    -0.029838
51076.00     1.293789     0.422158    -0.746730
51076.25     1.251793     0.204296     0.185676
51076.50     1.181038    -0.553923    -0.930473
51076.75     0.833399    -0.007631    -0.547059
51077.00     0.939750     0.044752    -0.510632
51077.25     0.707053     0.064381     0.889942
51077.50     0.542402    -0.455575     0.047043
51077.75    -0.000612     0.299606     0.838713
51078.00     0.080819     0.470969     1.122851
51078.25    -0.056968     0.397458     2.189283
51078.50    -0.172360    -0.221784     1.307939
51078.75    -0.805229     0.471802     2.167999
51079.00    -0.564657     0.677173     2.512165
51079.25    -0.500023     0.583297     3.413995
51079.50    -0.468499    -0.095920     1.871628
51079.75    -0.611637     0.395824     1.333397
51080.00    -0.189896     0.484505     0.209410
51080.25    -0.109113     0.464827     0.589486
51080.50    -0.176562    -0.118656    -0.837043
51080.75    -0.440103     0.571463    -0.570049
51081.00    -0.200036     0.777492    -0.576551
51081.25    -0.097695     0.874617     0.858649
51081.50     0.008864     0.412029     0.150557
51081.75    -0.277260     1.156235     0.868109
51082.00    -0.126396     1.318908     1.021713
51082.25     0.010544     1.232155     1.659768
51082.50    -0.044335     0.624427     0.558445
51082.75    -0.402555     1.258535     0.890335
51083.00    -0.071443     1.387228     0.638635
51083.25    -0.127918     1.326705     1.836826
51083.50    -0.430104     0.776761     1.517543
51083.75    -0.841863     1.425938     2.404920
51084.00    -0.528764     1.603070     2.455787
51084.25    -0.607998     1.527418     3.801470
51084.50    -0.845952     0.942829     3.031647
51084.75    -1.192229     1.347329     3.268789
51085.00    -0.930422     1.313819     2.892502
51085.25    -0.908267     1.178964     3.732189
51085.50    -0.955804     0.451994     2.174836
51085.75    -1.276767     0.982935     2.283639
51086.00    -0.881247     0.888753     1.331610
51086.25    -0.687888     0.700376     1.786340
51086.50    -0.746853     0.067349     0.697345
51086.75    -1.018850     0.683451     1.278903
51087.00    -0.656851     0.679642     0.912551
51087.25    -0.531673     0.589324     1.947064
51087.50    -0.622081    -0.039053     0.904863
51087.75    -0.922714     0.571283     1.172915
51088.00    -0.636902     0.620731     0.744150
51088.25    -0.645067     0.641150     1.806983
51088.50    -0.766935     0.145893     1.101804
51088.75    -1.120459     0.824180     2.327361
51089.00    -0.904704     0.853153     2.430684
51089.25    -0.799411     0.624274     2.969084
51089.50    -0.724308    -0.026140     1.755510
51089.75    -1.001859     0.513049     1.940414
51090.00    -0.724517     0.520828     1.237051
51090.25    -0.656402     0.390340     1.857690
51090.50    -0.730548    -0.208190     0.656644
51090.75    -1.174055     0.470940     1.349016
51091.00    -0.976101     0.616152     1.422558
51091.25    -0.972831     0.735648     3.151949
51091.50    -1.170744     0.393885     3.067834
51091.75    -1.706510     1.300230     4.825453
51092.00    -1.420047     1.353147     4.983064
51092.25    -1.295268     1.152696     5.870709
51092.50    -1.208965     0.308465     3.718740
51092.75    -1.404865     0.859084     3.501397
51093.00    -0.913558     0.839001     2.382186
51093.25    -0.724862     0.646376     2.671936
51093.50    -0.819080    -0.083746     1.307011
51093.75    -1.135414     0.495175     1.692267
51094.00    -0.823413     0.574300     1.406773
51094.25    -0.823934     0.509912     2.407548
51094.50    -1.025156    -0.044579     1.371712
51094.75    -1.353828     0.471444     1.813663
51095.00    -1.011442     0.474158     1.682585
51095.25    -0.855807     0.343664     2.629421
51095.50    -0.871959    -0.119206     1.666619
51095.75    -1.139239     0.505724     1.869290
51096.00    -0.895150     0.644797     1.472980
51096.25    -0.793712     0.496414     2.284150
51096.50    -0.912664    -0.034824     1.411357
51096.75    -1.328641     0.642194     2.140356
51097.00    -1.231624     0.838932     2.117114
51097.25    -1.353355     0.833091     3.017468
51097.50    -1.579052     0.241044     2.055289
51097.75    -1.964850     0.764512     2.644510
51098.00    -1.629636     0.898744     2.544241
51098.25    -1.443725     1.029866     3.772116
51098.50    -1.468281     0.651599     3.262469
51098.75    -1.600721     1.319656     4.014002
51099.00    -1.038679     1.402522     3.692484
51099.25    -0.517962     1.282050     4.161810
51099.50    -0.097350     0.672330     2.379534
51099.75     0.000909     1.247759     2.237029
51100.00     0.631325     1.166471     1.453604
51100.25     0.928667     1.015578     2.340698
51100.50     0.880512     0.339560     1.273127
51100.75     0.703326     0.816400     1.447247
51101.00     1.034740     0.721812     0.480179
51101.25     1.069579     0.628086     0.914254
51101.50     0.802425    -0.032653    -0.499028
51101.75     0.360651     0.607804    -0.034750
51102.00     0.556304     0.612099    -0.383183
51102.25     0.432326     0.706499     0.973600
51102.50     0.176727     0.220361     0.259198
51102.75    -0.192577     1.016119     1.143568
51103.00     0.012734     1.198251     1.569131
51103.25     0.015609     1.386905     3.768885
51103.50    -0.135434     0.841710     3.407438
51103.75    -0.273986     1.528203     4.244153
51104.00    -0.021956     1.536570     4.147036
51104.25     0.092956     1.338997     4.439639
51104.50     0.034095     0.570924     2.901714
51104.75    -0.285928     1.058269     3.172260
51105.00    -0.190738     1.080878     2.923960
51105.25    -0.376955     1.016604     3.830648
51105.50    -0.665489     0.367857     2.445308
51105.75    -1.183230     0.907606     2.562406
51106.00    -1.191548     0.981356     2.064717
51106.25    -1.229265     0.955764     2.992041
51106.50    -1.325469     0.377027     1.465672
51106.75    -1.578821     1.040736     1.778488
51107.00    -1.279594     1.114883     1.397179
51107.25    -1.230983     1.098751     2.459139
51107.50    -1.285534     0.684669     1.679828
51107.75    -1.571408     1.334794     2.317616
51108.00    -1.399899     1.376102     2.150490
51108.25    -1.343638     1.245678     3.036900
51108.50    -1.414020     0.589475     1.916013
51108.75    -1.688205     1.132226     2.431938
51109.00    -1.347028     1.214568     2.336164
51109.25    -1.131397     1.071889     3.458912
51109.50    -1.002748     0.464710     2.501599
51109.75    -1.122539     1.154426     3.455308
51110.00    -0.715938     1.318268     3.403862
51110.25    -0.536224     1.387371     4.249191
51110.50    -0.423823     0.926773     3.039004
51110.75    -0.543190     1.612331     3.156678
