-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    NCEP_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
POR2        49718.000    1995     1     1     0
POR2        52274.750    2001    12    31    18
POR2      1541609.017 -4404571.897  4333253.896
51031.75     0.663167     0.103995    -2.603435
51032.00     0.750300     0.059838    -2.279888
51032.25     0.824173     0.012964    -2.544954
51032.50     1.117032     0.132053    -2.429868
51032.75     0.900415    -0.103195    -2.835776
51033.00     0.924172    -0.136598    -2.860443
51033.25     0.990917    -0.095256    -3.427690
51033.50     1.073660     0.101602    -3.374178
51033.75     0.740239    -0.008199    -3.381350
51034.00     0.688970     0.008499    -2.795867
51034.25     0.544076     0.030011    -2.813108
51034.50     0.427053     0.164349    -2.523987
51034.75     0.086261     0.086666    -1.839445
51035.00    -0.004230     0.101735    -0.908725
51035.25    -0.209157     0.171697    -0.642686
51035.50    -0.169539     0.346870     0.026311
51035.75    -0.421918     0.282499     0.574226
51036.00    -0.340174     0.284917     0.964513
51036.25    -0.247883     0.404732     0.942986
51036.50    -0.152735     0.553568     0.941880
51036.75    -0.345879     0.386223     0.257215
51037.00    -0.120054     0.312615    -0.193785
51037.25    -0.050413     0.331189    -1.120013
51037.50     0.208366     0.473045    -1.738607
51037.75     0.136420     0.359378    -2.500061
51038.00     0.380218     0.326397    -2.477937
51038.25     0.349467     0.292821    -2.685407
51038.50     0.427349     0.422812    -2.411370
51038.75     0.107094     0.271839    -1.968655
51039.00     0.111616     0.244198    -1.185176
51039.25    -0.001448     0.194438    -1.014988
51039.50     0.065885     0.295903    -0.354290
51039.75    -0.187778     0.199682     0.211064
51040.00    -0.088905     0.169393     0.735261
51040.25    -0.035644     0.179756     0.784205
51040.50     0.229753     0.363541     1.161229
51040.75     0.107938     0.225172     0.875953
51041.00     0.249578     0.170770     0.811829
51041.25     0.413699     0.177058     0.316391
51041.50     0.638315     0.314556    -0.052526
51041.75     0.588396     0.170667    -0.723071
51042.00     0.752858     0.253313    -0.391426
51042.25     0.679191     0.334919    -0.580374
51042.50     0.739119     0.538078    -0.244769
51042.75     0.234725     0.322210     0.041431
51043.00     0.305486     0.240072     0.742052
51043.25     0.095114     0.087597     0.706699
51043.50     0.254104     0.155076     0.792876
51043.75     0.230220    -0.051217     0.383467
51044.00     0.348385    -0.199562    -0.238542
51044.25     0.377661    -0.290985    -1.096620
51044.50     0.695746    -0.146234    -1.447130
51044.75     0.452142    -0.294822    -1.890163
51045.00     0.704268    -0.225414    -1.859928
51045.25     0.867764    -0.181643    -2.097115
51045.50     1.074588     0.047998    -1.966801
51045.75     0.870002    -0.072561    -1.855858
51046.00     1.043027    -0.060589    -1.341208
51046.25     0.973769    -0.015279    -1.493851
51046.50     1.122090     0.175118    -1.209432
51046.75     1.002547     0.026668    -1.262239
51047.00     1.112530    -0.015890    -0.868161
51047.25     0.921342    -0.006599    -0.893858
51047.50     1.116423     0.212614    -0.395658
51047.75     0.651825     0.116994    -0.128315
51048.00     0.538921     0.076224     0.026895
51048.25     0.373722     0.111399     0.123387
51048.50     0.387626     0.386266     0.755588
51048.75    -0.055358     0.278989     1.246339
51049.00    -0.084338     0.341821     2.216054
51049.25    -0.239002     0.455254     2.780229
51049.50    -0.250388     0.606465     3.221309
51049.75    -0.404232     0.483062     3.221066
51050.00    -0.206876     0.411002     3.211667
51050.25     0.005266     0.431678     2.627736
51050.50     0.190294     0.595784     2.348414
51050.75     0.080792     0.507001     1.919200
51051.00     0.306105     0.485084     2.073018
51051.25     0.294772     0.414136     1.545265
51051.50     0.442052     0.481956     0.984225
51051.75     0.345838     0.329635     0.637609
51052.00     0.502633     0.217976     0.425564
51052.25     0.545525     0.162974    -0.126294
51052.50     0.589436     0.232968    -0.529704
51052.75     0.295693     0.027063    -0.846460
51053.00     0.210959     0.030908    -0.824386
51053.25     0.099617     0.075487    -1.170019
51053.50     0.031680     0.294603    -1.135434
51053.75    -0.280309     0.294540    -0.943952
51054.00    -0.173638     0.370464    -0.245621
51054.25    -0.116445     0.482209     0.237168
51054.50    -0.076647     0.761552     1.087837
51054.75    -0.414703     0.595540     1.053479
51055.00    -0.484685     0.493593     1.249679
51055.25    -0.586997     0.505885     0.951044
51055.50    -0.606818     0.567234     0.794827
51055.75    -0.788847     0.423785     0.354265
51056.00    -0.810241     0.367175     0.206290
51056.25    -0.943179     0.337529    -0.125633
51056.50    -0.822882     0.487666     0.050065
51056.75    -1.052454     0.223787    -0.098231
51057.00    -0.851539     0.161048     0.056116
51057.25    -0.765097     0.160482    -0.045614
51057.50    -0.516090     0.378633     0.133012
51057.75    -0.657316     0.299886     0.120738
51058.00    -0.447836     0.392755     0.679551
51058.25    -0.270442     0.483764     0.818995
51058.50    -0.068439     0.766676     1.512842
51058.75    -0.175848     0.696753     1.941238
51059.00    -0.026027     0.672921     2.304989
51059.25     0.117040     0.679561     2.032316
51059.50     0.356125     0.846142     1.769875
51059.75     0.293946     0.708284     1.366282
51060.00     0.441653     0.638690     1.405188
51060.25     0.382155     0.619495     1.291576
51060.50     0.415508     0.673304     1.249841
51060.75     0.114750     0.405639     1.010614
51061.00     0.229161     0.313467     1.116313
51061.25     0.059274     0.114666     0.747986
51061.50     0.042530     0.111539     0.461829
51061.75    -0.247775    -0.097635     0.167393
51062.00    -0.110697    -0.008398     0.544117
51062.25    -0.231745     0.006063     0.692455
51062.50    -0.069897     0.245867     1.405370
51062.75    -0.122720     0.118875     2.077050
51063.00     0.229944     0.203104     2.630904
51063.25     0.350053     0.279016     2.908422
51063.50     0.584380     0.453255     3.322235
51063.75     0.412773     0.293719     3.302791
51064.00     0.613332     0.367642     3.902848
51064.25     0.570007     0.368313     3.885217
51064.50     0.591950     0.493683     3.993030
51064.75     0.396098     0.299696     3.776552
51065.00     0.525761     0.210628     3.726523
51065.25     0.381488     0.133899     3.387430
51065.50     0.380326     0.239036     3.308760
51065.75     0.278632     0.085419     3.063557
51066.00     0.445058     0.027153     2.690230
51066.25     0.382203    -0.054873     2.151173
51066.50     0.521621     0.039559     1.847780
51066.75     0.496353    -0.105016     1.701375
51067.00     0.646193    -0.046169     1.567870
51067.25     0.791067    -0.008706     1.282664
51067.50     1.092765     0.228713     1.545755
51067.75     0.951891     0.179101     1.725728
51068.00     1.045621     0.175969     2.073585
51068.25     1.044577     0.213620     2.231420
51068.50     1.132609     0.420373     2.683416
51068.75     1.016027     0.255138     2.613449
51069.00     1.371743     0.243039     2.477877
51069.25     1.651094     0.267422     1.840278
51069.50     2.016036     0.491620     1.772805
51069.75     1.909669     0.360953     1.512710
51070.00     2.015164     0.376562     1.464944
51070.25     1.982728     0.339676     1.043506
51070.50     2.095029     0.535795     0.933587
51070.75     1.799117     0.389752     0.684562
51071.00     1.624977     0.345690     0.461658
51071.25     1.400632     0.362866     0.224900
51071.50     1.332225     0.552721     0.373105
51071.75     0.855430     0.346861     0.414733
51072.00     0.855911     0.188365     0.701825
51072.25     0.826416     0.090923     0.366979
51072.50     0.849308     0.204690    -0.092987
51072.75     0.587472    -0.015363    -0.588307
51073.00     0.594363    -0.020163    -0.573863
51073.25     0.354956    -0.058288    -0.906302
51073.50     0.395658     0.117589    -0.812677
51073.75     0.162758    -0.095554    -0.877497
51074.00     0.243748    -0.159655    -1.012492
51074.25     0.350411    -0.138086    -1.344216
51074.50     0.571479     0.063317    -1.165806
51074.75     0.349605    -0.094984    -0.735133
51075.00     0.455343    -0.025699     0.147185
51075.25     0.444969     0.017376     0.513602
51075.50     0.396518     0.207733     0.736652
51075.75     0.248843     0.071939     1.100233
51076.00     0.400101     0.111284     1.289746
51076.25     0.336496     0.166646     0.910391
51076.50     0.487231     0.459122     0.935925
51076.75     0.305047     0.443332     0.990263
51077.00     0.307502     0.493664     1.206541
51077.25     0.156271     0.478039     0.991013
51077.50     0.163890     0.710852     1.549751
51077.75    -0.129623     0.446502     1.567446
51078.00    -0.167052     0.285730     1.395055
51078.25    -0.036888     0.288291     1.039807
51078.50    -0.019617     0.425252     1.184674
51078.75    -0.259132     0.214181     0.799937
51079.00    -0.263223     0.071306     0.785153
51079.25    -0.337742    -0.062828     0.163055
51079.50    -0.276301     0.010319    -0.128343
51079.75    -0.520762    -0.221619    -0.455313
51080.00    -0.358638    -0.179155    -0.322408
51080.25    -0.473464    -0.185791    -0.959186
51080.50    -0.395466     0.066506    -1.039225
51080.75    -0.642846    -0.054120    -1.059240
51081.00    -0.467831    -0.051905    -0.993841
51081.25    -0.455082    -0.035147    -1.101519
51081.50    -0.124124     0.205201    -0.569967
51081.75    -0.235094     0.052803    -0.571752
51082.00    -0.043675    -0.017049    -0.644862
51082.25     0.017914     0.008577    -0.763559
51082.50     0.003099     0.095616    -0.747506
51082.75    -0.252121    -0.061024    -0.703205
51083.00    -0.228686    -0.018887     0.050843
51083.25    -0.522988     0.128138     0.815632
51083.50    -0.880966     0.331447     1.964516
51083.75    -1.211458     0.209759     2.704771
51084.00    -1.133025     0.134109     3.294296
51084.25    -1.171567     0.046349     2.952437
51084.50    -1.218713     0.109379     2.579689
51084.75    -1.293241    -0.058613     1.904393
51085.00    -1.167400    -0.154159     1.171268
51085.25    -1.122420    -0.119397     0.412838
51085.50    -0.955684     0.131647     0.460956
51085.75    -1.219302     0.023383     0.480931
51086.00    -1.173004     0.034588     0.780058
51086.25    -1.119986     0.120658     1.139684
51086.50    -0.955691     0.357112     1.346081
51086.75    -1.034855     0.247942     1.234566
51087.00    -0.813568     0.324484     1.667975
51087.25    -0.953304     0.463324     2.510618
51087.50    -1.164471     0.625492     3.498707
51087.75    -1.428806     0.088476     3.281717
51088.00    -1.133194    -0.094441     2.211402
51088.25    -1.282998    -0.124626     1.692577
51088.50    -1.169505     0.057035     1.638095
51088.75    -1.281262    -0.124576     1.076888
51089.00    -1.009765    -0.225572     0.286238
51089.25    -0.856213    -0.299045    -0.746982
51089.50    -0.618966    -0.130950    -1.232151
51089.75    -0.585414    -0.290397    -1.897451
51090.00    -0.372065    -0.342432    -2.288451
51090.25    -0.277469    -0.401994    -3.095923
51090.50    -0.166119    -0.192334    -3.258477
51090.75    -0.278210    -0.314680    -3.375761
51091.00    -0.199689    -0.314839    -3.231277
51091.25    -0.057851    -0.341050    -3.483470
51091.50    -0.083340    -0.250575    -3.706112
51091.75    -0.244510    -0.398591    -4.024316
51092.00    -0.027078    -0.458832    -4.644102
51092.25     0.094682    -0.459332    -5.295038
51092.50     0.062868    -0.242806    -5.350005
51092.75    -0.280084    -0.380198    -5.363566
51093.00    -0.208692    -0.324201    -4.753124
51093.25    -0.307031    -0.239449    -4.383101
51093.50    -0.510047     0.080927    -3.673558
51093.75    -0.955611    -0.081129    -2.979768
51094.00    -1.004918    -0.141851    -2.159171
51094.25    -1.172113    -0.128281    -1.661424
51094.50    -1.098805     0.078689    -1.207257
51094.75    -1.146850    -0.138872    -1.788472
51095.00    -0.727562    -0.196076    -2.315702
51095.25    -0.440044    -0.163070    -3.068485
51095.50    -0.125219     0.083266    -3.035884
51095.75    -0.270626    -0.063941    -3.065167
51096.00    -0.239831    -0.105253    -2.822841
51096.25    -0.208959     0.002450    -2.464750
51096.50    -0.225929     0.195380    -2.118983
51096.75    -0.604265    -0.033796    -2.072699
51097.00    -0.611348    -0.183296    -1.998032
51097.25    -0.719430    -0.227211    -2.151712
