-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :     NCEP_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
IMPZ        49718.000    1995     1     1     0
IMPZ        52274.750    2001    12    31    18
IMPZ      4289656.535 -4680885.000  -606347.402
50982.75    -0.158147    -0.192981     0.131126
50983.00    -0.155963    -0.141710    -0.778522
50983.25    -0.170359    -0.193448    -0.292068
50983.50    -0.308801    -0.270887    -1.453539
50983.75    -0.140935    -0.138489     0.122697
50984.00    -0.160729    -0.097704    -0.745569
50984.25    -0.166928    -0.144175     0.202277
50984.50    -0.315933    -0.198226    -1.061006
50984.75    -0.242319    -0.111603     0.315297
50985.00    -0.213073    -0.082604    -0.176561
50985.25    -0.214399    -0.277994     0.340276
50985.50    -0.442577    -0.334950    -1.225847
50985.75    -0.306288    -0.254935    -0.289907
50986.00    -0.311693    -0.218937    -0.846404
50986.25    -0.287550    -0.277674     0.167879
50986.50    -0.448339    -0.334224    -1.306532
50986.75    -0.230593    -0.203751     0.356350
50987.00    -0.299126    -0.194763    -0.447388
50987.25    -0.327236    -0.223754     0.153910
50987.50    -0.432951    -0.274912    -1.346076
50987.75    -0.299724    -0.161887     0.178447
50988.00    -0.353988    -0.189449    -0.923466
50988.25    -0.416365    -0.327624    -0.624279
50988.50    -0.597611    -0.425271    -2.327405
50988.75    -0.467323    -0.364928    -1.144782
50989.00    -0.470436    -0.367938    -2.000536
50989.25    -0.509335    -0.512481    -1.604759
50989.50    -0.629208    -0.524700    -2.604862
50989.75    -0.407907    -0.328916    -1.006521
50990.00    -0.377651    -0.341986    -1.575763
50990.25    -0.420204    -0.359931    -0.976757
50990.50    -0.536185    -0.403472    -2.049170
50990.75    -0.367497    -0.245745    -0.439448
50991.00    -0.367746    -0.209691    -1.248181
50991.25    -0.376229    -0.242775    -0.470785
50991.50    -0.532751    -0.285643    -2.311198
50991.75    -0.359380    -0.219531    -0.977280
50992.00    -0.361979    -0.208251    -1.528091
50992.25    -0.351322    -0.235210    -0.754357
50992.50    -0.462083    -0.279270    -2.033957
50992.75    -0.283431    -0.232657    -0.289044
50993.00    -0.287015    -0.233965    -0.916506
50993.25    -0.369392    -0.339743    -0.759278
50993.50    -0.508284    -0.408904    -2.318430
50993.75    -0.356707    -0.264423    -0.898671
50994.00    -0.338379    -0.237506    -1.459512
50994.25    -0.346572    -0.305875    -0.691468
50994.50    -0.549525    -0.385982    -2.626435
50994.75    -0.340774    -0.257685    -0.928497
50995.00    -0.338278    -0.272759    -1.777274
50995.25    -0.405542    -0.312311    -1.467542
50995.50    -0.478707    -0.408090    -2.852248
50995.75    -0.263028    -0.243421    -1.037262
50996.00    -0.316050    -0.265322    -2.198709
50996.25    -0.344541    -0.290394    -1.476329
50996.50    -0.393343    -0.307509    -2.249459
50996.75    -0.243477    -0.118089    -0.786568
50997.00    -0.190513    -0.079926    -1.425727
50997.25    -0.201253    -0.075222    -0.831114
50997.50    -0.286629    -0.169428    -1.789604
50997.75    -0.132532    -0.046639    -0.197960
50998.00    -0.178514    -0.032293    -0.865304
50998.25    -0.191309    -0.117139    -0.253525
50998.50    -0.373242    -0.176607    -1.497833
50998.75    -0.242949    -0.085605    -0.291564
50999.00    -0.275953    -0.057753    -1.138330
50999.25    -0.347439    -0.166525    -0.801858
50999.50    -0.454392    -0.226448    -2.388271
50999.75    -0.228061    -0.172274    -0.895450
51000.00    -0.280050    -0.169549    -1.592443
51000.25    -0.296193    -0.202211    -1.077447
51000.50    -0.415354    -0.300459    -2.235564
51000.75    -0.207416    -0.162643    -0.526328
51001.00    -0.175481    -0.131700    -1.312718
51001.25    -0.193369    -0.211566    -0.295614
51001.50    -0.320429    -0.252567    -1.706090
51001.75    -0.186857    -0.147037     0.246970
51002.00    -0.180803    -0.109248    -0.832573
51002.25    -0.251591    -0.163372    -0.096668
51002.50    -0.370809    -0.238737    -1.626355
51002.75    -0.220800    -0.139936    -0.218778
51003.00    -0.235787    -0.108757    -1.423736
51003.25    -0.341972    -0.237197    -0.916387
51003.50    -0.482893    -0.334365    -2.799994
51003.75    -0.327525    -0.226890    -1.534297
51004.00    -0.350563    -0.202081    -2.285545
51004.25    -0.408956    -0.309582    -1.797203
51004.50    -0.489784    -0.422548    -3.205437
51004.75    -0.382666    -0.340379    -2.022576
51005.00    -0.431235    -0.320311    -2.582468
51005.25    -0.457451    -0.425935    -1.958567
51005.50    -0.592516    -0.505285    -3.548706
51005.75    -0.413868    -0.365561    -2.357498
51006.00    -0.434776    -0.352150    -2.905500
51006.25    -0.475503    -0.426694    -2.605781
51006.50    -0.610450    -0.459205    -3.655025
51006.75    -0.461529    -0.329044    -2.290353
51007.00    -0.479632    -0.319769    -3.054395
51007.25    -0.484123    -0.379599    -2.956599
51007.50    -0.533275    -0.386549    -3.546654
51007.75    -0.373744    -0.228695    -1.967315
51008.00    -0.332015    -0.203736    -2.406445
51008.25    -0.312577    -0.225199    -1.679125
51008.50    -0.414997    -0.273817    -3.055763
51008.75    -0.241248    -0.176902    -1.333945
51009.00    -0.226738    -0.107039    -1.804200
51009.25    -0.202588    -0.186994    -1.514936
51009.50    -0.330918    -0.213829    -2.131179
51009.75    -0.212994    -0.146104    -0.586192
51010.00    -0.231246    -0.072238    -1.190797
51010.25    -0.201655    -0.239267    -0.658226
51010.50    -0.353930    -0.241816    -1.761137
51010.75    -0.187612    -0.054397    -0.107192
51011.00    -0.169303    -0.141445    -0.568848
51011.25    -0.199323    -0.125223    -0.188440
51011.50    -0.298580    -0.215462    -1.487724
51011.75    -0.061740    -0.101994     0.387526
51012.00    -0.087013    -0.060365    -0.452405
51012.25    -0.143166    -0.140476    -0.271503
51012.50    -0.350150    -0.234841    -1.683371
51012.75    -0.163547    -0.129089    -0.067198
51013.00    -0.185297    -0.109481    -1.574293
51013.25    -0.189173    -0.202408    -0.796095
51013.50    -0.301298    -0.237299    -1.758361
51013.75    -0.061877    -0.083587    -0.079693
51014.00    -0.053287    -0.053585    -0.762857
51014.25    -0.075962    -0.147727    -0.301450
51014.50    -0.217466    -0.213469    -1.884635
51014.75    -0.073183    -0.097931    -0.295877
51015.00    -0.058432    -0.094795    -1.192554
51015.25    -0.145930    -0.121055    -0.183220
51015.50    -0.265783    -0.254428    -1.501927
51015.75    -0.098327    -0.093455     0.094853
51016.00    -0.110771    -0.109078    -0.633646
51016.25    -0.090299    -0.094501     0.218666
51016.50    -0.278743    -0.164806    -1.196542
51016.75    -0.047603     0.008009     0.648976
51017.00    -0.065472    -0.007569    -0.228507
51017.25    -0.134283    -0.083809    -0.014795
51017.50    -0.258287    -0.146010    -1.317345
51017.75    -0.079512    -0.049988     0.378430
51018.00    -0.089797    -0.012154    -0.107760
51018.25    -0.173232    -0.097182     0.017721
51018.50    -0.336266    -0.197320    -1.595107
51018.75    -0.167560    -0.107566     0.105265
51019.00    -0.146008    -0.128243    -0.610818
51019.25    -0.278289    -0.229241    -0.147488
51019.50    -0.377450    -0.289587    -1.450925
51019.75    -0.229001    -0.161074     0.564273
51020.00    -0.185227    -0.141787    -0.210130
51020.25    -0.213888    -0.205075     0.090572
51020.50    -0.315983    -0.258767    -1.249626
51020.75    -0.137953    -0.129179     0.416266
51021.00    -0.131671    -0.070074    -0.219606
51021.25    -0.173776    -0.158265     0.057313
51021.50    -0.307242    -0.190419    -1.424087
51021.75    -0.126090    -0.051479    -0.090622
51022.00    -0.145733    -0.037818    -0.607232
51022.25    -0.174231    -0.084477    -0.204093
51022.50    -0.350324    -0.151871    -1.446728
51022.75    -0.204719    -0.088858    -0.048036
51023.00    -0.268578    -0.089820    -0.868998
51023.25    -0.321737    -0.179851    -0.660011
51023.50    -0.466241    -0.288529    -2.104579
51023.75    -0.278648    -0.189302    -0.378164
51024.00    -0.231665    -0.163307    -1.128189
51024.25    -0.300604    -0.223617    -0.950806
51024.50    -0.349997    -0.244810    -2.049472
51024.75    -0.147962    -0.147066    -0.384332
51025.00    -0.148968    -0.076089    -1.274335
51025.25    -0.237808    -0.177328    -0.841172
51025.50    -0.371813    -0.243261    -2.158980
51025.75    -0.194733    -0.091236    -0.641927
51026.00    -0.186678    -0.106017    -1.237276
51026.25    -0.218620    -0.194820    -0.754712
51026.50    -0.305284    -0.257668    -2.060920
51026.75    -0.082777    -0.149695    -0.065717
51027.00    -0.121264    -0.112850    -1.133743
51027.25    -0.100858    -0.173211    -0.488954
51027.50    -0.246606    -0.204152    -1.799695
51027.75    -0.070421    -0.030628     0.131130
51028.00    -0.040630    -0.004365    -0.346206
51028.25    -0.032341    -0.106440    -0.147348
51028.50    -0.226721    -0.166323    -1.328094
51028.75    -0.012161    -0.064934     0.657269
51029.00    -0.077463    -0.017640    -0.246829
51029.25    -0.117940    -0.090207     0.243367
51029.50    -0.282305    -0.185787    -1.208205
51029.75    -0.106280    -0.121351     0.643681
51030.00    -0.152023    -0.107815    -0.413353
51030.25    -0.178642    -0.245890    -0.116281
51030.50    -0.304533    -0.278214    -1.375391
51030.75    -0.126028    -0.190911     0.335313
51031.00    -0.129819    -0.171129    -0.544410
51031.25    -0.125791    -0.226313     0.342116
51031.50    -0.291368    -0.227905    -1.398893
51031.75    -0.142022    -0.103896     0.061502
51032.00    -0.130989    -0.065401    -0.471332
51032.25    -0.122408    -0.187881    -0.258249
51032.50    -0.282007    -0.190879    -1.484036
51032.75    -0.082266    -0.079134     0.091876
51033.00    -0.063726    -0.021807    -0.313128
51033.25    -0.121716    -0.179730    -0.200964
51033.50    -0.265435    -0.174726    -1.607595
51033.75    -0.110270    -0.129291    -0.430762
51034.00    -0.116772    -0.035600    -0.809385
51034.25    -0.228101    -0.178813    -0.891194
51034.50    -0.296249    -0.176116    -1.607005
51034.75    -0.116639    -0.056700    -0.294446
51035.00    -0.080094    -0.006504    -0.401944
51035.25    -0.160020    -0.088465    -0.838988
51035.50    -0.247747    -0.125324    -1.619652
51035.75    -0.076550    -0.045102    -0.149465
51036.00    -0.039762    -0.034432    -0.560451
51036.25    -0.148768    -0.104242    -0.528824
51036.50    -0.225104    -0.183085    -1.443446
51036.75    -0.036795    -0.103484    -0.044399
51037.00    -0.070611    -0.091971    -1.038889
51037.25    -0.138025    -0.197755    -0.899657
51037.50    -0.222872    -0.217852    -2.001829
51037.75    -0.037114    -0.125882    -0.302911
51038.00    -0.066482    -0.046046    -0.572437
51038.25    -0.145081    -0.053453    -0.203241
51038.50    -0.263798    -0.177267    -1.442659
51038.75    -0.053454    -0.076318    -0.105138
51039.00    -0.070259     0.006517    -0.607856
51039.25    -0.030197    -0.038339     0.027777
51039.50    -0.210028    -0.083637    -1.451119
51039.75    -0.020701     0.082904    -0.165592
51040.00    -0.036691     0.104891    -0.966183
51040.25    -0.070627     0.023661    -0.716442
51040.50    -0.221237    -0.079144    -2.130904
51040.75    -0.092009    -0.026020    -0.434003
51041.00    -0.076392    -0.022928    -1.068516
51041.25    -0.128965    -0.082511    -0.899542
51041.50    -0.253537    -0.236543    -2.189636
51041.75    -0.033935    -0.155606    -0.320043
51042.00    -0.030341    -0.084874    -1.013510
51042.25    -0.132173    -0.145598    -0.512868
51042.50    -0.252693    -0.202258    -1.876576
51042.75    -0.007145    -0.064844    -0.191414
51043.00     0.013976     0.008481    -0.634121
51043.25    -0.036804     0.001724    -0.061668
51043.50    -0.154167    -0.023121    -0.924258
51043.75     0.029850     0.135469     1.014011
51044.00     0.077987     0.134153     0.054383
51044.25     0.087375     0.068182     1.141704
51044.50    -0.110128     0.065444    -0.172725
51044.75     0.075815     0.141299     1.712071
51045.00     0.031550     0.131946     0.786611
51045.25    -0.123724     0.008858     1.009245
51045.50    -0.319123    -0.098481    -0.770262
51045.75    -0.150124     0.007876     1.089746
51046.00    -0.171098     0.013778     0.193772
51046.25    -0.198927    -0.091841     0.451136
51046.50    -0.352120    -0.121382    -1.139681
51046.75    -0.187942    -0.015720     0.463002
51047.00    -0.181701    -0.000743    -0.434128
51047.25    -0.186437    -0.042953     0.125211
51047.50    -0.403753    -0.088252    -1.595334
51047.75    -0.178179     0.053358     0.152180
51048.00    -0.142735     0.116486    -0.529495
51048.25    -0.129432     0.083486    -0.224581
51048.50    -0.227073    -0.006137    -1.485527
51048.75    -0.013121     0.132868     0.161748
51049.00    -0.001595     0.205818    -0.456819
51049.25    -0.082009     0.146084    -0.104066
51049.50    -0.197723     0.073032    -1.373605
51049.75    -0.023283     0.149029     0.108659
51050.00    -0.044763     0.200098    -0.508337
51050.25    -0.119289     0.071490     0.200771
51050.50    -0.295958    -0.022809    -1.265961
51050.75    -0.128125     0.076650    -0.113275
51051.00    -0.129839     0.069113    -0.792519
51051.25    -0.162873    -0.007318    -0.590913
51051.50    -0.273388    -0.104301    -1.482604
51051.75    -0.112986    -0.042854    -0.208924
51052.00    -0.120400    -0.005403    -0.793097
51052.25    -0.181424    -0.131893    -0.718413
51052.50    -0.244632    -0.206076    -1.562435
51052.75    -0.060876    -0.042073     0.362952
51053.00    -0.022109    -0.015086    -0.322136
51053.25    -0.056482    -0.067675     0.333433
51053.50    -0.196130    -0.164597    -0.971365
51053.75    -0.015453    -0.061454     0.623709
51054.00    -0.081419    -0.047862    -0.358264
51054.25    -0.132391    -0.098327     0.235674
