 
"Organization Name - Effective 27-JUN-05","Grant Number","NIH Reference","PI Name","Project Title","NIH Dept Combining Name","NIH MC Combining Name","Award","City","State or Country Name","Zip Code","Attributed to Medical School","Medical School - Grant is Attributed To","Medical School Location","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM026755-24","6769903","Schekman, Randy W","Molecular Studies of Eukaryotic Cell Surface Growth","BIOCHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 177,703","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM031657-21","6770019","Cozzarelli, Nicholas R","Enzymology and Genetic Studies of DNA Polymerases","BIOCHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 377,011","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM034431-20","6686383","Levine, Michael S","Molecular Analysis of Segmentation in Drosophila","BIOCHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 237,094","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM035326-16","6754450","Thomson, Glenys J","Population Genetics of the HLA Region","BIOLOGY","SCHOOLS OF ARTS AND SCIENCES","$ 261,088","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM035393-20","6765257","Kirsch, Jack F","Mutagenesis of Pyridoxal Phosphate Dependent Enzymes","BIOCHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 438,356","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM035447-16","6761782","Theologis, Athanasios ","The Aux/IAA and ARF Gene Families in Auxin Signaling","OTHER BASIC SCIENCES","EARTH SCIENCES/RESOURCES","$ 157,500","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM035827-19","6696611","Rine, Jasper D","Regulation of the Sterol Biosynthesis Pathway in Yeast","BIOCHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 338,521","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM040282-17","6789906","Slatkin, Montgomery W","Models of Complex Genetic Systems","BIOLOGY","SCHOOLS OF ARTS AND SCIENCES","$ 243,101","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM042759-16","6767857","Drubin, David G","Molecular Analysis of the Yeast Actin Cytoskeleton","BIOCHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 301,047","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM044885-15","6754405","Frechet, Jean M","POLYMER PARTICLES AS SEPARATION MEDIA FOR CHROMATOGRAPHY","CHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 245,866","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM045244-13","6741890","Zambryski, Patricia C","REGULATION OF PLASMODESMATA FUNCTION DURING DEVELOPMENT","OTHER BASIC SCIENCES","EARTH SCIENCES/RESOURCES","$ 266,000","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM045547-14","6689004","Kuriyan, John ","Structural Studies of Processive DNA Replication","BIOCHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 311,600","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM047356-12","6729881","Leary, Julie A","Mass Spectrometry of Metal-Coordinated Oligosaccharides","CHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 100,382","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM047475-11","6688289","Quail, Peter H","Phytochrome A: Structure/Function and Signaling Pathways","OTHER BASIC SCIENCES","EARTH SCIENCES/RESOURCES","$ 411,147","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM047842-10","6760040","Barnes, Georjana ","Saccharomyces cerevisiae microtubule cytoskeleton","BIOCHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 293,512","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM048547-10","6764164","Cande, W Zacheus","Cytogenetics of Meiosis of Maize","BIOCHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 331,360","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM049346-12","6760973","Harland, Richard M","AXIS FORMATION IN VERTEBRATE DEVELOPMENT","BIOCHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 275,764","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM050353-10","6699046","Ellman, Jonathan A","COMBINATORIAL TARGET-GUIDED LIGAND ASSEMBLY","CHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 206,266","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM050399-08","6691682","Drubin, David G","DEVELOPMENT OF CELL POLARITY IN BUDDING YEAST","BIOCHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 334,864","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM050945-11","6752530","Marqusee, Susan ","Protein Folding Modules and Cooperativity","BIOCHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 299,568","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM054198-09","6721439","Collins, Kathleen ","Structure and Function of Telomerase","BIOCHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 270,374","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM057839-07","6784069","Heald, Rebecca W","Studying Mitosis using Xenopus Egg Extracts","BIOCHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 305,885","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM058867-06","6696935","Bertozzi, Carolyn R","METABOLIC ENGINEERING OF REACTIVE GLYCOCONJUGATES","CHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 275,634","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM059875-04","6636342","Oster, George F","MOLECULAR BIOMECHANICS","PUBLIC HEALTH & PREV MEDICINE","EARTH SCIENCES/RESOURCES","$ 240,413","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM061952-03","6708014","Amacher, Sharon L","Genetic Analysis of Somitogenesis in Zebrafish","BIOCHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 210,256","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM061987-14","6617879","Rio, Donald C","BIOCHEMISTRY OF REGULATED PRE-MRNA SPLICING/DROSOPHILA","BIOCHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 326,363","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM063072-04","6743096","Nogales, Eva ","Structural studies of the eukaryotic transcription","BIOCHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 115,738","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM063525-03","6636688","Arkin, Adam P","BIOCOMPLEXITY:ANALYSIS, DESIGN, EVOLUTION-COMPLEX GENES","BIOMEDICAL ENGINEERING","BIOMED ENGR/COL ENGR/ENGR STA","$ 122,313","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM063581-03","6711728","Leary, Julie A","Mass Spectrometry and Enzyme Processes","CHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 54,616","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM064463-03","6706384","Zusman, David R","Regulation of Sporulation in Myxococcus xanthus","BIOCHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 184,223","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM064712-03","6701310","Williams, Evan R","Protein Conformation and Noncovalent Interactions","CHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 217,474","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM065050-04","6775534","Cate, Jamie H","The Role of the Ribosome in the Accuracy of Translation","CHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 289,924","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM065232-02","6769416","Heald, Rebecca W","Studing the Role of Ran in Mitosis","BIOCHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 299,644","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM065239-03","6740202","Headgordon, Teresa L","Experimental Benchmarks for Protein/Water Force Fields","BIOMEDICAL ENGINEERING","BIOMED ENGR/COL ENGR/ENGR STA","$ 248,715","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM065462-03","6726776","Drubin, David G","ENDOCYTIC FUNCTIONS FOR THE MAMMALIAN ACTIN CYTOSKELETON","BIOCHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 222,840","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM065942-03","6794603","Doudna, Jennifer A","Structure and Mechanism of Internal Ribosome Entry Sites","BIOCHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 263,651","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM066047-03","6793147","Bertozzi, Carolyn R","Studies of O-linked Glycosylation","CHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 313,903","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM066684-03","6721301","Harland, Richard M","Genetic Analysis of Silurana Tropicalis Development","BIOCHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 298,362","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM067233-03","6760166","Vanderlaan, Mark J","Longitudinal Studies with Gene Expression Data","NONE","SCHOOLS OF PUBLIC HEALTH","$ 222,894","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM067636-02","6744460","Trauner, Dirk ","Total Synthesis of Biologically Active Gamma-Pyrones","CHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 239,065","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM067992-02","6786058","Cande, W Zacheus","Meiotic telemere clustering in fission yeast","BIOCHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 301,264","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM068423-02","6773956","Sachs, Rainer K","Updating Chromosome Aberration Simulator (CAS) Software","BIOSTATISTICS & OTHER MATH SCI","SCHOOLS OF ARTS AND SCIENCES","$ 194,200","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01GM068675-02","6773829","Bilder, David ","Regulation of Drosophila Epithelial Polarity","BIOCHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 256,465","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01HD039304-03","6733512","Crawford, Patricia B","Effects of Pregnancy on Adolescent Growth and Health","NUTRITION","EARTH SCIENCES/RESOURCES","$ 292,072","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01HD039925-04","6781809","Campos, Joseph J","Experimental /Naturalistic Studies on Locomotion","OTHER HEALTH PROFESSIONS","GRADUATE SCHOOLS","$ 347,587","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01HD040864-04","6789333","Gertler, Paul J","An Experiment in Poverty Reduction and Child Development","PUBLIC HEALTH & PREV MEDICINE","SCHOOLS OF PUBLIC HEALTH","$ 525,827","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01HD042176-03","6718964","Chay, Kenneth ","THE IMPACT OF AIRBORNE PARTICULATES ON INFANT HEALTH","MISCELLANEOUS","SCH OF BUSINESS/PUBLIC ADMIN","$ 273,989","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01HD042724-03","6751982","Gerhart, John C","Hemichordates and the Origin of Chordates","BIOCHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 200,520","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01HD043098-02","6760140","Zucker, Irving ","Sex Behavior, Phallic Development and Seasonality","PSYCHOLOGY","SCHOOLS OF ARTS AND SCIENCES","$ 338,826","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01HG001399-09","6683610","Mathies, Richard A","Miniaturized Integrated DNA Analysis Systems","CHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 502,697","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01HG002362-03","6753504","Pachter, Lior S","Cross-species gene finding and annotation","BIOSTATISTICS & OTHER MATH SCI","SCHOOLS OF ARTS AND SCIENCES","$ 310,532","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01HG002769-02","6805765","Sjolander, Kimmen ","High-throughput phylogenomic analysis of animal proteins","BIOMEDICAL ENGINEERING","BIOMED ENGR/COL ENGR/ENGR STA","$ 364,352","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01HL048702-12","6686348","Schlissel, Mark S","The Regulation of B Lymphocyte Development","BIOCHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 332,387","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01HL069832-03","6725399","Raymond, Kenneth N","Hydroxypyridonate Gd Complexes:MRI Agents","CHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 221,759","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01HL072192-03","6795000","Liu, Fenyong ","Cytomegalovirus infection of blood vessels","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF PUBLIC HEALTH","$ 304,000","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01LM007609-03","6781847","Dudoit, Sandrine ","Statistical Design & Analysis of Microarray Experiments","BIOSTATISTICS & OTHER MATH SCI","SCHOOLS OF PUBLIC HEALTH","$ 416,602","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01MH031109-22","6708033","Cowan, Phillip A","Enhancing Family Relationships:  Child and Teen Outcomes","OTHER HEALTH PROFESSIONS","GRADUATE SCHOOLS","$ 376,000","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01MH039917-20","6760980","Glickman, Stephen E","Patterns of Behavioral and Hormonal Development","PSYCHOLOGY","SCHOOLS OF ARTS AND SCIENCES","$ 560,800","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01MH045064-13","6775663","Hinshaw, Stephen P","PROSPECTIVE FOLLOW-UP OF GIRLS WITH ADHD","OTHER HEALTH PROFESSIONS","GRADUATE SCHOOLS","$ 291,043","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01MH060711-05","6783437","Isacoff, Ehud Y","MOLECULAR BIOLOGY OF SYNAPTIC GROWTH AND PLASTICITY","BIOCHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 370,253","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01MH061171-37","6699913","Zucker, Irving ","PHOTOPERIOD, BEHAVIOR AND BRAIN FUNCTION","PSYCHOLOGY","SCHOOLS OF ARTS AND SCIENCES","$ 311,726","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01MH062320-03","6771824","Boyce, W Thomas","Social Ordering and Mental/Physical Health in Children","OTHER HEALTH PROFESSIONS","GRADUATE SCHOOLS","$ 583,498","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01MH062331-04","6759406","Robertson, Lynn C","Spatial Representations and Attention","PSYCHOLOGY","SCHOOLS OF ARTS AND SCIENCES","$ 223,470","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01MH063901-04","6764241","Desposito, Mark T","Working Memory and Prefrontal Cortex","PSYCHOLOGY","SCHOOLS OF ARTS AND SCIENCES","$ 283,462","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01MH066990-03","6735720","Theunissen, Frederic E","Quantitative tools for investigating sensory systems","PSYCHOLOGY","SCHOOLS OF ARTS AND SCIENCES","$ 339,666","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01MH067531-03","6773966","Gallant, Jack L","Neural and metabolic activity in vision and attention","PSYCHOLOGY","SCHOOLS OF ARTS AND SCIENCES","$ 178,820","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01NS021135-19","6729849","Knight, Robert T","Attention, Orientation, and Human Prefrontal Cortex","PSYCHOLOGY","SCHOOLS OF ARTS AND SCIENCES","$ 370,817","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01NS030256-12","6765783","Ivry, Richard ","Neural Systems for Event Timing in Action and Cognition","PSYCHOLOGY","SCHOOLS OF ARTS AND SCIENCES","$ 320,152","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01NS031231-09","6698535","Tanouye, Mark A","Drosophila Bang-sensitive Paralytic Mutants","PUBLIC HEALTH & PREV MEDICINE","EARTH SCIENCES/RESOURCES","$ 247,818","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01NS032057-11","6709352","Garriga, Gian C","Neuron Migration in C. elegans","BIOCHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 356,388","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01NS036999-07","6686409","Poo, Muming ","PROPAGATION OF SYNAPTIC MODIFICATION IN NEURAL NETWORKS","BIOCHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 207,458","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01NS037831-08","6763116","Poo, Muming ","Neurotrophin and Synaptic Plasticity","BIOCHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 345,812","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01NS042213-04","6787279","Garriga, Gian C","C. elegans Asymmetric Neuroblast Division","BIOCHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 259,297","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R01TW005938-03","6772562","Hu, Tehwei ","Tobacco Control Plcy Analysis & Intrven. Eval. in China","ADMINISTRATION","SCHOOLS OF PUBLIC HEALTH","$ 426,750","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R03TW005915-03","6774775","Gertler, Paul J","Poverty and Adolescent Risk in Mexico","MISCELLANEOUS","SCH OF BUSINESS/PUBLIC ADMIN","$ 39,397","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R21AR049570-03","6773893","Keaveny, Tony M","Assessement of Trabecular Bone Strength & Damage","ENGINEERING (ALL TYPES)","BIOMED ENGR/COL ENGR/ENGR STA","$ 170,430","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R21EB003007-02","6797398","Schaffer, David V","Molecular Engineering of AAV for Stealth and Targeting","ENGINEERING (ALL TYPES)","SCHOOLS OF ARTS AND SCIENCES","$ 145,923","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R21MH066737-02","6771035","Knight, Robert T","Social Cognition and Human Orbital Prefrontal Cortex","PSYCHOLOGY","SCHOOLS OF ARTS AND SCIENCES","$ 152,000","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R37AG017766-05","6797306","Levenson, Robert W","EMOTION AND AGE--REACTION, REGULATION AND UNDERSTANDING","PSYCHOLOGY","SCHOOLS OF ARTS AND SCIENCES","$ 389,478","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R37AI029619-16","6752046","Portnoy, Daniel A","ACTA AND THE CELL TO CELL SPREAD OF LISTERIA","BIOCHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 388,684","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R37CA017542-29","6693833","Martin, G Steven","Genetics of RNA Tumor Viruses","BIOCHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 474,486","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R37CA025417-26","6699685","Tjian, Robert ","SV40 TUMOR ANTIGEN","BIOCHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 514,526","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R37GM030702-24","6777489","Meyer, Barbara J","ANALYSIS OF NEMATODE SEX DETERMINATION","BIOCHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 418,679","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R37GM038361-19","6745599","Kustu, Sydney G","GENETIC STUDIES OF GLUTAMINE SYNTHETASE IN BACTERIA","OTHER BASIC SCIENCES","EARTH SCIENCES/RESOURCES","$ 443,256","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5R37GM046638-15","6764194","Levine, Michael S","MOLECULAR CHARACTERIZATION OF THE DORSAL MORPHOGEN","BIOCHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 327,398","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5T32AA007240-27","6771852","Kaskutas, Lee A","GRADUATE RESEARCH TRAINING ON ALCOHOL PROBLEMS","PUBLIC HEALTH & PREV MEDICINE","SCHOOLS OF PUBLIC HEALTH","$ 475,805","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5T32AI007620-05","6750623","Stephens, Richard S","TRAINING IN INFECTIOUS DISEASES AND IMMUNITY RESEARCH","NONE","SCHOOLS OF PUBLIC HEALTH","$ 126,275","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5T32CA009041-30","6772390","Firestone, Gary L","REGULATORY BIOLOGY OF CANCER AND GROWTH CONTROL","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF ARTS AND SCIENCES","$ 445,057","BERKELEY","CALIFORNIA","94720-5940","","","","  "
"UNIVERSITY OF CALIFORNIA BERKELEY","5T32CA009179-29","6771183","Raulet, David H","Molecular Immunology & Tumor Biology","BIOCHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 246,405","BERKELEY","CALIFORNIA","94720-5940","","","","  "
