-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    ECMWF_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
MAC1        49718.000    1995     1     1     0
MAC1        52274.750    2001    12    31    18
MAC1     -3464038.501  1334172.763 -5169224.323
51367.00     0.363613     0.095377     0.416086
51367.25     0.300322     0.138111     0.425841
51367.50     0.403693     0.178407     0.338990
51367.75     0.487594     0.157967     0.455233
51368.00     0.494590     0.127325     0.396472
51368.25     0.443623     0.184719     0.393508
51368.50     0.471139     0.226215     0.188386
51368.75     0.502570     0.181623     0.233656
51369.00     0.463030     0.130383     0.168152
51369.25     0.364234     0.197766     0.139730
51369.50     0.383726     0.248179     0.011695
51369.75     0.403677     0.212457     0.081658
51370.00     0.385711     0.156976     0.050735
51370.25     0.337014     0.214299     0.083975
51370.50     0.395276     0.246344    -0.039952
51370.75     0.448579     0.203040     0.090544
51371.00     0.413602     0.149034     0.146093
51371.25     0.331588     0.219144     0.236394
51371.50     0.377675     0.275027     0.186657
51371.75     0.472897     0.285309     0.437298
51372.00     0.460211     0.251348     0.483185
51372.25     0.409485     0.316079     0.585627
51372.50     0.449468     0.346604     0.477130
51372.75     0.462390     0.297808     0.564209
51373.00     0.432464     0.231997     0.526940
51373.25     0.353504     0.282137     0.554991
51373.50     0.388107     0.309492     0.409295
51373.75     0.445884     0.269197     0.527033
51374.00     0.450974     0.197456     0.544423
51374.25     0.385038     0.250121     0.597236
51374.50     0.359806     0.266311     0.446672
51374.75     0.331597     0.240003     0.484294
51375.00     0.214571     0.176934     0.396772
51375.25     0.067961     0.233982     0.429508
51375.50     0.073744     0.242114     0.293087
51375.75     0.071241     0.199588     0.371151
51376.00    -0.003462     0.132385     0.316177
51376.25    -0.138323     0.205697     0.379163
51376.50    -0.136406     0.240320     0.253030
51376.75    -0.150573     0.208658     0.339473
51377.00    -0.206702     0.142015     0.277960
51377.25    -0.308293     0.198100     0.241572
51377.50    -0.281034     0.232559     0.103501
51377.75    -0.276489     0.190341     0.176464
51378.00    -0.317937     0.126367     0.152509
51378.25    -0.410198     0.153422     0.130486
51378.50    -0.368228     0.170274     0.009009
51378.75    -0.340955     0.119718     0.105684
51379.00    -0.347309     0.041378     0.097984
51379.25    -0.443131     0.080097     0.112409
51379.50    -0.377690     0.102623     0.019535
51379.75    -0.304162     0.064056     0.212598
51380.00    -0.278047     0.019392     0.295474
51380.25    -0.319625     0.077812     0.352943
51380.50    -0.231017     0.125399     0.283795
51380.75    -0.169257     0.092002     0.431413
51381.00    -0.157486     0.019562     0.431697
51381.25    -0.171210     0.069849     0.469205
51381.50    -0.090910     0.101280     0.296350
51381.75    -0.007033     0.082827     0.361876
51382.00     0.025447     0.017741     0.274813
51382.25     0.051235     0.077738     0.317415
51382.50     0.169674     0.114375     0.151044
51382.75     0.266227     0.092594     0.216299
51383.00     0.272814     0.035817     0.203914
51383.25     0.211726     0.082051     0.214970
51383.50     0.265974     0.088752     0.045287
51383.75     0.314536     0.051831     0.207775
51384.00     0.307162    -0.012370     0.226594
51384.25     0.255654     0.055740     0.260183
51384.50     0.338542     0.095446     0.139143
51384.75     0.391549     0.065507     0.214470
51385.00     0.442336     0.033758     0.226362
51385.25     0.410372     0.111047     0.270989
51385.50     0.450246     0.163464     0.155647
51385.75     0.499359     0.134410     0.252791
51386.00     0.453663     0.082923     0.203466
51386.25     0.357881     0.141250     0.206903
51386.50     0.353826     0.168580     0.023232
51386.75     0.329292     0.122102     0.050655
51387.00     0.254687     0.062482    -0.053817
51387.25     0.140707     0.110542    -0.073221
51387.50     0.139155     0.127204    -0.234913
51387.75     0.166544     0.088719    -0.154041
51388.00     0.171459     0.039559    -0.195717
51388.25     0.096225     0.079002    -0.185555
51388.50     0.125728     0.117156    -0.237740
51388.75     0.205164     0.075341    -0.036647
51389.00     0.203183     0.030404     0.008047
51389.25     0.163719     0.088642     0.069024
51389.50     0.194080     0.111504    -0.089737
51389.75     0.212424     0.053269    -0.051062
51390.00     0.176434    -0.024697    -0.120142
51390.25     0.135278     0.009856    -0.122280
51390.50     0.215705     0.030793    -0.254632
51390.75     0.266218    -0.009835    -0.174456
51391.00     0.276989    -0.061755    -0.178297
51391.25     0.260238     0.017311    -0.086314
51391.50     0.352723     0.070422    -0.104091
51391.75     0.431072     0.099904     0.112870
51392.00     0.385107     0.090282     0.189870
51392.25     0.283463     0.193235     0.298885
51392.50     0.291906     0.237165     0.191604
51392.75     0.291436     0.206450     0.227164
51393.00     0.252339     0.154670     0.151238
51393.25     0.145892     0.193394     0.080325
51393.50     0.164187     0.211664    -0.140054
51393.75     0.194482     0.141197    -0.114229
51394.00     0.149356     0.061729    -0.163287
51394.25     0.078820     0.083609    -0.172896
51394.50     0.150689     0.094234    -0.312825
51394.75     0.162149     0.046942    -0.246457
51395.00     0.149719    -0.009766    -0.291755
51395.25     0.066627     0.036975    -0.286983
51395.50     0.096496     0.076416    -0.417659
51395.75     0.112511     0.061872    -0.327319
51396.00     0.072848     0.045666    -0.333166
51396.25    -0.011504     0.130380    -0.255835
51396.50     0.025766     0.186289    -0.340718
51396.75     0.059577     0.160014    -0.195046
51397.00     0.047086     0.124555    -0.201147
51397.25    -0.025466     0.191157    -0.070328
51397.50     0.017240     0.225219    -0.115217
51397.75     0.054316     0.200727     0.080423
51398.00     0.059931     0.156149     0.203537
51398.25     0.019632     0.211604     0.363334
51398.50     0.082036     0.236033     0.242491
51398.75     0.121700     0.185691     0.322532
51399.00     0.083100     0.109526     0.219893
51399.25     0.046425     0.119630     0.197841
51399.50     0.077029     0.118884    -0.028144
51399.75     0.108407     0.050123    -0.032448
51400.00     0.049318    -0.035010    -0.132202
51400.25    -0.036974     0.004039    -0.081241
51400.50    -0.020776     0.023924    -0.247832
51400.75     0.017407    -0.005382    -0.144699
51401.00     0.030555    -0.033896    -0.128845
51401.25    -0.031082     0.047400    -0.068138
51401.50    -0.005132     0.096374    -0.203029
51401.75     0.043018     0.061471    -0.132470
51402.00     0.048938     0.038941    -0.050812
51402.25     0.001587     0.116801     0.047452
51402.50     0.046800     0.160532    -0.029533
51402.75     0.128617     0.149208     0.145457
51403.00     0.166342     0.116643     0.224408
51403.25     0.163497     0.181896     0.373973
51403.50     0.286754     0.219806     0.379344
51403.75     0.401063     0.161953     0.592442
51404.00     0.387583     0.064338     0.605728
51404.25     0.333668     0.081013     0.650990
51404.50     0.411819     0.081739     0.529029
51404.75     0.478767     0.013395     0.667972
51405.00     0.442373    -0.070437     0.701918
51405.25     0.385760    -0.012144     0.815616
51405.50     0.454496     0.032606     0.762311
51405.75     0.512862     0.021718     0.948098
51406.00     0.502304     0.026567     1.052160
51406.25     0.451340     0.143939     1.123550
51406.50     0.499736     0.222399     0.980875
51406.75     0.550214     0.219517     1.001218
51407.00     0.526873     0.171398     0.891651
51407.25     0.428730     0.219425     0.775917
51407.50     0.461521     0.242367     0.524219
51407.75     0.475451     0.171579     0.516602
51408.00     0.427609     0.076678     0.428303
51408.25     0.319296     0.097511     0.409010
51408.50     0.348215     0.102587     0.218926
51408.75     0.385083     0.027165     0.357478
51409.00     0.357300    -0.042032     0.359373
51409.25     0.257972    -0.008277     0.408237
51409.50     0.277486     0.045656     0.307056
51409.75     0.323415     0.011029     0.484672
51410.00     0.329675    -0.036662     0.520149
51410.25     0.276985     0.037219     0.549375
51410.50     0.347822     0.097804     0.366649
51410.75     0.382328     0.071785     0.433652
51411.00     0.368396     0.028406     0.368893
51411.25     0.291864     0.093465     0.370859
51411.50     0.350559     0.132095     0.211343
51411.75     0.411641     0.077091     0.275545
51412.00     0.434693     0.021986     0.224456
51412.25     0.407003     0.056632     0.349922
51412.50     0.520061     0.076033     0.270665
51412.75     0.577399     0.007198     0.443094
51413.00     0.546428    -0.058209     0.451387
51413.25     0.425150    -0.026506     0.575411
51413.50     0.394279    -0.006811     0.417900
51413.75     0.342299    -0.065895     0.502212
51414.00     0.219680    -0.110576     0.448239
51414.25     0.068788    -0.056300     0.509777
51414.50     0.058804    -0.001317     0.345148
51414.75     0.043848    -0.004469     0.459629
51415.00    -0.017704    -0.011021     0.429386
51415.25    -0.133638     0.059898     0.455528
51415.50    -0.117786     0.096884     0.233542
51415.75    -0.105203     0.053320     0.279792
51416.00    -0.101093    -0.015785     0.221960
51416.25    -0.105772     0.032533     0.262602
51416.50    -0.007434     0.050696     0.127662
51416.75     0.071448    -0.000536     0.283175
51417.00     0.113278    -0.072639     0.263061
51417.25     0.127644    -0.002871     0.394199
51417.50     0.257868     0.064192     0.304600
51417.75     0.318527     0.050823     0.447716
51418.00     0.331707    -0.003724     0.392412
51418.25     0.270661     0.061380     0.430284
51418.50     0.296646     0.119103     0.200369
51418.75     0.308381     0.093662     0.243277
51419.00     0.245010     0.033807     0.172759
51419.25     0.141817     0.070705     0.183771
51419.50     0.164776     0.082462    -0.027508
51419.75     0.196961     0.032469     0.026985
51420.00     0.140377    -0.030561    -0.039747
51420.25     0.063661     0.032052     0.030452
51420.50     0.101280     0.058540    -0.131394
51420.75     0.167956    -0.000848    -0.055729
51421.00     0.178739    -0.073444    -0.059466
51421.25     0.170375    -0.005794     0.078843
51421.50     0.275956     0.047980     0.054190
51421.75     0.360297     0.025254     0.283609
51422.00     0.377279    -0.030274     0.381720
51422.25     0.310785     0.037280     0.548475
51422.50     0.346866     0.086330     0.413391
51422.75     0.332638     0.059928     0.507123
51423.00     0.296473     0.019912     0.444633
51423.25     0.208374     0.084491     0.489419
51423.50     0.265310     0.116265     0.304634
51423.75     0.302023     0.069416     0.364221
51424.00     0.322518     0.039821     0.366334
51424.25     0.244838     0.111529     0.420892
51424.50     0.296479     0.178820     0.314767
51424.75     0.317937     0.145936     0.463301
51425.00     0.269016     0.102271     0.493755
51425.25     0.146249     0.162040     0.525263
51425.50     0.179896     0.211384     0.377623
51425.75     0.193727     0.167935     0.423485
51426.00     0.144792     0.108751     0.346795
51426.25     0.061149     0.144623     0.313183
51426.50     0.103357     0.164704     0.077827
51426.75     0.102267     0.107164     0.131783
51427.00     0.066665     0.051664     0.050924
51427.25    -0.007942     0.103026     0.077942
51427.50     0.057412     0.140630    -0.124593
51427.75     0.126276     0.098168    -0.031877
51428.00     0.166767     0.045793    -0.063425
51428.25     0.153911     0.109538    -0.006707
51428.50     0.222462     0.139438    -0.176142
51428.75     0.261128     0.079704    -0.058354
51429.00     0.254000     0.011571    -0.064702
51429.25     0.164914     0.046441    -0.028767
51429.50     0.224582     0.081125    -0.176438
51429.75     0.201397     0.016985    -0.117173
51430.00     0.164544    -0.039947    -0.135909
51430.25     0.086357     0.014824    -0.051043
51430.50     0.134321     0.055146    -0.164933
51430.75     0.163791     0.026214    -0.023324
51431.00     0.144383    -0.018679     0.006426
51431.25     0.057101     0.027552     0.064767
51431.50     0.075552     0.042546    -0.140668
51431.75     0.072530    -0.023977    -0.125849
51432.00     0.027178    -0.102237    -0.184916
51432.25    -0.066217    -0.041827    -0.122196
51432.50    -0.014225     0.012218    -0.222835
51432.75     0.036536     0.000688    -0.019729
51433.00     0.038413    -0.018728     0.019757
51433.25    -0.035460     0.048740     0.041198
51433.50    -0.012187     0.073715    -0.177483
51433.75    -0.011285     0.011474    -0.160461
51434.00    -0.057757    -0.055604    -0.224375
51434.25    -0.151158    -0.014469    -0.147673
51434.50    -0.138322     0.008337    -0.270702
51434.75    -0.141144    -0.046969    -0.170478
51435.00    -0.182414    -0.099852    -0.175688
51435.25    -0.284914    -0.046238    -0.111413
51435.50    -0.248599    -0.014450    -0.253670
51435.75    -0.230060    -0.059148    -0.190254
