 
"Organization Name - Effective 12-JAN-09","Grant Number","NIH Reference","PI Name","Project Title","Dept Name","NIH Dept Combining Name","NIH MC Combining Name","Award","City","State or Country Name","Zip Code","Attributed to Medical School","Medical School - Grant is Attributed To","Medical School Location","Additional Ranking Category","Multi-Campus Institution","Main Campus - Grant is Attributed To","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM056838-11","7472416","Christianson, David W","STRUCTURE AND FUNCTION OF BIOSYNTHETIC ENZYMES","CHEMISTRY","CHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 280,778","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM057247-11","7498467","Ostap, E Michael","Cellular regulation of myosin-I","PHYSIOLOGY","PHYSIOLOGY","SCHOOLS OF MEDICINE","$ 285,599","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM057654-11","7477123","Hoshi, Toshinori ","Regulation of calcium-activated potassium channels by blood breakdown products","PHYSIOLOGY","PHYSIOLOGY","SCHOOLS OF MEDICINE","$ 354,375","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM058101-11","7488899","Walsh, Patrick J","Developing an Understanding of Asymmetric Induction","CHEMISTRY","CHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 266,570","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM058540-08","7450957","Sundaram, Meera Vedavalli","KSR and regulators of RAS signaling in C elegans","GENETICS","GENETICS","SCHOOLS OF MEDICINE","$ 279,866","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM059930-08","7389457","Deutschman, Clifford S","IL-6 and hepatic dysfunction in sepsis","ANESTHESIOLOGY AND CRITICAL CARE","ANESTHESIOLOGY","SCHOOLS OF MEDICINE","$ 306,578","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM060575-07","7337616","Luca, Francis C","Characterization of the Mitotic Exit Network","ANIMAL BIOLOGY","VETERINARY SCIENCES","SCHOOLS OF VETERINARY MEDICINE","$ 315,000","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM060610-07","7414872","Degrado, William F","Bioorganic models for transmembrane proteins","BIOCHEMISTRY AND BIOPHYSICS","BIOCHEMISTRY","SCHOOLS OF MEDICINE","$ 278,526","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM061221-09","7488328","Burd, Christopher G","Functions and regulation of yeast Golgi Arf-like GTPases","CELL AND DEVELOPMENTAL BIOLOGY","ANATOMY/CELL BIOLOGY","SCHOOLS OF MEDICINE","$ 278,023","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM061929-07","7369868","Lu, Zhe ","Development and study of specific Kir channel inhibitors","PHYSIOLOGY","PHYSIOLOGY","SCHOOLS OF MEDICINE","$ 311,759","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM062134-06","7391230","Lambris, John D","Design of Novel Complement Inhibitors","PATHOLOGY AND LABORATORY MEDICINE","PATHOLOGY","SCHOOLS OF MEDICINE","$ 315,000","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM064650-05","7409616","Wagner, Doris ","The role of chromatin remodeling in development","BIOLOGY","BIOLOGY","SCHOOLS OF ARTS AND SCIENCES","$ 283,722","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM064690-05","7344840","Guo, Wei ","Spatial regulation of exocytosis","BIOLOGY","BIOLOGY","SCHOOLS OF ARTS AND SCIENCES","$ 287,518","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM064768-06","7414374","Kessler, Daniel S","Fox Gene Regulation of Nodal Signaling in Mesoderm Development","CELL AND DEVELOPMENTAL BIOLOGY","ANATOMY/CELL BIOLOGY","SCHOOLS OF MEDICINE","$ 331,860","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM065978-07","7458826","Gai, Feng ","Spectroscopic Study of Protein Folding Dynamics","CHEMISTRY","CHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 280,756","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM066695-04","7390392","Kazazian, Haig H","Human variation in retrotransposon activity","GENETICS","GENETICS","SCHOOLS OF MEDICINE","$ 337,826","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM070898-05","7478052","Svitkina, Tatyana ","Molecular Design of Filopodia, Cell's Sensory Organelles","BIOLOGY","BIOLOGY","SCHOOLS OF ARTS AND SCIENCES","$ 263,002","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM070899-03","7347587","Tran, Phong T","Microtubule dynamics and cellular pattern formation","CELL AND DEVELOPMENTAL BIOLOGY","ANATOMY/CELL BIOLOGY","SCHOOLS OF MEDICINE","$ 267,632","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM071459-03","7379913","Lee, Frank S","A Novel Regulator of Oxygen Homeostasis","PATHOLOGY AND LABORATORY MEDICINE","PATHOLOGY","SCHOOLS OF MEDICINE","$ 264,956","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM071695-04","7416681","Meggers, Eric ","Metal Complexes as Protein Kinase Inhibitors","CHEMISTRY","CHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 211,106","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM071830-03","7382472","Atchison, Michael L","PcG Function of YY1 in Transcription and Development","ANIMAL BIOLOGY","VETERINARY SCIENCES","SCHOOLS OF VETERINARY MEDICINE","$ 264,956","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM072777-04","7365244","Mourelatos, Zissimos ","Functional characterization of mammalian microRNAs","PATHOLOGY AND LABORATORY MEDICINE","PATHOLOGY","SCHOOLS OF MEDICINE","$ 300,574","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM073791-05","7392289","Dominguez, Roberto ","Structural Basis of Actin Cytoskeleton Dynamics","PHYSIOLOGY","PHYSIOLOGY","SCHOOLS OF MEDICINE","$ 316,102","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM074048-03","7413340","Chen, Christopher S","Mesenchymal stem cells and the microenvironment","BIOENGINEERING","BIOMEDICAL ENGINEERING","BIOMED ENGR/COL ENGR/ENGR STA","$ 283,633","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM074768-04","7477964","Bartolomei, Marisa S","Genetic Analysis of X Chromosome Choice in Female Mice","CELL AND DEVELOPMENTAL BIOLOGY","ANATOMY/CELL BIOLOGY","SCHOOLS OF MEDICINE","$ 291,211","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM074999-04","7447817","Mak, Donon Daniel","Rapid kinetics of single InsP3R channel regulation","PHYSIOLOGY","PHYSIOLOGY","SCHOOLS OF MEDICINE","$ 253,985","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM075105-04","7492956","Englander, S Walter","Protein dynamics studies by hydrogen exchange","BIOCHEMISTRY AND BIOPHYSICS","BIOCHEMISTRY","SCHOOLS OF MEDICINE","$ 232,488","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM076201-02","7393192","Axelsen, Paul H","Structure determination by vibrational spectroscopy","PHARMACOLOGY","PHARMACOLOGY","SCHOOLS OF MEDICINE","$ 236,250","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM076320-04","7492967","Bode, Jeffrey William","New Reactions for Direct, Native Peptide Ligations","CHEMISTRY","CHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 259,362","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM076327-02","7497489","Wang, Peijing Jeremy","Function of TEX11 and its Associated Proteins in Mice","ANIMAL BIOLOGY","VETERINARY SCIENCES","SCHOOLS OF VETERINARY MEDICINE","$ 299,250","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM076621-03","7484213","Klein, Peter ","Early activation of the zygotic genome","MEDICINE","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 290,572","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM078345-02","7382497","Lemmon, Mark A","Mechanisms of dynamin family GTPases","BIOCHEMISTRY AND BIOPHYSICS","BIOCHEMISTRY","SCHOOLS OF MEDICINE","$ 270,859","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM080279-02","7405471","Goulian, Mark D","Modeling and Analysis of Bacterial Signaling Circuits","BIOLOGY","BIOLOGY","SCHOOLS OF ARTS AND SCIENCES","$ 264,883","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM080396-02","7499716","Manning, David Randell","Engagement of heterotrimeric G proteins by Sonic hedgehog","PHARMACOLOGY","PHARMACOLOGY","SCHOOLS OF MEDICINE","$ 299,250","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM081376-02","7494153","Molander, Gary A","Development of Heterosubstituted Organotrifluoroborates","CHEMISTRY","CHEMISTRY","SCHOOLS OF ARTS AND SCIENCES","$ 291,568","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01GM081930-08","7489986","Spielman, Richard S","Genome-wide analysis of genetic variation and expression.","GENETICS","GENETICS","SCHOOLS OF MEDICINE","$ 721,554","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01HD018633-23","7489355","Freeman, Ellen W","Core symptoms and profiles in premenstrual syndrome","OBSTETRICS AND GYNECOLOGY","OBSTETRICS & GYNECOLOGY","SCHOOLS OF MEDICINE","$ 293,265","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01HD022681-22","7482208","Schultz, Richard M","Gene Expression in the Preimplantation Mouse Embryo","BIOLOGY","BIOLOGY","SCHOOLS OF ARTS AND SCIENCES","$ 327,994","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01HD036455-08","7471449","Barnhart, Kurt T","Risk factors as predictors of ectopic pregnancy","OBSTETRICS AND GYNECOLOGY","OBSTETRICS & GYNECOLOGY","SCHOOLS OF MEDICINE","$ 588,715","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01HD037975-10","7429743","Granato, Michael ","Axonal pathway selection in the zebrafish embryo","CELL AND DEVELOPMENTAL BIOLOGY","ANATOMY/CELL BIOLOGY","SCHOOLS OF MEDICINE","$ 325,876","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01HD041699-07","7495123","Meaney, David F","BRP: Molecular Expression of Force Transmission in the Central Nervous System","BIOENGINEERING","BIOMEDICAL ENGINEERING","BIOMED ENGR/COL ENGR/ENGR STA","$ 596,618","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01HD044740-05","7414401","Gerton, George L","SPATIAL REGULATION OF PKA BY AKAP-RI INTERACTIONS","OBSTETRICS AND GYNECOLOGY","OBSTETRICS & GYNECOLOGY","SCHOOLS OF MEDICINE","$ 265,107","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01HD046544-04","7339055","Elovitz, Michal A","Intrauterine Inflammation & Adverse Neurological Outcome","OBSTETRICS AND GYNECOLOGY","OBSTETRICS & GYNECOLOGY","SCHOOLS OF MEDICINE","$ 331,382","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01HD046737-05","7354814","Cooke, Nancy E","Activation of Human Placental Hormonal Expression","MEDICINE","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 374,623","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01HD047578-05","7446191","Ren, Dejian ","Cyclic Nucleotide-Activated Calcium Channels in Sperm","BIOLOGY","BIOLOGY","SCHOOLS OF ARTS AND SCIENCES","$ 331,382","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01HD048837-04","7447318","Meyer, Ralph Guenter","ADP-Ribose Polymer Metabolism in Spermatogenesis","ANIMAL BIOLOGY","VETERINARY SCIENCES","SCHOOLS OF VETERINARY MEDICINE","$ 281,675","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01HD049681-03","7446172","Swingley, Daniel ","Contributions of infant learning to language acquisition","PSYCHOLOGY","PSYCHOLOGY","SCHOOLS OF ARTS AND SCIENCES","$ 241,582","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01HD049742-04","7425927","Dahan, Delphine ","Coarticulatory cues in the recognition of spoken words","PSYCHOLOGY","PSYCHOLOGY","SCHOOLS OF ARTS AND SCIENCES","$ 107,743","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01HD050199-03","7496950","Chatterjee, Anjan K","Spatial language: Developmental and Neural Studies","NEUROLOGY","NEUROLOGY","SCHOOLS OF MEDICINE","$ 219,105","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01HD050901-04","7457918","Mullins, Mary C","Genetic analysis of ovary development and oogenesis","CELL AND DEVELOPMENTAL BIOLOGY","ANATOMY/CELL BIOLOGY","SCHOOLS OF MEDICINE","$ 400,082","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01HD052728-02","7485603","Brinster, Ralph Lawrence","Regulation of mouse spermatogonial stem cell self-renewal","ANIMAL BIOLOGY","VETERINARY SCIENCES","SCHOOLS OF VETERINARY MEDICINE","$ 327,994","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01HD053270-03","7482214","Jemmott, John Barton","SOUTH AFRICAN MEN HEALTH PROMOTION PROJECT","PSYCHIATRY","PSYCHIATRY","SCHOOLS OF MEDICINE","$ 786,049","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01HD053781-02","7489855","Kohler, Hanspeter ","Consequences of High Morbidity and Mortality in a Low-Income Country","SOCIOLOGY","SOCIAL SCIENCES","SCHOOLS OF ARTS AND SCIENCES","$ 578,930","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01HD053829-02","7414521","Millar, Sarah E","Intercellular signaling in embryonic and postnatal mammary gland development","DERMATOLOGY","DERMATOLOGY","SCHOOLS OF MEDICINE","$ 312,896","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01HD055689-02","7505439","Farah, Martha J","SES, Childhood Experience, and The Neural Bases of Learning","PSYCHOLOGY","PSYCHOLOGY","SCHOOLS OF ARTS AND SCIENCES","$ 304,963","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01HG004318-02","7498495","Cappella, Joseph N","Public Opinion Deliberation and Decision Making about Genetics Research","NONE","NONE","OTHER SPECIALIZED SCHOOLS","$ 416,231","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01HG004346-02","7483782","Hugheshalbert, Chanita A","African American Participation in Cancer Genetics Research","PSYCHIATRY","PSYCHIATRY","SCHOOLS OF MEDICINE","$ 397,104","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01HL028220-25","7479106","Friedman, Harvey Michael","Blocking immune evasion as a novel HSV vaccine approach","MEDICINE","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 386,941","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01HL030954-24","7484232","Weisel, John W","Structural studies of blood clotting proteins","CELL AND DEVELOPMENTAL BIOLOGY","ANATOMY/CELL BIOLOGY","SCHOOLS OF MEDICINE","$ 338,147","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01HL047600-15","7325781","Kubin, Leszek K","PREMOTOR CONTROL OF UPPER AIRWAY AND REM SLEEP ATONIA","ANIMAL BIOLOGY","VETERINARY SCIENCES","SCHOOLS OF VETERINARY MEDICINE","$ 300,573","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01HL055323-12","7391719","Rader, Daniel James","High Density Lipoprotein Metabolism Influence of Extracellular Phospholipases","MEDICINE","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 338,147","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01HL056621-12","7391150","Diamond, Scott L","Reaction and Transport Dynamics in Human Blood","CHEMICAL ENGINEERING","ENGINEERING (ALL TYPES)","BIOMED ENGR/COL ENGR/ENGR STA","$ 225,430","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01HL057204-09","7409603","Margulies, Susan Sheps","Mechanical Injury of the Alveolar Epithelium","BIOENGINEERING","BIOMEDICAL ENGINEERING","BIOMED ENGR/COL ENGR/ENGR STA","$ 417,426","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01HL061475-10","7458738","Epstein, Jonathan A","Pax3 Regulation of Cardiac Conotruncal Development","MEDICINE","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 375,716","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01HL062974-09","7323268","Epstein, Jonathan A","Neurofibromin, Neural Crest and Cardiac Development","MEDICINE","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 338,145","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01HL063954-08","7388834","Gorman, Robert C","Surgery to prevent postinfarction ventricular remodeling","SURGERY","SURGERY","SCHOOLS OF MEDICINE","$ 584,613","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01HL064520-09","7469387","Beers, Michael Francis","Models of P. carinii infections SP-A and SP-D null mice","MEDICINE","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 364,562","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01HL064632-08","7442193","Morrisey, Edward E","The role of GATA6 in lung development","MEDICINE","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 338,145","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01HL064741-05","7390672","Rizi, Rahim R","Assessment of lung function in small animals","RADIOLOGY","RADIATION-DIAGNOSTIC/ONCOLOGY","SCHOOLS OF MEDICINE","$ 393,750","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01HL066233-06","7467344","Smyth, Emer Maria","Regulation of vascular eicosanoid receptors","PHARMACOLOGY","PHARMACOLOGY","SCHOOLS OF MEDICINE","$ 354,375","PHILADELPHIA","PENNSYLVANIA","19104","Y","UNIV OF PENNSYLVANIA SCH OF MEDICINE","PHILADELPHIA, PENNSYLVANIA 19104","None","N","","  "
"UNIVERSITY OF PENNSYLVANIA","5R01HL066565-08","7446807","Diamond, Scott L","Mechanisms of Cardiopulmonary Gene Transfer","CHEMICAL ENGINEERING","ENGINEERING (ALL TYPES)","BIOMED ENGR/COL ENGR/ENGR STA","$ 314,579","PHILADELPHIA","PENNSYLVANIA","19104","","","","None","N","","  "
