-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :     NCEP_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
DUM1        49718.000    1995     1     1     0
DUM1        52274.750    2001    12    31    18
DUM1     -1940883.779  1628483.353 -5833718.017
51261.50     0.553994     0.222714     2.120690
51261.75     0.539237     0.197522     1.832384
51262.00     0.540774     0.170243     1.949586
51262.25     0.418163     0.167544     1.778759
51262.50     0.426786     0.097169     1.598817
51262.75     0.380283     0.006741     1.509561
51263.00     0.417017    -0.032295     1.790560
51263.25     0.362227    -0.047717     1.789392
51263.50     0.338012    -0.035359     1.386101
51263.75     0.274259    -0.079060     1.146772
51264.00     0.219939    -0.080106     0.996851
51264.25     0.190792     0.091481     1.211564
51264.50     0.227706     0.159806     1.105480
51264.75     0.252132     0.175225     1.057975
51265.00     0.237750     0.154971     0.892953
51265.25     0.207336     0.191292     0.926256
51265.50     0.387235     0.194739     1.504269
51265.75     0.410061     0.117769     1.400775
51266.00     0.257855     0.050286     0.936540
51266.25     0.059965    -0.062739     0.362372
51266.50    -0.132766    -0.144624    -0.668713
51266.75    -0.259579    -0.260548    -1.186092
51267.00    -0.414160    -0.358189    -1.644468
51267.25    -0.427989    -0.309275    -1.624588
51267.50    -0.277992    -0.308789    -1.399119
51267.75    -0.013014    -0.259882    -0.289947
51268.00     0.332321    -0.212649     1.121561
51268.25     0.725503    -0.018107     3.085661
51268.50     0.904215     0.051620     3.583740
51268.75     0.884955     0.048531     3.591213
51269.00     0.878009     0.112515     3.904187
51269.25     0.926380     0.240319     4.531417
51269.50     0.991414     0.277759     4.355076
51269.75     1.087085     0.273498     4.586222
51270.00     1.022280     0.302220     4.150070
51270.25     0.932626     0.339812     3.868114
51270.50     0.927203     0.377000     3.305785
51270.75     0.975094     0.356767     3.493569
51271.00     1.051695     0.334619     3.796087
51271.25     0.997894     0.389015     3.592921
51271.50     0.869713     0.382596     2.524706
51271.75     0.810751     0.284793     2.062017
51272.00     0.659585     0.231666     1.678891
51272.25     0.461636     0.280139     1.417971
51272.50     0.479568     0.329821     1.366310
51272.75     0.547601     0.309908     1.944230
51273.00     0.439122     0.292949     1.897467
51273.25     0.302143     0.277610     1.452407
51273.50     0.275178     0.250378     0.921311
51273.75     0.238884     0.169042     0.639965
51274.00     0.235621     0.094484     0.745150
51274.25     0.303871     0.135662     1.279194
51274.50     0.439395     0.147010     1.693362
51274.75     0.553945     0.143137     2.330056
51275.00     0.605966     0.171093     2.791787
51275.25     0.452214     0.234278     2.237605
51275.50     0.598262     0.243841     2.557912
51275.75     0.640629     0.223965     2.639470
51276.00     0.666771     0.190418     2.621131
51276.25     0.618082     0.223973     2.481811
51276.50     0.682388     0.254723     2.420004
51276.75     0.790056     0.283704     2.601124
51277.00     0.773795     0.376313     2.729445
51277.25     0.850522     0.597708     3.563829
51277.50     1.007830     0.790828     4.315608
51277.75     1.069348     0.735862     4.755930
51278.00     1.126712     0.643034     4.989829
51278.25     1.032294     0.658538     4.573907
51278.50     0.839020     0.557459     3.159264
51278.75     0.748573     0.477155     2.517402
51279.00     0.658038     0.346277     2.175591
51279.25     0.521941     0.307419     1.881685
51279.50     0.556239     0.356212     1.830121
51279.75     0.680354     0.372088     2.208185
51280.00     0.768487     0.352010     2.499214
51280.25     0.756776     0.380105     2.903106
51280.50     0.929608     0.451587     3.310691
51280.75     1.016533     0.429443     3.656820
51281.00     1.008338     0.477223     3.704744
51281.25     0.917136     0.483991     3.470101
51281.50     1.025240     0.498254     3.430366
51281.75     1.202191     0.439591     4.105690
51282.00     1.192158     0.467507     4.296111
51282.25     1.153183     0.418747     4.434278
51282.50     1.168986     0.421707     4.300513
51282.75     0.993970     0.367854     3.558368
51283.00     0.817397     0.235274     2.972227
51283.25     0.514262     0.166723     1.760340
51283.50     0.249633     0.083328    -0.059745
51283.75     0.186432     0.055557    -0.582123
51284.00    -0.027612    -0.014016    -1.373104
51284.25    -0.122512    -0.069832    -1.281215
51284.50    -0.059004    -0.082165    -1.182589
51284.75     0.016221    -0.053509    -0.597586
51285.00     0.123992    -0.019399     0.133737
51285.25     0.209186     0.027716     0.871947
51285.50     0.294951     0.046600     0.781226
51285.75     0.441947     0.044433     1.294772
51286.00     0.565542     0.121941     1.692606
51286.25     0.681724     0.190304     2.198846
51286.50     0.877648     0.233551     2.585442
51286.75     1.075528     0.218883     3.147050
51287.00     1.233629     0.283825     3.743116
51287.25     1.125055     0.333093     3.728571
51287.50     1.188346     0.386160     3.946600
51287.75     1.151206     0.393364     4.149138
51288.00     1.140668     0.421955     4.501956
51288.25     0.956408     0.446700     4.212431
51288.50     0.962820     0.474514     3.948912
51288.75     0.913614     0.441636     3.413892
51289.00     0.795990     0.340873     2.741467
51289.25     0.743726     0.290693     2.517694
51289.50     0.779049     0.223178     2.157765
51289.75     0.869150     0.151244     2.095455
51290.00     0.969389     0.236290     2.568042
51290.25     1.115601     0.389859     3.487983
51290.50     1.361415     0.551082     4.402804
51290.75     1.632459     0.680938     5.689676
51291.00     1.655435     0.729234     5.850258
51291.25     1.440725     0.748378     4.923327
51291.50     1.240642     0.676898     3.405494
51291.75     1.250007     0.576021     3.174731
51292.00     1.174722     0.471630     2.619119
51292.25     1.194320     0.435689     2.851117
51292.50     1.180799     0.397968     2.550150
51292.75     1.093324     0.277703     2.400327
51293.00     1.086494     0.294957     2.728436
51293.25     1.091975     0.318725     3.367575
51293.50     1.382277     0.382342     4.762104
51293.75     1.554968     0.447053     5.963586
51294.00     1.682558     0.519325     6.738787
51294.25     1.762765     0.594635     7.505968
51294.50     1.858690     0.661995     7.565262
51294.75     1.829372     0.623000     7.177234
51295.00     1.815371     0.671890     6.966341
51295.25     1.659148     0.767650     6.340299
51295.50     1.475299     0.730165     4.918399
51295.75     1.530008     0.603765     4.789525
51296.00     1.506693     0.435390     4.347664
51296.25     1.497065     0.438545     4.204293
51296.50     1.574722     0.420191     3.816685
51296.75     1.776712     0.436564     4.414541
51297.00     1.834430     0.486172     4.850179
51297.25     1.903941     0.604845     5.546044
51297.50     2.046636     0.656511     5.928696
51297.75     2.130225     0.655911     6.338912
51298.00     2.003957     0.574039     6.210634
51298.25     1.919560     0.563501     6.308012
51298.50     1.813393     0.513389     5.526955
51298.75     1.678830     0.387284     5.080921
51299.00     1.519174     0.384423     4.721314
51299.25     1.226510     0.354382     3.879439
51299.50     1.055647     0.274943     3.035813
51299.75     0.972079     0.255698     3.083452
51300.00     0.732122     0.288233     2.713324
51300.25     0.732675     0.385211     3.253691
51300.50     0.848904     0.477828     3.895073
51300.75     1.088029     0.479002     5.010975
51301.00     1.128978     0.503100     5.605412
51301.25     1.288224     0.591858     6.269143
51301.50     1.309022     0.540100     5.692627
51301.75     1.288470     0.480194     5.302275
51302.00     1.159175     0.421430     4.509674
51302.25     1.005438     0.353994     3.695795
51302.50     1.061753     0.372859     3.399245
51302.75     1.167305     0.329360     3.708736
51303.00     1.065336     0.241692     3.129487
51303.25     1.104903     0.261182     3.230359
51303.50     1.214601     0.291451     3.115300
51303.75     1.467141     0.343308     4.154310
51304.00     1.587177     0.378546     4.760410
51304.25     1.561707     0.389989     4.538179
51304.50     1.633585     0.410309     4.287827
51304.75     1.805580     0.428424     4.986122
51305.00     1.712533     0.387558     4.561665
51305.25     1.773823     0.449252     5.095546
51305.50     1.910594     0.524222     5.412542
51305.75     2.052320     0.526681     6.134331
51306.00     1.961688     0.553791     6.230038
51306.25     1.771729     0.598253     5.791261
51306.50     1.858251     0.602455     6.039844
51306.75     1.886794     0.570551     6.522818
51307.00     1.699517     0.548627     6.058236
51307.25     1.548010     0.524446     5.746023
51307.50     1.639632     0.537709     5.746406
51307.75     1.643082     0.527864     5.996980
51308.00     1.563607     0.505312     5.921232
51308.25     1.373549     0.518142     5.383904
51308.50     1.321070     0.547899     4.862120
51308.75     1.138040     0.521492     4.151910
51309.00     0.892487     0.435146     3.289956
51309.25     0.960182     0.440672     3.985755
51309.50     0.929157     0.458830     3.511296
51309.75     0.806665     0.333030     2.815259
51310.00     0.530460     0.166942     1.654431
51310.25     0.380182     0.061773     1.202130
51310.50     0.320761    -0.051776     0.498783
51310.75     0.367744    -0.103820     0.638108
51311.00     0.392976    -0.083694     0.875093
51311.25     0.306946    -0.177526     0.451941
51311.50     0.410292    -0.112360     0.617713
51311.75     0.565447    -0.047777     1.211134
51312.00     0.722774     0.069740     2.134491
51312.25     0.904565     0.250211     2.915720
51312.50     1.169153     0.447602     3.683695
51312.75     1.399688     0.541935     4.695004
51313.00     1.464038     0.609554     5.110479
51313.25     1.329229     0.553558     4.589799
51313.50     1.353191     0.516403     4.124521
51313.75     1.462837     0.500469     4.200189
51314.00     1.602234     0.532541     4.539065
51314.25     1.692346     0.571476     5.008953
51314.50     1.825246     0.606435     5.126337
51314.75     1.966974     0.591575     5.594935
51315.00     1.996395     0.608727     5.846907
51315.25     2.097044     0.721194     6.771647
51315.50     2.158321     0.773560     6.902375
51315.75     2.243231     0.805591     7.362785
51316.00     2.254948     0.828372     7.606718
51316.25     2.160151     0.858346     7.492772
51316.50     2.095415     0.788771     6.662564
51316.75     2.101293     0.707912     6.419462
51317.00     1.919595     0.586895     5.713080
51317.25     1.856287     0.554856     5.686882
51317.50     1.751245     0.490354     4.952573
51317.75     1.635370     0.398258     4.438390
51318.00     1.396178     0.394371     3.747828
51318.25     1.112622     0.440136     2.978226
51318.50     0.947099     0.483311     2.266807
51318.75     0.857336     0.528031     2.261344
51319.00     0.705486     0.563980     2.046865
51319.25     0.765511     0.644482     2.881694
51319.50     0.769507     0.634851     2.553177
51319.75     0.720356     0.539354     2.184831
51320.00     0.556610     0.485821     1.796001
51320.25     0.582665     0.480483     1.788613
51320.50     0.605644     0.409729     1.346955
51320.75     0.644479     0.369877     1.338805
51321.00     0.573985     0.354616     1.277388
51321.25     0.475443     0.367386     0.914303
51321.50     0.643875     0.257505     1.410649
51321.75     0.808607     0.137474     2.044846
51322.00     0.805639     0.035260     2.311619
51322.25     0.758887    -0.002721     2.289140
51322.50     0.790514     0.062632     2.177655
51322.75     0.867977     0.103557     2.675139
51323.00     0.922814     0.205386     3.094150
51323.25     0.848623     0.280607     2.831903
51323.50     0.854332     0.340653     2.384684
51323.75     0.737229     0.284895     1.911074
51324.00     0.558356     0.172347     1.284133
51324.25     0.561253     0.120496     1.646647
51324.50     0.490228     0.075850     1.272573
51324.75     0.309183    -0.014719     1.028237
51325.00     0.204539    -0.031809     1.100171
51325.25    -0.028975    -0.077597     0.557491
51325.50    -0.057204    -0.026204     0.355249
51325.75    -0.048873    -0.032280     0.522256
51326.00    -0.010649     0.001646     0.877055
51326.25    -0.068248     0.076485     0.939053
51326.50     0.005822     0.122060     0.909159
51326.75     0.016465     0.141347     0.892482
51327.00     0.044740     0.157169     0.984492
51327.25     0.039638     0.241453     1.002426
51327.50     0.067975     0.295152     0.588242
51327.75     0.111098     0.304895     0.599184
51328.00     0.077060     0.219966     0.376157
51328.25     0.170055     0.229140     0.795611
51328.50     0.226395     0.163601     0.667510
51328.75     0.184580     0.123727     0.569842
51329.00    -0.021247     0.119495     0.299048
51329.25     0.029348     0.299080     1.110219
51329.50     0.142483     0.393870     1.666699
51329.75     0.220683     0.410357     2.017030
51330.00     0.142446     0.355163     1.558761
51330.25    -0.052507     0.304145     0.547380
51330.50    -0.072897     0.272082     0.005741
51330.75     0.057818     0.214014     0.426259
51331.00     0.052385     0.137521     0.703633
51331.25    -0.032042     0.141124     0.416677
51331.50    -0.059068     0.012216    -0.313747
51331.75    -0.026261    -0.034609    -0.357622
51332.00     0.129906     0.021771     0.357161
51332.25     0.149230     0.050841     0.358132
51332.50     0.316290     0.099124     0.849472
51332.75     0.519515     0.171509     1.839555
51333.00     0.791190     0.298515     3.401973
51333.25     0.745099     0.323339     3.556835
51333.50     0.547479     0.244122     2.384047
51333.75     0.230285     0.110808     1.038797
51334.00     0.010173    -0.014002     0.177417
51334.25    -0.250841    -0.107018    -0.906053
51334.50    -0.383753    -0.137468    -1.591769
51334.75    -0.528223    -0.196431    -1.996140
51335.00    -0.696152    -0.223326    -2.389136
51335.25    -0.900602    -0.188542    -3.061326
51335.50    -0.952404    -0.179440    -3.483552
