year2,state,fsize,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,d_flag
1995,13,l) 10000+,13087,813342,790580,1096,8.5,794,6.1,125923,40491,85432,5.1,15.9,79862,23367,56495,3,10.1,46061,5.8,20.2,0
1995,15,a) 1 to 4,10752,24207,24368,1959,18.2,1881,17.5,7370,5193,2177,21.3,30.2,7501,4720,2781,19.4,30.8,-131,-0.6,60.4,0
1995,15,b) 5 to 9,4786,30477,30884,238,5,247,5.2,6144,2595,3549,8.4,19.9,6878,2660,4218,8.6,22.3,-734,-2.4,39.8,0
1995,15,c) 10 to 19,3056,37035,37404,121,4,115,3.8,5875,2235,3640,6,15.7,6400,1992,4408,5.3,17.1,-525,-1.4,31.4,0
1995,15,d) 20 to 49,2284,48682,48875,69,3,69,3,6448,2085,4363,4.3,13.2,6698,1544,5154,3.2,13.7,-250,-0.5,26.4,0
1995,15,e) 50 to 99,1027,32961,32739,48,4.7,,,4158,1435,2723,4.4,12.7,3565,,2898,,10.9,593,1.8,21.8,1
1995,15,f) 100 to 249,966,34862,35514,46,4.7,63,6.5,4122,1288,2834,3.6,11.6,5425,1429,3996,4,15.3,-1303,-3.7,23.2,0
1995,15,g) 250 to 499,652,29683,30035,30,4.6,,,2874,313,2561,1,9.6,3593,,3375,,12,-719,-2.4,19.2,1
1995,15,h) 500 to 999,525,27492,27389,18,3.4,,,2439,670,1769,2.4,8.9,2233,,1678,,8.2,206,0.7,16.4,1
1995,15,i) 1000 to 2499,757,51795,50098,67,9,46,6.2,6438,3562,2876,7.1,12.9,3086,330,2756,0.7,6.2,3352,6.7,12.4,0
1995,15,j) 2500 to 4999,642,33367,33330,34,5.3,23,3.6,2772,974,1798,2.9,8.3,2608,506,2102,1.5,7.8,164,0.5,15.6,0
1995,15,k) 5000 to 9999,269,8829,9215,30,11.2,,,1048,652,396,7.1,11.4,1462,,607,,15.9,-414,-4.5,22.8,1
1995,15,l) 10000+,1478,62691,62482,160,11.1,85,5.9,7250,3510,3740,5.6,11.6,6891,3189,3702,5.1,11,359,0.6,22,0
1995,16,a) 1 to 4,12459,28454,27547,3075,25.5,2184,18.1,11022,7824,3198,28.4,40,8987,5744,3243,20.9,32.6,2035,7.4,65.2,0
1995,16,b) 5 to 9,5223,34732,33793,339,6.5,245,4.7,8753,3825,4928,11.3,25.9,6856,2702,4154,8,20.3,1897,5.6,40.6,0
1995,16,c) 10 to 19,3214,40248,39113,140,4.4,82,2.6,7991,2718,5273,6.9,20.4,5583,1654,3929,4.2,14.3,2408,6.1,28.6,0
1995,16,d) 20 to 49,2189,48703,48018,91,4.2,74,3.4,8231,2271,5960,4.7,17.1,6814,1814,5000,3.8,14.2,1417,2.9,28.4,0
1995,16,e) 50 to 99,904,28890,28201,42,4.7,22,2.5,4264,986,3278,3.5,15.1,2886,756,2130,2.7,10.2,1378,4.9,20.4,0
1995,16,f) 100 to 249,782,30267,29381,29,3.7,38,4.8,4914,1132,3782,3.9,16.7,3183,719,2464,2.4,10.8,1731,5.9,21.6,0
1995,16,g) 250 to 499,425,16723,16508,22,5.2,13,3.1,2030,297,1733,1.8,12.3,1600,156,1444,0.9,9.7,430,2.6,19.4,0
1995,16,h) 500 to 999,293,16494,16276,27,9.5,13,4.6,1417,287,1130,1.8,8.7,981,65,916,0.4,6,436,2.7,12,0
1995,16,i) 1000 to 2499,464,20586,19642,45,10,16,3.6,3062,639,2423,3.3,15.6,1174,547,627,2.8,6,1888,9.6,12,0
1995,16,j) 2500 to 4999,402,11974,11428,32,8,21,5.3,1804,994,810,8.7,15.8,781,287,494,2.5,6.8,1023,9,13.6,0
1995,16,k) 5000 to 9999,371,25638,24053,31,8.3,40,10.7,4761,872,3889,3.6,19.8,1591,593,998,2.5,6.6,3170,13.2,13.2,0
1995,16,l) 10000+,1438,66252,68693,94,6.5,91,6.3,6730,2382,4348,3.5,9.8,11623,6402,5221,9.3,16.9,-4893,-7.1,19.6,0
1995,17,a) 1 to 4,111119,245242,239213,20816,19,16568,15.2,77895,51263,26632,21.4,32.6,64550,39965,24585,16.7,27,13345,5.6,54,0
1995,17,b) 5 to 9,44478,291048,286914,2011,4.5,1878,4.2,61420,23268,38152,8.1,21.4,52587,20941,31646,7.3,18.3,8833,3.1,36.6,0
1995,17,c) 10 to 19,28218,360584,354618,878,3.1,884,3.1,62632,18630,44002,5.3,17.7,50362,17510,32852,4.9,14.2,12270,3.5,28.4,0
1995,17,d) 20 to 49,20419,508568,497624,640,3.1,655,3.2,81149,21581,59568,4.3,16.3,59589,19723,39866,4,12,21560,4.3,24,0
1995,17,e) 50 to 99,8894,371820,362362,328,3.7,263,3,55601,14387,41214,4,15.3,36678,11281,25397,3.1,10.1,18923,5.2,20.2,0
1995,17,f) 100 to 249,8092,440819,429653,446,5.6,302,3.8,68699,20118,48581,4.7,16,46378,13318,33060,3.1,10.8,22321,5.2,21.6,0
1995,17,g) 250 to 499,4673,280983,277870,359,7.8,247,5.4,40355,10278,30077,3.7,14.5,33742,10953,22789,3.9,12.1,6613,2.4,24.2,0
1995,17,h) 500 to 999,4124,288457,279244,363,9,181,4.5,44868,17588,27280,6.3,16.1,26450,6705,19745,2.4,9.5,18418,6.6,19,0
1995,17,i) 1000 to 2499,4491,371063,366785,421,9.5,363,8.1,46242,13404,32838,3.7,12.6,37727,7529,30198,2.1,10.3,8515,2.3,20.6,0
1995,17,j) 2500 to 4999,4069,284691,276598,440,11,271,6.8,37905,10579,27326,3.8,13.7,21016,5255,15761,1.9,7.6,16889,6.1,15.2,0
1995,17,k) 5000 to 9999,4419,279403,277148,638,14.8,446,10.3,37193,13882,23311,5,13.4,32479,12397,20082,4.5,11.7,4714,1.7,23.4,0
1995,17,l) 10000+,17322,1156921,1160971,1429,8.3,1119,6.5,130573,41052,89521,3.5,11.2,139007,29167,109840,2.5,12,-8434,-0.8,22.4,0
1995,18,a) 1 to 4,49957,115108,111876,9924,20.2,7861,16,38411,25748,12663,23,34.3,31204,20197,11007,18.1,27.9,7207,6.4,55.8,0
1995,18,b) 5 to 9,22394,147302,144184,1079,4.8,855,3.8,31382,12243,19139,8.5,21.8,24904,9378,15526,6.5,17.3,6478,4.5,34.6,0
1995,18,c) 10 to 19,13726,175135,171828,487,3.5,475,3.5,32221,10004,22217,5.8,18.8,25348,9779,15569,5.7,14.8,6873,4,29.6,0
1995,18,d) 20 to 49,10378,247799,241336,324,3.1,346,3.3,40561,10181,30380,4.2,16.8,27716,9691,18025,4,11.5,12845,5.3,23,0
1995,18,e) 50 to 99,4810,175807,170890,203,4.2,171,3.6,27871,7153,20718,4.2,16.3,17868,5309,12559,3.1,10.5,10003,5.8,21,0
1995,18,f) 100 to 249,4586,216844,210025,234,5.2,138,3,32390,6755,25635,3.2,15.4,18855,3262,15593,1.6,9,13535,6.4,18,0
1995,18,g) 250 to 499,2781,144490,140868,212,7.8,84,3.1,22097,6665,15432,4.7,15.7,14881,3415,11466,2.4,10.6,7216,5.1,21.2,0
1995,18,h) 500 to 999,2367,131692,126117,276,12.1,119,5.2,21361,6254,15107,5,16.9,10797,2183,8614,1.7,8.6,10564,8.3,17.2,0
1995,18,i) 1000 to 2499,2937,197371,192865,290,10.1,145,5.1,23099,7433,15666,3.9,12,14331,2594,11737,1.3,7.4,8768,4.6,14.8,0
1995,18,j) 2500 to 4999,1852,109057,106827,245,13.7,96,5.4,14058,5037,9021,4.7,13.2,8924,2609,6315,2.4,8.4,5134,4.8,16.8,0
1995,18,k) 5000 to 9999,2386,146676,142610,215,9.2,127,5.4,21469,4774,16695,3.3,15.1,13532,2897,10635,2,9.5,7937,5.6,19,0
1995,18,l) 10000+,8889,555919,553127,795,9,588,6.7,59839,23221,36618,4.2,10.8,53947,11728,42219,2.1,9.8,5892,1,19.6,0
1995,19,a) 1 to 4,30165,66344,65654,5114,17.1,4358,14.6,19323,12356,6967,18.8,29.4,17495,10682,6813,16.3,26.6,1828,2.8,53.2,0
1995,19,b) 5 to 9,12173,79034,78379,555,4.6,530,4.4,15502,6225,9277,7.9,19.8,14039,5751,8288,7.3,17.9,1463,1.9,35.8,0
1995,19,c) 10 to 19,7468,92863,91329,243,3.3,211,2.8,15210,4987,10223,5.5,16.7,12104,3968,8136,4.3,13.3,3106,3.4,26.6,0
1995,19,d) 20 to 49,5668,123454,121297,164,2.9,169,3,17692,4642,13050,3.8,14.6,13329,4305,9024,3.5,11,4363,3.6,22,0
1995,19,e) 50 to 99,2808,93501,91211,118,4.2,101,3.6,12750,2926,9824,3.2,14,8435,2561,5874,2.8,9.2,4315,4.8,18.4,0
1995,19,f) 100 to 249,2499,95578,92678,127,5.1,69,2.8,14203,3414,10789,3.7,15.3,8404,2503,5901,2.7,9.1,5799,6.2,18.2,0
1995,19,g) 250 to 499,1412,70615,67335,80,5.6,97,6.8,12316,3228,9088,4.8,18.3,5756,1556,4200,2.3,8.5,6560,9.8,17,0
1995,19,h) 500 to 999,1127,56584,55072,79,7.1,41,3.7,5790,955,4835,1.7,10.5,2779,363,2416,0.7,5,3011,5.5,10,0
1995,19,i) 1000 to 2499,1156,83280,84864,119,10.5,72,6.4,11604,4239,7365,5,13.7,14931,6354,8577,7.5,17.6,-3327,-3.9,27.4,0
1995,19,j) 2500 to 4999,1257,68909,67240,137,11.2,48,3.9,7643,1307,6336,1.9,11.4,4093,1135,2958,1.7,6.1,3550,5.3,12.2,0
1995,19,k) 5000 to 9999,1103,45931,45287,89,8.2,50,4.6,4195,1253,2942,2.8,9.3,3166,394,2772,0.9,7,1029,2.3,14,0
1995,19,l) 10000+,3836,233379,229124,241,6.3,215,5.6,22613,7034,15579,3.1,9.9,14049,2877,11172,1.3,6.1,8564,3.8,12.2,0
1995,20,a) 1 to 4,27534,60899,59756,5229,19.3,4315,15.9,19564,13052,6512,21.8,32.7,16924,10593,6331,17.7,28.3,2640,4.4,56.6,0
1995,20,b) 5 to 9,10729,69789,69008,549,5.1,481,4.5,14860,6223,8637,9,21.5,13122,5284,7838,7.7,19,1738,2.5,38,0
1995,20,c) 10 to 19,6602,81869,80669,241,3.7,220,3.3,14555,5293,9262,6.6,18,11994,4416,7578,5.5,14.9,2561,3.1,29.8,0
1995,20,d) 20 to 49,5048,112205,110366,185,3.7,149,3,17181,5353,11828,4.9,15.6,13511,4045,9466,3.7,12.2,3670,3.4,24.4,0
1995,20,e) 50 to 99,2378,78419,76752,110,4.7,79,3.3,11728,3390,8338,4.4,15.3,8394,2484,5910,3.2,10.9,3334,4.4,21.8,0
1995,20,f) 100 to 249,2170,92868,89615,128,6,47,2.2,13580,3272,10308,3.7,15.2,7004,731,6273,0.8,7.8,6576,7.4,15.6,0
1995,20,g) 250 to 499,966,49917,50056,81,8.6,41,4.3,6629,1810,4819,3.6,13.2,6906,1073,5833,2.1,13.8,-277,-0.6,26.4,0
1995,20,h) 500 to 999,829,49210,49042,59,7.2,47,5.7,4976,955,4021,1.9,10.1,4639,1084,3555,2.2,9.5,337,0.6,19,0
1995,20,i) 1000 to 2499,1087,52059,51277,96,8.9,94,8.7,6437,2039,4398,4,12.6,4904,2471,2433,4.8,9.6,1533,3,19.2,0
1995,20,j) 2500 to 4999,1238,46625,45741,100,8.2,60,4.9,5361,1884,3477,4.1,11.7,3196,1075,2121,2.4,7,2165,4.7,14,0
1995,20,k) 5000 to 9999,894,35552,35278,85,9.6,63,7.1,3734,1136,2598,3.2,10.6,3195,894,2301,2.5,9.1,539,1.5,18.2,0
1995,20,l) 10000+,3856,228953,226462,208,5.4,198,5.1,21372,5896,15476,2.6,9.4,16416,3289,13127,1.5,7.2,4956,2.2,14.4,0
1995,21,a) 1 to 4,31600,72203,70384,6218,20,5020,16.1,23968,16453,7515,23.4,34.1,19745,12797,6948,18.2,28.1,4223,6,56.2,0
1995,21,b) 5 to 9,13190,87101,85507,756,5.8,623,4.7,19670,8659,11011,10.1,23,16146,6940,9206,8.1,18.9,3524,4.1,37.8,0
1995,21,c) 10 to 19,8176,105768,103360,320,3.9,293,3.6,20457,6848,13609,6.6,19.8,15627,6004,9623,5.8,15.1,4830,4.7,30.2,0
1995,21,d) 20 to 49,6048,143646,140234,221,3.7,197,3.3,24489,6964,17525,5,17.5,17716,6577,11139,4.7,12.6,6773,4.9,25.2,0
1995,21,e) 50 to 99,2698,99538,97494,114,4.3,80,3,15290,3789,11501,3.9,15.7,11219,3474,7745,3.6,11.5,4071,4.2,23,0
1995,21,f) 100 to 249,2528,119720,115473,170,6.8,119,4.8,20749,5602,15147,4.9,18,12347,3352,8995,2.9,10.7,8402,7.3,21.4,0
1995,21,g) 250 to 499,1637,75844,74144,145,9,78,4.9,14599,5786,8813,7.8,19.7,11199,3500,7699,4.7,15.1,3400,4.6,30.2,0
1995,21,h) 500 to 999,1388,65847,65131,125,9.2,65,4.8,9225,2632,6593,4,14.2,7792,1263,6529,1.9,12,1433,2.2,24,0
1995,21,i) 1000 to 2499,1668,89801,88121,135,8.2,101,6.1,12259,3526,8733,4,13.9,9007,1990,7017,2.3,10.2,3252,3.7,20.4,0
1995,21,j) 2500 to 4999,1398,74296,72445,145,10.7,67,4.9,8940,2806,6134,3.9,12.3,5136,1702,3434,2.3,7.1,3804,5.2,14.2,0
1995,21,k) 5000 to 9999,1200,76808,75415,115,9.7,90,7.6,8948,2721,6227,3.6,11.9,6199,2091,4108,2.8,8.2,2749,3.7,16.4,0
1995,21,l) 10000+,5360,318962,313337,422,7.9,349,6.6,36796,10136,26660,3.2,11.7,25568,7250,18318,2.3,8.2,11228,3.5,16.4,0
1995,22,a) 1 to 4,35410,80467,78594,6895,19.8,5619,16.1,26504,18354,8150,23.4,33.7,22110,14547,7563,18.5,28.1,4394,5.6,56.2,0
1995,22,b) 5 to 9,15246,100121,98991,807,5.3,747,4.9,22179,9239,12940,9.3,22.4,19631,8560,11071,8.6,19.8,2548,2.6,39.6,0
1995,22,c) 10 to 19,9262,118009,115940,356,3.8,346,3.7,22862,7910,14952,6.8,19.7,18348,6780,11568,5.8,15.8,4514,3.9,31.6,0
1995,22,d) 20 to 49,6912,168213,164566,294,4.3,271,3.9,30178,9796,20382,6,18.3,23006,8173,14833,5,14,7172,4.3,28,0
1995,22,e) 50 to 99,3227,124279,122274,122,3.8,115,3.6,19210,4933,14277,4,15.7,15189,4412,10777,3.6,12.4,4021,3.3,24.8,0
1995,22,f) 100 to 249,2727,130860,128658,162,6,123,4.5,21269,5948,15321,4.6,16.5,16370,4571,11799,3.6,12.7,4899,3.8,25.4,0
1995,22,g) 250 to 499,1505,76643,73946,100,6.7,71,4.8,14606,4108,10498,5.6,19.8,9214,2844,6370,3.8,12.5,5392,7.3,25,0
1995,22,h) 500 to 999,1246,63313,60912,151,12.5,87,7.2,15413,7709,7704,12.7,25.3,10615,4605,6010,7.6,17.4,4798,7.9,34.8,0
1995,22,i) 1000 to 2499,2099,99002,95813,267,13.2,132,6.5,18069,7293,10776,7.6,18.9,12051,2781,9270,2.9,12.6,6018,6.3,25.2,0
1995,22,j) 2500 to 4999,2072,77764,74922,174,8.6,82,4,12427,3860,8567,5.2,16.6,6306,2336,3970,3.1,8.4,6121,8.2,16.8,0
1995,22,k) 5000 to 9999,1291,61516,62114,161,12.9,74,5.9,6752,3068,3684,4.9,10.9,7535,1128,6407,1.8,12.1,-783,-1.2,21.8,0
1995,22,l) 10000+,5742,290425,292323,298,5.1,436,7.5,33610,9508,24102,3.3,11.5,37498,14560,22938,5,12.8,-3888,-1.3,23,0
1995,23,a) 1 to 4,14508,32141,31401,2886,20.3,2269,15.9,10551,6920,3631,22,33.6,8907,5575,3332,17.8,28.4,1644,5.2,56.8,0
1995,23,b) 5 to 9,5460,35867,35047,258,4.7,223,4.1,7807,2911,4896,8.3,22.3,6212,2551,3661,7.3,17.7,1595,4.6,35.4,0
1995,23,c) 10 to 19,3054,38917,38236,84,2.7,96,3.1,6586,2056,4530,5.4,17.2,5273,1910,3363,5,13.8,1313,3.4,27.6,0
1995,23,d) 20 to 49,2114,49716,48647,58,2.7,54,2.6,7390,1671,5719,3.4,15.2,5427,1388,4039,2.9,11.2,1963,4,22.4,0
1995,23,e) 50 to 99,980,31780,31884,34,3.5,46,4.7,3494,386,3108,1.2,11,3712,1177,2535,3.7,11.6,-218,-0.6,22,0
1995,23,f) 100 to 249,990,40102,39011,40,4.1,35,3.5,5031,821,4210,2.1,12.9,2848,613,2235,1.6,7.3,2183,5.6,14.6,0
1995,23,g) 250 to 499,545,29148,28736,18,3.3,25,4.6,3675,604,3071,2.1,12.8,2850,548,2302,1.9,9.9,825,2.9,19.8,0
1995,23,h) 500 to 999,569,32189,31487,76,13.9,31,5.7,3690,993,2697,3.2,11.7,2290,310,1980,1,7.3,1400,4.4,14.6,0
1995,23,i) 1000 to 2499,517,27655,28672,29,5.6,23,4.5,1948,389,1559,1.4,6.8,3982,154,3828,0.5,13.9,-2034,-7.1,13.6,0
1995,23,j) 2500 to 4999,220,18939,17751,23,10.4,21,9.5,3725,985,2740,5.5,21,1321,219,1102,1.2,7.4,2404,13.6,14.8,0
1995,23,k) 5000 to 9999,256,23698,23590,29,11.2,34,13.2,1706,528,1178,2.2,7.2,1499,614,885,2.6,6.4,207,0.8,12.8,0
1995,23,l) 10000+,1493,61120,60520,93,6.2,117,7.8,6573,2291,4282,3.8,10.9,5383,1953,3430,3.2,8.9,1190,2,17.8,0
1995,24,a) 1 to 4,44385,101051,97790,9379,21.6,7267,16.7,35096,23748,11348,24.3,35.9,28120,18174,9946,18.6,28.8,6976,7.1,57.6,0
1995,24,b) 5 to 9,19020,125564,123101,938,4.9,871,4.6,28280,10762,17518,8.7,23,23232,9646,13586,7.8,18.9,5048,4.1,37.8,0
1995,24,c) 10 to 19,11762,150369,146986,408,3.5,370,3.1,28382,8516,19866,5.8,19.3,21380,7271,14109,4.9,14.5,7002,4.8,29,0
1995,24,d) 20 to 49,8251,202032,197643,263,3.2,275,3.3,33382,8465,24917,4.3,16.9,24589,7898,16691,4,12.4,8793,4.5,24.8,0
1995,24,e) 50 to 99,3646,139836,136455,171,4.7,145,4,23182,5293,17889,3.9,17,16485,5356,11129,3.9,12.1,6697,4.9,24.2,0
1995,24,f) 100 to 249,3361,166761,161034,237,7.1,170,5.1,26623,6709,19914,4.2,16.5,15240,3915,11325,2.4,9.5,11383,7,19,0
1995,24,g) 250 to 499,1925,101209,99666,135,7,122,6.4,14036,2634,11402,2.6,14.1,10950,2506,8444,2.5,11,3086,3.1,22,0
1995,24,h) 500 to 999,1586,87452,85227,141,8.9,124,7.9,12479,3295,9184,3.9,14.6,8035,3507,4528,4.1,9.4,4444,5.2,18.8,0
1995,24,i) 1000 to 2499,2403,140481,137245,232,9.8,181,7.6,18238,5890,12348,4.3,13.3,11892,4110,7782,3,8.7,6346,4.6,17.4,0
1995,24,j) 2500 to 4999,1921,85022,82239,251,13.5,107,5.7,14679,5287,9392,6.4,17.8,8187,2284,5903,2.8,10,6492,7.8,20,0
1995,24,k) 5000 to 9999,1759,93564,93270,150,8.4,186,10.5,12460,4372,8088,4.7,13.4,11868,2610,9258,2.8,12.7,592,0.7,25.4,0
1995,24,l) 10000+,7753,408123,405272,682,8.9,576,7.5,49502,16063,33439,4,12.2,43889,12562,31327,3.1,10.8,5613,1.4,21.6,0
1995,25,a) 1 to 4,61938,139796,135732,11489,18.9,8900,14.6,43797,28153,15644,20.7,32.3,35258,21576,13682,15.9,26,8539,6.3,52,0
1995,25,b) 5 to 9,24427,158363,155250,1037,4.3,923,3.8,32880,11867,21013,7.6,21.2,26528,10102,16426,6.5,17.1,6352,4.1,34.2,0
1995,25,c) 10 to 19,14744,190161,186359,478,3.2,536,3.6,34807,10070,24737,5.4,18.7,27110,10399,16711,5.6,14.5,7697,4.2,29,0
1995,25,d) 20 to 49,10722,271367,264620,352,3.3,333,3.1,44059,12029,32030,4.5,16.6,30578,10062,20516,3.8,11.6,13481,5,23.2,0
1995,25,e) 50 to 99,4620,201206,196490,223,4.8,205,4.4,31212,9009,22203,4.6,15.9,21978,7756,14222,3.9,11.2,9234,4.7,22.4,0
1995,25,f) 100 to 249,5067,261963,258525,287,5.6,323,6.4,37664,7988,29676,3.1,14.6,30456,10696,19760,4.1,11.8,7208,2.8,23.6,0
1995,25,g) 250 to 499,2836,163068,160849,249,8.9,145,5.2,21962,4322,17640,2.7,13.7,17525,4295,13230,2.7,10.9,4437,2.8,21.8,0
1995,25,h) 500 to 999,2242,159459,158517,184,8.3,153,6.9,20410,4302,16108,2.7,12.9,18613,5723,12890,3.6,11.7,1797,1.2,23.4,0
1995,25,i) 1000 to 2499,2653,228919,227016,307,11.7,244,9.3,25633,7613,18020,3.4,11.3,21933,7180,14753,3.2,9.7,3700,1.6,19.4,0
1995,25,j) 2500 to 4999,1884,171479,169325,330,18.3,153,8.5,22862,9728,13134,5.7,13.5,18415,3854,14561,2.3,10.9,4447,2.6,21.8,0
1995,25,k) 5000 to 9999,2247,167319,167863,261,11.8,187,8.5,17119,5959,11160,3.5,10.2,19171,3173,15998,1.9,11.4,-2052,-1.2,20.4,0
1995,25,l) 10000+,8747,576410,570067,795,9.2,635,7.3,73939,22993,50946,4,13,61482,14792,46690,2.6,10.8,12457,2.2,21.6,0
1995,26,a) 1 to 4,80476,186147,179925,16089,20.4,12186,15.5,63326,41952,21374,23.3,35.2,49608,31123,18485,17.3,27.6,13718,7.6,55.2,0
1995,26,b) 5 to 9,36746,242550,237373,1679,4.6,1479,4,52290,19344,32946,8.1,22,41568,16334,25234,6.9,17.5,10722,4.5,35,0
1995,26,c) 10 to 19,22782,291661,285856,707,3.1,665,2.9,51850,14950,36900,5.2,18.1,39876,13376,26500,4.7,13.9,11974,4.2,27.8,0
1995,26,d) 20 to 49,16305,398410,388016,544,3.3,468,2.9,66556,18862,47694,4.9,17.2,45476,14384,31092,3.7,11.7,21080,5.5,23.4,0
1995,26,e) 50 to 99,7184,284959,276742,293,4.1,196,2.7,47056,13432,33624,4.9,17,30659,10596,20063,3.8,11.1,16397,5.9,22.2,0
1995,26,f) 100 to 249,6684,326066,317528,339,5.1,266,4,52599,14020,38579,4.4,16.6,35378,11952,23426,3.8,11.1,17221,5.5,22.2,0
1995,26,g) 250 to 499,3688,200442,193141,202,5.5,135,3.7,35536,9925,25611,5.1,18.4,20933,5725,15208,3,10.8,14603,7.6,21.6,0
1995,26,h) 500 to 999,2962,176466,170211,268,9.3,124,4.3,27927,9280,18647,5.5,16.4,15418,2114,13304,1.2,9.1,12509,7.3,18.2,0
1995,26,i) 1000 to 2499,3753,228856,225019,346,9.3,263,7.1,29988,7459,22529,3.3,13.3,22395,3258,19137,1.4,10,7593,3.3,20,0
1995,26,j) 2500 to 4999,3065,180792,176161,241,7.8,233,7.6,25373,4147,21226,2.4,14.4,15350,4002,11348,2.3,8.7,10023,5.7,17.4,0
1995,26,k) 5000 to 9999,3179,187502,177752,428,13.6,358,11.4,33386,11733,21653,6.6,18.8,14156,4737,9419,2.7,8,19230,10.8,16,0
1995,26,l) 10000+,12780,954219,949216,923,7.3,668,5.3,107204,38111,69093,4,11.3,97004,25482,71522,2.7,10.2,10200,1.1,20.4,0
1995,27,a) 1 to 4,45771,101841,99191,8908,19.9,6707,14.9,32859,21827,11032,22,33.1,26728,16907,9821,17,26.9,6131,6.2,53.8,0
1995,27,b) 5 to 9,19244,126475,124566,863,4.5,815,4.2,26169,10012,16157,8,21,22217,8976,13241,7.2,17.8,3952,3.2,35.6,0
1995,27,c) 10 to 19,12450,159366,157034,405,3.3,412,3.3,27311,8581,18730,5.5,17.4,22515,8398,14117,5.3,14.3,4796,3.1,28.6,0
1995,27,d) 20 to 49,9135,224110,218783,304,3.3,319,3.5,36196,10487,25709,4.8,16.5,25243,8909,16334,4.1,11.5,10953,5,23,0
1995,27,e) 50 to 99,4233,165049,161017,214,5.1,151,3.6,25965,7817,18148,4.9,16.1,17784,5414,12370,3.4,11,8181,5.1,22,0
1995,27,f) 100 to 249,3888,199168,193667,195,5.1,117,3,29464,6542,22922,3.4,15.2,18014,5181,12833,2.7,9.3,11450,5.9,18.6,0
1995,27,g) 250 to 499,2190,128953,124518,150,6.9,101,4.7,19922,5747,14175,4.6,16,11216,2775,8441,2.2,9,8706,7,18,0
1995,27,h) 500 to 999,1791,116503,114059,111,6.2,86,4.8,12812,2336,10476,2,11.2,7937,1480,6457,1.3,7,4875,4.2,14,0
1995,27,i) 1000 to 2499,2074,134870,132594,153,7.4,125,6.1,15489,4221,11268,3.2,11.7,10856,2380,8476,1.8,8.2,4633,3.5,16.4,0
1995,27,j) 2500 to 4999,1688,138615,135857,178,10.6,145,8.6,14766,5644,9122,4.2,10.9,8946,2029,6917,1.5,6.6,5820,4.3,13.2,0
1995,27,k) 5000 to 9999,1664,124211,119573,182,11.1,133,8.1,19468,7898,11570,6.6,16.3,10214,2398,7816,2,8.5,9254,7.8,17,0
1995,27,l) 10000+,6054,417812,416493,472,7.9,346,5.8,39696,14400,25296,3.5,9.5,37084,7641,29443,1.8,8.9,2612,0.6,17.8,0
1995,28,a) 1 to 4,22479,51343,49638,4547,20.5,3762,17,17774,12205,5569,24.6,35.8,14030,9169,4861,18.5,28.3,3744,7.5,56.6,0
1995,28,b) 5 to 9,8779,57419,56021,472,5.4,361,4.1,12971,5555,7416,9.9,23.2,10008,4078,5930,7.3,17.9,2963,5.3,35.8,0
1995,28,c) 10 to 19,5086,64610,63199,190,3.7,164,3.2,12482,3911,8571,6.2,19.8,9569,3172,6397,5,15.1,2913,4.7,30.2,0
1995,28,d) 20 to 49,3522,82663,81178,143,4.1,130,3.7,14618,4516,10102,5.6,18,11498,4181,7317,5.2,14.2,3120,3.8,28.4,0
1995,28,e) 50 to 99,1503,54778,54216,67,4.4,82,5.4,8823,2368,6455,4.4,16.3,7560,3220,4340,5.9,13.9,1263,2.4,27.8,0
1995,28,f) 100 to 249,1628,70498,68485,86,5.3,68,4.2,11300,2515,8785,3.7,16.5,7081,2323,4758,3.4,10.3,4219,6.2,20.6,0
1995,28,g) 250 to 499,1197,49165,47226,76,6.5,33,2.8,10085,4180,5905,8.9,21.4,6206,1956,4250,4.1,13.1,3879,8.3,26.2,0
1995,28,h) 500 to 999,816,61597,61732,70,8.6,61,7.5,9205,3861,5344,6.3,14.9,9475,2022,7453,3.3,15.3,-270,-0.4,29.8,0
1995,28,i) 1000 to 2499,1403,84756,86782,115,8.4,68,4.9,10150,2744,7406,3.2,11.7,14771,3997,10774,4.6,17,-4621,-5.3,23.4,0
1995,28,j) 2500 to 4999,1175,49391,48275,134,11.9,29,2.6,5144,1837,3307,3.8,10.7,2863,812,2051,1.7,5.9,2281,4.8,11.8,0
1995,28,k) 5000 to 9999,737,52031,49244,86,12.1,42,5.9,9539,5147,4392,10.5,19.4,4019,743,3276,1.5,8.2,5520,11.2,16.4,0
1995,28,l) 10000+,2888,171473,168733,201,7,187,6.5,20659,8008,12651,4.7,12.2,15087,4128,10959,2.4,8.9,5572,3.3,17.8,0
1995,29,a) 1 to 4,54372,121223,118613,11014,20.6,8981,16.8,40768,27547,13221,23.2,34.4,34495,21947,12548,18.5,29.1,6273,5.3,58.2,0
1995,29,b) 5 to 9,21077,138013,136509,1093,5.2,1067,5.1,30940,12530,18410,9.2,22.7,27585,11781,15804,8.6,20.2,3355,2.5,40.4,0
