_LRT_EF_COVERAGE_SRC_EZ.PGM_SYS_ACRNM,V_LRT_EF_COVERAGE_SRC_EZ.PGM_SYS_ID,V_LRT_EF_COVERAGE_SRC_EZ.REGISTRY_ID,V_LRT_EF_COVERAGE_SRC_EZ.PRIMARY_NAME,V_LRT_EF_COVERAGE_SRC_EZ.CITY_NAME,V_LRT_EF_COVERAGE_SRC_EZ.COUNTY_NAME,V_LRT_EF_COVERAGE_SRC_EZ.LOCATION_ADDRESS,V_LRT_EF_COVERAGE_SRC_EZ.STATE_CODE,V_LRT_EF_COVERAGE_SRC_EZ.POSTAL_CODE,V_LRT_EF_COVERAGE_SRC_EZ.STATE_NAME,V_LRT_EF_COVERAGE_SRC_EZ.FEDERAL_FACILITY_CODE,V_LRT_EF_COVERAGE_SRC_EZ.TRIBAL_LAND_CODE,V_LRT_EF_COVERAGE_SRC_EZ.TRIBAL_LAND_NAME,V_LRT_EF_COVERAGE_SRC_EZ.LATITUDE,V_LRT_EF_COVERAGE_SRC_EZ.LONGITUDE
FRS,110004749425,110004749425,SHERWIN WILLIAMS CO,ARDMORE,CARTER,12 SO COMMERCE ST,OK,73401,OKLAHOMA,,N,,34.175637,-97.143282
FRS,110004749461,110004749461,GEORGE E FAILING CO INC,ENID,GARFIELD,2215 S VAN BUREN,OK,73701,OKLAHOMA,,N,,36.41889,-97.89017
FRS,110004749522,110004749522,PRECISION COATINGS LLC,TULSA,TULSA,7453 E 46TH PLACE,OK,74145,OKLAHOMA,,N,,36.096489,-95.892601
FRS,110004743109,110004743109,INTEGRATED MEDICAL RESOURCES,MUSKOGEE,MUSKOGEE,701 W HANCOCK,OK,74401,OKLAHOMA,,N,,35.725802,-95.381348
FRS,110004743154,110004743154,OG & E ELECTRIC SRVCS,POTEAU,LE FLORE,1409 BROADWAY,OK,74953,OKLAHOMA,,N,,35.060032,-94.620109
FRS,110004749755,110004749755,GENERAL TEL OF S WEST,BROKEN ARROW,TULSA,2300 S 1ST ST,OK,74012,OKLAHOMA,,N,,36.026265,-95.790025
FRS,110004756407,110004756407,FORD OF TULSA,TULSA,TULSA,550 N MEMORIAL,OK,74115,OKLAHOMA,,N,,36.165394,-95.886768
FRS,110004750038,110004750038,SHERWIN WILLIAMS CO,ADA,PONTOTOC,824 ARLINGTON CENTER,OK,74820,OKLAHOMA,,N,,34.782191,-96.649367
FRS,110004750047,110004750047,JACKIE COOPER BUICK-MAZDA,NORMAN,CLEVELAND,333 INTER STATE DR NORTH,OK,73069,OKLAHOMA,,N,,35.221232,-97.484933
FRS,110004763042,110004763042,LAWTON PUBLISHING CO,LAWTON,COMANCHE,102 S 3RD STREET,OK,73502,OKLAHOMA,,N,,34.389319,-99.025275
FRS,110004769643,110004769643,COLLISION KING,OKLAHOMA CITY,OKLAHOMA,2529 W RENO,OK,73107,OKLAHOMA,,N,,35.464321,-97.557353
FRS,110004769778,110004769778,JACKSONS PAINT AND BODY,TAHLEQUAH,CHEROKEE,202 E 5TH ST,OK,74464,OKLAHOMA,,N,,35.899704,-94.972584
FRS,110004769787,110004769787,WALGREENS STORE #3643,OKLAHOMA CITY,OKLAHOMA,9011 S PENNSYLVANIA,OK,73129,OKLAHOMA,,N,,35.377037,-97.547926
FRS,110004769929,110004769929,ECONO LUBE N TUNE #311,THE VILLAGE,OKLAHOMA,2200 W HEFNER RD,OK,73120,OKLAHOMA,,N,,35.580184,-97.552028
FRS,110004769572,110004769572,PENN MACHINE,OKLAHOMA CITY,OKLAHOMA,8513 NW 2ND ST,OK,73128,OKLAHOMA,,N,,35.462468,-97.664011
FRS,110004769983,110004769983,FORMER VERMEER GREAT PLAINS INC,OKLAHOMA CITY,OKLAHOMA,6710 S EASTERN,OK,73149,OKLAHOMA,N,N,,35.398097,-97.476976
FRS,110004769135,110004769135,WILMES GM SUPERSTORE,ALTUS,JACKSON,108 N VETERANS DR,OK,73521,OKLAHOMA,N,N,,34.637827,-99.298677
FRS,110004769144,110004769144,AMTECH LIGHTING SERVICES,OKLAHOMA CITY,OKLAHOMA,7700 NW 3RD STREET,OK,73127,OKLAHOMA,N,N,,35.470125,-97.647706
FRS,110004742949,110004742949,FIRESTONE MASTER CARE,OKLAHOMA CITY,OKLAHOMA,6501 NW EXPWAY,OK,73132,OKLAHOMA,,N,,35.554234,-97.62937
FRS,110004742958,110004742958,FIRESTONE MASTER CARE,EDMOND,OKLAHOMA,208 S BRYANT,OK,73034,OKLAHOMA,,N,,35.652651,-97.460466
FRS,110004749862,110004749862,JERICO MOTOR PLAZA,ENID,GARFIELD,318 N GRAND,OK,73701,OKLAHOMA,,N,,36.399217,-97.8783
FRS,110004750010,110004750010,JACKIE COOPER LINCOLN MERCURY IMPORTS,OKLAHOMA CITY,OKLAHOMA,9505 N MAY,OK,73120,OKLAHOMA,,N,,35.567251,-97.567161
FRS,110004763462,110004763462,CARRIER BLDG SYSTEMS & SVC,OKLAHOMA CITY,OKLAHOMA,6752 MELROSE LANE,OK,73127,OKLAHOMA,,N,,35.471642,-97.630785
FRS,110004763621,110004763621,SHERWIN WILLIAMS CO,NORMAN,CLEVELAND,2443 W MAIN ST,OK,73069,OKLAHOMA,,N,,35.218508,-97.477923
FRS,110004763701,110004763701,DOBRINSKI CHEVROLET,OKEENE,BLAINE,202 E OKLAHOMA AVE,OK,73763,OKLAHOMA,,N,,36.115934,-98.315778
FRS,110004763765,110004763765,BROWN AVIATION INC,TULSA,TULSA,1902 N NORWOOD,OK,74115,OKLAHOMA,,N,,36.182131,-95.906398
FRS,110004756773,110004756773,MIDWAY CHEV,HARRAH,OKLAHOMA,18000 NE 23RD,OK,73045,OKLAHOMA,,N,,35.493264,-97.212283
FRS,110004756791,110004756791,OKLAHOMA OFFICE OF PUBLIC AFFAIRS,OKLAHOMA CITY,OKLAHOMA,2307 N CENTRAL,OK,73105,OKLAHOMA,,N,,35.492121,-97.507273
FRS,110004756835,110004756835,SAMCO,OKLAHOMA CITY,OKLAHOMA,3629 SW 29TH,OK,73119,OKLAHOMA,,N,,35.435196,-97.581709
FRS,110004756924,110004756924,FERGUSON GMC INC,TULSA,TULSA,4425 E 11ST,OK,74112,OKLAHOMA,,N,,36.147818,-95.927815
FRS,110004756942,110004756942,GARROTT AUTOMOTIVE INC.,TULSA,TULSA,3521 S SHERIDAN,OK,74145,OKLAHOMA,,N,,36.111465,-95.904237
FRS,110004747864,110004747864,FOURTH ST AUTO SVC,TULSA,TULSA,1004 E 4 ST,OK,74120,OKLAHOMA,,N,,36.155698,-95.979712
FRS,110004747016,110004747016,BUILDERS TRANSMISISON,BROKEN ARROW,TULSA,831 N MAIN,OK,74012,OKLAHOMA,,N,,36.05994,-95.79077
FRS,110005971154,110005971154,PINECREST LANDFILL,NEWCASTLE,MC CLAIN,1741 N PORTLAND AVE,OK,73065,OKLAHOMA,,N,,35.264546,-97.582453
FRS,110006372059,110006372059,USARC MANUEL A. PEREZ JR ,OKLAHOMA CITY,OKLAHOMA,3021 W RENO,OK,73107,OKLAHOMA,Y,N,,35.464399,-97.568448
FRS,110006372745,110006372745,TULSA US ARMY RESERVE CENTER,TULSA,TULSA,4000 EAST 15TH STREET,OK,74112-5999,OKLAHOMA,Y,N,,36.140526,-95.932564
FRS,110006113035,110006113035,HTS OILFIELD SVCS INC,LINDSAY,GARVIN,1001 SE 4TH (HWY 76 S),OK,73052,OKLAHOMA,,N,,34.826756,-97.598201
FRS,110006534009,110006534009,DONS PLATING CO/1320 S WALKER,OKLAHOMA CITY,OKLAHOMA,1320 SOUTH WALKER,OK,73109,OKLAHOMA,N,N,,35.452727,-97.521167
FRS,110006645014,110006645014,CITY OF  SAPULPA NORTHEAST PLANT,SAPULPA,CREEK,425 EAST DEWEY AVENUE,OK,74066,OKLAHOMA,,N,,35.998739,-96.108504
FRS,110006698519,110006698519,LESLIE WIEDEMANN,PIEDMONT,CANADIAN,325 PIEDMONT ROAD NORTH,OK,73078,OKLAHOMA,,N,,35.641402,-97.745188
FRS,110007166155,110007166155,MAYSVILLE,MAYSVILLE,GARVIN,2 25 MI W OF 74 ON HWY 19,OK,73057,OKLAHOMA,,N,,34.796443,-97.397412
FRS,110007166896,110007166896,A-OK RADIATOR WORLD  INC,OKLAHOMA CITY,OKLAHOMA,2225 SW 29TH STREET,OK,73119,OKLAHOMA,N,N,,35.435185,-97.550746
FRS,110007169027,110007169027,THOMAS MARINE MFG I/1301 S BUSINESS HWY,CHECOTAH,MC INTOSH,1301 S BUSINESS HWY 69,OK,74426,OKLAHOMA,,N,,35.445023,-95.536453
FRS,110007162603,110007162603,DCP MIDSTREAM LP/SAND CREEK BOOSTER,BEAVER,BEAVER,3 MI E & 0 5 MI S CLEAR LAKE,OK,73932,OKLAHOMA,,N,,36.818182,-100.531454
FRS,110007388585,110007388585,DOVER,DOVER,KINGFISHER,3 MI N W OFF HWY 81,OK,73734,OKLAHOMA,N,N,,35.983181,-97.907401
FRS,110007388594,110007388594,ORLANDO,ORLANDO,LOGAN,2 MILES SOUTH OF TOWN,OK,73073,OKLAHOMA,,N,,36.13671,-97.433502
FRS,110007720859,110007720859,FERGUSON DODGE,NORMAN,CLEVELAND,481 N INTERSTATE DR,OK,73069,OKLAHOMA,,N,,35.223671,-97.485108
FRS,110007730660,110007730660,BALDOR ELECTRIC CO,WESTVILLE,ADAIR,BALLMAN ROAD,OK,74965,OKLAHOMA,N,N,,35.996605,-94.569259
FRS,110007734906,110007734906,PENCE TOWING SVC,SALLISAW,SEQUOYAH,N MAPLE ST AND TAYLOR DR,OK,74955,OKLAHOMA,,N,,35.493633,-94.797274
FRS,110007736389,110007736389,M-I DRILLING FLUIDS CO-WOODWARD,WOODWARD,WOODWARD,6 & SANTE FE STREET,OK,73801,OKLAHOMA,,N,,36.438057,-99.386816
FRS,110007735629,110007735629,BUDS DISCOUNT CITY NO 4013,LAWTON,COMANCHE,1822 NW 52ND ST AND US-62,OK,73505,OKLAHOMA,,N,,34.627275,-98.457195
FRS,110007735914,110007735914,TULSA AUTO COLLECTION,BROKEN ARROW,TULSA,1101 SW EXPRESSWAY,OK,74012,OKLAHOMA,,N,,36.071205,-95.799858
FRS,110007729208,110007729208,SUNOCO SERVICE STATION,TULSA,TULSA,2301 SOUTHWEST BLVD,OK,74107,OKLAHOMA,N,N,,36.129802,-96.006987
FRS,110007908005,110007908005,COLOURS UNLIMITED PAINT & BODY,TULSA,CREEK,4950 W 61ST ST,OK,741312621,OKLAHOMA,,N,,36.075428,-96.048631
FRS,110007733765,110007733765,DANNY BECK CHEVROLET,TULSA,TULSA,8300 NEW SAPULPA RD,OK,74131,OKLAHOMA,,N,,36.043814,-96.079645
FRS,110009305885,110009305885,WEN-CLAY,WOODARD,WOODWARD,N 48TH & OKLAHOMA AVE,OK,73803,OKLAHOMA,,N,,36.433504,-99.443362
FRS,110009435218,110009435218,HENDERSON PLATING A/305 NE 37TH ST,OKLAHOMA CITY,OKLAHOMA,305 NE 37TH ST,OK,73105,OKLAHOMA,N,N,,35.508707,-97.507045
FRS,110009008821,110009008821,QUARTZ MT REGIONAL WATER AUTH,GRANITE,GREER,420 N MAIN STREET,OK,73547,OKLAHOMA,,N,,34.961518,-99.380731
FRS,110009343255,110009343255,NATIONAL ZINC CORP.,BARTLESVILLE,WASHINGTON,11TH ST & VIRGINIA STREET,OK,74003,OKLAHOMA,N,N,,36.74666,-95.995
FRS,110009434362,110009434362,INDUSTRIAL GASKET,DEL CITY,OKLAHOMA,3317 SE 18TH,OK,73115,OKLAHOMA,,N,,35.446223,-97.454265
FRS,110009434371,110009434371,GLOBAL COMPRESSION SERVICES INC,YUKON,CANADIAN,11000 NW 10TH,OK,73099,OKLAHOMA,N,N,,35.478881,-97.716457
FRS,110009434415,110009434415,QUIKTRIP STORE #  60,TULSA,TULSA,4510 S PEORIA,OK,74105,OKLAHOMA,,N,,36.098344,-95.975803
FRS,110009434576,110009434576,TRANSIT SERVICES,OKLAHOMA CITY,OKLAHOMA,300 E CALIFORNIA,OK,73104,OKLAHOMA,N,N,,35.465375,-97.506021
FRS,110009434585,110009434585,ELSIMORE AIRFRAME SERVICES,OKLAHOMA CITY,OKLAHOMA,6300 AIR CARGO RD STE D,OK,731590977,OKLAHOMA,N,N,,35.406379,-97.594777
FRS,110009433639,110009433639,TULSA CITY SOUTHSIDE SEWAGE TRTMNT PLT,TULSA,TULSA,5300 S ELWOOD AVE,OK,74107,OKLAHOMA,,N,,36.088796,-95.993736
FRS,110009434941,110009434941,DURANT CLEANING CORP - COMET,DURANT,BRYAN,1115 N 1ST STREET,OK,74701,OKLAHOMA,,N,,34.000761,-96.372786
FRS,110009435003,110009435003,PEPSI COLA BOTTLING COMPANY,TULSA,TULSA,510 WEST SKELLY DRIVE,OK,74107,OKLAHOMA,,N,,36.089545,-95.997296
FRS,110009433773,110009433773,CARTERS DV IN CLNRS/2823 E 11TH ST,TULSA,TULSA,2823 EAST 11TH STREET,OK,74104,OKLAHOMA,N,N,,36.147817,-95.948869
FRS,110009433880,110009433880,RADIOLOGIC SPECIALTIES,OKLAHOMA CITY,OKLAHOMA,4045 NW 64TH STE 125,OK,73116,OKLAHOMA,,N,,35.538649,-97.591726
FRS,110009433906,110009433906,FIRST IMAGE,OKLAHOMA CITY,OKLAHOMA,2000 CLASSEN CENTER STE 125S,OK,73106,OKLAHOMA,,N,,35.489172,-97.531125
FRS,110009435272,110009435272,CHEMLAWN CORP,OKLAHOMA CITY,OKLAHOMA,501 N MERIDIAN SUITE 301,OK,73107,OKLAHOMA,,N,,35.471403,-97.600891
FRS,110009454517,110009454517,WARDROBE CLEANERS PLUS,SKIATOOK,TULSA,307 EAST ROGERS BOULEVARD,OK,74070,OKLAHOMA,N,N,,36.368546,-95.998754
FRS,110009454483,110009454483,QUIKTRIP STORE #  49,BROKEN ARROW,TULSA,701 S 9TH,OK,74012,OKLAHOMA,,N,,36.046461,-95.77956
FRS,110009454492,110009454492,PROFESSIONAL IMAGE INC,TULSA,TULSA,9422 E 55TH PL,OK,74145,OKLAHOMA,,N,,36.083613,-95.87183
FRS,110009432471,110009432471,SUN GAS CO STONE J PROP 712240,ENID,GARFIELD,2425 N 11TH ST,OK,73701,OKLAHOMA,,N,,36.42044,-97.862009
FRS,110009434102,110009434102,AMERICAN EAGLE,LAWTON,COMANCHE,3400 SOUTHWEST 11TH STREET,OK,73501,OKLAHOMA,,N,,34.57472,-98.404558
FRS,110009433452,110009433452,SKF SEALING SOLUTIONS,HOBART,KIOWA,711 WEST 9TH STREET,OK,73651,OKLAHOMA,,N,,35.017794,-99.100127
FRS,110009433265,110009433265,DRESSER ATLAS DIVISION OF DRESSER IND,PERRY,NOBLE,630 BIRCH,OK,73077,OKLAHOMA,,N,,36.284803,-97.287238
FRS,110009433309,110009433309,ESB INC,TULSA,TULSA,3726 S PEORIA,OK,74105,OKLAHOMA,,N,,36.109293,-95.975777
FRS,110009433354,110009433354,S & W INDUSTRIES  INC,OKLAHOMA CITY,OKLAHOMA,3000 E RENO AVENUE,OK,73117,OKLAHOMA,,N,,35.464169,-97.458842
FRS,110009434157,110009434157,BARTLESVILLE EXAMINER ENTERPRISE,BARTLESVILLE,WASHINGTON,300 E FRANK PHILLIPS BLVD,OK,74003,OKLAHOMA,,N,,36.751619,-95.979832
FRS,110009433103,110009433103,FLOWSERVE CORPORATION,TULSA,TULSA,4501 SOUTH 86TH EAST AVENUE,OK,74145,OKLAHOMA,,N,,36.096777,-95.880448
FRS,110009433158,110009433158,CERAD INDUSTRIES INC,OKLAHOMA CITY,OKLAHOMA,1400 NE 4TH,OK,73117,OKLAHOMA,,N,,35.47136,-97.487294
FRS,110009433201,110009433201,BERKEY BROTHERS INC,OKLAHOMA CITY,OKLAHOMA,15 N ROBINSON,OK,73102,OKLAHOMA,,N,,35.466652,-97.51644
FRS,110009154805,110009154805,EASTERN OKLAHOMA STATE COLLEGE,WILBURTON,LATIMER,1301 WEST MAIN,OK,74578,OKLAHOMA,,N,,34.910667,-95.333056
FRS,110009154930,110009154930,CITY OF KENDRICK,KENDRICK,LINCOLN,201 'E' STREET,OK,74079,OKLAHOMA,,N,,35.787059,-96.775241
FRS,110009155001,110009155001,ABSOLUTE WASTE SOLUTIONS  INC.,TECUMSEH,POTTAWATOMIE,39285 BROOKSVILLE RD,OK,74873,OKLAHOMA,N,N,,35.222148,-96.960591
FRS,110009305402,110009305402,PURE OIL CO.,ARDMORE,CARTER,REFINERY ROAD,OK,73401,OKLAHOMA,,N,,34.251511,-97.108113
FRS,110009432943,110009432943,OKLA DEQ CUSTOMER SERVICE DIVISION,OKLAHOMA CITY,OKLAHOMA,707 N ROBINSON,OK,73102,OKLAHOMA,N,N,,35.474125,-97.516219
FRS,110009431212,110009431212,SUN GAS CO NATIONAL PROP 864013,ENID,GARFIELD,2425 N 11TH ST,OK,73701,OKLAHOMA,N,N,,36.42044,-97.862009
FRS,110028139547,110028139547,CARTS & PARTS,OKLAHOMA CITY,OKLAHOMA,8525 SW 2ND ST.,OK,73128,OKLAHOMA,,N,,35.462557,-97.664163
FRS,110009431187,110009431187,SUN GAS CO MARSHALL PROP 855731,ENID,GARFIELD,2425 N 11TH ST,OK,73701,OKLAHOMA,,N,,36.42044,-97.862009
FRS,110009431427,110009431427,SUN GAS CO BRAKHAGE L UT PROP 812027,ENID,GARFIELD,2425 N 11TH ST,OK,73701,OKLAHOMA,,N,,36.42044,-97.862009
FRS,110009431739,110009431739,SUN GAS CO USA PROP 890114,ENID,GARFIELD,2425 N 11TH ST,OK,73701,OKLAHOMA,,N,,36.42044,-97.862009
FRS,110009431757,110009431757,SUN GAS CO WILDER-POYNTER PROP 896132,ENID,GARFIELD,2425 N 11TH ST,OK,73701,OKLAHOMA,,N,,36.42044,-97.862009
FRS,110009431338,110009431338,SUN GAS CO HAYES PROP 838718,ENID,GARFIELD,2425 N 11TH ST,OK,73701,OKLAHOMA,,N,,36.42044,-97.862009
FRS,110010706548,110010706548,KERR-MCGEE CORP,OKLAHOMA CITY,OKLAHOMA,211 N ROBINSON,OK,73125,OKLAHOMA,,N,,35.468888,-97.516504
FRS,110010594990,110010594990,OKLAHOMA POOL TREATMENT INC,OKLAHOMA CITY,OKLAHOMA,340 S VERMONT,OK,73108,OKLAHOMA,,N,,35.462872,-97.597048
FRS,110011403846,110011403846,MIAMI OK  CITY OF,MIAMI,OTTAWA,129 5TH NW,OK,74354,OKLAHOMA,,N,,36.881729,-94.87902
FRS,110011414497,110011414497,ANTLERS PUBLIC SCHOOLS,ANTLERS,PUSHMATAHA,306 NE A STREET,OK,74523-324,OKLAHOMA,,N,,34.234178,-95.619516
FRS,110011414638,110011414638,FINE CANDY CO,OKLAHOMA CITY,OKLAHOMA,2700 S MAY AVE (P.O. BOX 83168),OK,73148,OKLAHOMA,,N,,35.438232,-97.565471
FRS,110011414255,110011414255,CLAYTON PUBLIC SCHOOLS,CLAYTON,PUSHMATAHA,P O BOX 190  PINE STREET,OK,74536,OKLAHOMA,,N,,34.589262,-95.366632
FRS,110010729408,110010729408,WEWOKA GATHERING LINE,OKLAHOMA CITY,CLEVELAND,11501 S I 44 SERVICE RD,OK,73173,OKLAHOMA,,N,,35.353575,-97.584807
FRS,110011415450,110011415450,CROOKED OAK SCHOOL DISTRICT,OKLAHOMA CITY,,1901 S. E. 15TH STREET,OK,7316,OKLAHOMA,,N,,35.324333,-97.460903
FRS,110011425984,110011425984,HERITAGE HALL,OKLAHOMA CITY,OKLAHOMA,1401 NW 1ST STREET,OK,73115,OKLAHOMA,,N,,35.469023,-97.536723
FRS,110011426064,110011426064,EL RENO SCHOOL DISTRICT,EL RENO,CANADIAN,405 SOUTH CHOCTAW,OK,73036,OKLAHOMA,,N,,35.530453,-97.954862
FRS,110010695373,110010695373,GKM OIL AND GAS  INC.,CLEVELAND,PAWNEE,405 W KAW,OK,74020,OKLAHOMA,,N,,36.316181,-96.467895
FRS,110010697754,110010697754,WATERFRONT ACRES WATER SYSTEM,CHOCTAW,OKLAHOMA,1400 N INDIAN MERIDIAN,OK,73020,OKLAHOMA,,N,,35.481618,-97.24734
FRS,110010644179,110010644179,ESTES  INC,TULSA,TULSA,11391 E TECUMSEH ST. ,OK,74116,OKLAHOMA,,N,,36.181438,-95.847393
FRS,110010793757,110010793757,PEACE ACADEMY,TULSA,TULSA,4620 S IRVINGTON ST,OK,74135,OKLAHOMA,,N,,36.096398,-95.911132
FRS,110011403837,110011403837,COLBERT PUBLIC SCHOOL,COLBERT,BRYAN,630 COLLINS STREET,OK,74733,OKLAHOMA,,N,,33.859359,-96.504991
FRS,110011403962,110011403962,EMPIRE PUBLIC SCHOOLS,EMPIRE CITY,,1/4 MI FROM EMPIRE & CHEROKEE CROSSING,OK,73533,OKLAHOMA,,N,,34.463372,-97.66302
FRS,110010760685,110010760685,OKLAHOMA CITY FIRE DEPT. STA #18,OKLAHOMA CITY,OKLAHOMA,4016 N PROSPECT,OK,73106,OKLAHOMA,,N,,35.51139,-97.485344
FRS,110010761041,110010761041,RIVERSIDE AUTO SALVAGE,OKLAHOMA CITY,OKLAHOMA,6800 SW 15TH ST,OK,731282013,OKLAHOMA,,N,,35.449768,-97.629408
FRS,110010773172,110010773172,STROUD WATER & LIGHT,STROUD,LINCOLN,SECOND STREET & SECOND AVENUE,OK,74079,OKLAHOMA,,N,,35.74798,-96.655093
FRS,110011416191,110011416191,DAVIS PUBLIC SCHOOLS,DAVIS,MURRAY,400 E ATLANTA,OK,73030,OKLAHOMA,,N,,34.500764,-97.116725
FRS,110011445301,110011445301,POUL TOUSSIENG EARLY CHILDHOOD DEV CENTR,OKLAHOMA CITY,OKLAHOMA,601 N LOTTIE BLVD,OK,73117,OKLAHOMA,,N,,35.472694,-97.489904
FRS,110010594730,110010594730,BOB BRUSSO,BROKEN ARROW,TULSA,1708 W YUMA COURT,OK,74011,OKLAHOMA,,N,,35.985348,-95.809556
FRS,110011414442,110011414442,WASHINGTON GRADE CENTER,ADA,PONTOTOC,600 WEST 17TH,OK,74820,OKLAHOMA,,N,,34.768102,-96.686813
FRS,110011424887,110011424887,ALINE-CLEO HS,ALINE,ALFALFA,301 E ASH,OK,73716,OKLAHOMA,,N,,36.511738,-98.446779
FRS,110011448255,110011448255,CASHION SCHOOLS,CASHION,KINGFISHER,3RD & GUTHRIE,OK,73016,OKLAHOMA,,N,,35.800519,-97.677734
FRS,110010744409,110010744409,SIERRA ENVIRONMENTAL SYSTEM,TULSA,TULSA,4150 70TH E AVE,OK,74145,OKLAHOMA,,N,,36.103684,-95.899177
FRS,110010359058,110010359058,DOLESE BROS CO/YUKON BATCH PLT STON,YUKON,CANADIAN,10700 NW 10TH,OK,73099,OKLAHOMA,,N,,35.478857,-97.710811
FRS,110010726198,110010726198,NORMANDY CREEK TEXACO,NORMAN,CLEVELAND,2132B W MAIN ST,OK,730696460,OKLAHOMA,,N,,35.21837,-97.472433
FRS,110010746103,110010746103,KLEEN PRODUCTS INC,OKLAHOMA CITY,OKLAHOMA,8136 SW 8TH ST,OK,731284210,OKLAHOMA,,N,,35.456943,-97.656333
FRS,110010745596,110010745596,ACD MOBLEY CO,ALVA,WOODS,108 SANTA FE,OK,73717,OKLAHOMA,,N,,36.80714,-98.658884
FRS,110011449307,110011449307,MANITOU PUBLIC SCHOOLS,MANITOU,TILLMAN,300 S BROADWAY (P O BOX 38),OK,73555,OKLAHOMA,,N,,34.645167,-97.958073
FRS,110011449762,110011449762,KREMLIN-HILLSDALE PUBLIC SCHOOLS,KREMLIN,GARFIELD,605 5TH STREET,OK,73753,OKLAHOMA,,N,,36.544492,-97.830516
FRS,110011404177,110011404177,PITTSBURG PUBLIC SCHOOLS,PITTSBURG,PITTSBURG,200 WEST GRANT,OK,74560,OKLAHOMA,,N,,34.713278,-95.854328
FRS,110011429249,110011429249,FAITH CHRISTIAN ACADEMY,CARDIN,OTTAWA,47 1ST STREET,OK,74335,OKLAHOMA,,N,,36.933749,-94.877051
FRS,110011429258,110011429258,VICTORY CHRISTIAN SCHOOL,TULSA,TULSA,7700 SOUTH LEWIS AVENUE,OK,74136,OKLAHOMA,,N,,36.052259,-95.957824
FRS,110011429285,110011429285,SOUTHWEST AMERICAN MANUFACTURING CO,TULSA,TULSA,1623 APACHE STREET,OK,74106,OKLAHOMA,,N,,36.191526,-95.969439
FRS,110011449174,110011449174,AMERICAN 1ST TOWER,OKLAHOMA CITY,OKLAHOMA,101 N ROBINSON AVE,OK,73102,OKLAHOMA,,N,,35.46775,-97.516459
FRS,110011429524,110011429524,EASTWOOD BAPTIST CHURCH SCHOOL,TULSA,TULSA,949 S 91ST EAST AVENUE,OK,74112,OKLAHOMA,,N,,36.149007,-95.874972
FRS,110011429560,110011429560,STONEWALL PUBLIC SCHOOL,STONEWALL,PONTOTOC,9TH & HIGH SCHOOL,OK,74871,OKLAHOMA,,N,,34.647507,-96.529842
FRS,110010650795,110010650795,KILDARE ELEMENTARY SCH,PONCA CITY,KAY,11TH & CHURCH ST,OK,74604,OKLAHOMA,,N,,36.80756,-97.049268
FRS,110011419081,110011419081,TALOGA PUBLIC SCHOOLS,TALOGA,DEWEY,500 W RUBLE,OK,73667,OKLAHOMA,,N,,36.038692,-98.968907
FRS,110011419152,110011419152,SALLISAW PUBLIC SCHOOLS,SALLISAW,SEQUOYAH,604 E CHEROKEE,OK,74955,OKLAHOMA,,N,,35.460203,-94.787094
FRS,110011429775,110011429775,ST MARY'S EPISCOPAL,EDMOND,OKLAHOMA,325 E 1ST,OK,73034,OKLAHOMA,,N,,35.653786,-97.47619
FRS,110011451062,110011451062,SMITHVILLE PUBLIC SCHOOLS,SMITHVILLE,MCCURTAIN,100 MAIN STREET,OK,74957,OKLAHOMA,,N,,34.465969,-94.644147
FRS,110010652150,110010652150,CALUMET OIL CO,TULSA,TULSA,2455 E 51ST ST STE 101,OK,741056066,OKLAHOMA,,N,,36.089793,-95.956551
FRS,110010652203,110010652203,BUCK CREEK OIL AND GAS CORP,TULSA,TULSA,4931 S MINGO RD STE E,OK,741464917,OKLAHOMA,,Y,,36.091607,-95.868545
FRS,110011431325,110011431325,DALE PUBLIC SCHOOL,DALE,POTTAWATOMIE,300SMITH AVE,OK,748518200,OKLAHOMA,,N,,35.388698,-97.045258
FRS,110010744338,110010744338,HERTZ POOLS COMPANY,OKLAHOMA CITY,OKLAHOMA,9003 N WESTERN AVENUE,OK,73114,OKLAHOMA,,N,,35.561761,-97.531255
FRS,110010745505,110010745505,MUSKOGEE  CITY OF,MUSKOGEE,MUSKOGEE,5006 N HANCOCK-P O BOX 1927,OK,74401,OKLAHOMA,,N,,35.726113,-95.433952
FRS,110010774741,110010774741,DOYLE WILLIAMS,TULSA,TULSA,1323 E 71ST STREET  STE 101,OK,74136,OKLAHOMA,,Y,,36.06077,-95.974448
FRS,110011691865,110011691865,HOMINY PUBLIC SCHOOLS,HOMINY,OSAGE,200 SOUTH PETIT  P O BOX 400,OK,74035,OKLAHOMA,,N,,36.414479,-96.391299
FRS,110011692061,110011692061,SILO PUBLIC SCHOOL,DURANT,,FIRST & BOURNE,OK,77701,OKLAHOMA,,N,,34.039701,-96.475705
FRS,110011692150,110011692150,CACHE PUBLIC SCHOOLS,CACHE,COMANCHE,201 WEST H AVENUE,OK,73527-041,OKLAHOMA,,N,,34.623551,-98.625133
FRS,110011007070,110011007070,ANADARKO PWA - WATER PLANT,ANADARKO,CADDO,501 WEST VIRGINIA,OK,73005,OKLAHOMA,,N,,35.075722,-98.255472
FRS,110011693159,110011693159,SIMMONS FARM (OG&E),SAPULPA,CREEK,APPALOOSA & POST OAK RD  PO BOX 1464,OK,74067,OKLAHOMA,,N,,36.026638,-96.221522
