-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :   ECMWF_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
wlsn        49718.000    1995     1     1     0
wlsn        52274.750    2001    12    31    18
wlsn     -2483640.617 -4660073.111  3568172.089
51044.50     0.660831     0.155164    -1.471431
51044.75     0.612158     0.527369    -2.713048
51045.00     0.631530     0.329729    -1.558795
51045.25     0.658426     0.186494    -1.587365
51045.50     0.921267    -0.157695    -1.378565
51045.75     0.861698     0.231780    -2.318541
51046.00     1.048773     0.118183    -1.092233
51046.25     0.985748     0.050262    -1.451889
51046.50     1.286076    -0.232624    -1.429166
51046.75     1.262614     0.097320    -2.220996
51047.00     1.258683     0.066214    -1.008775
51047.25     1.116267     0.102992    -1.426704
51047.50     1.533278    -0.165086    -1.017124
51047.75     1.313845     0.291235    -2.008791
51048.00     0.967313     0.239938    -0.735006
51048.25     0.526075     0.286917    -0.877337
51048.50     0.665104     0.028444    -0.425773
51048.75     0.422732     0.445642    -1.348818
51049.00     0.261240     0.366827    -0.044693
51049.25     0.029834     0.343441    -0.291891
51049.50     0.266705     0.044585    -0.117832
51049.75     0.161227     0.426677    -1.247104
51050.00     0.089397     0.314543    -0.046525
51050.25    -0.023216     0.290544    -0.405864
51050.50     0.211775    -0.027856    -0.279933
51050.75     0.164486     0.296672    -1.319855
51051.00     0.210304     0.154349     0.036240
51051.25     0.061326     0.163804    -0.389709
51051.50     0.340282    -0.097970    -0.423529
51051.75     0.326174     0.257211    -1.380809
51052.00     0.250729     0.174951    -0.412525
51052.25     0.084136     0.186785    -0.872601
51052.50     0.305923    -0.009141    -1.145776
51052.75     0.239455     0.450045    -2.584651
51053.00     0.022898     0.358003    -1.561453
51053.25    -0.248393     0.352347    -2.281412
51053.50    -0.012293     0.017749    -2.247856
51053.75    -0.112047     0.357499    -3.223043
51054.00    -0.230734     0.247869    -1.746270
51054.25    -0.255635     0.193365    -1.962144
51054.50     0.083787    -0.118922    -1.796712
51054.75    -0.058529     0.224774    -2.777758
51055.00    -0.248742     0.061214    -1.397041
51055.25    -0.614064     0.069089    -1.670547
51055.50    -0.433632    -0.288687    -1.366044
51055.75    -0.641446     0.092709    -2.441253
51056.00    -0.807453    -0.107122    -1.199961
51056.25    -1.006496    -0.060729    -1.457422
51056.50    -0.679472    -0.345381    -1.261115
51056.75    -0.825870     0.111705    -2.222827
51057.00    -0.924168     0.081844    -0.810884
51057.25    -1.072560     0.075693    -0.814407
51057.50    -0.843776    -0.183004    -0.319660
51057.75    -0.973029     0.250543    -1.213526
51058.00    -0.977154     0.173460     0.378667
51058.25    -1.063924     0.226158     0.123495
51058.50    -0.639453    -0.102448     0.810810
51058.75    -0.660693     0.228668     0.030180
51059.00    -0.546895     0.073973     1.478828
51059.25    -0.578010     0.008395     1.234919
51059.50    -0.235505    -0.366126     1.439640
51059.75    -0.213427    -0.058241     0.519419
51060.00    -0.152669    -0.131377     1.329802
51060.25    -0.383834    -0.013979     0.543590
51060.50    -0.034942    -0.310379     0.301779
51060.75    -0.085703     0.101569    -1.097135
51061.00     0.052484    -0.005605    -0.382873
51061.25    -0.242593     0.070985    -0.785195
51061.50     0.019260    -0.174158    -0.785263
51061.75    -0.052863     0.248691    -1.912571
51062.00    -0.041954     0.143467    -0.834370
51062.25    -0.188488     0.178676    -1.255118
51062.50     0.303636    -0.107801    -0.899081
51062.75     0.411539     0.427294    -1.836685
51063.00     0.688179     0.308396    -0.359030
51063.25     0.654012     0.336549    -0.623779
51063.50     1.034363     0.085890    -0.126496
51063.75     0.953004     0.544274    -0.807434
51064.00     0.979884     0.420687     0.754989
51064.25     0.640235     0.465127     0.424145
51064.50     0.766504     0.126398     1.027786
51064.75     0.563438     0.510973     0.271427
51065.00     0.421896     0.352700     1.857096
51065.25     0.007367     0.342016     1.825273
51065.50     0.188411     0.055683     1.949090
51065.75     0.179602     0.413764     0.832283
51066.00     0.223955     0.281097     2.035806
51066.25     0.096047     0.312531     1.198762
51066.50     0.566296     0.025432     1.194524
51066.75     0.776287     0.429409     0.035442
51067.00     0.882111     0.338714     1.063227
51067.25     0.943716     0.334955     0.476143
51067.50     1.446341    -0.009577     0.807496
51067.75     1.427588     0.429323    -0.328626
51068.00     1.509768     0.327065     0.942509
51068.25     1.369504     0.393584     0.466111
51068.50     1.710877     0.044001     0.569451
51068.75     1.703932     0.380941    -0.170079
51069.00     1.815919     0.209906     1.128753
51069.25     1.697935     0.092231     1.215979
51069.50     2.087679    -0.369493     1.839803
51069.75     2.066018    -0.021376     1.000887
51070.00     2.031339    -0.172859     2.013660
51070.25     1.671375    -0.205488     1.636898
51070.50     1.879092    -0.491756     1.543211
51070.75     1.614615    -0.051602     0.196966
51071.00     1.418672    -0.165216     0.922465
51071.25     1.068415    -0.165036     0.387719
51071.50     1.207763    -0.435267     0.132652
51071.75     1.000722     0.065056    -1.123968
51072.00     0.997571    -0.046755    -0.167588
51072.25     0.751076    -0.005465    -0.592878
51072.50     0.917605    -0.262780    -0.750528
51072.75     0.691054     0.188820    -1.864767
51073.00     0.502420     0.098533    -0.600536
51073.25     0.064811     0.193788    -1.000070
51073.50     0.103406    -0.053819    -0.701581
51073.75    -0.141090     0.454546    -1.761434
51074.00    -0.367032     0.374493    -0.399009
51074.25    -0.647533     0.429443    -0.666150
51074.50    -0.462518     0.075929     0.035801
51074.75    -0.496404     0.495071    -0.803814
51075.00    -0.502089     0.274137     0.993505
51075.25    -0.772859     0.183936     1.094811
51075.50    -0.557025    -0.225732     1.796998
51075.75    -0.637473     0.121072     1.104650
51076.00    -0.693252    -0.121791     2.617220
51076.25    -1.102092    -0.167278     2.304522
51076.50    -0.821051    -0.505404     2.318454
51076.75    -0.810222    -0.132306     1.236455
51077.00    -0.863610    -0.236069     1.988760
51077.25    -1.123281    -0.196516     1.357133
51077.50    -0.663879    -0.473664     1.267934
51077.75    -0.651557     0.031336    -0.268282
51078.00    -0.719907    -0.006359     0.411133
51078.25    -0.889960     0.079807    -0.521119
51078.50    -0.540139    -0.178731    -0.639294
51078.75    -0.693770     0.334579    -2.274099
51079.00    -0.704477     0.253744    -1.258848
51079.25    -0.959472     0.260978    -1.608549
51079.50    -0.783999    -0.038856    -1.307584
51079.75    -0.877777     0.408399    -2.213626
51080.00    -0.883119     0.269567    -0.552123
51080.25    -1.243058     0.323553    -0.701029
51080.50    -1.112756     0.027801    -0.298991
51080.75    -1.110814     0.473684    -1.259397
51081.00    -1.153227     0.393666    -0.140488
51081.25    -1.381319     0.406465    -0.169259
51081.50    -1.025716     0.076228     0.543979
51081.75    -1.067314     0.518519    -0.384269
51082.00    -1.083077     0.447803     0.542165
51082.25    -1.211581     0.460747     0.528312
51082.50    -0.908180     0.205436     0.687719
51082.75    -1.030356     0.707774    -0.586756
51083.00    -0.923072     0.624340     0.169704
51083.25    -1.083718     0.665878    -0.533223
51083.50    -0.949899     0.415923    -0.938739
51083.75    -0.958387     0.857084    -2.387886
51084.00    -0.840975     0.676251    -1.040690
51084.25    -1.040487     0.659692    -1.484248
51084.50    -0.853237     0.336764    -1.405560
51084.75    -0.990430     0.623394    -2.250614
51085.00    -1.134026     0.418449    -0.815055
51085.25    -1.461080     0.370723    -0.929369
51085.50    -1.133797     0.019885    -0.529883
51085.75    -1.220691     0.418195    -1.725751
51086.00    -1.164829     0.272501    -0.517914
51086.25    -1.228547     0.261358    -0.797945
51086.50    -0.783000    -0.019865    -0.709133
51086.75    -0.809781     0.408643    -1.763568
51087.00    -0.526663     0.260700    -0.572065
51087.25    -0.714324     0.292616    -0.973121
51087.50    -0.520810    -0.000825    -0.843051
51087.75    -0.745096     0.423512    -1.741815
51088.00    -0.845605     0.296257    -0.583464
51088.25    -1.239114     0.326799    -0.803745
51088.50    -0.999454    -0.026288    -0.385347
51088.75    -1.146412     0.324808    -1.283804
51089.00    -1.252519     0.160302    -0.152856
51089.25    -1.532774     0.114917    -0.473554
51089.50    -1.124165    -0.244435    -0.165000
51089.75    -1.163323     0.189746    -1.581219
51090.00    -1.008135     0.040046    -0.602332
51090.25    -1.066491     0.068837    -1.296172
51090.50    -0.732274    -0.222917    -1.288685
51090.75    -0.780772     0.208804    -2.564145
51091.00    -0.637919     0.105490    -1.606911
51091.25    -0.826731     0.189712    -2.031272
51091.50    -0.612431     0.008406    -1.925404
51091.75    -0.783351     0.598309    -3.507949
51092.00    -0.724790     0.528351    -2.637668
51092.25    -1.066876     0.552241    -3.059621
51092.50    -0.979190     0.193049    -2.496114
51092.75    -1.328044     0.695931    -3.432796
51093.00    -1.414762     0.619187    -1.906706
51093.25    -1.705349     0.640708    -2.167028
51093.50    -1.504961     0.278432    -1.920581
51093.75    -1.674444     0.722438    -3.142866
51094.00    -1.611030     0.611888    -2.092152
51094.25    -1.839453     0.610817    -2.583693
51094.50    -1.523414     0.269189    -2.468044
51094.75    -1.569681     0.610651    -3.626459
51095.00    -1.480939     0.420754    -2.554232
51095.25    -1.620938     0.370987    -2.887207
51095.50    -1.331291     0.110411    -2.558034
51095.75    -1.303242     0.498399    -3.435997
51096.00    -1.251235     0.364940    -2.078452
51096.25    -1.394628     0.253076    -2.108112
51096.50    -1.116549    -0.054775    -1.847617
51096.75    -1.240942     0.382663    -2.871445
51097.00    -1.293157     0.393827    -1.969698
51097.25    -1.504649     0.514163    -2.461119
51097.50    -1.192356     0.298882    -2.569471
51097.75    -1.238229     0.763904    -3.874686
51098.00    -1.068366     0.733206    -2.802806
51098.25    -1.198072     0.892960    -3.086264
51098.50    -0.848487     0.688200    -2.905831
51098.75    -0.847815     1.162547    -3.849096
51099.00    -0.704009     1.042171    -2.545455
51099.25    -0.853322     0.995729    -2.243748
51099.50    -0.483011     0.593665    -1.138922
51099.75    -0.401944     0.981044    -1.889543
51100.00    -0.123037     0.681646    -0.197013
51100.25    -0.254609     0.528685     0.054933
51100.50    -0.057735     0.052309     0.907213
51100.75    -0.207204     0.312891     0.627718
51101.00    -0.254650     0.064961     2.284495
51101.25    -0.415530     0.030655     2.170156
51101.50    -0.076242    -0.335584     2.335834
51101.75    -0.144220     0.086279     1.057281
51102.00    -0.011149    -0.018632     1.807325
51102.25    -0.286167     0.134125     0.814454
51102.50     0.023156    -0.086497     0.528333
51102.75     0.064445     0.434412    -1.032201
51103.00     0.205721     0.455361    -0.483524
51103.25    -0.097003     0.624319    -1.547911
51103.50     0.136057     0.306338    -1.491738
51103.75    -0.001534     0.777811    -2.626167
51104.00    -0.083560     0.638869    -1.372295
51104.25    -0.363198     0.626864    -1.543758
51104.50    -0.056007     0.242218    -1.102318
51104.75    -0.172414     0.626792    -2.080464
51105.00    -0.250355     0.556466    -1.150589
51105.25    -0.653182     0.642590    -1.930441
51105.50    -0.548790     0.360827    -1.811667
51105.75    -0.879095     0.835827    -3.303258
51106.00    -1.148346     0.818902    -2.601965
51106.25    -1.489200     0.899817    -3.216234
51106.50    -1.351745     0.648802    -2.962945
51106.75    -1.610353     1.197805    -4.100223
51107.00    -1.723819     1.141242    -2.963820
51107.25    -2.035021     1.192928    -3.353823
51107.50    -1.847676     0.973311    -3.106463
51107.75    -2.069718     1.493733    -4.370897
51108.00    -2.192553     1.449289    -3.521122
51108.25    -2.357098     1.500927    -4.416831
51108.50    -1.976633     1.192412    -4.542903
51108.75    -2.017305     1.575535    -5.655921
51109.00    -1.839067     1.402624    -4.342577
51109.25    -1.784491     1.313565    -4.639854
51109.50    -1.261117     0.896654    -3.892872
51109.75    -1.191150     1.250389    -4.494221
51110.00    -1.120380     1.105121    -2.791858
51110.25    -1.309441     1.161866    -2.691434
51110.50    -0.977553     0.916728    -2.063428
51110.75    -0.941493     1.369284    -2.820208
51111.00    -0.864021     1.158770    -1.258767
51111.25    -1.090903     1.183255    -1.369961
51111.50    -0.731608     0.797537    -0.779818
51111.75    -0.746027     1.151461    -1.641090
51112.00    -0.615453     1.022868    -0.536811
51112.25    -0.864747     0.991452    -0.734407
51112.50    -0.711486     0.645210    -0.390415
51112.75    -0.942415     1.031801    -1.433506
51113.00    -0.883117     0.875738    -0.594045
51113.25    -1.146632     0.866254    -1.043533
51113.50    -0.943673     0.557515    -0.613805
51113.75    -1.082521     1.046051    -1.830190
51114.00    -0.948246     1.004531    -0.983760
51114.25    -1.096812     1.074290    -1.707366
51114.50    -0.692689     0.693219    -1.122757
51114.75    -0.721480     1.059124    -1.963936
51115.00    -0.676421     0.848199    -0.502275
51115.25    -0.978494     0.744355    -0.521085
51115.50    -0.857390     0.322273     0.177934
51115.75    -1.206989     0.678006    -0.554332
51116.00    -1.297552     0.513350     0.480907
