-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    ECMWF_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
KARR        49718.000    1995     1     1     0
KARR        52274.750    2001    12    31    18
KARR     -2713832.258  5303935.087 -2269515.012
51298.00    -0.426778     0.514547    -3.769282
51298.25    -0.264559     0.349863    -2.622110
51298.50    -0.421044     0.518365    -3.835562
51298.75    -0.377518     0.445069    -3.130856
51299.00    -0.530043     0.553259    -3.394185
51299.25    -0.383892     0.335708    -2.171759
51299.50    -0.516465     0.443903    -3.059578
51299.75    -0.514182     0.386379    -2.506610
51300.00    -0.609164     0.432360    -2.589933
51300.25    -0.458193     0.219386    -1.367467
51300.50    -0.580374     0.319414    -2.295474
51300.75    -0.543388     0.275867    -1.881572
51301.00    -0.631226     0.362289    -2.367349
51301.25    -0.455468     0.163065    -1.325979
51301.50    -0.550353     0.285875    -2.367273
51301.75    -0.528698     0.268577    -1.963507
51302.00    -0.630327     0.339348    -2.366406
51302.25    -0.503667     0.201835    -1.597102
51302.50    -0.539047     0.331256    -2.591217
51302.75    -0.504687     0.319544    -2.241708
51303.00    -0.492379     0.384051    -2.321524
51303.25    -0.272443     0.194899    -1.283129
51303.50    -0.366712     0.327134    -2.418294
51303.75    -0.253270     0.302194    -1.933056
51304.00    -0.294934     0.373775    -2.152021
51304.25    -0.149594     0.188729    -1.232374
51304.50    -0.288984     0.315710    -2.429020
51304.75    -0.286754     0.291239    -2.087148
51305.00    -0.453249     0.413588    -2.689175
51305.25    -0.375642     0.270368    -1.952614
51305.50    -0.513452     0.438281    -3.205733
51305.75    -0.520046     0.402701    -2.896069
51306.00    -0.659909     0.511251    -3.277873
51306.25    -0.459310     0.329042    -2.051004
51306.50    -0.579264     0.455828    -3.152247
51306.75    -0.549755     0.418446    -2.616678
51307.00    -0.605916     0.541084    -2.891824
51307.25    -0.359088     0.317837    -1.463386
51307.50    -0.473953     0.439402    -2.731007
51307.75    -0.380435     0.382929    -2.154830
51308.00    -0.390146     0.426203    -2.253217
51308.25    -0.193081     0.218529    -1.110635
51308.50    -0.309182     0.330097    -2.349390
51308.75    -0.241743     0.246408    -1.914072
51309.00    -0.329916     0.314389    -2.297201
51309.25    -0.152221     0.142983    -1.249450
51309.50    -0.253092     0.225983    -2.308442
51309.75    -0.166646     0.154607    -1.553009
51310.00    -0.266077     0.265272    -2.004450
51310.25    -0.074911     0.063738    -0.725825
51310.50    -0.165348     0.184163    -1.702430
51310.75    -0.027887     0.095661    -0.726669
51311.00    -0.049215     0.152050    -0.816562
51311.25     0.150027    -0.055280     0.272432
51311.50     0.121267     0.041584    -0.602821
51311.75     0.240416    -0.044766     0.146232
51312.00     0.192230     0.041575    -0.249203
51312.25     0.321033    -0.136620     0.452688
51312.50     0.203455    -0.013430    -0.807221
51312.75     0.199080    -0.029037    -0.649564
51313.00     0.063745     0.089348    -1.250540
51313.25     0.130605    -0.047914    -0.458167
51313.50    -0.039497     0.079718    -1.575466
51313.75    -0.062621     0.081662    -1.316680
51314.00    -0.200954     0.198862    -1.774918
51314.25    -0.116816     0.055009    -1.056846
51314.50    -0.232825     0.168957    -2.001138
51314.75    -0.210051     0.133518    -1.611641
51315.00    -0.315170     0.228578    -2.034803
51315.25    -0.174283     0.064463    -1.112470
51315.50    -0.242644     0.176384    -2.058213
51315.75    -0.157770     0.114157    -1.509858
51316.00    -0.223710     0.220729    -1.911781
51316.25    -0.036177     0.058226    -0.943103
51316.50    -0.127350     0.201263    -2.092977
51316.75    -0.078292     0.150206    -1.752866
51317.00    -0.114821     0.223964    -2.010759
51317.25    -0.002886     0.061389    -1.237714
51317.50    -0.155297     0.176461    -2.421929
51317.75    -0.091836     0.155678    -1.919600
51318.00    -0.158689     0.224266    -2.098170
51318.25    -0.069806     0.065609    -1.289931
51318.50    -0.181238     0.184392    -2.326862
51318.75    -0.100749     0.133268    -1.662181
51319.00    -0.214112     0.204084    -1.986242
51319.25    -0.075704     0.042694    -0.993622
51319.50    -0.242544     0.168576    -2.223138
51319.75    -0.247356     0.128124    -1.825526
51320.00    -0.393914     0.245293    -2.287973
51320.25    -0.267466     0.117370    -1.287623
51320.50    -0.410567     0.262548    -2.476489
51320.75    -0.406050     0.266115    -2.098806
51321.00    -0.519109     0.426792    -2.660781
51321.25    -0.353129     0.249859    -1.590353
51321.50    -0.436653     0.378638    -2.677926
51321.75    -0.330374     0.298399    -1.910407
51322.00    -0.424517     0.399858    -2.421471
51322.25    -0.198373     0.175762    -1.031700
51322.50    -0.252997     0.259535    -1.874285
51322.75    -0.174423     0.199249    -1.238542
51323.00    -0.224033     0.279323    -1.541457
51323.25    -0.125215     0.103926    -0.677956
51323.50    -0.252911     0.268783    -2.024396
51323.75    -0.219874     0.215063    -1.556867
51324.00    -0.321246     0.337774    -2.001665
51324.25    -0.222923     0.185781    -1.185168
51324.50    -0.347069     0.310261    -2.132651
51324.75    -0.240639     0.258773    -1.309637
51325.00    -0.282189     0.323585    -1.368794
51325.25    -0.086059     0.134780    -0.087129
51325.50    -0.140607     0.243059    -0.883774
51325.75    -0.032467     0.151184    -0.027194
51326.00    -0.037972     0.182393    -0.047531
51326.25     0.102265    -0.040191     0.924247
51326.50    -0.041122     0.061815    -0.376114
51326.75     0.000868    -0.001609    -0.001729
51327.00    -0.131614     0.112925    -0.702499
51327.25    -0.081258    -0.011078    -0.288061
51327.50    -0.257374     0.153724    -1.857553
51327.75    -0.339690     0.181244    -2.067719
51328.00    -0.517625     0.349498    -2.990002
51328.25    -0.471930     0.276445    -2.527594
51328.50    -0.633128     0.428515    -3.776500
51328.75    -0.652169     0.451315    -3.575682
51329.00    -0.767081     0.573657    -3.972096
51329.25    -0.598906     0.364651    -2.758937
51329.50    -0.705783     0.471410    -3.725638
51329.75    -0.668000     0.436348    -3.146152
51330.00    -0.706235     0.509344    -3.277030
51330.25    -0.537668     0.303446    -2.043544
51330.50    -0.659024     0.430622    -3.077166
51330.75    -0.535763     0.358824    -2.294476
51331.00    -0.568495     0.434727    -2.470142
51331.25    -0.361208     0.221308    -1.235605
51331.50    -0.390092     0.289687    -2.002993
51331.75    -0.287909     0.204167    -1.434736
51332.00    -0.319614     0.253097    -1.667146
51332.25    -0.201937     0.019183    -0.651819
51332.50    -0.278697     0.070926    -1.514459
51332.75    -0.266215    -0.002097    -1.035497
51333.00    -0.359722     0.073807    -1.312521
51333.25    -0.210837    -0.087398    -0.311478
51333.50    -0.324495     0.026502    -1.224416
51333.75    -0.314110     0.023340    -0.718636
51334.00    -0.429068     0.119171    -0.963965
51334.25    -0.355757    -0.000923    -0.163407
51334.50    -0.515326     0.129631    -1.262494
51334.75    -0.516689     0.120693    -0.836058
51335.00    -0.665855     0.293139    -1.505460
51335.25    -0.582069     0.193921    -0.755900
51335.50    -0.744972     0.378137    -2.157389
51335.75    -0.716705     0.355518    -1.835196
51336.00    -0.786851     0.444174    -2.281753
51336.25    -0.565650     0.282288    -1.259598
51336.50    -0.639873     0.401841    -2.330416
51336.75    -0.536291     0.336518    -1.760792
51337.00    -0.608682     0.423630    -2.248497
51337.25    -0.415147     0.241933    -1.209106
51337.50    -0.535758     0.331512    -2.412065
51337.75    -0.477387     0.256462    -1.894374
51338.00    -0.542651     0.322675    -2.138793
51338.25    -0.359141     0.173574    -1.169578
51338.50    -0.455445     0.302768    -2.351595
51338.75    -0.395133     0.279559    -1.870953
51339.00    -0.492797     0.434211    -2.380895
51339.25    -0.285684     0.255992    -1.231596
51339.50    -0.345937     0.356136    -2.116041
51339.75    -0.212770     0.259689    -1.318771
51340.00    -0.245185     0.315424    -1.379864
51340.25    -0.117500     0.124648    -0.571203
51340.50    -0.247636     0.258374    -1.782220
51340.75    -0.268027     0.203932    -1.570601
51341.00    -0.415806     0.322096    -2.242860
51341.25    -0.298784     0.199633    -1.468910
51341.50    -0.447931     0.375559    -2.862505
51341.75    -0.403700     0.372274    -2.630727
51342.00    -0.441729     0.437136    -2.886338
51342.25    -0.266572     0.258561    -1.789304
51342.50    -0.369872     0.365733    -2.745504
51342.75    -0.289300     0.321634    -2.151550
51343.00    -0.389607     0.396989    -2.549392
51343.25    -0.240941     0.222705    -1.471361
51343.50    -0.326933     0.307242    -2.261971
51343.75    -0.321471     0.274714    -1.838491
51344.00    -0.425721     0.354468    -2.114499
51344.25    -0.288193     0.166042    -0.916220
51344.50    -0.408396     0.294472    -1.795254
51344.75    -0.418228     0.277437    -1.500887
51345.00    -0.524944     0.371573    -1.796771
51345.25    -0.384508     0.201209    -0.812784
51345.50    -0.495034     0.345459    -1.865901
51345.75    -0.448498     0.318413    -1.386724
51346.00    -0.559909     0.412052    -1.761207
51346.25    -0.394262     0.245201    -0.831605
51346.50    -0.432074     0.315287    -1.691757
51346.75    -0.315571     0.218605    -0.884395
51347.00    -0.469201     0.301388    -1.445039
51347.25    -0.344309     0.146802    -0.663548
51347.50    -0.463514     0.250694    -1.829451
51347.75    -0.460050     0.227323    -1.466444
51348.00    -0.551345     0.300822    -1.722912
51348.25    -0.394315     0.140049    -0.716503
51348.50    -0.545988     0.273129    -1.918336
51348.75    -0.567608     0.261886    -1.663560
51349.00    -0.655424     0.331565    -2.013123
51349.25    -0.564966     0.225032    -1.450907
51349.50    -0.729862     0.371845    -2.772374
51349.75    -0.715864     0.380575    -2.520081
51350.00    -0.840669     0.493377    -3.077434
51350.25    -0.672559     0.344867    -2.125853
51350.50    -0.800555     0.489850    -3.348229
51350.75    -0.793780     0.511888    -3.203647
51351.00    -0.846272     0.573509    -3.422295
51351.25    -0.642672     0.399216    -2.314499
51351.50    -0.741221     0.547828    -3.509921
51351.75    -0.747193     0.526069    -3.319339
51352.00    -0.850929     0.610963    -3.832685
51352.25    -0.715916     0.405082    -2.880734
51352.50    -0.878159     0.551209    -4.219248
51352.75    -0.866739     0.534605    -3.979108
51353.00    -0.975942     0.606839    -4.441479
51353.25    -0.787459     0.436933    -3.354055
51353.50    -0.849600     0.527612    -4.194964
51353.75    -0.766532     0.465748    -3.547661
51354.00    -0.855835     0.542737    -3.895617
51354.25    -0.636878     0.338092    -2.628395
51354.50    -0.745356     0.441200    -3.558451
51354.75    -0.676771     0.408466    -3.108492
51355.00    -0.773755     0.522934    -3.505759
51355.25    -0.581877     0.338324    -2.425707
51355.50    -0.709660     0.475868    -3.504447
51355.75    -0.640617     0.433139    -3.068367
51356.00    -0.735915     0.539836    -3.362186
51356.25    -0.593543     0.381437    -2.388644
51356.50    -0.675205     0.501976    -3.260361
51356.75    -0.611533     0.469034    -2.882278
51357.00    -0.670545     0.544110    -2.980407
51357.25    -0.535568     0.332669    -1.952108
51357.50    -0.672528     0.454468    -2.953615
51357.75    -0.680597     0.419731    -2.722422
51358.00    -0.876598     0.504718    -3.283405
51358.25    -0.756562     0.335608    -2.386950
51358.50    -0.911823     0.503571    -3.599176
51358.75    -0.966964     0.489968    -3.591863
51359.00    -1.084570     0.599336    -3.996353
51359.25    -0.936041     0.424738    -3.060884
51359.50    -1.064349     0.569743    -4.184425
51359.75    -1.022787     0.548639    -3.992024
51360.00    -1.058867     0.647666    -4.332559
51360.25    -0.853003     0.481854    -3.303926
51360.50    -0.890826     0.591090    -4.186221
51360.75    -0.853903     0.597019    -4.026151
51361.00    -0.901522     0.664646    -4.178864
51361.25    -0.684500     0.465159    -3.016391
51361.50    -0.772024     0.565868    -3.943829
51361.75    -0.767270     0.563598    -3.849410
51362.00    -0.827439     0.649841    -4.056946
51362.25    -0.642200     0.446555    -2.995565
51362.50    -0.710208     0.557530    -3.905545
51362.75    -0.656150     0.519570    -3.590310
51363.00    -0.718033     0.575690    -3.834140
51363.25    -0.467051     0.368429    -2.574995
51363.50    -0.519659     0.454829    -3.397044
51363.75    -0.440312     0.446136    -3.105721
51364.00    -0.487062     0.507100    -3.275183
51364.25    -0.223168     0.289525    -2.000930
51364.50    -0.246848     0.344670    -2.793242
51364.75    -0.136323     0.298865    -2.263038
51365.00    -0.154642     0.320503    -2.288050
51365.25    -0.042309     0.117300    -1.428511
51365.50    -0.147879     0.203301    -2.366818
51365.75    -0.161434     0.162748    -2.134762
51366.00    -0.289801     0.241240    -2.522785
51366.25    -0.223255     0.101598    -1.820146
51366.50    -0.393482     0.244392    -3.093022
