-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :   ECMWF_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
CCV1        49718.000    1995     1     1     0
CCV1        52274.750    2001    12    31    18
CCV1       921997.870 -5535327.766  3021401.158
51336.00     1.682857    -0.045211     1.130287
51336.25     1.593768    -0.114097     0.729876
51336.50     1.719560    -0.031828     0.882044
51336.75     1.449056    -0.133052     0.566249
51337.00     1.372206    -0.026037     1.150071
51337.25     1.359489    -0.028755     1.014429
51337.50     1.627730     0.109724     1.374397
51337.75     1.478534     0.065402     1.221417
51338.00     1.512517     0.163307     1.750305
51338.25     1.516612     0.154174     1.466591
51338.50     1.687804     0.277475     1.569878
51338.75     1.579618     0.147595     1.142498
51339.00     1.733171     0.232410     1.695453
51339.25     1.759585     0.189541     1.369291
51339.50     1.978992     0.239931     1.396202
51339.75     1.841132     0.118474     0.952311
51340.00     1.858989     0.170619     1.403492
51340.25     1.622340     0.088057     0.792599
51340.50     1.717738     0.151780     0.838267
51340.75     1.596802     0.034556     0.411710
51341.00     1.722675     0.131656     1.001262
51341.25     1.764678     0.096926     0.675007
51341.50     2.019546     0.204593     0.951259
51341.75     1.844960     0.094070     0.557346
51342.00     1.924290     0.200579     1.176109
51342.25     1.911789     0.167038     0.924079
51342.50     1.913771     0.244684     1.100324
51342.75     1.644811     0.104148     0.669337
51343.00     1.704822     0.163558     1.177254
51343.25     1.658573     0.096081     0.899455
51343.50     1.778438     0.133254     1.153338
51343.75     1.824235     0.046300     1.094348
51344.00     2.089506     0.115375     1.775374
51344.25     2.216637     0.034641     1.453828
51344.50     2.566140     0.122707     1.885576
51344.75     2.570481     0.057262     1.679098
51345.00     2.809589     0.137712     2.292620
51345.25     2.983392     0.104640     2.025897
51345.50     3.274857     0.187775     2.276820
51345.75     3.212895     0.119722     2.131897
51346.00     3.483070     0.158487     2.607551
51346.25     3.432694     0.118241     2.235400
51346.50     3.494081     0.188678     2.243558
51346.75     3.219862     0.085088     1.749899
51347.00     3.159701     0.096638     1.881254
51347.25     2.867490     0.031933     1.338602
51347.50     2.863191     0.082237     1.218988
51347.75     2.708803     0.003396     0.959824
51348.00     2.610793     0.009265     1.122442
51348.25     2.469056    -0.022008     0.755808
51348.50     2.722839     0.085203     0.984437
51348.75     2.592393    -0.001366     0.723694
51349.00     2.637481     0.035106     1.014632
51349.25     2.631486     0.049568     0.850186
51349.50     2.975652     0.129311     1.000047
51349.75     2.968125     0.038473     0.744076
51350.00     3.098472     0.091958     1.132826
51350.25     3.191021     0.094736     0.949282
51350.50     3.330047     0.182800     1.159867
51350.75     3.192128     0.112664     1.023349
51351.00     3.093174     0.176464     1.470920
51351.25     2.989894     0.133631     1.215960
51351.50     3.129213     0.233707     1.502031
51351.75     2.983897     0.153658     1.305470
51352.00     2.897984     0.259100     2.013107
51352.25     2.861048     0.221911     1.809760
51352.50     2.979350     0.321483     2.139133
51352.75     2.766318     0.219913     1.903515
51353.00     2.739442     0.279598     2.348757
51353.25     2.808963     0.242203     2.063833
51353.50     2.954669     0.342868     2.310694
51353.75     2.827144     0.252293     2.058389
51354.00     2.913418     0.323128     2.590822
51354.25     2.789093     0.284895     2.287710
51354.50     2.885083     0.384094     2.535222
51354.75     2.646981     0.278014     2.131952
51355.00     2.497598     0.319002     2.469495
51355.25     2.355897     0.276438     2.060861
51355.50     2.435098     0.339553     2.097316
51355.75     2.183767     0.223888     1.655382
51356.00     2.210218     0.223829     1.934261
51356.25     2.241383     0.216674     1.749979
51356.50     2.340108     0.248022     1.791368
51356.75     2.226592     0.105830     1.399366
51357.00     2.250679     0.152675     2.000372
51357.25     2.009071     0.086401     1.658421
51357.50     1.984800     0.167064     2.022936
51357.75     1.889953     0.030691     1.799787
51358.00     1.944510     0.102756     2.422965
51358.25     1.879528     0.061729     2.239146
51358.50     2.037195     0.176247     2.635045
51358.75     2.010254     0.142002     2.459077
51359.00     2.061432     0.216357     2.835402
51359.25     2.110022     0.206245     2.444618
51359.50     2.298342     0.323822     2.604266
51359.75     2.069633     0.218049     1.959516
51360.00     2.137085     0.265109     2.147838
51360.25     2.127737     0.242524     1.708486
51360.50     2.147555     0.292752     1.670806
51360.75     1.987010     0.198368     1.369340
51361.00     2.024152     0.240718     1.857886
51361.25     1.791221     0.195067     1.482586
51361.50     1.848205     0.248995     1.551657
51361.75     1.675210     0.177205     1.163233
51362.00     1.517553     0.183751     1.374675
51362.25     1.400287     0.124478     0.817700
51362.50     1.447342     0.211071     0.843484
51362.75     1.127829     0.107428     0.363302
51363.00     0.914903     0.105398     0.480976
51363.25     0.701109     0.077088     0.156829
51363.50     0.612850     0.128348     0.134957
51363.75     0.220922    -0.013331    -0.377806
51364.00     0.133123     0.011447    -0.000809
51364.25     0.030050    -0.013694    -0.312414
51364.50     0.097128     0.086116    -0.179148
51364.75    -0.012522     0.019725    -0.331808
51365.00     0.039227     0.111879     0.261054
51365.25     0.054736     0.107270     0.144074
51365.50     0.165897     0.146564     0.287778
51365.75     0.000346     0.053277     0.147841
51366.00    -0.058226     0.116011     0.623388
51366.25    -0.064914     0.075359     0.355011
51366.50     0.172827     0.178388     0.626092
51366.75    -0.010661     0.077951     0.318500
51367.00    -0.048896     0.147810     0.821214
51367.25    -0.140597     0.078690     0.469719
51367.50    -0.155783     0.147738     0.496481
51367.75    -0.454153     0.056493     0.059616
51368.00    -0.493049     0.123971     0.370167
51368.25    -0.579506     0.054431    -0.075834
51368.50    -0.423271     0.103515    -0.049221
51368.75    -0.575698    -0.021009    -0.393410
51369.00    -0.368121     0.032579     0.079479
51369.25    -0.329011    -0.002294    -0.209750
51369.50     0.058630     0.050549    -0.064098
51369.75    -0.004858     0.002367    -0.273670
51370.00     0.107250     0.058189     0.075170
51370.25     0.050273     0.032096    -0.348193
51370.50     0.283941     0.150986    -0.174719
51370.75     0.061592     0.054704    -0.628632
51371.00     0.220832     0.135453    -0.095483
51371.25     0.367237     0.128871    -0.306205
51371.50     0.568878     0.249753     0.032635
51371.75     0.304853     0.190169    -0.270058
51372.00     0.395479     0.278708     0.336557
51372.25     0.398509     0.261189     0.118659
51372.50     0.596283     0.351831     0.403942
51372.75     0.471989     0.290958     0.227283
51373.00     0.600738     0.337184     0.717254
51373.25     0.517378     0.322790     0.457949
51373.50     0.633049     0.383041     0.556922
51373.75     0.268095     0.261421     0.076663
51374.00     0.151759     0.283916     0.447407
51374.25     0.068976     0.212189     0.028941
51374.50     0.389130     0.277681     0.383954
51374.75     0.409260     0.174349     0.208985
51375.00     0.573320     0.186198     0.689723
51375.25     0.794970     0.144774     0.515770
51375.50     1.082901     0.178964     0.726519
51375.75     0.987742     0.058751     0.348344
51376.00     1.196946     0.095335     0.831774
51376.25     1.500777     0.065872     0.541359
51376.50     1.780721     0.113738     0.560323
51376.75     1.654825     0.039063     0.186015
51377.00     1.803655     0.056808     0.497287
51377.25     1.916926     0.025786     0.141290
51377.50     2.143031     0.089440     0.261077
51377.75     2.067395     0.011264     0.131403
51378.00     2.156518     0.045582     0.626886
51378.25     2.246871    -0.008998     0.458555
51378.50     2.539560     0.077922     0.787109
51378.75     2.467551     0.001368     0.677808
51379.00     2.558571     0.069687     1.273770
51379.25     2.697989     0.030890     1.003875
51379.50     2.838663     0.119260     1.142919
51379.75     2.573493    -0.015731     0.671562
51380.00     2.570023     0.108673     1.366616
51380.25     2.548773     0.059618     1.026101
51380.50     2.635996     0.109409     1.085272
51380.75     2.484962    -0.014584     0.776541
51381.00     2.556072     0.073174     1.474481
51381.25     2.422057     0.052885     1.200354
51381.50     2.505781     0.103382     1.307822
51381.75     2.197064     0.036726     0.953345
51382.00     2.016654     0.097875     1.394159
51382.25     1.655667     0.108993     1.066671
51382.50     1.594182     0.223065     1.297069
51382.75     1.147401     0.137846     0.876447
51383.00     1.003266     0.231643     1.464610
51383.25     0.875609     0.210606     1.134938
51383.50     0.992166     0.260883     1.236811
51383.75     0.818976     0.178920     0.952609
51384.00     0.854485     0.226280     1.415010
51384.25     0.804317     0.185217     0.993143
51384.50     0.845015     0.282681     1.096527
51384.75     0.502142     0.167305     0.560763
51385.00     0.292133     0.218328     0.880089
51385.25     0.034237     0.173580     0.453274
51385.50     0.177922     0.269332     0.740599
51385.75    -0.094622     0.159226     0.409761
51386.00    -0.072637     0.218935     0.916111
51386.25    -0.017197     0.200714     0.708094
51386.50     0.302549     0.258602     0.914766
51386.75     0.165299     0.151426     0.604396
51387.00     0.235771     0.233032     1.124245
51387.25     0.169029     0.202442     0.808024
51387.50     0.341952     0.253586     0.990255
51387.75     0.152836     0.131055     0.577763
51388.00     0.069452     0.212250     1.033344
51388.25     0.086417     0.204618     0.916851
51388.50     0.450453     0.320363     1.397432
51388.75     0.349569     0.288786     1.468059
51389.00     0.447681     0.389857     2.220763
51389.25     0.607400     0.424749     2.253073
51389.50     0.862008     0.522559     2.622509
51389.75     0.729274     0.444337     2.423856
51390.00     0.695136     0.510452     2.857431
51390.25     0.504551     0.443548     2.298589
51390.50     0.513264     0.434137     2.084032
51390.75     0.236463     0.301863     1.593819
51391.00     0.052695     0.286040     1.732935
51391.25    -0.185626     0.213632     1.173732
51391.50    -0.035008     0.265970     1.255415
51391.75    -0.151261     0.162334     0.697649
51392.00     0.049214     0.224424     1.061695
51392.25     0.268421     0.237020     0.796675
51392.50     0.686351     0.294370     0.916864
51392.75     0.630858     0.228618     0.626611
51393.00     0.742332     0.293298     0.954637
51393.25     0.858414     0.284603     0.783884
51393.50     1.161964     0.340069     0.886594
51393.75     0.966808     0.236198     0.631360
51394.00     1.209069     0.290997     1.210827
51394.25     1.219881     0.282254     1.152495
51394.50     1.400105     0.378257     1.434025
51394.75     1.337937     0.282070     1.255902
51395.00     1.423223     0.365376     1.803391
51395.25     1.394907     0.310106     1.498486
51395.50     1.608419     0.412591     1.835484
51395.75     1.597845     0.342980     1.630942
51396.00     1.690850     0.413507     2.096939
51396.25     1.732984     0.368884     1.693869
51396.50     1.896185     0.448731     1.844233
51396.75     1.748398     0.344610     1.490044
51397.00     1.837039     0.385003     1.819118
51397.25     1.799521     0.397666     1.540082
51397.50     1.884082     0.453155     1.589388
51397.75     1.665007     0.331690     1.160671
51398.00     1.677547     0.361261     1.569261
51398.25     1.444621     0.302836     1.195856
51398.50     1.509677     0.325731     1.308711
51398.75     1.299014     0.205242     1.092909
51399.00     1.332378     0.273339     1.730311
51399.25     1.014605     0.231885     1.456871
51399.50     1.203332     0.338728     1.893727
51399.75     0.967371     0.226089     1.575230
51400.00     1.059800     0.273607     2.090602
51400.25     0.903162     0.250354     1.833586
51400.50     1.110937     0.324286     2.084134
51400.75     0.834834     0.199838     1.619857
51401.00     0.870969     0.228654     1.868672
51401.25     0.749900     0.216190     1.464874
51401.50     0.919829     0.298267     1.589968
51401.75     0.762879     0.190421     1.100095
51402.00     1.020763     0.262830     1.504501
51402.25     1.147199     0.303648     1.340546
51402.50     1.482286     0.433262     1.773220
51402.75     1.430210     0.348550     1.453646
51403.00     1.571038     0.420492     2.013489
51403.25     1.520215     0.405358     1.821844
51403.50     1.598820     0.461059     1.980167
51403.75     1.192564     0.336302     1.603675
51404.00     1.198188     0.362277     2.114293
51404.25     1.032823     0.319613     1.804682
51404.50     1.010142     0.386486     1.868703
51404.75     0.634871     0.269939     1.235792
51405.00     0.690651     0.315138     1.533903
51405.25     0.436123     0.247660     0.793812
51405.50     0.508051     0.299095     0.720597
51405.75     0.340550     0.177070     0.172501
51406.00     0.391225     0.187432     0.313431
51406.25     0.353008     0.116516    -0.256286
51406.50     0.497997     0.151514    -0.226202
51406.75     0.251314     0.002969    -0.782071
51407.00     0.179573    -0.001928    -0.435473
51407.25     0.110141    -0.024195    -0.595681
51407.50     0.188491     0.059230    -0.352588
51407.75    -0.043246    -0.058187    -0.645753
51408.00    -0.081425     0.018904    -0.100071
51408.25    -0.219713    -0.018684    -0.392244
51408.50    -0.193136     0.090734    -0.159544
