-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :     NCEP_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
MAC1        49718.000    1995     1     1     0
MAC1        52274.750    2001    12    31    18
MAC1     -3464038.501  1334172.763 -5169224.323
51147.25    -0.083876    -0.383979    -0.013239
51147.50    -0.006532    -0.344795    -0.117804
51147.75     0.022422    -0.403538    -0.036157
51148.00     0.011786    -0.424419     0.073465
51148.25    -0.027158    -0.383232     0.225671
51148.50     0.046880    -0.318333     0.139708
51148.75     0.108535    -0.350217     0.215140
51149.00     0.059499    -0.373506     0.144249
51149.25    -0.059045    -0.322303     0.157576
51149.50    -0.069830    -0.295788    -0.075246
51149.75    -0.087417    -0.354588    -0.068453
51150.00    -0.097930    -0.361618    -0.053603
51150.25    -0.140879    -0.288684     0.069360
51150.50    -0.088279    -0.238441     0.040863
51150.75    -0.033941    -0.265987     0.208854
51151.00    -0.016674    -0.290462     0.389998
51151.25    -0.032454    -0.239512     0.605648
51151.50     0.008541    -0.180577     0.513719
51151.75     0.026760    -0.226302     0.572591
51152.00     0.020739    -0.259142     0.585611
51152.25    -0.005422    -0.227948     0.662277
51152.50     0.061859    -0.206574     0.502290
51152.75     0.118093    -0.278011     0.547453
51153.00     0.093572    -0.323727     0.540545
51153.25     0.042924    -0.287186     0.627052
51153.50     0.119140    -0.277482     0.544190
51153.75     0.139109    -0.348394     0.568738
51154.00     0.146407    -0.360005     0.612816
51154.25     0.089797    -0.294479     0.677439
51154.50     0.146697    -0.258274     0.544500
51154.75     0.171937    -0.296438     0.529567
51155.00     0.182328    -0.316988     0.555808
51155.25     0.117973    -0.252673     0.505685
51155.50     0.194731    -0.210687     0.366233
51155.75     0.230255    -0.272662     0.319006
51156.00     0.187976    -0.317076     0.364138
51156.25     0.127559    -0.269013     0.447400
51156.50     0.195553    -0.206228     0.416926
51156.75     0.240516    -0.223137     0.502285
51157.00     0.196636    -0.217897     0.592789
51157.25     0.116158    -0.148671     0.701877
51157.50     0.126438    -0.123785     0.566036
51157.75     0.106972    -0.170026     0.546173
51158.00     0.067915    -0.188051     0.534494
51158.25    -0.021034    -0.129793     0.546112
51158.50    -0.004491    -0.089996     0.397770
51158.75     0.007612    -0.141449     0.432569
51159.00    -0.050852    -0.173150     0.399202
51159.25    -0.143669    -0.138582     0.400036
51159.50    -0.106442    -0.105229     0.253556
51159.75    -0.101910    -0.170260     0.274268
51160.00    -0.148834    -0.207679     0.251459
51160.25    -0.233113    -0.161702     0.296489
51160.50    -0.195211    -0.125160     0.165715
51160.75    -0.194353    -0.175005     0.182771
51161.00    -0.240531    -0.159810     0.196010
51161.25    -0.320361    -0.091971     0.223936
51161.50    -0.271230    -0.034169     0.120497
51161.75    -0.268339    -0.077741     0.131032
51162.00    -0.276700    -0.077124     0.123207
51162.25    -0.332593    -0.021929     0.151214
51162.50    -0.280695     0.052466     0.039288
51162.75    -0.266323    -0.001083     0.030184
51163.00    -0.283827    -0.003622     0.026687
51163.25    -0.336579     0.048438     0.082903
51163.50    -0.289857     0.101822    -0.059831
51163.75    -0.300824     0.056620    -0.019162
51164.00    -0.333521     0.037897     0.038508
51164.25    -0.398388     0.065846     0.106383
51164.50    -0.345796     0.120226    -0.029399
51164.75    -0.309883     0.079199    -0.044513
51165.00    -0.323223     0.080553    -0.094563
51165.25    -0.359586     0.139626    -0.076845
51165.50    -0.288369     0.215626    -0.181745
51165.75    -0.264724     0.193081    -0.131247
51166.00    -0.281319     0.193020    -0.101925
51166.25    -0.332317     0.266014    -0.058946
51166.50    -0.257499     0.355144    -0.135008
51166.75    -0.221941     0.327327    -0.122022
51167.00    -0.218786     0.313903    -0.062215
51167.25    -0.239173     0.321810    -0.040574
51167.50    -0.127232     0.343667    -0.125660
51167.75    -0.070875     0.248465    -0.107206
51168.00    -0.071799     0.182790    -0.100072
51168.25    -0.152370     0.168994    -0.061981
51168.50    -0.130243     0.137493    -0.202308
51168.75    -0.158353     0.049807    -0.198797
51169.00    -0.183801     0.023452    -0.145997
51169.25    -0.268985     0.074169    -0.037173
51169.50    -0.208997     0.112223    -0.076590
51169.75    -0.198513     0.069376    -0.042407
51170.00    -0.230758     0.049027    -0.038379
51170.25    -0.315411     0.091150    -0.034163
51170.50    -0.289480     0.114909    -0.174746
51170.75    -0.311460     0.047808    -0.187638
51171.00    -0.354068    -0.014762    -0.165848
51171.25    -0.408259    -0.000090    -0.062912
51171.50    -0.370296     0.035033    -0.134077
51171.75    -0.369768    -0.040802    -0.034904
51172.00    -0.410902    -0.085553     0.036121
51172.25    -0.494652    -0.075138     0.180503
51172.50    -0.507943    -0.039304     0.043916
51172.75    -0.494110    -0.095594     0.106763
51173.00    -0.511448    -0.141924     0.147064
51173.25    -0.579186    -0.123061     0.278392
51173.50    -0.528478    -0.121530     0.169934
51173.75    -0.482908    -0.192905     0.230712
51174.00    -0.469947    -0.232438     0.265525
51174.25    -0.520203    -0.190813     0.332909
51174.50    -0.452698    -0.157296     0.236980
51174.75    -0.436317    -0.208991     0.227240
51175.00    -0.446832    -0.247944     0.226308
51175.25    -0.504578    -0.197877     0.313383
51175.50    -0.433386    -0.164770     0.200918
51175.75    -0.411291    -0.206388     0.170861
51176.00    -0.410988    -0.219964     0.145330
51176.25    -0.448116    -0.154539     0.179334
51176.50    -0.383330    -0.116075     0.007696
51176.75    -0.345866    -0.159078     0.039078
51177.00    -0.354653    -0.202318     0.025329
51177.25    -0.407604    -0.145321     0.094558
51177.50    -0.321014    -0.117437    -0.016347
51177.75    -0.260627    -0.161568     0.010495
51178.00    -0.252824    -0.199462    -0.016099
51178.25    -0.279049    -0.172481     0.061190
51178.50    -0.233947    -0.119691    -0.053618
51178.75    -0.243067    -0.173902    -0.003479
51179.00    -0.232330    -0.201564    -0.006925
51179.25    -0.273472    -0.139952     0.063240
51179.50    -0.204622    -0.070944    -0.126268
51179.75    -0.181813    -0.077778    -0.172718
51180.00    -0.193121    -0.083282    -0.227935
51180.25    -0.242018    -0.030005    -0.172936
51180.50    -0.170201     0.018890    -0.298068
51180.75    -0.094044    -0.020264    -0.310631
51181.00    -0.128692    -0.083190    -0.363684
51181.25    -0.177916    -0.030399    -0.316736
51181.50    -0.114018    -0.002555    -0.416607
51181.75    -0.072877    -0.053819    -0.340470
51182.00    -0.088742    -0.086973    -0.271907
51182.25    -0.138854    -0.046114    -0.104905
51182.50    -0.087201    -0.011566    -0.175097
51182.75    -0.069716    -0.062564    -0.168407
51183.00    -0.092948    -0.091089    -0.117916
51183.25    -0.142121    -0.033588    -0.017404
51183.50    -0.096787     0.016577    -0.118535
51183.75    -0.076750    -0.022422    -0.109679
51184.00    -0.099612    -0.045161    -0.073018
51184.25    -0.191108     0.015624     0.018086
51184.50    -0.168202     0.053485    -0.091005
51184.75    -0.177108     0.018198    -0.032915
51185.00    -0.216598    -0.024781     0.018324
51185.25    -0.317817     0.041384     0.057227
51185.50    -0.288986     0.102116    -0.078406
51185.75    -0.294502     0.066619    -0.079710
51186.00    -0.288041     0.030879    -0.050896
51186.25    -0.302573     0.074517     0.017332
51186.50    -0.197570     0.141841    -0.052817
51186.75    -0.115947     0.100947     0.078372
51187.00    -0.097233     0.058064     0.173165
51187.25    -0.111785     0.097066     0.337668
51187.50    -0.019390     0.110070     0.306767
51187.75     0.020407     0.050223     0.426575
51188.00     0.017596    -0.007210     0.509102
51188.25    -0.073692     0.024550     0.618548
51188.50    -0.039635     0.008336     0.508995
51188.75    -0.056440    -0.065895     0.546227
51189.00    -0.120389    -0.147490     0.578015
51189.25    -0.184113    -0.146448     0.603760
51189.50    -0.134404    -0.166125     0.430460
51189.75    -0.127267    -0.244604     0.431682
51190.00    -0.141332    -0.296094     0.425952
51190.25    -0.216512    -0.267245     0.483716
51190.50    -0.174782    -0.241705     0.330350
51190.75    -0.150550    -0.270255     0.355534
51191.00    -0.157783    -0.284987     0.367832
51191.25    -0.218889    -0.204860     0.450490
51191.50    -0.143053    -0.145205     0.382173
51191.75    -0.105844    -0.153428     0.445075
51192.00    -0.134567    -0.166900     0.489692
51192.25    -0.215868    -0.109336     0.596024
51192.50    -0.189862    -0.054442     0.443087
51192.75    -0.203587    -0.119407     0.471987
51193.00    -0.282981    -0.182588     0.447119
51193.25    -0.372615    -0.181352     0.510657
51193.50    -0.351074    -0.192478     0.377007
51193.75    -0.360755    -0.275059     0.376518
51194.00    -0.403491    -0.343762     0.366519
51194.25    -0.491790    -0.302046     0.421155
51194.50    -0.485383    -0.276214     0.284736
51194.75    -0.469003    -0.313699     0.344694
51195.00    -0.477026    -0.311539     0.265900
51195.25    -0.539763    -0.215418     0.221916
51195.50    -0.479949    -0.114523    -0.046345
51195.75    -0.450368    -0.118583    -0.034110
51196.00    -0.466879    -0.139068    -0.065826
51196.25    -0.527128    -0.117251     0.016311
51196.50    -0.467158    -0.080992    -0.119145
51196.75    -0.432129    -0.109223    -0.055029
51197.00    -0.466823    -0.137553    -0.114228
51197.25    -0.520526    -0.091039     0.081730
51197.50    -0.481723    -0.054706    -0.071952
51197.75    -0.466091    -0.126440    -0.010942
51198.00    -0.581416    -0.187363    -0.051928
51198.25    -0.667591    -0.131599    -0.097219
51198.50    -0.644844    -0.092344    -0.252489
51198.75    -0.610170    -0.133419    -0.214401
51199.00    -0.646092    -0.177190    -0.188752
51199.25    -0.688788    -0.098119    -0.136729
51199.50    -0.632096    -0.015528    -0.271392
51199.75    -0.565666    -0.015191    -0.261782
51200.00    -0.563738    -0.011731    -0.236894
51200.25    -0.571125     0.101005    -0.180845
51200.50    -0.500036     0.172523    -0.301247
51200.75    -0.434096     0.159127    -0.309839
51201.00    -0.459807     0.128282    -0.342332
51201.25    -0.526509     0.157948    -0.334944
51201.50    -0.484400     0.146482    -0.482288
51201.75    -0.433309     0.066888    -0.436721
51202.00    -0.436364    -0.012768    -0.434544
51202.25    -0.474866     0.005382    -0.326745
51202.50    -0.411668     0.019429    -0.420543
51202.75    -0.389034    -0.038022    -0.320073
51203.00    -0.386417    -0.099465    -0.251880
51203.25    -0.442943    -0.040803    -0.155019
51203.50    -0.374740     0.013723    -0.280577
51203.75    -0.332855     0.008249    -0.256473
51204.00    -0.315954    -0.033523    -0.254431
51204.25    -0.354214     0.037371    -0.147932
51204.50    -0.272326     0.071266    -0.239315
51204.75    -0.215073     0.026497    -0.208549
51205.00    -0.219749    -0.017029    -0.259472
51205.25    -0.284261     0.049938    -0.182873
51205.50    -0.229022     0.076818    -0.318110
51205.75    -0.190995     0.018834    -0.234591
51206.00    -0.208369    -0.045636    -0.180483
51206.25    -0.263392    -0.007366    -0.061387
51206.50    -0.191079     0.046341    -0.208852
51206.75    -0.175339     0.013845    -0.144893
51207.00    -0.195621    -0.017760    -0.146780
51207.25    -0.247425     0.041276    -0.117551
51207.50    -0.200680     0.081695    -0.385223
51207.75    -0.150752     0.038823    -0.418002
51208.00    -0.119100    -0.000363    -0.451061
51208.25    -0.123395     0.058783    -0.414170
51208.50    -0.035326     0.093852    -0.607552
51208.75     0.055866     0.071151    -0.549878
51209.00     0.069392     0.038017    -0.533940
51209.25     0.034015     0.076096    -0.426420
51209.50     0.057668     0.115471    -0.564051
51209.75     0.063631     0.039834    -0.441424
51210.00     0.036279    -0.047269    -0.427833
51210.25    -0.020520    -0.054195    -0.299525
51210.50     0.008669    -0.036036    -0.408626
51210.75     0.020846    -0.115667    -0.302331
51211.00    -0.023233    -0.180232    -0.243880
51211.25    -0.123648    -0.155185    -0.063187
51211.50    -0.103295    -0.151152    -0.172546
51211.75    -0.109251    -0.213006    -0.012812
51212.00    -0.133283    -0.269630     0.024913
51212.25    -0.155488    -0.219419     0.135053
51212.50    -0.052559    -0.118162     0.023070
51212.75     0.001531    -0.115107     0.201126
51213.00    -0.006891    -0.112762     0.283621
51213.25    -0.093672    -0.009277     0.416545
51213.50    -0.114387     0.081541     0.308937
51213.75    -0.177343     0.101375     0.414423
51214.00    -0.241018     0.115626     0.405652
