-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    NCEP_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
BRU1        49718.000    1995     1     1     0
BRU1        52274.750    2001    12    31    18
BRU1      1578685.158 -4324849.945  4399278.141
51138.75    -1.961898    -0.952139     0.862273
51139.00    -1.715362    -1.103283    -0.222185
51139.25    -1.528250    -0.996691    -1.147157
51139.50    -1.392441    -0.714581    -1.592242
51139.75    -1.655731    -0.788931    -1.709970
51140.00    -1.562272    -0.671550    -1.011466
51140.25    -1.794059    -0.588835     0.074736
51140.50    -1.896225    -0.413213     0.947991
51140.75    -2.283956    -0.461397     2.115009
51141.00    -2.236431    -0.500287     3.177305
51141.25    -2.484706    -0.742635     3.745970
51141.50    -2.303964    -0.796739     3.074963
51141.75    -2.157706    -0.946742     1.870340
51142.00    -1.766214    -1.024590     0.168046
51142.25    -1.688980    -0.961340    -1.328996
51142.50    -1.433460    -0.634661    -1.975683
51142.75    -1.550956    -0.626493    -2.295458
51143.00    -1.497372    -0.460886    -2.163697
51143.25    -1.698692    -0.235531    -1.598118
51143.50    -1.756444     0.103464    -0.727041
51143.75    -2.194454    -0.031091     0.395778
51144.00    -2.229812    -0.125076     2.047169
51144.25    -2.706856    -0.547241     3.195505
51144.50    -2.767621    -0.589604     2.917018
51144.75    -2.728405    -0.922796     1.855251
51145.00    -2.262012    -0.976166     0.995001
51145.25    -2.248480    -0.918736     0.696361
51145.50    -2.007988    -0.667715     0.770571
51145.75    -1.970410    -0.863928     0.667217
51146.00    -1.588777    -0.880869     0.073712
51146.25    -1.434411    -0.775720    -0.708349
51146.50    -1.178413    -0.534109    -1.437324
51146.75    -1.204521    -0.703340    -2.359006
51147.00    -1.091340    -0.664259    -2.907887
51147.25    -1.310223    -0.529559    -3.267959
51147.50    -1.637920    -0.273318    -2.399979
51147.75    -2.252439    -0.491983    -1.125627
51148.00    -2.379657    -0.563434     0.381442
51148.25    -2.906022    -0.658722     1.811843
51148.50    -3.057107    -0.810829     2.526054
51148.75    -3.061013    -1.363600     1.213056
51149.00    -2.407461    -1.377463    -0.133723
51149.25    -2.084583    -1.140815    -0.261842
51149.50    -1.792678    -0.752659     0.444004
51149.75    -1.751461    -0.754823     1.617088
51150.00    -1.315368    -0.725896     1.634175
51150.25    -1.210346    -0.595631     1.295348
51150.50    -0.969310    -0.334156     1.140823
51150.75    -1.156387    -0.444226     1.454739
51151.00    -1.083047    -0.543944     1.739244
51151.25    -1.357823    -0.600517     2.096269
51151.50    -1.377618    -0.541963     2.602605
51151.75    -1.542974    -0.942038     2.026385
51152.00    -1.143318    -1.034593     0.308018
51152.25    -1.115979    -0.993139    -1.097281
51152.50    -1.106429    -0.725194    -1.460004
51152.75    -1.511991    -0.819002    -1.679011
51153.00    -1.491321    -0.694297    -1.291921
51153.25    -1.783794    -0.508186    -0.699020
51153.50    -2.044212    -0.343860    -0.013397
51153.75    -2.464082    -0.571429     0.688925
51154.00    -2.468138    -0.609134     1.224201
51154.25    -2.732088    -0.464448     2.329915
51154.50    -3.040168    -0.517870     3.528717
51154.75    -3.013596    -1.202241     2.021673
51155.00    -2.511106    -1.334275    -0.896814
51155.25    -2.364760    -1.222247    -2.406475
51155.50    -2.236591    -0.912944    -2.821659
51155.75    -2.582501    -0.950249    -2.578801
51156.00    -2.444935    -1.062443    -2.104925
51156.25    -2.547663    -1.198555    -1.991552
51156.50    -2.568373    -1.221174    -2.346438
51156.75    -2.710192    -1.500883    -3.239129
51157.00    -2.213670    -1.575136    -3.670496
51157.25    -2.059166    -1.539303    -4.134346
51157.50    -1.724939    -1.282875    -3.851237
51157.75    -1.681868    -1.273169    -2.999187
51158.00    -1.418809    -1.202726    -2.326517
51158.25    -1.449933    -1.111961    -1.835002
51158.50    -1.212376    -0.979518    -1.695526
51158.75    -1.108159    -1.233195    -2.335310
51159.00    -0.666972    -1.237840    -3.063942
51159.25    -0.602655    -1.106049    -3.353931
51159.50    -0.442593    -0.715507    -2.507246
51159.75    -0.688081    -0.850974    -1.536482
51160.00    -0.505790    -0.948476    -0.936584
51160.25    -0.502571    -0.828997    -0.283180
51160.50    -0.364063    -0.605641     0.261166
51160.75    -0.480900    -0.804301     0.322452
51161.00     0.042839    -0.789249     0.007806
51161.25     0.148712    -0.757767    -0.537698
51161.50     0.182220    -0.589583    -0.906662
51161.75     0.011675    -0.739703    -1.264535
51162.00     0.036489    -0.702361    -1.323119
51162.25    -0.278411    -0.638865    -0.844863
51162.50    -0.374624    -0.372166     0.416282
51162.75    -0.665673    -0.561965     1.119042
51163.00    -0.365169    -0.527911     1.193540
51163.25    -0.220718    -0.441077     0.941379
51163.50     0.021867    -0.094290     0.923441
51163.75     0.034698    -0.131297     0.990568
51164.00     0.172208    -0.052718     1.600324
51164.25     0.004220     0.025888     2.463628
51164.50    -0.047490     0.276353     2.845070
51164.75    -0.271226     0.186287     2.779796
51165.00    -0.134317     0.177794     2.538166
51165.25    -0.303413     0.046593     2.148022
51165.50    -0.246975     0.020243     1.663210
51165.75    -0.119754    -0.336704    -0.039192
51166.00     0.375750    -0.250668    -1.974245
51166.25     0.673501    -0.037582    -3.001842
51166.50     0.875070     0.426129    -3.142661
51166.75     0.674354     0.319820    -3.161899
51167.00     0.749470     0.131926    -2.871802
51167.25     0.603310    -0.179014    -3.029762
51167.50     0.864190    -0.194216    -4.124099
51167.75     0.919009    -0.405392    -5.589327
51168.00     1.153646    -0.298630    -6.023857
51168.25     1.058058    -0.121315    -5.586129
51168.50     0.813747     0.142052    -4.364929
51168.75     0.278424     0.113702    -2.418004
51169.00     0.076222     0.198153    -0.437757
51169.25    -0.422998     0.329738     2.388818
51169.50    -0.891929     0.167004     4.617226
51169.75    -1.181467    -0.566046     3.659721
51170.00    -0.732334    -0.928767     0.463567
51170.25    -0.423771    -0.913297    -2.351638
51170.50    -0.103105    -0.568230    -3.580144
51170.75    -0.147526    -0.641746    -4.205308
51171.00    -0.045262    -0.623084    -3.996814
51171.25    -0.256934    -0.616022    -3.528293
51171.50    -0.270614    -0.418762    -2.472760
51171.75    -0.529338    -0.647408    -1.437354
51172.00    -0.385951    -0.788046    -1.183075
51172.25    -0.391924    -0.913454    -1.388362
51172.50     0.005570    -0.696630    -1.844633
51172.75    -0.041950    -0.786557    -2.244953
51173.00     0.084138    -0.729573    -2.140126
51173.25     0.065442    -0.532661    -1.576211
51173.50     0.023971    -0.210779    -0.416163
51173.75    -0.298639    -0.326361     0.646221
51174.00    -0.402674    -0.528255     1.252569
51174.25    -0.386306    -0.730244     1.005640
51174.50    -0.220251    -0.622478    -0.228711
51174.75    -0.277685    -0.653238    -1.170672
51175.00    -0.215243    -0.571769    -0.924242
51175.25    -0.449866    -0.537193    -0.162700
51175.50    -0.496229    -0.472809     0.333492
51175.75    -0.586266    -0.722950    -0.088988
51176.00    -0.271182    -0.714500    -0.361199
51176.25    -0.246285    -0.559095    -0.498417
51176.50    -0.168450    -0.177305     0.286736
51176.75    -0.415512    -0.147902     1.401406
51177.00    -0.409584    -0.061731     2.925577
51177.25    -0.807103     0.019209     5.320085
51177.50    -1.240073    -0.109232     6.604222
51177.75    -1.700101    -0.631758     5.893117
51178.00    -1.512190    -0.916213     4.278934
51178.25    -1.445805    -0.975407     2.280176
51178.50    -0.926758    -0.590566     1.273921
51178.75    -0.892110    -0.617549     0.704899
51179.00    -0.726193    -0.530449     0.507797
51179.25    -0.863479    -0.484085     0.662099
51179.50    -0.940481    -0.478865     0.465956
51179.75    -1.053540    -1.015330    -1.144082
51180.00    -0.731644    -1.188069    -3.039651
51180.25    -0.689917    -1.225835    -4.610025
51180.50    -0.668742    -0.977760    -4.294457
51180.75    -0.717123    -1.105779    -5.026625
51181.00    -0.532536    -0.924813    -4.921029
51181.25    -0.515978    -0.431938    -4.392010
51181.50    -0.717817     0.166494    -2.871055
51181.75    -1.234977     0.274748    -1.156968
51182.00    -1.444968     0.196586     1.552115
51182.25    -2.255021    -0.245693     2.952502
51182.50    -2.409004    -0.274901     2.659872
51182.75    -2.552898    -0.512560     2.060948
51183.00    -2.177980    -0.698487     1.096522
51183.25    -2.016164    -0.687826     0.196799
51183.50    -1.743860    -0.483297    -0.789278
51183.75    -1.652798    -0.542300    -1.282747
51184.00    -1.241484    -0.455698    -1.713334
51184.25    -1.102530    -0.253277    -1.524212
51184.50    -0.835923     0.076882    -0.921447
51184.75    -0.783909     0.167183     0.200589
51185.00    -0.645251     0.144419     1.319906
51185.25    -0.644813     0.102215     2.261466
51185.50    -0.410713     0.015454     1.865823
51185.75    -0.234609    -0.308045     0.434399
51186.00     0.104542    -0.374493    -1.109583
51186.25     0.061456    -0.302360    -2.224828
51186.50     0.214563    -0.014023    -2.991707
51186.75    -0.059283     0.003576    -2.988676
51187.00    -0.047219     0.163040    -2.048142
51187.25    -0.499221     0.381828     0.015556
51187.50    -1.083270     0.424535     2.255814
51187.75    -1.617463     0.154709     3.057966
51188.00    -1.894105    -0.321940     3.028486
51188.25    -1.838967    -0.511891     1.406125
51188.50    -1.801079    -0.458853     0.407366
51188.75    -1.853289    -0.547257    -0.256519
51189.00    -1.584877    -0.539812     0.158809
51189.25    -1.757298    -0.476694     0.678346
51189.50    -1.663227    -0.469020     0.840884
51189.75    -1.661666    -0.804105     0.458216
51190.00    -1.195192    -0.792556    -0.087147
51190.25    -1.100349    -0.470719     0.324264
51190.50    -1.018086    -0.174946     1.279392
51190.75    -1.195474    -0.687557     1.055069
51191.00    -0.718917    -0.841285    -0.936275
51191.25    -0.466339    -0.778309    -1.674561
51191.50    -0.260755    -0.677508    -1.869609
51191.75    -0.135920    -1.160762    -3.372451
51192.00     0.531843    -1.356415    -5.860965
51192.25     0.953966    -1.270205    -7.124040
51192.50     1.297396    -0.940708    -7.646521
51192.75     1.269998    -0.879845    -7.278107
51193.00     1.488595    -0.677617    -5.966042
51193.25     1.202550    -0.352510    -4.090111
51193.50     0.980805     0.078994    -1.019292
51193.75     0.260345     0.088243     2.417366
51194.00    -0.122239    -0.126942     4.654619
51194.25    -0.505748    -0.409383     5.500400
51194.50    -0.387905    -0.223091     5.459492
51194.75    -0.605855    -0.243841     5.351932
51195.00    -0.581886    -0.267788     5.228727
51195.25    -0.698412    -0.373007     4.142131
51195.50    -0.474623    -0.260471     2.427060
51195.75    -0.331792    -0.422443     0.347502
51196.00     0.149501    -0.264405    -0.773227
51196.25     0.160331    -0.089920    -0.868657
51196.50     0.262167     0.399362    -0.161588
51196.75     0.058455     0.517194     0.980411
51197.00     0.056423     0.727208     3.325652
51197.25    -0.500242     0.405402     4.713921
51197.50    -0.206312     0.494414     5.147221
51197.75    -0.232794     0.092656     4.768366
51198.00     0.097523    -0.270427     4.581903
51198.25     0.348565    -0.263757     4.018999
51198.50     0.735077    -0.094077     3.357613
51198.75     0.821508    -0.262416     2.457680
51199.00     1.387133    -0.298822     1.775516
51199.25     1.594347    -0.123391     1.030377
51199.50     1.950613     0.196997     0.402326
51199.75     1.879280     0.129915    -0.575998
51200.00     2.100190     0.061441    -1.521211
51200.25     2.065792     0.084066    -2.697756
51200.50     2.236623     0.248260    -3.692865
51200.75     1.991206     0.187702    -4.815614
51201.00     2.107773     0.156137    -5.117321
51201.25     1.942014     0.324309    -4.917149
51201.50     1.763077     0.544878    -3.906317
51201.75     1.154599     0.380169    -2.611306
51202.00     0.869507     0.254368    -1.091228
51202.25     0.338580     0.329992     0.521719
51202.50    -0.047563     0.402796     2.164510
51202.75    -0.398060    -0.010103     2.813666
51203.00    -0.498426    -0.411218     2.820728
51203.25    -0.616019    -0.519965     2.378091
51203.50    -0.487945    -0.406420     1.422553
51203.75    -0.371233    -0.514424     0.172757
51204.00    -0.098141    -0.637847    -1.517024
51204.25     0.028463    -0.513831    -2.429945
51204.50     0.081417    -0.242265    -2.600224
51204.75    -0.160582    -0.305542    -2.258632
51205.00     0.005586    -0.358423    -1.986909
51205.25     0.014747    -0.268529    -1.652381
51205.50     0.084368    -0.034922    -1.489861
51205.75    -0.173436    -0.135149    -1.154033
51206.00    -0.073262    -0.168285    -0.895624
51206.25    -0.260336    -0.151830    -1.240062
51206.50    -0.360589     0.020390    -1.666844
51206.75    -0.610348    -0.139816    -1.963038
51207.00    -0.481527    -0.274714    -2.357415
51207.25    -0.537432    -0.377370    -3.341162
