-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    NCEP_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
MANU        49718.000    1995     1     1     0
MANU        52274.750    2001    12    31    18
MANU      3179009.383 -5518662.137  -344401.868
51015.75    -0.828503     0.687596     0.437116
51016.00    -0.763394     0.578881     0.092947
51016.25    -0.857549     0.395473     0.041620
51016.50    -0.536185     0.688214    -0.740714
51016.75    -0.347978     0.278007     0.983489
51017.00    -0.229270     0.283806     0.384804
51017.25    -0.225760     0.210355    -0.238312
51017.50    -0.013003     0.487858    -0.833038
51017.75    -0.046778     0.248821     0.436933
51018.00     0.163879     0.227155     0.622859
51018.25     0.308798     0.339788    -0.450396
51018.50     0.512584     0.747445    -1.172367
51018.75     0.649835     0.540569     0.238095
51019.00     0.730098     0.520715    -0.525349
51019.25     0.747217     0.618682    -0.891291
51019.50     0.772480     0.925973    -1.181712
51019.75     0.941493     0.709237     0.468273
51020.00     0.903039     0.711351     0.104003
51020.25     0.657955     0.669976    -0.570032
51020.50     0.777274     0.999687    -1.086594
51020.75     0.637936     0.701514     0.586922
51021.00     0.730657     0.523123     0.174264
51021.25     0.728312     0.597236    -0.452452
51021.50     0.863161     0.894567    -0.912985
51021.75     0.800909     0.536164     0.466034
51022.00     1.006661     0.525269     0.224764
51022.25     1.099015     0.472110    -0.033821
51022.50     1.265535     0.874539    -0.643872
51022.75     1.272532     0.659955     0.534789
51023.00     1.429519     0.613707     0.041373
51023.25     1.236520     0.547117    -0.651292
51023.50     1.086334     0.856846    -1.654543
51023.75     0.895810     0.505893    -0.253164
51024.00     0.722535     0.457395    -0.796854
51024.25     0.302183     0.493819    -1.319606
51024.50     0.140095     0.725434    -1.798396
51024.75    -0.111874     0.428743    -0.546154
51025.00    -0.255876     0.414351    -0.619585
51025.25    -0.552921     0.441617    -1.037729
51025.50    -0.563151     0.841422    -1.860532
51025.75    -0.742171     0.506232    -0.280353
51026.00    -0.635393     0.513997    -0.658720
51026.25    -0.733085     0.612204    -1.197392
51026.50    -0.854368     0.941623    -1.802127
51026.75    -0.919588     0.663131    -0.166873
51027.00    -0.983925     0.596611    -0.615099
51027.25    -1.144982     0.560561    -0.805650
51027.50    -0.971989     0.855080    -1.578781
51027.75    -0.918689     0.468374     0.445323
51028.00    -0.919083     0.458175     0.301968
51028.25    -0.897353     0.487452    -0.279466
51028.50    -0.560736     0.832947    -0.743023
51028.75    -0.451374     0.516043     0.595830
51029.00    -0.379633     0.530630     0.328815
51029.25    -0.127185     0.633419     0.326356
51029.50     0.042965     1.046268    -0.549874
51029.75    -0.025702     0.817846     0.639635
51030.00    -0.048438     0.807666     0.160577
51030.25    -0.089133     0.884592    -0.663777
51030.50    -0.089979     1.180686    -1.004752
51030.75    -0.206272     0.911542     0.549500
51031.00     0.076631     0.813805    -0.433145
51031.25    -0.140113     0.672780    -0.438472
51031.50     0.081054     0.940540    -1.151626
51031.75     0.060368     0.548279     0.494376
51032.00     0.188007     0.393141    -0.071056
51032.25     0.164376     0.294500    -0.845788
51032.50     0.452870     0.522297    -1.409209
51032.75     0.429521     0.141115    -0.192630
51033.00     0.371098     0.096442    -0.435749
51033.25     0.218955     0.217127    -0.890721
51033.50     0.307162     0.641996    -1.561362
51033.75     0.175413     0.439409    -0.499818
51034.00     0.174094     0.415188    -0.399649
51034.25    -0.104136     0.465172    -1.208688
51034.50    -0.135374     0.761706    -1.287707
51034.75    -0.146074     0.497829     0.099715
51035.00    -0.078849     0.364605    -0.133962
51035.25    -0.455371     0.359851    -0.745464
51035.50    -0.367620     0.643905    -1.045673
51035.75    -0.319573     0.343203     0.055847
51036.00    -0.350294     0.314300    -0.026496
51036.25    -0.528292     0.361176    -0.439752
51036.50    -0.519168     0.695021    -1.418510
51036.75    -0.705969     0.491354    -0.142139
51037.00    -0.591834     0.533927    -0.596467
51037.25    -0.841423     0.684401    -1.055308
51037.50    -0.644037     1.110744    -1.474179
51037.75    -0.557564     0.956851     0.099942
51038.00    -0.248555     0.987597     0.406803
51038.25    -0.321597     0.992880     0.520208
51038.50    -0.230687     1.255151    -0.625800
51038.75    -0.194279     0.868935     0.575931
51039.00     0.068328     0.691496     0.575616
51039.25    -0.069443     0.426570     0.076499
51039.50     0.096466     0.574432    -0.660323
51039.75     0.194256     0.167763     0.684651
51040.00     0.322536     0.025713     0.273856
51040.25     0.249034    -0.012625    -0.578477
51040.50     0.478327     0.248903    -1.264501
51040.75     0.423456     0.087765     0.131196
51041.00     0.458260     0.014609    -0.224076
51041.25     0.339812     0.106944    -1.196755
51041.50     0.443673     0.501121    -2.244721
51041.75     0.492782     0.223667    -0.686021
51042.00     0.814975     0.256750    -0.792384
51042.25     0.581161     0.299514    -1.138630
51042.50     0.748400     0.659925    -1.763305
51042.75     0.679739     0.284258    -0.222926
51043.00     0.874725     0.167028    -0.343752
51043.25     0.610301     0.085846    -0.061766
51043.50     0.778452     0.396031    -0.308978
51043.75     0.863288     0.042584     1.176705
51044.00     0.700774    -0.027123     0.864702
51044.25     0.502099    -0.076102     0.554219
51044.50     0.685268     0.364297     0.588939
51044.75     0.464862     0.139348     1.933321
51045.00     0.605292     0.272013     1.430614
51045.25     0.488461     0.371733     0.861442
51045.50     0.641491     0.878101     0.005159
51045.75     0.641351     0.613715     1.614822
51046.00     0.959253     0.653573     1.024103
51046.25     0.744841     0.675917     0.440755
51046.50     0.888328     1.043217    -0.290667
51046.75     0.955468     0.712998     1.022918
51047.00     1.158517     0.600297     0.489520
51047.25     0.903760     0.538880     0.366474
51047.50     1.180254     0.789127    -0.689479
51047.75     1.006542     0.365033     0.773355
51048.00     0.923652     0.129365     0.621268
51048.25     0.634600     0.016118     0.414237
51048.50     0.639869     0.282680    -0.534538
51048.75     0.509384    -0.127025     0.766091
51049.00     0.645796    -0.255038     0.822512
51049.25     0.471834    -0.167260     0.554991
51049.50     0.566770     0.168154    -0.133855
51049.75     0.597975    -0.088971     0.822496
51050.00     0.612981    -0.157758     0.739131
51050.25     0.480388    -0.026039     0.623809
51050.50     0.418865     0.342906    -0.366974
51050.75     0.330789     0.126809     0.696628
51051.00     0.534406     0.040157     0.352321
51051.25     0.361344     0.076421    -0.110585
51051.50     0.397946     0.387863    -0.799033
51051.75     0.429623     0.106115     0.258692
51052.00     0.421998    -0.015069    -0.060341
51052.25     0.211839     0.013549    -0.984777
51052.50     0.258039     0.384635    -1.572876
51052.75     0.113810     0.044724     0.320823
51053.00    -0.035586    -0.028166     0.021616
51053.25    -0.386301     0.055201     0.013798
51053.50    -0.559348     0.419418    -0.895100
51053.75    -0.739407     0.202729     0.274007
51054.00    -0.620999     0.164808    -0.015505
51054.25    -0.698868     0.248760    -0.343814
51054.50    -0.565750     0.713673    -1.641074
51054.75    -0.709250     0.448579    -0.543996
51055.00    -0.742323     0.424732    -1.071891
51055.25    -1.039873     0.409835    -1.481133
51055.50    -1.136809     0.638962    -2.164034
51055.75    -1.181662     0.366396    -0.864486
51056.00    -1.223392     0.338336    -1.395017
51056.25    -1.553952     0.371888    -1.439023
51056.50    -1.416138     0.729829    -2.177856
51056.75    -1.412018     0.337524    -0.456636
51057.00    -1.228732     0.196375    -1.060874
51057.25    -1.256879     0.129415    -1.197579
51057.50    -1.042996     0.422294    -1.901273
51057.75    -1.008602     0.029626    -0.401862
51058.00    -0.682328    -0.114433    -0.742837
51058.25    -0.600816    -0.133398    -1.026424
51058.50    -0.337711     0.191605    -1.904169
51058.75    -0.146154    -0.184079    -0.628056
51059.00     0.107810    -0.127842    -0.867244
51059.25    -0.014667    -0.110033    -0.835963
51059.50     0.177730     0.407572    -1.972290
51059.75     0.171532     0.106597    -0.801665
51060.00     0.307622     0.053918    -0.655114
51060.25     0.124952     0.072349    -1.001453
51060.50     0.224658     0.486793    -1.173592
51060.75     0.211986     0.135686     0.327317
51061.00     0.257446     0.106958    -0.093537
51061.25     0.018151     0.086574    -0.390612
51061.50    -0.018347     0.470986    -1.171242
51061.75    -0.065454     0.134942     0.308203
51062.00    -0.039649     0.126510    -0.649100
51062.25    -0.219874     0.066680    -0.525976
51062.50     0.096577     0.464034    -1.478550
51062.75     0.568936     0.033041     0.983080
51063.00     0.919561     0.065661     0.132172
51063.25     1.023755    -0.075579     0.231237
51063.50     1.302275     0.309471    -0.413643
51063.75     1.474469    -0.188631     1.440417
51064.00     1.582831    -0.263279     0.146803
51064.25     1.382937    -0.320825     0.674205
51064.50     1.316402     0.078220    -0.200552
51064.75     1.274375    -0.259379     1.349992
51065.00     1.219462    -0.330057     0.133586
51065.25     0.969778    -0.297186    -0.380791
51065.50     0.956374     0.047662    -1.447290
51065.75     1.011305    -0.221403    -0.196275
51066.00     1.070825    -0.215335    -0.633283
51066.25     1.060055    -0.193215    -1.566857
51066.50     1.260850     0.126620    -1.605073
51066.75     1.468317    -0.180592     0.396870
51067.00     1.588837    -0.199229    -0.084442
51067.25     1.723932    -0.156651     0.022927
51067.50     2.067736     0.259698    -0.593516
51067.75     2.075460    -0.076739     0.857907
51068.00     2.215582    -0.132117    -0.001157
51068.25     2.182731    -0.172339    -0.093447
51068.50     2.233581     0.234597    -0.689811
51068.75     2.214185    -0.057641     0.804006
51069.00     2.357969    -0.032714    -0.237804
51069.25     2.357588     0.059492    -0.064059
51069.50     2.589638     0.486552    -0.978316
51069.75     2.606560     0.179417     0.765017
51070.00     2.585730     0.223520    -0.047056
51070.25     2.241845     0.213357    -0.246396
51070.50     2.315768     0.649112    -1.338934
51070.75     2.093753     0.402717     0.408881
51071.00     1.793563     0.386619     0.054506
51071.25     1.342935     0.375902    -0.512758
51071.50     1.304990     0.773035    -1.311950
51071.75     1.078106     0.440966     0.218329
51072.00     1.169153     0.362046    -0.344205
51072.25     0.965100     0.383723    -0.225580
51072.50     0.919512     0.753277    -1.482621
51072.75     0.682736     0.373271     0.666849
51073.00     0.744110     0.273965    -0.047808
51073.25     0.235817     0.202756     0.509580
51073.50     0.204952     0.529209    -0.818618
51073.75     0.034815     0.129133     0.908361
51074.00    -0.097138    -0.036620     0.067817
51074.25    -0.339803    -0.099133     0.170228
51074.50    -0.152280     0.221484    -1.118651
51074.75    -0.158344    -0.229390     0.302763
51075.00    -0.010740    -0.265867    -1.178953
51075.25    -0.208562    -0.302035    -1.550654
51075.50    -0.248900     0.053228    -2.277647
51075.75    -0.270954    -0.252958    -0.489387
51076.00    -0.183257    -0.214406    -1.168713
51076.25    -0.589782    -0.097737    -1.371012
51076.50    -0.530145     0.339930    -2.476656
51076.75    -0.527588     0.040256    -0.745062
51077.00    -0.517342     0.002708    -1.526212
51077.25    -0.679222     0.023636    -1.103125
51077.50    -0.509027     0.449387    -2.395620
51077.75    -0.399946     0.062232    -0.326532
51078.00    -0.532138     0.030916    -0.879624
51078.25    -0.604779     0.054726    -0.964888
51078.50    -0.603222     0.443379    -1.353070
51078.75    -0.712271     0.143526     0.403400
51079.00    -0.655854     0.125574    -0.049316
51079.25    -0.865724     0.029987     0.129194
51079.50    -0.756996     0.434248    -1.341387
51079.75    -0.772668     0.089015     0.411871
51080.00    -0.506094    -0.015415    -0.517410
51080.25    -0.924049    -0.103158    -0.689964
51080.50    -0.845419     0.259155    -1.701276
51080.75    -0.871055    -0.097929    -0.090432
51081.00    -0.711540    -0.215522    -0.693475
51081.25    -0.897070    -0.292128    -0.716246
51081.50    -0.478510     0.016037    -1.808570
51081.75    -0.373786    -0.320996    -0.103109
51082.00    -0.180153    -0.467835    -0.489867
51082.25    -0.267787    -0.425043    -0.581972
51082.50    -0.188119    -0.117124    -1.177235
51082.75    -0.194260    -0.508614     0.482004
51083.00    -0.071939    -0.540108     0.479810
51083.25    -0.366846    -0.537642     0.861280
51083.50    -0.491976    -0.135460    -0.651953
51083.75    -0.510009    -0.412228     1.124349
51084.00    -0.408443    -0.387145     0.563530
51084.25    -0.637406    -0.350616     1.112670
51084.50    -0.825543     0.080633    -0.242406
51084.75    -0.920738    -0.158554     1.233699
51085.00    -1.154411    -0.224070     0.338172
51085.25    -1.498177    -0.157947    -0.227070
51085.50    -1.318660     0.301674    -1.014549
51085.75    -1.451154    -0.074179     0.729831
